tract,percent_vehicle_alone_2016,percent_vehicle_alone_2015,percent_vehicle_alone_2014,percent_vehicle_alone_2013,percent_vehicle_alone_2012,percent_vehicle_alone_2011
2831.0,38.38959688119325,38.25347759,32.91420118,36.98412698,36.60498793,36.37992832
2832.0,36.278909868958316,35.53719008,37.8516624,39.71014493,43.33333333,42.93286219
2838.0,61.99338318975449,62.50705816,62.33373639999999,57.75597793,53.18491033,51.23251166
2909.0,48.61893619341809,48.89357218,44.24111948,48.25819672,40.94707521,42.70664506
2912.0,40.76422625572553,40.19138756,44.67680608,51.15384615,42.94003868,47.15909091
2916.0,61.74594321042886,62.06030151,62.11699164,63.03797468,57.01754386,45.13064133
2922.0,50.518131098447725,50.33557047,52.73492286,51.15431349,51.17021277,45.80645161
2924.0,43.37660773831071,42.67399267,47.712418299999996,41.646489100000004,52.57270694,54.07098121
2925.0,47.239758130776444,46.51335312,54.53869048,57.59656652,54.88530161,56.90053971
3005.0,50.28167389812474,49.9229584,55.93360996,53.54838710000001,52.48796148,43.97003745
3006.0,50.99027089340284,50.63103192,47.80262143,56.83962264,59.55143078,61.52433425
3007.0,45.262919582770046,45.04504505,46.55913978,43.79760609,44.81808159,51.10631409
3008.0,53.10288602514321,53.23420074,51.82108626,55.30913978,49.16163649,48.83004926
3009.0,37.83749056161358,37.85020011,31.44542773,30.92016238,33.48450491,37.94096472
3011.0,55.38370186820743,55.63173359,53.28282828,49.70817121,51.78926441,53.58807083
3012.0,48.04372550606453,48.22641509,38.08025177,43.45468629,47.34693878,46.31512071
3016.0,46.92893778013259,46.90322581,42.40348692,41.50304672,47.33688415,56.45390071
3017.01,46.428939997618045,46.15384615,45.99125364,49.17695473,48.64864865,53.81485249
3017.02,50.52968525259906,50.33639144,54.06804734,56.66666667,49.45987654,53.79790941
3018.01,63.32379633231098,63.84563304,53.74517375,59.54968944,62.19686163,59.303882200000004
3018.02,53.73615517626388,54.01785714,57.21476510000001,53.17387305,43.23873122,45.64666103
3018.03,54.39222107242829,54.50168512,52.97002725,50.6443299,53.03995368,56.02879424
3102.0,52.93030057645773,52.67576076,48.76404494,58.80952381,60.554885399999996,55.58441558
3103.0,51.784028699475954,51.74603175,52.90178571,51.61290323,50.28680688,48.90678941
3104.0,46.11495875882182,45.40983607,51.88284519,53.72424723,54.16666667,54.29497569
3105.0,51.898657585561345,52.6458616,50.52950076,39.46932007,33.70967742,31.71953255
3106.0,36.36842570015783,35.82024433,37.35632184,37.71640561,39.14447135,35.92561285
3107.0,25.23070107015753,25.0,18.49791377,17.34375,20.33678756,22.10274791
3108.0,32.749096873091474,32.50421585,31.48880105,29.92926614,27.7360727,30.76923077
3109.0,41.66807063079776,41.38551507,44.3738657,42.19600726,39.4138064,38.78029711
3201.0,22.36072382235582,21.27926421,25.60321716,26.20128346,28.94039735,31.69107856
3204.0,15.564148127213953,14.71471471,15.20850368,20.42553191,14.35832274,17.50902527
3206.0,33.43984956154898,33.05662615,33.25769854,27.88858322,32.26200163,29.74848222
3301.0,43.487836379126065,43.37410375,42.01273885,42.14156079999999,41.20767821,42.53206454
3302.0,46.2913475875752,45.87778855,49.78059483,49.95479204,49.09175594,47.71271729
3403.0,39.68061902280893,39.19308357,48.13153961,44.68085106,36.68224299,42.93537788
3404.0,29.262908027689555,28.96698616,29.66751918,21.40391254,23.30508475,20.51020408
3405.0,48.70507472571185,48.31625183,52.41477273,57.14285714,51.19863014,50.16891892
3406.0,40.23479671187814,41.71428571,35.67251462,8.878504673,1.5873015869999998,2.040816327
3501.0,41.635370710493085,40.69097889,40.47402005,48.61386139,58.56196783,60.26666667
3504.0,32.257882112841614,32.51533742,28.13688213,26.229508199999998,16.26506024,16.12903226
3510.0,50.62138362695665,50.24038462,57.64061722,59.6442468,51.52542373,47.14201532
3511.0,56.77176969001938,57.35294118,48.19277108,53.78151261,49.31192661,47.91666667
3514.0,28.838499947137333,28.36538462,37.79527559,22.78761062,20.79439252,24.51193059
3515.0,37.929315193739306,37.62376238,32.16080402,42.06896552,39.53488372,41.89189189
3602.0,48.519103840193715,48.65470852,47.47252747,51.77664975,41.37931034,46.57534247
3801.0,59.903441043890375,59.69465649,68.81258941,69.07993967,60.30989273,59.37136205
3802.0,56.3416223634595,56.36743215,54.08388521,57.59162304,58.01886792,74.76415094
3805.0,63.343507618542645,63.15789474,61.84738956,66.20209059,73.93364929,67.5
3807.0,49.34774690808681,49.37965261,48.23284823,56.786703599999996,44.7080292,50.104821799999996
3812.0,60.562515131750594,60.5988024,62.2732769,63.43381389,61.26582278,52.63761468
3814.0,31.558143807909104,30.52147239,36.45833333,37.70226537,40.74074074,48.78892734
3815.0,9.448046325634222,8.181818182,7.3394495410000005,18.3908046,16.21621622,35.39823009
3817.0,1.1104420464695437,0.0,0.0,0.0,0.0,0.0
3818.0,53.867503766930135,53.90625,52.80665281,59.54631379999999,52.01793722,40.59633028
3819.0,51.91999927390862,52.39923225,54.01174168,55.57655955,35.28368794,35.52
3901.0,48.004241594938385,48.10495627,42.1875,46.90721649,45.78754579,41.28919861
3902.0,40.173658336193405,39.62040332,45.8432304,45.67430025,41.1407767,49.15693904
3903.0,56.01091385622234,56.25759417,62.19369895,52.56410256,46.38242894,55.03355705
3904.0,45.27967925557663,45.26710403,37.75720165,41.89636163,46.14583333,39.62600178
3905.0,47.14272876502753,47.31323722,43.89261745,41.27604167,41.60887656,38.70014771
3906.0,54.30337518943433,54.86111111,51.82413471,47.66169154,42.27979275,43.5
3907.0,38.06039998845779,37.93103448,34.26132146,35.16350424,34.97029703,33.92265193
4003.0,35.380576826916986,34.35294118,46.13583138,39.78723404,42.66666667,39.56594324
4004.0,54.48031239497942,54.29616088,54.56431535,55.38116592,59.01639344,53.98936170000001
4005.0,30.733395899850155,30.06012024,25.50091075,30.33472803,38.35877863,30.28169014
4008.0,27.678129338507112,26.67493797,28.28438949,33.27895595,36.89482471,34.52631579
4101.0,20.46042087522185,19.64472309,18.66666667,16.19786615,24.04692082,26.07003891
4102.0,20.179220415533756,19.02748414,23.35329341,28.57142857,26.51685393,35.40489642
4105.0,35.482951325605896,35.10638298,35.31598513,36.62835249,34.0408805,44.51166811
4106.0,25.60619387622082,24.78551001,29.85204526,27.3890143,26.82563338,30.44117647
4107.0,23.5490853186224,22.87985866,24.53385672,22.88911495,22.35294118,22.18214608
4108.0,31.06728983316392,30.99086437,27.51159196,26.48497554,22.57636122,27.01252236
4109.0,31.264482527174177,30.58441558,33.13180169,30.27278776,34.34459073,31.06525376
4110.0,32.857746231564974,32.6645768,31.21137206,28.88349515,27.03321879,26.86567164
4111.0,15.050120135984638,13.71681416,19.41564562,22.51791198,22.50242483,31.08695652
4112.0,26.472173543968612,26.0,26.80301399,27.87564767,21.83507549,29.05569007
4201.0,41.55098067386476,41.42857143,38.28715365,41.68797954,39.37007874,51.8907563
4202.0,45.86756752234662,45.59322034,50.25996534,48.91304348,44.17177914,41.07648725
4203.0,36.73380945242942,36.92493947,31.38957816,27.828348499999997,26.59574468,24.45095168
4204.0,33.611553119483624,33.18485523,33.58633776,29.89840348,33.22683706,26.47058824
4205.0,42.593986312081284,42.15885947,42.16027875,43.71584699,47.1169687,45.55353902
4206.0,33.17078526025008,32.65306122,33.83838384,33.13953488,33.740831299999996,37.46223565
4207.0,36.19793346247987,36.23188406,33.28822733,32.18997361,27.22298222,35.21594684
4208.0,59.01015736024879,59.11111111,63.63636364,64.83050847,54.3902439,56.43693108
4212.0,47.08863413513404,47.33333333,38.76811594,33.212341200000004,44.76386037,34.33179724
4301.01,56.749080698038966,57.34974656,52.39085239,51.50265174,46.12523249,53.919808499999995
4301.02,36.33767091066612,35.54868624,37.88161994,43.57239513,43.97719173,44.29065744
4302.0,57.16549555367419,57.46180964,59.79513444,61.31498471,48.02011314,43.55216882
4303.0,57.95189326630258,57.84148398,60.97902098,60.64659978,60.09673519,59.81308411
4304.0,38.03409232661231,37.7148635,32.94422827,38.74407583,40.23121387,46.27875507
4305.0,40.912338585284786,40.6858202,41.16666667,41.62976085,38.46153846,39.93993994
4306.0,57.64464835527701,57.24743777,62.35595391,66.1268556,64.91477273,54.82815057
4307.0,53.28452270192669,53.77875137,52.70793037,47.75993238,40.75436983,41.83501684
4308.0,46.57670496668198,46.53739612,40.08321775,47.76119403,47.29907773,40.22140221
4309.0,44.944310936903946,45.28301887,34.3980344,31.078224100000003,40.46052632,40.61302682
4312.0,46.18581138823936,45.49800797,48.87334887,57.12945591,55.41463415,59.45089757
4313.01,49.71929820810806,49.56616052,52.07920792,48.19639279,49.42528736,51.71526587
4313.02,41.36364935630885,40.86378738,42.65536723,38.28996283,46.43545279,52.42451967
4314.0,49.755818916996986,49.28825623,56.80772769,57.97342193,52.58445258,54.7050878
4401.01,44.57306606733059,44.26356589,48.95429899,42.83201407,43.97417504,38.12544045
4401.02,37.78362784279587,36.47175421,45.61243144,47.76119403,55.11882998,54.65976331
4402.01,55.52892122602029,55.75221239,56.98529412,51.27701375,49.82394366,39.54619125
4402.02,54.713102800724016,54.60526316,56.781609200000005,53.79250218,56.26283368,53.92245266
4403.0,58.872288479418565,58.91209325,59.26115957,57.46934225,60.26151222,60.78205865
4406.0,70.96570822291824,71.93229901,69.98769988,62.99765808,57.07317073,63.75
4407.0,59.51947813933284,59.06183369,65.73913043,70.0,68.03030303,73.50689127
4408.0,55.163254884991986,56.11650485,41.95804196,45.21193093,41.53400868,42.7480916
4409.0,44.041023905200255,43.41085271,52.55376344,49.32533733,47.32254047,44.28294574
4503.0,63.59221424169689,63.92,62.76771005,62.48989491,60.92564492,54.27350427
4601.0,42.34582499870548,42.10925645,40.13761468,41.92771084,43.01634473,44.13646055
4602.0,58.076777054407245,58.38574423,59.43491423,43.63376252,53.62318841,57.85381026
4603.01,56.826284099079764,56.796116500000004,59.14396887,63.21100917,55.97484277,56.10200364
4603.02,54.10356322098474,54.29480382,55.18044237,49.66292135,48.72080089,42.37288136
4604.0,62.55341001908959,62.80535855,65.91289782,65.73033708,57.43415463,52.213868
4605.0,62.535961216653014,62.83437678,65.1232712,54.52380952,58.87558563,60.36797613
4606.0,61.003530664175635,62.34177215,58.59872611,46.62756598,33.58208955,29.11051213
4607.0,43.93203299781974,42.8125,56.19834711,54.38311688,56.46879756,55.37383178
4610.0,57.114821781790695,59.01234568,43.07400379999999,33.33333333,22.74590164,31.20204604
4701.0,44.60506407778102,43.48387097,55.37383178,63.41161928,57.06851691,61.93548387
4801.0,60.825099990347326,60.07462687,67.62295082,70.11173184,77.71812081,62.5137817
4802.0,36.041550435389624,34.36692506,48.27586207,55.020920499999995,57.08418891,66.32443532
4803.0,56.76714049985053,57.17592593,59.1280654,52.82051282,46.13821138,63.58024691
4804.0,75.01616298058667,75.80967613,74.63349622,70.20805666,67.09206928,66.79721497
4805.0,57.51857383260605,57.76744186,57.27170237,54.69432314,53.27198364,66.92563818
4903.0,54.00273446721977,53.89784946,60.79691517,59.89847716,50.31525851,44.67592593
4904.0,65.1147735570918,65.34391534,59.67365967,66.90140845,68.77394636,69.73947896
4905.0,60.29366629331905,60.22346369,63.08360478,63.05084746,62.913096700000004,63.04093567
4906.0,76.21965463916032,77.14884696,78.92376682,66.81034483,64.03508772,63.03854875
4907.0,51.38512883480343,50.72655218,56.64961637,66.62735849,60.216021600000005,56.05947955
4908.0,60.46381445301773,60.38001407,65.08071368,65.34412955,61.81254841,59.30470348
4909.01,46.45846375661383,45.40270848,51.67151163,54.36390533,64.39966415,64.7325476
4909.02,53.656062716023605,53.59179019,53.54282193,54.41323972,54.68187275,54.31672422
4910.0,57.15939640434108,57.01668302,57.59615385,56.63627153,62.19369895,60.94929881
4911.0,62.283330471005684,62.48303935,65.38187009,66.23076923,58.4375,62.84403670000001
4912.0,65.85832508641158,66.37478109,65.19823789,60.61493411,60.18158236,65.77181208
4913.0,60.339881157825836,60.36217304,67.54658385,65.91549296,56.77570093,52.8125
4914.0,44.993682513203964,44.92044064,38.31775701,40.42553191,46.91943128,50.90735435
5001.0,59.33110433592275,60.29992107,48.58454476,42.73092369,47.24354501,49.25484352
5002.0,57.81891147746353,57.78401122,61.78343949,57.54527163,57.76255708,62.00873362
5003.0,55.450679181652994,54.74452555,63.44936709,66.85236769,66.70602125,67.85304248
5101.0,72.55635336137891,73.22551662,63.50364964,71.81663837,72.00309358,68.86657102
5102.0,60.34378070784911,60.66037736,62.534690100000006,57.00757576,54.29292929,53.32211943
5103.0,50.160094141219126,49.53173777,56.76274945,56.27553999,58.24059353,54.38961039
5201.0,58.68936555367342,59.08513342,57.10560626,55.79096045,52.20700152,65.76402321
5202.0,60.589254927801036,61.3003096,61.96830692,51.68539326,45.83333333,50.22542831
5203.0,72.16411155456407,72.89896128,70.32085561,67.33921816,65.17894737,60.92740403
5204.0,65.50072211872853,65.79966796,70.46035806,68.05266805,59.83146067,60.08202324
5205.0,77.61120640910755,78.73239437,72.68041237,70.4866562,66.2397541,67.47058824
5206.0,76.33235776964021,76.70182167,78.23129252,79.50738916,77.29516288,72.78538813
5301.0,57.37926848756208,57.97872339999999,58.44155844,51.24260355,43.39622642,41.62995595
5302.0,46.89443462293638,46.40926641,49.16067146,48.82434302,53.17959469,52.4156188
5303.0,68.64331289695399,69.22133659999999,68.97735072,65.98390636,61.75675676,60.81830791
5304.0,43.18493666909945,42.81805746,37.13450292,49.50071327,49.32065217,53.36927224
5305.01,78.34858808086122,79.76625274,69.70728387,62.21498371,63.93762183,56.27306273
5305.02,68.3152221220224,68.58513189,75.44247788,64.4836272,64.73551637,84.03361345
5305.03,70.1341421672187,71.21212121,62.97029703,56.84270301,58.29428304,55.31724754
5306.0,50.184382320424575,49.94511526,52.16952573,58.39653304,50.8644222,60.95717884
5401.01,53.16267884985545,53.55704698,46.60326087,53.07346327,46.52114598,51.53631285
5401.02,41.52442045959135,41.46341463,39.31034483,39.75535168,37.29569094,37.21682848
5501.0,69.28361098879134,69.96466431,65.08636531,61.36680614,64.32937792,58.94948143
5502.0,79.6986930154831,80.03502627,82.81519862,81.42726441,82.92919496,82.52336449
5601.0,70.48665474404757,71.58273381,59.67741935,75.76530612,57.45721271,59.15119363
5602.0,68.58630402285453,69.36936937,61.76470588,60.09389671,62.51768034,68.41397849
5603.0,66.25238493563732,66.28571429,71.03658537,67.65578635,68.45110635,67.54313887
5604.0,65.53604348170042,65.92178771,61.02661597,67.79324056,64.50617284,80.98859316
5607.0,76.42962150583975,77.43658211,72.2923588,69.27670869,66.8313338,65.181224
5608.0,82.33757970860594,83.43320409,80.22922636,74.0013541,72.62676325,73.83652718
5609.0,78.33676570138606,78.66772403,79.9682035,82.66291231,81.48450245,82.92378176
5610.0,79.58692733979214,80.05840634,78.41918295,78.05851064,82.88621647,75.0
5611.0,72.16775981533223,72.29780801,73.53159851,76.81543116,77.15033657,73.60824742
5701.0,56.86408665975561,56.55608215,62.5,61.11951589,61.43572621,68.89279438
5702.0,70.28849764343128,70.6377858,65.98465473,68.17102138,73.73134328,70.33492823
5703.0,58.19887641665175,58.45410628,59.42881142,53.465765000000005,53.47938144,52.29885057
5704.0,51.43676000969739,50.74424899,50.37406484,58.60655738,67.34397678,74.80620155
5705.0,62.85146552418706,63.31255565,61.58536585,60.33364226,56.78776291,57.32177264
5801.0,51.39922565126485,51.219512200000004,50.92905405,53.59683794,54.14781297,58.75542692
5802.0,62.827433426338665,62.79447604,67.03601108,69.31911403,64.20745069,62.81271129
5803.0,45.597435191517285,44.67054264,50.91836735,56.930126,58.86075949,57.18257646
5804.0,58.757968911929005,58.97973445,62.33565352,59.61820852,52.48332098,56.17647059
5805.01,61.97157247054744,62.34241562,62.1875,61.00549218,56.41778523,59.48539032
5805.02,65.10197475201677,65.82222222,57.81902552,60.2926337,58.27372437,54.23351159
5806.0,60.754372071418345,61.32693147,56.58813264,56.53710247,52.91201983,50.06139992
5807.0,56.43334282750237,56.43886564,54.61144321,58.17524842,58.294501399999994,62.91195278
5808.0,55.41654340715321,54.81481481,59.71223022,67.10037175,66.50406504,53.18860244
5905.0,44.59263274925463,44.40599769,48.39816934,49.44375773,39.88571429,58.96103896
5906.0,65.04505959358934,65.79670329999999,58.65084322,57.891373800000004,57.15133531,48.75983061
5907.0,56.1942593418314,56.34482759,52.38434164,57.85302594,55.50935551,55.56265985
6004.0,50.166640677337604,50.60951632,47.30107957,48.24307565,38.1307591,39.24511141
6006.0,49.4596726457668,49.63976945,50.08077544,43.14381271,42.31697506,44.79073909
6007.0,44.80479575370498,44.01408451,48.64612512,59.73568282,54.3554007,53.30915684
6009.0,53.31303849500526,53.49686848,55.87583149,50.72801398,46.2253194,46.11590629
6103.0,50.961422662190444,50.90390105,55.56640625,50.1669051,47.08565636,50.80321285
6104.0,29.92547651620267,29.702970299999997,23.87387387,26.61417323,26.21848739,33.27464789
6108.0,61.389242676092195,61.23822342,57.81021898,65.87537092,71.10157368,76.01744186
6110.0,57.12964986671563,57.14285714,60.0,65.36796537,54.54545455,57.34597156
6111.0,58.30377105958894,58.60349127,60.09615385,55.05882353,51.76738883,40.09661836
6112.0,49.78787823395413,49.23291492,49.38271605,57.54716981,60.46511628,54.56647399
6113.0,50.21332853426003,50.23696682,50.74626866,47.84784785,46.9904963,47.267497600000006
6114.0,47.41298494886057,47.12041885,43.09472162,49.48051948,53.62796834,58.26714801
6115.0,58.68983260198354,59.13865546,53.04540421,50.26068822,54.80329369,59.91967871
6116.0,53.1266760027092,53.34773218,55.30726257,40.46121593,47.14828897,45.32374101
6117.0,56.465658605007754,56.82326622,51.88679245,48.16053512,52.8957529,57.00245699999999
6118.0,56.2363433337651,56.40326975,63.55555556,55.18796992,47.58064516,51.44927536
6119.0,51.710922353709066,51.7311609,52.30125523,52.15311005,48.88438134,44.98269896
6120.0,35.84621584227575,35.24229075,38.44492441,41.45785877,37.81094527,44.06779661
6121.0,50.55966613293371,50.33557047,54.76190476,50.75528701,50.98591549,35.81661891
6201.0,62.110256091463285,61.78764247,66.26379401,65.51724138,71.41366719,68.08855292
6202.0,60.20486101347786,60.42267051,57.10116732,56.2745098,60.66098081,55.01089325
6203.0,66.7119872327259,67.21038615,68.72496662,61.09979633,60.15151515,58.96749522
6204.0,73.4741506722349,74.17400881,74.39613527,71.20890774,65.69767442,62.64997392
6301.0,66.90098731465314,67.53246753,60.92436975,59.26680244,63.0952381,56.72191529
6302.0,58.131517181980456,58.21917808,58.53658537,59.23172243,57.31573157,47.240618100000006
6303.0,52.1012535971125,51.94068905,51.27670662,51.93236715,55.46630968,53.73433584
6304.0,52.13610091040346,51.68582375,53.11004785,54.78408129,61.39325843,65.35714286
6305.0,46.016416230492176,45.31951641,47.80487805,49.05169208,57.55711775,57.19825497
6308.0,48.829745586113326,48.58191525,50.01778726,51.10410095,50.65420561,51.90388170000001
6309.0,59.95082109401832,60.26490066,56.4836179,56.93779904,57.78008299,58.83233533
6401.0,53.37119196819571,53.92670157,54.05904059,43.47826087,39.17995444,60.11235955
6403.0,69.29972453733987,69.54532456,71.65109034,71.58501441,69.24369748,73.54020687
6404.0,73.13836687382862,73.64060073,73.80422692,67.78242678,71.20646766,73.56241234
6405.0,74.98356170735501,75.33908755,75.74086837,76.34408602,76.69654289,79.60734642
6406.0,64.80877646146914,65.2572593,62.64204545,63.31236897,60.69676153,66.06334842
6407.0,75.43247055131955,76.32461435,74.64788732,71.28169979,65.29298133,66.60389203
6408.0,59.189150909226825,59.43152455,58.62068966,58.83777239999999,55.86297760000001,56.76020408
6501.0,68.24741449624723,68.6770428,62.13683224,58.25825826,71.16425993,67.57172131
6502.0,61.27492469981579,61.44262295,66.5060241,61.33610246,56.88259109,58.88559182
6503.01,66.08879889106451,66.24177632,67.38178634,65.66427289,67.88863109,73.96653543
6503.02,59.2133084913592,58.65860363,66.64782363,66.51026393,69.85731272,72.10492642
6504.0,72.11130796767176,72.94797688,67.92792793,68.0954027,63.92623896,62.183544299999994
6505.0,70.81619643926973,70.87818697,75.56689342,76.26931567,74.19889503,69.13043478
6603.01,47.58676141920483,47.37864078,48.11133201,45.79439252,48.87983707,65.28066528
6603.02,60.34680221675664,60.77922078,58.15273478,58.004158,54.20512821,58.05350028
6604.0,62.10648443803861,62.23662885,62.43121561,61.51003168,62.89445049,65.4109589
6605.0,53.68505904072047,53.12024353,60.39156627,58.21669259,62.38678743,61.53846154
6606.0,56.85172642989563,56.92163304,57.63571791,53.0987395,56.40766902,59.23005566
6607.0,54.06936241865301,55.09138381,48.67591425,37.21910112,33.61344538,37.60683761
6608.0,55.11884063793804,55.12122712,56.30936228,57.43152223,53.98948877,51.10356537
6609.0,52.440119548221176,52.43636364,52.17391304,50.80251221,51.70494085,46.07097592
6610.0,60.009828317821224,60.16307513,61.65590135,60.96897115,57.68431983,57.15045189
6611.0,72.32445987399157,72.97196262,69.33497537,67.37012987,68.61788618,68.40236686
6701.0,46.985818335284215,46.7191601,41.44578313,33.03571429,56.21761658,78.41530055
6702.0,50.93835300717538,50.95057034,57.32217573,52.58964143,43.43065693,34.82142857
6703.0,43.22444339817906,43.68932039,47.16981132,37.80160858,22.22222222,22.90909091
6704.0,50.06750121131492,49.75247525,57.34265734,49.13294798,50.61082024,47.79661017
6705.0,50.83232840387685,51.4084507,48.72727273,38.69863014,37.04735376,25.45454545
6706.0,47.29792342005821,47.30077121,48.62385321,42.05020921,42.88135593,36.57243816
6707.0,75.22840575108187,75.98870056,71.42857143,64.79289941,71.875,67.09677419
6708.0,43.42683071599975,42.48021108,49.72375691,51.38888889,55.86956522,65.93406593
6709.0,46.387902983751786,46.81933842,37.68844221,35.25179856,38.42364532,31.36792453
6711.0,61.911887199473234,62.139917700000005,61.8852459,65.51724138,59.42622951,53.84615385
6712.0,34.4974865713068,33.78995434,40.24390244,36.25,36.87943262,51.0
6713.0,50.41889743965413,50.52005944,53.36194564,47.44429882,43.61979167,37.43718593
6714.0,53.922374068009084,54.20944559,46.96969697,45.89552239,52.39669421,49.61119751
6715.0,59.02223434733166,59.71428571,53.58649789,51.57480315,48.51330203,45.93175853
6716.0,36.886663440358575,36.92579505,31.43382353,32.54310345,30.09174312,37.1257485
6718.0,46.21400857417666,45.55873926,40.35714286,51.6,61.86186186,63.44410876
6719.0,57.159609012083145,57.10144928,59.17874396,63.15789474,57.54189944,57.18390805
6720.0,53.03192431637328,53.08187672,50.54054054,49.28774929,53.23565324,48.54732896
6805.0,44.61778517788523,44.49339207,50.32679739,48.91640867,36.99186992,33.21167883
6806.0,29.281297233993055,29.31034483,16.58031088,20.90909091,24.29022082,40.23323615
6809.0,53.31554600890959,53.45744681,50.0621118,54.626109,50.82125604,47.02581369
6810.0,41.901263055040324,41.54302671,40.2640264,45.68965517,44.32835821,37.33153639
6811.0,41.06634578629838,40.14778325,47.03703704,50.73891626,51.27388535,43.95306859
6812.0,45.60339498253453,45.16129032,51.45299145,46.01941748,47.66666667,37.47779751
6813.0,55.08419018601881,56.47558386,27.86259542,39.90228013,40.91539528,38.65905849
6814.0,50.41729663839112,50.23419204,53.74233129,48.58695652,50.69284065,53.42323651
6903.0,41.84372463032354,41.65316045,54.86111111,30.91190108,31.9554849,33.24137931
6904.0,55.680958887927524,55.84627964,58.01749271,55.0052687,50.2851711,50.42016807
6905.0,35.7926050065989,35.7400722,35.92493298,39.77900552,25.139664800000002,12.23404255
6909.0,47.390155528197305,47.21428571,47.37631184,49.93489583,47.26666667,54.7761194
6910.0,63.196789815197995,63.68467671,61.4379085,58.52911134,57.39371534,59.23344948
6911.0,33.44531424314104,32.46471227,40.17412935,40.92715232,40.66666667,41.49590164
6912.0,43.48404959278493,43.05427783,44.50923226,46.66666667,46.93654267,43.99563319
6913.0,58.33327593284151,58.60091743,58.40909091,56.67259786,53.61111111,58.02690583
6914.0,52.17442154862199,51.26953125,60.14967259,66.92373608,66.16033755,65.17027864
6915.0,45.39500510175876,44.74123539,51.15919629,53.93586006,51.47679325,49.47368421
7001.0,73.97927882925842,74.42773054,79.07573813,77.19054242,69.11764706,68.9133425
7002.0,69.60144425302158,69.80392157,64.63551402,74.25386552,75.73057733,74.81507573
7003.01,70.65196042297576,70.69377990000001,73.93887946,72.50544662,76.22798888,74.22072452
7003.02,71.80319178763152,72.38583013,69.68205905,70.51823417,68.18181818,71.88240872
7004.01,69.90252284477853,69.71369438,74.07277817,78.06743135,79.32725999,81.64354322
7004.02,78.49674701059028,78.98267188,77.61457109,81.36904762,79.71473851,80.82264957
7005.01,62.290473909192094,62.11757648,62.25903614,65.64453706,70.76056338,67.36618005
7005.02,69.72121355964275,69.60418223,68.61958266,80.34321373,80.48192771,85.7480315
7101.0,39.48594976062189,40.12539185,32.20338983,20.24169184,22.42424242,25.97014925
7102.0,43.56903377676375,43.29896907,44.45141066,48.0338778,42.67515924,45.70803718
7103.0,43.7217958112861,42.63157895,47.83715013,60.30042918,60.09501188,53.125
7104.0,66.91412750926953,67.09721278,65.25792418,66.68558456,70.50359712,67.10914454
7105.0,50.01152727183219,50.15974441,47.5638051,47.64397906,45.51495017,46.93619709
7106.0,52.19206668720908,53.33333333,48.57768053,37.17171717,25.80645161,25.88235294
7107.0,61.270913121530505,61.50583245,55.53257497,63.54166667,62.625,55.917481
7108.0,58.56193125727344,59.66157205,50.98554534,38.29113924,40.93711467,47.90540541
7109.0,56.768155405585176,56.52920962,58.19819820000001,61.26126126,62.45110821,57.34104046
7110.0,43.29543785235448,42.54716981,43.12015504,51.19047619,55.08806262,62.13130352
7111.0,62.027537656366746,63.24074074,59.09090909,55.33333333,37.45519713,39.904761900000004
7112.0,57.41648973877023,57.53646677,55.70071259,64.569161,55.69540592,62.71604938
7113.0,63.413216485275214,63.56589147,62.03319502,67.09323583,64.79128857,53.90625
7114.0,60.80556612775063,61.14649682,61.12956811,58.02675585,55.62805873,57.79036827
7115.0,53.46854951959044,53.01507538,54.83870968,68.57772878,60.92105263,59.49098621
7201.0,62.04537216690536,62.16053108,60.06511123,64.42260442,64.29924242,63.04138595
7202.0,62.11907022998314,62.21498371,58.80108992,64.26174497,65.9453303,70.05798629
7203.0,74.56595170354667,75.1528627,74.36823105,70.52498419,71.59763314,73.69337979
7204.0,80.45152663375491,80.95744681,83.93574297,80.92485549,79.58374628,87.95761079
7205.0,75.32055942708193,75.94501718,75.08802817,69.12442396,72.23719677,66.22734761
7206.0,62.93205973942385,63.03827751,65.0812065,58.45238095,64.26630435,72.12903226
7207.0,72.14656352888571,72.8440367,68.62406448,64.26076834,67.95291040000001,62.49176005
7301.0,64.00269948284517,64.03301887,62.86681716,64.45264453,69.43127962,63.18289786
7302.01,53.819921546896424,53.80645161,55.49160671,50.04995005,53.16205534,53.911488600000006
7302.02,61.53224591858139,61.75078864,59.25337569,60.2262017,61.6519174,59.10478128
7303.0,67.3719934895437,68.29836829999999,62.469135800000004,56.93069307,55.7483731,51.96998124
7304.0,57.41264937891231,56.63492063,63.26250857,72.03898051,72.67672756,77.86885246
7305.0,57.81244645534279,58.16266823,54.53020134,53.78619154,53.47394541,56.47123894
7306.0,67.64770702459461,68.18181818,68.55452240000001,64.30446194,61.05726872,59.53971789
7307.0,67.07106431766114,67.04834606,68.90510949,74.35114504,72.26148409999999,76.10921502
7401.0,82.84205054544677,83.42455043,85.79881657,80.84953204,82.20451527,83.86260531
7402.0,83.59577507399129,84.54054054,79.94370162,80.02106742,78.85521886,78.36554764
7403.0,85.79359190455078,86.63251048,87.07482993,84.6875,81.11795775,82.2425829
7404.0,79.60975722755772,79.87368421,80.40626322,82.11488251,86.25167936,82.5136612
7501.0,65.44203703584223,65.42980829,66.87461011,66.28787879,70.91503268,72.44039271
7502.0,70.48511406512385,70.99784637,66.71480144,71.80650038,68.64337937,68.93939394
7503.0,73.58196319622414,74.0117746,72.53289474,76.58501441,73.48314607,74.03273809999999
