tract,percent_bachelors_2016,percent_bachelors_2015,percent_bachelors_2014,percent_bachelors_2013,percent_bachelors_2012,percent_bachelors_2011
301.04,26.120404065118997,25.75891541,21.83815419,19.83762172,16.22485329,15.24604186
302.0,59.55228350176266,58.76600698,60.2972475,60.66129032,56.63644628,54.07504252
303.0,30.067940194698295,29.1232136,32.32686567,34.673293,31.70860404,31.54041127
304.0,46.61961875742064,45.93705965,46.36391185,50.73032167,49.69962825,53.6472973
305.0,57.449972920914306,57.16216216,59.05070039,57.33512845,58.98634927,57.38955392
306.01,46.70007605157552,46.49884259,43.65732839,46.89710633,48.81851852,47.96717203
306.03,44.731811309821126,44.50483092,40.65764294,40.70176018,39.67903975,34.68123275
306.04,53.33742404478437,53.25842697,54.08953614,54.56201117,59.40225794,64.53296089
307.01,36.93800010994785,36.03960396,47.860841,41.614754100000006,41.34318456,37.51233965
307.02,62.338913449174996,62.32193732,58.0540103,61.73692946,64.81136364,53.76484716
307.03,62.40851449819948,62.035541200000004,61.28123142,59.39987659,57.55444148,54.26885502
307.06,46.978583240595114,46.49423496,51.51115663,52.14485007,55.36815920000001,60.1525302
308.0,68.26334244708957,68.08628319,65.81339333,64.65166155,64.39954166,66.06075949
