tract,percent_disability_2016,percent_disability_2015,percent_disability_2014,percent_disability_2013,percent_disability_2012
5602.0,17.589110912604966,18.2,16.4,19.5,16.4
5603.0,8.621508060745708,8.4,8.4,8.5,7.8
5604.0,8.810573666078255,8.6,7.3,7.1,5.2
5607.0,10.275321144880888,10.2,12.1,12.6,12.8
5608.0,10.84303520244293,10.8,10.6,10.3,10.6
5609.0,10.929927543067697,10.9,10.1,10.0,11.3
5610.0,12.523932237577911,12.6,11.8,10.5,11.2
5611.0,10.864476260766539,10.8,10.2,8.9,9.3
5701.0,8.15895193080636,7.9,6.9,7.0,6.6
5702.0,13.58072713397337,13.8,12.2,13.1,10.6
5703.0,7.9885179411158695,7.7,7.2,6.7,6.5
5704.0,2.985660686639638,2.3,3.7,4.4,6.5
5705.0,6.434347097534368,6.0,5.6,4.5,6.3
5801.0,5.123407356234185,4.6,7.0,7.0,5.1
5802.0,10.197655197443458,10.0,9.6,5.1,7.1
5803.0,8.270245985356556,8.0,6.5,5.7,5.8
5804.0,13.340217864256923,13.5,11.0,10.2,10.6
5805.01,8.325493980060312,8.1,8.4,9.4,7.4
5805.02,8.62401507758672,8.4,8.6,8.6,7.6
5806.0,7.631764185970793,7.3,7.5,6.5,5.8
5807.0,11.31793560817656,11.3,8.6,7.5,6.7
5808.0,5.861921432130848,5.4,6.9,6.8,7.0
5905.0,8.060670606535115,7.8,5.7,6.0,5.0
5906.0,11.720595738374262,11.7,9.5,6.9,7.4
5907.0,10.710387699685805,10.7,10.0,11.5,9.0
6004.0,9.463771133356447,9.3,10.2,9.8,11.9
6006.0,8.383091764599957,8.1,11.5,10.1,9.7
6007.0,9.068952472750556,8.8,8.3,4.8,4.9
6009.0,10.097907353544858,10.0,10.7,10.8,10.0
6103.0,8.510150403391922,8.3,7.3,8.2,8.7
6104.0,10.36080695964787,10.2,7.4,3.7,2.3
6108.0,15.992895613009432,16.4,15.8,16.1,11.7
6110.0,9.102281763056801,8.9,13.2,12.7,15.7
6111.0,8.983363459689484,8.8,7.1,7.4,7.4
6112.0,12.337373649086373,12.4,13.1,12.0,12.5
6113.0,5.286169082481374,4.8,6.0,6.9,8.5
6114.0,5.59199641480695,5.1,5.2,4.7,3.4
6115.0,8.151709298810779,7.9,9.4,10.0,10.4
6116.0,4.722888214233361,4.2,4.6,5.9,5.6
6117.0,8.596383863624574,8.3,13.3,10.7,10.3
6118.0,10.32908101769503,10.3,10.1,12.2,8.5
6119.0,12.805530671160586,13.0,17.2,20.2,18.2
6120.0,11.025248211737118,11.0,10.8,10.6,14.2
6121.0,20.479987687702227,21.1,27.1,20.9,23.3
6201.0,7.359395754609476,7.0,7.1,5.9,6.2
6202.0,10.208660159217564,10.1,11.4,10.7,12.2
6203.0,9.33791262383409,9.2,6.8,7.7,7.6
6204.0,6.694482870531176,6.3,5.2,4.8,4.6
6301.0,9.151958887023635,9.0,8.5,9.6,7.4
6302.0,10.101106832183632,10.0,9.9,9.8,8.1
6303.0,6.05479136778325,5.6,5.4,4.8,5.5
6304.0,6.972080151298376,6.6,7.6,7.3,7.8
6305.0,5.320081622206443,4.8,5.1,4.4,3.7
6308.0,7.717510426036987,7.4,7.7,7.0,7.0
6309.0,5.4888522697739575,5.0,3.7,3.6,4.8
6401.0,11.00131812980074,10.9,9.2,5.8,9.5
6403.0,10.783226812817963,10.7,8.6,6.7,7.7
6404.0,10.007298292716918,9.9,10.2,10.2,10.5
6405.0,10.833460773839702,10.8,10.1,10.2,9.8
6406.0,13.433182729005603,13.6,11.6,10.8,9.6
6407.0,7.144631121872654,6.8,8.7,9.0,10.4
6408.0,8.013978145483193,7.7,8.0,6.4,5.5
6501.0,8.581522996896725,8.4,8.2,10.1,7.9
6502.0,8.847876492852865,8.6,10.1,8.4,8.3
6503.01,7.193370946919924,6.8,7.4,5.4,5.5
6503.02,8.78487463867398,8.6,7.8,8.8,7.1
6504.0,8.999790484331072,8.8,6.3,5.8,6.8
6505.0,12.151292706668741,12.2,11.8,10.7,10.3
6603.01,10.384068587099575,10.3,7.1,6.5,6.3
6603.02,8.351105397347908,8.1,9.3,9.2,9.2
6604.0,6.212666265955597,5.8,7.0,7.7,7.3
6605.0,6.99533576466523,6.6,8.4,7.1,6.4
6606.0,9.954796137891122,9.8,7.2,5.2,7.0
6607.0,16.39201183818649,16.9,22.0,25.5,28.1
6608.0,6.9557407367734685,6.6,7.0,7.4,7.4
6609.0,10.22986239450422,10.1,12.3,10.7,10.2
6610.0,10.7702776853426,10.7,11.7,10.6,12.1
6611.0,8.128151259603381,7.9,8.4,10.0,8.2
6701.0,13.462813292336916,13.6,13.7,11.7,14.4
6702.0,6.773869748810321,6.4,11.4,12.0,19.9
6703.0,15.789002722354686,16.2,17.3,18.6,16.9
6704.0,15.230711880475601,15.6,19.2,20.9,17.8
6705.0,19.726642766475656,20.5,18.1,20.4,20.5
6706.0,17.674182684101638,18.2,15.8,15.0,16.0
6707.0,10.743154138852297,10.7,9.8,9.8,14.4
6708.0,11.86379456414468,11.9,11.6,11.0,12.5
6709.0,12.066214921087221,12.1,13.5,12.2,16.8
6711.0,11.029745003854737,11.0,9.4,8.9,10.5
6712.0,15.646838379713072,16.0,18.8,18.3,15.6
6713.0,12.219139388381139,12.3,16.2,16.5,17.0
6714.0,20.188588030649072,20.9,20.3,18.5,16.1
6715.0,21.370981011267673,22.1,19.2,13.8,15.4
6716.0,22.307040644201734,23.3,21.4,23.8,24.9
6718.0,10.64640053196117,10.6,16.9,17.6,14.4
6719.0,17.996570260760834,18.6,16.1,17.4,19.1
6720.0,13.254447616877641,13.4,13.7,12.8,14.1
6805.0,15.679664861675448,16.2,10.6,16.4,14.4
6806.0,13.218433684446191,13.4,20.5,21.7,25.8
6809.0,19.126180262975353,19.8,18.0,18.3,18.5
6810.0,21.100130723193914,21.9,18.7,17.2,15.4
6811.0,14.824504236223236,15.1,15.6,14.6,15.0
6812.0,15.093155947381378,15.4,15.0,14.3,13.4
6813.0,15.07169088174468,15.4,18.3,18.8,19.8
6814.0,18.839374582249064,19.5,16.8,17.5,19.4
6903.0,13.010935691018037,13.2,16.7,18.7,20.4
6904.0,20.10118446254475,20.9,17.9,19.9,20.6
6905.0,11.20417413227585,11.2,13.2,13.4,16.3
6909.0,14.06556799695436,14.3,12.4,12.2,12.3
6910.0,16.495914452871666,16.9,14.9,13.2,15.3
6911.0,15.853721947367584,16.3,13.8,16.1,16.0
6912.0,17.90991072908816,18.4,16.4,13.3,15.1
6913.0,14.850959328228864,15.1,15.6,13.4,11.1
6914.0,16.354122152959036,16.8,17.0,17.7,19.5
6915.0,15.420424338030564,15.7,13.8,10.7,11.7
7001.0,6.875008530389297,6.5,7.2,7.1,5.7
7002.0,8.59984617261339,8.3,8.3,5.2,4.7
7003.01,9.901105881965423,9.8,9.6,10.2,11.2
7003.02,9.354554464199538,9.2,7.6,7.8,10.2
7004.01,9.29137137570244,9.1,9.2,8.2,7.9
7004.02,8.829571310364443,8.6,8.2,7.2,7.7
7005.01,14.948188176143065,15.3,15.0,16.7,14.5
7005.02,5.421114800440498,5.0,4.1,7.1,9.6
7101.0,17.17142667458944,17.7,12.5,13.4,16.3
7102.0,14.249915980360576,14.4,12.2,7.8,10.4
7103.0,18.771845914554618,19.4,19.9,19.7,16.6
7104.0,17.42770408855536,17.9,19.4,17.5,15.3
7105.0,15.526535152750231,15.9,14.7,15.2,14.3
7106.0,15.006932061241285,15.3,17.4,16.6,14.9
7107.0,18.107776705194347,18.7,17.1,17.6,15.9
7108.0,14.19722061207318,14.4,13.8,11.9,16.1
7109.0,16.36507549107294,16.7,16.6,12.6,14.0
7110.0,16.27003925501582,16.7,17.9,18.3,21.0
7111.0,14.05883659243833,14.2,17.8,14.1,12.4
7112.0,15.726034449581448,16.1,20.5,20.7,18.7
7113.0,19.63823228256333,20.3,18.7,16.7,18.0
7114.0,15.542118502673784,15.9,14.8,14.6,20.9
7115.0,17.981736961353782,18.5,17.6,15.5,13.3
7201.0,8.07888817890686,7.8,9.0,8.7,8.9
7202.0,8.564206687961754,8.3,6.6,5.0,6.0
7203.0,5.4566030721718635,5.0,5.7,7.2,9.0
7204.0,9.454133101949628,9.3,8.2,8.1,9.3
7205.0,7.092733818727941,6.7,6.1,4.4,3.7
7206.0,5.672728621191122,5.2,5.0,5.0,5.1
7207.0,10.125357333188791,10.0,9.9,8.7,12.1
7301.0,14.410606335299327,14.7,13.1,14.0,12.0
7302.01,11.366331006841959,11.4,11.8,12.9,13.5
7302.02,14.248600673653492,14.5,14.6,14.6,12.1
7303.0,12.51161196909672,12.6,12.4,11.7,12.4
7304.0,18.634178364030618,19.2,20.0,17.7,20.4
7305.0,16.54729451445198,17.0,15.7,15.9,18.1
7306.0,20.83275231820153,21.6,21.6,19.9,20.6
7307.0,20.7985853672621,21.6,16.5,16.0,14.6
7401.0,10.4215922436829,10.4,10.4,12.5,10.7
7402.0,9.562593706505181,9.4,10.3,9.6,9.9
7403.0,7.668404572345585,7.4,7.3,8.8,7.1
7404.0,6.982195828779097,6.6,7.0,6.2,7.7
7501.0,17.10997053101891,17.6,16.7,16.5,16.3
7502.0,10.112129787185978,10.0,9.9,9.3,10.6
7503.0,8.59513456477191,8.3,8.1,5.2,5.1
7504.0,8.195976339053521,7.9,6.6,5.0,8.4
7505.0,17.384298716258897,17.8,19.5,15.4,19.9
7506.0,16.68828273513708,17.1,18.9,17.1,13.3
7608.01,7.956419956434048,7.7,9.3,10.4,9.8
7608.02,13.875356291063238,14.1,14.2,14.4,16.4
7608.03,7.45039485139464,7.1,6.4,5.2,5.7
7702.01,10.745271119736087,10.7,11.2,11.2,10.5
7702.02,11.463157790629234,11.4,14.6,11.5,13.1
7703.0,7.604401816443541,7.3,6.9,7.1,6.8
7704.0,10.5044594241791,10.4,9.8,8.1,6.1
7705.0,4.435780107666523,3.9,3.2,4.9,5.5
7706.01,8.91721971559056,8.7,8.2,7.4,7.1
7706.02,5.0056747489159426,4.5,4.6,5.6,6.1
7707.0,9.371801156246068,9.2,8.8,8.3,8.8
7708.0,10.117533856825222,10.0,9.1,8.2,9.7
7709.01,14.955772829469685,15.3,17.1,18.6,18.8
7709.02,9.78875333697333,9.7,9.3,10.8,16.0
8001.0,6.409404134731445,6.0,6.6,6.7,5.6
8002.0,5.489305908534768,5.0,4.0,3.9,3.7
8003.0,4.469063788397419,3.9,4.8,5.1,5.9
8004.0,4.6626021785344935,4.1,5.2,5.1,4.5
8005.0,8.176437445889842,7.9,6.8,6.1,6.4
8006.0,5.5057089258632645,5.0,6.1,5.4,5.9
8007.0,6.311035200343522,5.9,6.8,7.2,6.8
8008.0,6.4160179077328525,6.0,6.6,6.4,8.5
8009.0,7.270840071861733,6.9,6.5,5.1,5.8
8010.0,9.857310473711733,9.7,10.9,9.4,9.0
8011.0,5.666417274030255,5.2,5.2,5.5,5.7
8012.0,10.277852169034988,10.2,9.4,9.6,8.1
8013.0,6.0303020437411385,5.6,6.7,7.3,7.0
8014.0,6.593519309185561,6.2,6.6,6.7,9.1
8015.0,9.626660065210816,9.5,12.2,12.9,11.7
8016.01,8.96754128672898,8.8,8.3,9.4,9.1
8016.03,10.036172791446877,9.9,11.8,10.6,9.8
8016.05,9.114713648967765,8.9,8.3,6.9,6.8
8016.06,11.370979011879847,11.4,10.5,11.3,9.5
8016.07,7.6355685162906495,7.3,7.1,5.9,5.9
8016.08,13.001315652839459,13.1,12.9,10.9,8.7
8017.01,7.440971635711682,7.1,6.0,5.2,3.8
8017.02,6.126856423085815,5.7,5.3,5.6,5.9
8018.0,7.44073281267473,7.1,7.3,6.6,8.6
8019.01,10.956062216004545,11.0,11.7,14.7,13.6
8019.02,9.354618067003129,9.2,9.1,9.4,7.8
8020.02,7.898060093208198,7.6,6.8,6.2,7.0
8020.03,7.906942060013663,7.6,8.3,7.4,8.0
8020.04,12.200334957556551,12.2,10.7,7.3,9.6
8021.0,9.478383602954787,9.3,8.2,7.0,4.0
8022.0,9.09417986816578,8.9,9.3,8.9,9.5
8023.0,11.837251862022372,11.9,13.0,13.7,11.7
8024.02,9.36283157932392,9.2,8.7,8.6,8.8
8024.03,11.659209211692168,11.7,14.1,14.6,16.1
8024.04,10.490539416378521,10.4,10.8,9.8,10.6
8025.03,12.573195318274434,12.7,11.2,11.8,10.4
8025.04,7.308690161598688,7.0,7.1,8.2,7.6
8025.05,6.624686009032669,6.2,6.8,5.5,6.5
8025.06,6.662560106082715,6.3,4.5,5.5,4.1
8026.05,10.72391767152916,10.7,10.2,11.1,12.4
8026.07,8.859289483812434,8.6,8.9,6.6,5.6
8026.08,10.038855028521247,9.9,9.2,7.7,9.0
8026.09,5.30944870316132,4.8,3.9,3.6,5.3
8026.1,7.513553932578649,7.2,7.7,7.9,5.0
8027.01,7.426231960506161,7.1,5.0,4.8,4.1
8027.02,9.88362036688194,9.8,9.7,11.1,11.8
8028.01,7.1016217996182585,6.8,6.5,8.6,8.2
8028.02,7.206365683970639,6.9,7.6,9.2,10.9
8029.0,5.233107685549847,4.8,5.9,9.2,7.5
8030.05,10.610506636095176,10.6,9.2,11.0,12.0
8030.07,11.411505324606322,11.4,9.6,8.5,9.1
8030.08,8.64871921735269,8.4,8.9,7.8,6.0
8030.1,7.859372342838059,7.6,6.0,7.1,8.5
8030.12,4.308984299224602,3.7,3.2,2.3,5.4
8030.13,9.198255298033486,9.0,8.5,7.5,6.7
8030.14,10.939048332910113,10.9,10.3,9.8,9.2
8030.15,10.678697744189446,10.6,9.1,7.8,5.1
8030.16,5.741355374817962,5.3,7.0,8.2,9.5
8030.17,8.606855995656868,8.4,6.0,6.6,8.4
8031.0,4.908969156650995,4.4,5.9,7.2,7.0
8032.0,16.660315513928744,17.1,17.9,17.3,17.6
8033.0,11.057322189105848,11.0,11.6,10.0,11.0
8034.0,6.403092787570579,6.0,6.8,7.2,5.7
8035.0,12.080827390685561,12.1,11.5,9.4,5.6
8036.03,6.962895758652369,6.6,5.9,5.9,6.9
8036.04,7.810777716626209,7.5,8.5,7.8,7.7
8036.05,5.962192531678699,5.5,6.5,6.0,6.2
8036.06,5.762581617417711,5.3,5.0,5.1,4.5
8036.07,6.497896214675599,6.1,5.7,5.9,6.3
8036.08,9.08475665248282,8.9,8.9,8.9,8.4
8036.1,5.646727167946304,5.2,5.3,6.5,6.7
8036.11,4.9261522458939355,4.4,5.6,6.1,7.2
8036.12,4.485578423155687,3.9,2.6,2.0,3.4
8037.01,13.391377096028522,13.5,11.3,8.2,8.3
8037.02,9.931062878450366,9.8,9.0,8.2,7.2
8038.0,8.566021243005,8.3,7.8,6.2,7.1
8039.01,13.810295044719302,14.0,13.1,12.0,13.4
8039.02,8.600003399618512,8.4,7.3,8.3,8.2
8040.0,15.939462173348923,16.3,15.1,13.6,11.0
8041.02,6.953774968809951,6.6,5.7,6.1,5.5
8041.04,6.716743596259727,6.3,6.8,5.5,5.9
8041.05,5.7706439168182335,5.3,4.5,4.2,4.6
8041.06,8.518968767393797,8.3,7.3,7.8,7.8
8041.08,7.127018401181992,6.8,5.8,6.7,5.3
8041.09,12.250656528694972,12.3,10.8,9.3,7.9
8042.01,6.353376068113245,5.9,7.1,5.6,5.9
8042.02,6.718733371536335,6.3,5.2,3.7,4.4
8043.05,8.98191493329037,8.8,7.6,8.0,9.5
8043.06,10.460908853047211,10.4,8.7,8.9,7.8
8043.08,6.611458463029855,6.2,6.8,6.1,5.9
8043.09,10.20265123789724,10.1,11.8,11.4,8.8
8043.1,7.889544155046862,7.6,7.0,6.8,6.4
8043.11,7.53605348134415,7.2,8.0,7.2,6.1
8044.03,6.413964529652654,6.0,6.7,6.6,7.7
8044.04,7.781727997662889,7.5,9.7,10.4,8.0
8044.05,8.71229234180701,8.5,6.1,6.1,5.1
8044.06,8.00356004216193,7.7,8.4,7.3,7.2
8045.05,6.476606369272261,6.1,6.2,7.4,7.3
8045.06,8.435124692487534,8.2,6.9,7.0,8.3
8045.07,6.226888699596715,5.8,6.2,6.2,6.8
8045.08,10.778119154934412,10.6,10.7,5.0,4.2
8045.09,4.657349321815522,4.1,6.1,6.3,6.7
8045.1,6.9826494675399084,6.6,7.3,6.5,6.5
8045.11,7.172168711633267,6.8,6.5,5.4,6.7
8046.03,10.69030154355978,10.6,12.4,10.8,9.2
8046.06,9.010813439333416,8.8,6.3,5.3,4.7
8046.07,7.392924272462174,7.1,6.3,7.7,9.4
8046.08,8.901851181390867,8.7,9.7,9.7,7.5
8046.09,8.570430425005938,8.3,7.8,6.0,6.0
8046.1,10.893507986501618,10.9,10.8,12.4,10.4
8046.11,9.812398986297408,9.7,8.9,9.3,8.3
8047.01,9.370137814123092,9.2,7.7,7.2,8.2
8047.05,12.393338112900986,12.5,11.1,11.5,8.5
8047.06,10.53113534599344,10.5,10.3,11.6,6.2
8047.09,14.455844255867282,14.7,12.4,11.2,11.6
8047.1,8.7272228254233,8.5,11.6,11.3,9.8
8047.11,6.91477877851442,6.5,5.8,3.8,2.9
8047.12,9.190583034590185,9.0,7.8,7.1,6.3
8047.13,7.8646647950475295,7.6,9.5,10.6,9.3
8047.14,11.07413924970466,11.0,9.6,7.1,4.3
8047.15,8.780698265625142,8.5,7.6,4.6,4.5
8047.16,9.078166886794506,8.9,6.0,6.1,4.7
8048.03,10.828900378918494,10.8,10.0,10.3,8.1
8048.04,11.77106852243295,11.8,9.7,9.0,8.5
8048.05,9.842960834463433,9.7,8.7,7.7,8.7
8048.06,8.952795597438609,8.7,8.4,6.0,4.1
8048.07,12.254070823057603,12.3,11.6,10.0,8.3
8048.08,10.64783347018288,10.6,9.1,9.2,7.3
8048.09,7.454716423278897,7.1,7.8,6.5,6.7
8048.1,13.880306721941668,14.1,13.1,13.0,11.4
8049.01,10.00062091691192,9.9,8.7,8.9,7.8
8049.02,10.129376479232509,10.0,11.1,9.8,11.0
8050.01,7.7182028878347495,7.4,6.7,5.9,6.0
8050.02,10.703855522716228,10.6,9.7,7.3,7.1
8051.05,6.66612561336562,6.3,5.4,6.3,5.6
8051.06,9.907114803285749,9.8,9.2,9.5,9.1
8051.07,6.4913460444777815,6.1,7.2,7.8,7.2
8051.08,6.2325951950765,5.8,5.6,5.3,4.8
8051.09,9.972176049629683,9.9,10.3,11.9,9.9
8051.1,15.419190627355306,15.7,15.9,13.0,12.7
8051.11,7.077214071607977,6.7,7.5,6.6,5.8
8051.12,15.031445392596487,15.3,13.2,11.0,13.9
8052.01,7.770339014016413,7.5,8.0,9.1,7.9
8052.02,7.725421512517238,7.4,7.1,6.0,5.6
8053.01,12.320190559843432,12.4,13.4,13.1,9.1
8053.02,9.930243211045424,9.8,7.0,6.1,6.0
8054.01,15.929282893064611,16.3,14.2,13.1,12.2
8054.02,11.58396868506392,11.6,12.1,11.7,10.0
8055.01,8.902909671832763,8.7,10.4,10.4,10.5
8055.02,5.119085784349927,4.6,5.6,5.7,6.9
8056.0,6.4975061787183765,6.1,6.9,7.2,7.3
8057.01,6.972080151298376,6.6,7.6,7.3,8.0
8057.02,7.5317079021468025,7.2,9.5,9.0,10.1
8058.01,10.82845275424253,10.9,8.6,13.0,12.7
8058.02,8.80949116832327,8.6,9.5,9.5,7.7
8059.01,11.866818822550092,11.9,13.6,13.0,13.4
8059.02,9.134775797780696,9.0,8.8,10.7,10.5
8060.01,10.840679398522191,10.8,10.5,10.3,9.8
8060.02,8.406162583640894,8.2,6.7,8.1,9.2
8060.03,11.692150871092025,11.7,11.1,9.9,9.6
8060.04,10.61899856694342,10.6,11.9,13.5,15.0
8061.02,11.54983531553014,11.5,12.5,9.5,9.1
8061.03,8.981763720370099,8.8,7.5,7.9,6.3
8061.04,8.183417247535381,7.9,8.5,7.6,8.9
8062.01,8.23265632091881,8.0,10.8,12.0,16.3
8062.02,19.30891051383395,20.0,20.0,20.5,17.3
8063.0,9.753625079801246,9.6,10.5,9.5,8.7
8064.0,6.4179836756963695,6.0,7.9,7.7,7.0
8065.01,10.261663967430351,10.2,8.9,9.8,8.1
8065.02,8.807979039120564,8.6,8.5,8.5,6.5
8066.0,11.654824037004323,11.7,11.2,11.7,8.8
8067.0,9.17971129250811,9.0,7.9,7.7,6.8
8068.01,15.867164309094258,16.3,15.4,17.2,18.7
8068.02,9.31608152955326,9.2,8.4,10.4,8.4
8069.0,14.581016317676728,14.9,15.7,17.4,14.9
8070.0,10.247242306242782,10.2,15.4,17.4,13.4
8071.0,9.365728632122153,9.2,7.7,7.4,8.2
8072.0,8.316309587414306,8.1,6.7,8.0,7.7
8073.0,12.216115129975726,12.3,14.2,14.5,15.0
8074.0,13.9026550577869,14.1,13.3,12.2,12.2
8075.0,11.482487882153906,11.5,11.7,11.7,13.6
8076.0,12.703335804190548,12.8,11.6,10.5,10.1
8077.0,11.440897064900682,11.4,13.0,10.8,14.0
8078.0,10.279817936998505,10.2,10.7,10.9,11.4
8079.0,14.125225173659055,14.4,14.3,15.7,12.9
8080.01,11.311663856506193,11.3,13.2,12.7,14.4
8080.02,11.359112382159468,11.4,11.4,12.8,11.6
8081.0,23.791106186359343,24.8,25.5,23.5,23.4
8082.0,10.924435863311773,10.9,12.3,12.6,14.7
8083.01,12.672861566141204,12.8,10.4,10.6,11.5
8083.02,9.550424650944262,9.4,11.0,10.9,9.5
8084.0,10.793539312794307,10.8,11.4,13.4,11.5
8085.0,12.667306283581691,12.8,11.1,11.6,9.7
8086.0,10.487037511899208,10.4,11.4,10.6,7.4
8087.02,5.047259552084313,4.5,4.4,3.5,4.2
8088.0,7.524576887580994,7.2,7.7,7.4,6.6
8089.0,10.113578313585094,10.0,9.4,8.7,6.9
8090.0,9.839162518228429,9.8,8.0,11.3,11.8
8091.0,7.254261834299875,6.9,7.2,6.6,6.3
8092.0,9.964416176069701,9.9,11.0,13.0,9.1
8093.0,5.673397075675794,5.2,6.9,7.0,6.1
8094.0,13.504706535430678,13.7,12.6,12.8,10.2
8095.0,13.26172984436372,13.4,15.6,14.5,10.9
8096.0,9.104446758566771,8.9,8.8,7.9,8.3
8097.0,7.7213147563568425,7.4,7.3,6.4,7.6
8098.0,3.8329197997041566,3.3,7.7,12.0,13.5
8099.0,5.403257242628035,4.9,3.6,3.2,3.9
8100.0,4.165982295949805,3.6,4.5,6.0,6.6
8101.0,8.445303972771844,8.2,7.8,7.5,5.1
8102.0,11.667207908289102,11.7,12.1,12.1,9.9
8103.01,10.150345905567063,10.1,12.2,14.2,10.3
8103.02,10.50910742921699,10.4,8.5,6.5,5.3
8104.0,11.928187356003944,12.0,10.8,11.4,9.5
8105.01,11.553709262738435,11.6,12.5,13.5,12.1
8105.02,14.150255746578658,14.4,11.9,12.0,11.3
8106.0,12.434898908756265,12.5,13.8,12.5,11.9
8107.01,11.443038053097562,11.4,11.5,9.1,8.1
8107.02,16.5011372881927,16.8,18.0,12.1,10.9
8108.0,10.724522523210242,10.7,10.6,11.5,11.3
8109.0,13.32264473905676,13.5,12.5,12.6,12.4
8110.0,7.439196676158933,7.1,9.2,8.7,9.3
8111.0,9.325504745236218,9.2,8.8,10.4,10.0
8112.0,10.57051555816134,10.5,10.1,9.6,8.2
8113.01,6.874467281511804,6.5,8.3,8.3,9.0
8113.02,10.915100257745495,10.9,10.5,11.1,9.1
8114.01,9.806175249253224,9.7,7.7,8.3,7.3
8114.02,9.044771588633838,8.9,8.7,10.5,8.9
8115.0,8.893271640425944,8.7,8.4,8.7,10.1
8116.0,10.684014203712007,10.6,9.7,8.2,9.0
8117.01,8.25379495340188,8.0,10.2,10.4,6.7
8117.02,9.212000085600701,9.0,10.3,8.8,9.6
8118.0,14.952597358144002,15.3,15.0,16.5,15.0
8119.0,9.490011409638216,9.3,8.6,6.9,7.3
8120.0,7.1077819338588535,6.8,6.2,8.0,7.2
8121.0,7.010982717392374,6.6,10.0,8.1,8.7
8122.0,6.8078939059651615,6.4,6.2,4.9,3.8
8123.01,9.99346589503302,9.9,9.8,10.4,9.3
8123.02,7.788365777977388,7.5,6.8,7.0,7.7
8124.0,6.340236132227112,5.9,5.7,4.7,5.9
8125.0,10.705367651918934,10.6,10.7,8.3,6.9
8126.0,10.137741204473574,10.0,10.8,9.1,8.9
8127.0,10.910539862824287,10.9,10.4,11.2,14.3
8128.01,10.449251024965841,10.3,12.3,9.1,10.4
8128.02,8.080726741263199,7.8,7.3,6.8,3.1
8129.0,9.38427263764753,9.2,8.3,7.2,6.8
8130.0,8.575601685693082,8.4,7.2,9.3,10.2
8131.0,6.589500163141846,6.2,5.4,5.6,5.3
8132.0,6.602576496224389,6.2,5.3,4.9,3.3
8133.01,5.919159202111214,5.5,7.2,8.7,8.4
8133.02,5.6626129437104,5.2,5.6,6.1,7.3
8134.0,5.065268322817047,4.6,5.0,7.5,6.2
8135.0,8.09637369399034,7.8,8.9,7.8,7.4
8136.0,6.863834362466681,6.5,7.1,7.5,7.7
8137.01,5.9136219127799405,5.4,6.1,3.6,4.1
8137.02,6.224986534436788,5.8,6.4,6.5,9.7
8138.01,5.9059316561083985,5.5,7.2,9.3,7.5
8138.02,9.582138613753713,9.5,9.0,11.5,10.1
8139.0,7.575956949161305,7.3,8.5,10.1,10.3
8140.0,10.39026831683067,10.3,11.2,10.6,10.0
8141.0,5.783399830831996,5.4,6.0,9.4,8.7
8142.0,6.969270708616825,6.6,7.2,7.0,6.2
8143.0,6.248329757920323,5.8,5.8,4.8,5.3
8144.0,7.947084350867769,7.7,7.5,8.9,12.0
8145.0,9.419615710543477,9.3,8.7,10.2,6.5
8146.0,8.93857316379749,8.7,9.2,7.5,7.8
8147.0,9.746128036591307,9.6,7.0,6.1,7.0
8148.0,10.094644272102498,10.0,10.0,10.2,8.8
8149.0,7.941465465504666,7.7,6.7,8.3,9.5
8150.0,6.859727606306285,6.5,7.3,7.9,7.2
8151.0,5.911876974625134,5.5,5.3,7.0,9.6
8152.0,12.95493163171293,13.1,14.3,14.5,14.1
8153.0,8.344101588389279,8.1,10.5,10.8,10.6
8154.0,10.4727514754545,10.4,10.7,10.5,12.7
8155.0,7.10929406306156,6.8,7.2,9.0,10.3
8156.0,10.383566933712583,10.3,12.6,12.4,12.0
8157.01,8.191025908175092,7.9,7.7,6.4,8.4
8157.02,10.073744462656382,10.0,9.3,10.4,8.0
8158.0,16.02179411905248,16.4,14.5,13.4,12.7
8159.0,11.601913852993066,11.7,11.2,14.1,12.8
8160.0,6.4865072310291225,6.1,4.0,4.6,5.0
8161.0,7.934008017785226,7.7,7.6,9.6,9.5
8162.0,15.848980318128161,16.2,17.6,16.2,15.6
8163.0,9.793942590888713,9.7,6.9,8.0,7.6
8164.01,6.809947284045361,6.4,6.1,4.7,3.3
8164.02,5.519780146584113,5.0,5.2,3.8,4.1
8165.0,9.076177111517897,8.9,7.6,7.9,7.0
8166.0,6.304660250379066,5.9,5.5,6.1,7.1
8167.0,7.920472031857019,7.6,8.5,7.0,5.3
8168.0,10.665923836947442,10.6,9.4,8.7,9.6
8169.0,9.181891876195488,9.0,10.8,10.7,12.1
8170.0,10.466201305256682,10.4,12.2,12.4,12.9
8171.01,10.005937376434483,9.9,9.3,9.3,8.2
8171.02,10.441735988527663,10.4,10.6,11.8,11.5
8172.0,15.231062320942327,15.6,13.6,14.9,17.4
8173.0,11.196018208673797,11.1,16.2,12.8,12.3
8174.0,4.907457027448289,4.4,4.9,6.2,5.8
8175.0,17.062137983493265,17.6,18.6,20.7,19.5
8176.0,18.201736457581333,18.8,16.9,17.3,14.0
8177.0,15.511538661279516,16.0,16.8,22.3,18.6
8179.0,15.083040269900657,15.4,15.6,15.4,14.8
8180.0,10.26626395784206,10.2,13.4,14.4,15.3
8181.0,13.25399397811683,13.4,13.4,12.5,12.8
8182.0,13.759105791549759,13.9,16.8,14.1,13.9
8183.0,9.810106785180258,9.7,10.3,10.9,11.3
