tract,percent_vacant_2016,percent_vacant_2015,percent_vacant_2014,percent_vacant_2013,percent_vacant_2012,percent_vacant_2011
6405.0,10.9825994571319,11.0,15.2,15.0,11.9,8.4
6406.0,7.505736629648386,7.7,5.7,8.0,9.2,9.7
6407.0,4.26760606011421,4.3,6.4,7.7,8.2,5.7
6408.0,6.208881061180305,7.5,6.5,13.7,21.2,19.4
6501.0,10.738350030619152,10.3,12.6,14.1,7.8,8.7
6502.0,6.531812753211259,6.4,6.7,9.1,7.5,7.7
6503.01,5.466160699525792,5.2,4.8,5.0,4.1,5.0
6503.02,1.579158249469605,1.3,2.1,5.2,4.5,2.9
6504.0,3.5462946657758465,3.3,1.8,2.5,2.9,5.0
6505.0,15.696768134770302,15.8,14.7,12.7,10.6,9.6
6603.01,11.869420561025656,13.9,17.8,18.1,29.2,23.7
6603.02,14.613877029528444,14.9,13.8,13.7,12.7,13.0
6604.0,6.459527480401654,6.7,7.0,6.6,8.9,5.8
6605.0,5.705645693717727,6.0,9.9,13.5,13.6,15.9
6606.0,16.786628741212496,17.5,19.5,22.1,20.9,21.6
6607.0,11.192302527037421,12.3,9.2,15.6,20.4,18.3
6608.0,23.14090366023951,24.5,18.9,19.8,23.7,24.3
6609.0,26.61170580098146,27.8,25.6,27.9,27.0,23.5
6610.0,12.39820225605928,12.9,9.2,11.9,13.4,13.3
6611.0,7.737363181520969,7.9,10.2,11.9,11.4,10.3
6701.0,35.40739411250857,37.1,26.0,24.0,27.5,24.0
6702.0,46.9424057067717,49.2,41.1,38.4,39.5,28.2
6703.0,35.09662907200196,37.4,33.4,40.2,42.1,42.1
6704.0,25.860019807381356,27.0,27.7,32.8,29.7,22.2
6705.0,22.10650253916112,23.0,28.1,21.7,21.7,26.7
6706.0,22.819410230647662,23.4,14.6,14.4,14.4,15.3
6707.0,21.520781634405502,22.9,27.8,23.9,26.8,25.0
6708.0,18.63285879265522,20.2,26.9,19.4,25.9,26.1
6709.0,22.633601092125083,23.6,26.2,28.4,26.1,30.6
6711.0,26.53762913688643,26.9,22.0,21.1,16.5,20.3
6712.0,32.81996745492519,34.1,32.4,31.3,29.2,24.1
6713.0,30.137027886008937,31.6,28.7,26.4,27.9,20.7
6714.0,12.878423600671693,13.8,17.3,28.0,26.4,22.6
6715.0,22.313794811292354,24.0,21.8,14.2,23.1,21.5
6716.0,31.148865189275107,31.7,27.6,27.2,21.2,21.8
6718.0,24.56570921421578,25.1,26.5,32.7,25.1,20.6
6719.0,25.050216112108266,26.6,20.3,20.0,25.1,17.5
6720.0,11.302360421912615,11.4,10.5,16.5,13.2,14.1
6805.0,39.709051198689885,41.2,37.0,39.5,35.0,29.4
6806.0,41.044494463844956,43.6,34.5,24.6,34.1,25.0
6809.0,29.22235802289174,30.1,29.5,29.2,25.2,25.0
6810.0,25.8276086378373,27.7,29.1,33.5,35.8,32.1
6811.0,35.39111213707217,36.5,36.6,36.5,30.8,28.5
6812.0,34.70660042434669,36.1,37.4,36.5,33.1,32.2
6813.0,39.230132212593844,41.2,36.8,35.9,36.6,38.1
6814.0,25.440904787562282,27.4,27.7,25.8,31.9,23.0
6903.0,23.573971965318243,24.2,23.5,21.7,19.3,16.7
6904.0,25.748487123094577,27.0,27.9,29.8,28.8,25.8
6905.0,37.879097822260405,38.3,35.0,37.6,25.8,21.1
6909.0,25.004872561210945,25.7,23.4,20.6,19.0,23.5
6910.0,20.720973866056035,21.4,20.9,28.0,23.7,20.5
6911.0,21.337958493652636,22.4,27.3,27.5,26.5,25.1
6912.0,18.93298567990044,20.2,23.1,27.8,28.4,29.6
6913.0,21.566173740795293,21.8,19.1,18.2,14.3,10.7
6914.0,26.471705344045027,27.0,28.8,24.6,20.1,20.4
6915.0,19.929085378572466,21.0,22.8,27.7,26.7,22.4
7001.0,9.435187428422383,10.1,8.6,14.1,16.3,16.5
7002.0,3.709436496407909,3.5,4.4,1.9,2.9,1.9
7003.01,3.736044080245848,3.5,4.2,2.6,3.1,0.0
7003.02,7.588300931962175,7.6,8.5,6.0,6.7,7.8
7004.01,3.6757530357439374,3.5,4.8,4.3,4.6,4.1
7004.02,5.020222029626697,4.8,5.2,5.3,4.7,2.9
7005.01,3.688943352693493,3.5,4.9,1.6,2.9,4.3
7005.02,6.106037786911903,5.8,4.6,3.3,2.7,1.8
7101.0,27.5322493481872,28.2,22.2,22.9,19.8,19.7
7102.0,15.006582554052985,16.0,14.4,12.5,17.4,16.7
7103.0,11.29692422427344,11.6,16.4,12.3,12.5,10.7
7104.0,18.32366299398855,19.1,20.5,15.3,17.2,14.6
7105.0,17.89684720475369,18.5,17.3,16.3,16.4,15.2
7106.0,23.342300744561825,24.1,23.7,22.8,21.0,20.5
7107.0,19.002229016547105,19.9,22.9,23.0,22.7,19.8
7108.0,16.112110666706894,17.4,19.8,23.6,26.3,23.2
7109.0,9.197610752996257,9.2,10.1,12.6,10.4,13.8
7110.0,17.136415089401765,18.2,14.7,13.7,18.4,15.2
7111.0,8.4267011865959,8.4,5.4,10.4,8.8,6.5
7112.0,9.20432172381538,9.9,12.5,11.9,15.4,14.5
7113.0,13.893933611854115,13.7,22.5,20.1,13.2,18.1
7114.0,11.790468426289124,11.9,11.5,14.7,12.2,9.1
7115.0,13.879129579251996,14.1,8.2,9.5,9.6,7.4
7201.0,1.8968372017439565,1.8,2.0,5.1,5.8,6.3
7202.0,5.643209437813871,5.9,4.2,4.7,7.9,6.4
7203.0,7.418449872865304,7.5,10.6,10.5,10.0,4.1
7204.0,5.213793513758597,4.8,3.9,0.0,0.0,0.0
7205.0,4.479628086386693,4.2,4.0,3.5,3.2,4.9
7206.0,8.914070222815152,9.1,7.7,4.4,6.9,9.9
7207.0,8.506650713432299,9.0,10.0,9.3,12.3,11.5
7301.0,8.416424031153152,8.2,8.5,6.6,5.2,4.9
7302.01,8.459128071090833,9.0,13.7,15.2,16.3,15.3
7302.02,13.592958622609371,14.0,16.3,17.0,15.8,14.8
7303.0,15.364262432922425,16.2,22.2,20.9,21.4,14.7
7304.0,5.387591331588725,5.4,7.4,8.3,8.3,7.0
7305.0,6.437659019038189,6.7,4.7,5.1,8.1,5.7
7306.0,7.72034827805619,7.7,6.3,5.9,6.3,4.7
7307.0,12.207567478875207,13.7,16.3,13.6,22.3,23.3
7401.0,13.760607414673936,13.7,12.3,11.7,8.9,5.9
7402.0,2.4111367879673447,2.2,3.4,3.4,3.9,4.1
7403.0,11.459909773336893,11.6,12.0,11.0,10.3,8.5
7404.0,6.670568995928031,6.7,6.8,7.2,7.6,6.1
7501.0,4.619142647460855,4.7,9.2,11.7,11.0,14.0
7502.0,10.679229718064597,11.1,17.0,20.9,18.6,20.3
7503.0,5.837060685425913,6.0,5.9,4.0,6.8,7.5
7504.0,3.472693899160269,3.3,4.8,2.7,3.7,4.1
7505.0,9.544450276202614,9.9,11.2,8.7,10.8,12.6
7506.0,20.505440480089653,21.1,19.5,20.7,18.7,15.8
7608.01,7.012552887039338,7.1,9.4,6.7,7.8,11.0
7608.02,2.9074136475824464,3.2,4.7,8.7,10.9,9.6
7608.03,4.597831196204345,4.5,5.4,5.3,5.7,5.7
7702.01,5.607419071498214,5.4,5.3,3.9,3.9,3.8
7702.02,2.128107417805484,1.8,2.2,2.4,2.4,3.9
7703.0,5.460796148108284,5.1,4.5,8.1,5.2,4.7
7704.0,2.957895217818264,2.6,4.0,4.2,3.2,2.8
7705.0,5.387158376598592,5.5,5.8,4.9,7.0,4.6
7706.01,1.196344029493377,1.0,3.4,3.8,4.4,4.5
7706.02,6.646931987025257,7.1,10.1,9.6,12.4,9.6
7707.0,7.742115715441581,7.8,5.2,3.1,5.2,5.9
7708.0,8.108608021532959,8.2,9.2,7.9,8.4,8.0
7709.01,9.644338640892439,9.5,8.3,6.1,5.3,5.0
7709.02,12.063056205944793,12.1,11.8,11.8,9.9,7.5
8001.0,6.491055251771886,6.4,6.4,7.4,6.8,7.2
8002.0,8.227056917187305,7.9,7.5,6.2,4.1,7.2
8003.0,11.391406632899526,11.5,8.9,7.7,8.0,8.2
8004.0,3.6583601846789655,3.8,6.1,5.5,7.8,8.7
8005.0,2.924809920548088,3.0,4.8,7.3,8.4,6.9
8006.0,4.365934611359144,4.5,8.3,7.3,8.8,10.3
8007.0,1.8093469308069516,1.5,1.1,3.0,2.9,3.5
8008.0,15.615892330078724,16.1,18.7,18.3,17.0,17.0
8009.0,1.8390626757952808,1.5,1.7,1.5,1.8,2.8
8010.0,8.576609544440512,8.6,7.6,8.3,8.0,8.0
8011.0,2.700307170944409,2.5,3.1,3.0,3.7,4.2
8012.0,7.364198817200522,7.5,6.3,6.5,7.9,3.6
8013.0,-0.27097485371420116,0.0,0.0,0.0,5.8,7.3
8014.0,0.4715118939142311,0.0,0.0,0.0,0.0,0.0
8015.0,6.581540642987533,6.1,4.5,4.5,2.0,5.6
8016.01,5.884132396237363,5.9,6.8,8.9,8.6,6.7
8016.03,7.429754486645578,7.4,7.1,10.3,8.9,11.6
8016.05,3.239506722491769,3.2,3.2,4.9,6.0,4.4
8016.06,12.218149682847292,12.4,10.5,7.5,8.4,8.6
8016.07,-0.025820999281137846,0.0,2.5,1.9,5.1,7.3
8016.08,5.850057873575816,6.0,7.7,7.1,8.6,7.7
8017.01,7.782182340666991,7.1,9.1,9.1,3.2,2.6
8017.02,3.890307793863009,3.5,3.5,4.0,2.7,4.4
8018.0,4.877489594734746,4.6,5.0,6.7,5.1,6.4
8019.01,8.70110991063117,9.0,7.4,10.5,11.4,12.1
8019.02,6.519831078150519,6.5,6.0,6.0,6.5,8.8
8020.02,4.9290949961746575,4.6,2.3,1.3,1.4,0.0
8020.03,3.1535640347573994,2.6,2.0,1.5,0.0,4.0
8020.04,11.923479653134871,12.2,9.0,9.0,10.0,10.7
8021.0,7.983787584719639,7.8,6.6,8.9,6.8,6.1
8022.0,4.34389148724103,4.2,4.9,5.2,5.3,4.7
8023.0,6.077352552308914,5.9,4.9,3.8,4.0,4.0
8024.02,8.588657359629735,8.9,6.1,8.2,10.1,10.4
8024.03,6.684677390389768,6.4,5.3,5.8,4.3,2.4
8024.04,5.256176875075027,5.4,5.2,6.7,8.3,11.0
8025.03,11.486343672271632,11.2,11.9,13.0,8.2,6.5
8025.04,5.344788176527708,4.9,5.2,4.4,2.4,0.0
8025.05,7.132015948078539,7.3,7.5,6.3,8.1,6.4
8025.06,8.049710722714295,7.9,2.7,5.5,4.9,2.4
8026.05,2.907757523842869,2.8,1.4,3.8,4.8,4.5
8026.07,1.9207150526994672,1.2,10.3,12.7,5.8,8.4
8026.08,3.7185337417088515,3.6,3.3,4.5,5.1,5.8
8026.09,9.604237455980932,9.9,8.5,8.3,10.0,9.2
8026.1,-0.31492300143293217,0.0,0.0,6.0,9.7,11.0
8027.01,8.215029880385178,8.3,7.3,9.3,9.1,3.8
8027.02,2.54804959036025,2.1,2.1,0.0,0.0,1.9
8028.01,5.110099756249406,4.7,4.6,3.6,2.2,0.7
8028.02,3.871458976070653,3.8,2.2,2.3,4.1,3.5
8029.0,1.1972285240121139,1.2,1.5,1.5,4.5,2.2
8030.05,5.110226375067715,4.6,5.0,4.2,1.8,2.1
8030.07,8.942553898967113,8.7,4.0,3.1,2.7,2.6
8030.08,3.4034475104657917,3.2,3.7,4.5,4.5,3.3
8030.1,4.185822703809202,3.8,7.5,6.8,4.5,4.6
8030.12,5.465974461375639,5.0,5.3,5.2,2.7,2.9
8030.13,2.046364283784027,1.6,0.0,0.0,0.0,0.0
8030.14,4.612815931689982,4.6,5.0,2.2,4.5,2.2
8030.15,2.96724618910215,2.9,1.5,2.1,4.1,4.5
8030.16,5.293220876326823,5.1,8.5,12.4,9.2,10.7
8030.17,7.4712105674582325,7.5,10.1,11.9,10.4,10.4
8031.0,1.0474601495837899,1.2,1.2,1.4,5.6,5.8
8032.0,-0.004762738813087641,0.0,1.5,1.9,4.9,6.1
8033.0,8.205925421430038,8.3,5.5,10.3,9.7,9.3
8034.0,6.465345085552496,6.1,4.4,2.3,1.6,0.0
8035.0,3.2777549658802654,3.0,3.3,3.1,3.1,5.0
8036.03,5.641068460822415,5.5,6.8,3.8,4.4,2.2
8036.04,3.9589736986548174,3.9,5.2,6.7,6.9,3.3
8036.05,3.750297142869881,3.5,4.2,3.8,3.7,3.3
8036.06,6.076187269610428,6.1,6.6,4.8,6.2,7.8
8036.07,1.0204926426924983,0.6,2.0,2.2,1.7,1.7
8036.08,4.370838500739114,4.2,2.8,4.5,4.6,6.8
8036.1,7.206189653100538,7.4,8.0,7.3,8.9,11.8
8036.11,7.577566727680134,8.0,12.2,15.8,15.8,13.6
8036.12,9.791122730731907,10.6,9.6,16.8,19.0,17.9
8037.01,8.303990507347155,8.4,9.5,8.2,8.6,8.3
8037.02,6.531992958911099,6.9,5.3,5.4,9.1,9.9
8038.0,5.265587717050148,5.0,4.2,3.3,3.1,2.4
8039.01,9.409638275365772,9.7,9.2,9.3,10.6,6.7
8039.02,0.4715118939142311,0.0,0.0,0.0,0.0,0.0
8040.0,6.305125131072511,6.1,7.1,6.1,5.2,3.0
8041.02,6.9719417333086176,6.7,4.9,4.2,3.4,2.3
8041.04,2.6666502829721184,2.4,1.7,3.6,3.5,3.5
8041.05,2.4400773812514758,2.0,0.0,0.0,0.0,0.0
8041.06,2.5763034558231444,2.2,2.5,3.1,2.4,3.6
8041.08,11.726835498541966,12.8,10.6,15.4,20.0,22.3
8041.09,3.117839438717367,2.8,0.8,0.7,1.3,4.2
8042.01,10.656335073263808,10.8,9.1,5.9,7.3,5.1
8042.02,5.135512062796508,4.9,6.5,7.3,5.8,4.6
8043.05,5.35318802365925,5.1,3.4,0.0,1.2,2.0
8043.06,5.205286121852338,4.6,3.6,2.5,0.0,0.5
8043.08,7.344788186061734,7.2,9.2,7.6,6.5,5.0
8043.09,7.5646465285621645,7.4,7.8,6.3,5.5,4.0
8043.1,2.8762201796281874,2.6,2.0,2.4,2.7,2.7
8043.11,0.9054398720116832,0.4,0.5,0.5,0.0,2.9
8044.03,2.837880736465458,2.4,0.9,0.0,0.0,1.1
8044.04,3.7337336135920784,3.3,3.1,0.0,0.0,1.8
8044.05,8.94147029004657,8.4,2.7,2.5,0.0,3.4
8044.06,4.884711164422683,4.4,3.5,2.9,1.2,1.9
8045.05,18.467267142002697,17.9,12.7,11.8,4.5,4.7
8045.06,3.082033050405926,2.8,4.9,4.2,3.8,4.2
8045.07,6.263832792465746,6.2,3.9,5.8,6.0,6.5
8045.08,10.47450931139715,10.4,5.5,13.8,10.2,5.5
8045.09,10.906572487582192,11.0,10.9,12.4,10.8,2.9
8045.1,4.1086090519616585,4.6,4.1,5.9,10.6,10.4
8045.11,4.560583515456998,4.4,2.6,2.9,3.7,15.0
8046.03,10.461091712666715,10.7,12.8,12.5,12.1,13.0
8046.06,0.4715118939142311,0.0,0.0,0.0,0.0,0.0
8046.07,3.324336546418961,2.9,3.7,3.3,2.1,2.0
8046.08,5.75862955855082,5.6,3.3,1.9,3.0,7.1
8046.09,6.002561239996664,5.8,5.6,6.6,5.5,8.0
8046.1,4.608403805280964,4.6,9.3,11.5,10.2,12.1
8046.11,3.2452852017039753,2.9,2.8,1.3,1.5,0.0
8047.01,3.6591496408217816,4.2,5.7,7.6,12.1,10.5
8047.05,7.840064899736708,7.8,9.3,8.7,7.9,5.4
8047.06,2.9902428097765217,2.4,2.7,1.9,0.0,0.0
8047.09,11.904510248974523,12.3,8.2,10.2,11.6,11.3
8047.1,1.6165615657761663,1.4,3.7,4.3,4.5,5.0
8047.11,6.341629728904376,6.5,5.6,5.7,7.7,6.4
8047.12,7.659692255902059,7.3,7.8,7.5,4.7,5.7
8047.13,9.031871516586897,8.8,7.6,8.5,6.1,8.2
8047.14,0.27841867966568934,0.0,6.4,7.7,6.3,4.4
8047.15,14.570863507674813,14.5,14.1,9.7,7.6,0.0
8047.16,2.144792558150889,1.7,0.0,0.0,0.0,2.4
8048.03,0.788053114033227,0.5,1.0,1.0,2.0,3.9
8048.04,3.7734415306025184,3.3,4.2,4.0,2.1,1.7
8048.05,2.532754441955371,2.1,2.8,0.6,0.5,2.6
8048.06,2.700588077617624,2.8,1.0,1.6,5.1,3.3
8048.07,7.85766550704465,7.8,6.0,3.9,4.8,4.3
8048.08,3.5531577317600456,3.2,3.9,1.4,1.5,1.4
8048.09,6.411744148623641,6.5,6.0,6.6,7.7,5.2
8048.1,6.128498056214153,6.4,2.3,0.0,5.1,4.8
8049.01,7.879403927689137,7.8,6.5,5.0,5.3,2.8
8049.02,2.1108258652579464,1.9,0.0,3.2,3.7,5.8
8050.01,3.4178912578402554,3.0,1.8,2.0,1.3,0.0
8050.02,10.139448143612691,10.2,11.2,11.3,10.0,6.5
8051.05,11.99345685649177,12.3,11.8,12.0,12.1,10.0
8051.06,3.9113585088348115,3.9,6.6,9.7,9.1,11.1
8051.07,3.99368077905463,4.2,6.9,8.9,10.3,12.0
8051.08,11.516584107218813,11.5,8.9,8.0,7.2,6.6
8051.09,3.9118239493146767,3.6,4.0,3.8,3.2,2.5
8051.1,6.433643259426207,6.3,5.0,6.0,5.6,7.2
8051.11,7.839286649136539,7.6,8.0,9.0,6.5,4.3
8051.12,4.784737704054247,5.2,8.0,7.3,10.9,9.7
8052.01,4.175592576440538,4.1,3.0,2.2,4.0,1.3
8052.02,9.104605553033835,8.9,10.6,9.5,7.0,4.7
8053.01,3.9018118918979483,3.2,3.3,3.5,0.0,0.0
8053.02,11.555049561201264,11.4,9.3,5.9,4.9,4.1
8054.01,8.743642148564442,9.0,7.8,8.0,9.6,8.0
8054.02,10.318868243945383,9.9,10.4,9.0,4.9,5.8
8055.01,7.9522792103977,8.1,9.6,8.8,9.4,13.2
8055.02,3.717644800589836,3.8,6.6,10.3,10.2,11.0
8056.0,3.913870627635929,3.6,3.1,2.7,2.5,3.8
8057.01,5.188496488780029,5.1,5.0,6.0,6.1,7.9
8057.02,6.2712255561595,6.6,6.1,8.0,10.4,6.6
8058.01,3.3749914317051197,3.0,2.8,0.7,0.9,0.0
8058.02,6.4397886719935284,6.2,6.1,6.3,5.0,6.7
8059.01,5.357042604766825,5.3,6.8,6.7,6.8,5.5
8059.02,4.849402893378411,4.8,5.8,4.7,5.7,6.8
8060.01,9.830601015608568,9.9,9.9,8.5,8.4,12.0
8060.02,10.640602404775052,10.6,11.9,9.3,8.0,4.9
8060.03,10.475161636036566,10.5,10.6,11.7,9.9,7.7
8060.04,8.992201700815484,9.0,7.1,7.1,7.1,6.3
8061.02,3.6762265828704797,3.4,3.2,3.0,3.0,2.1
8061.03,4.7403504972497625,4.5,3.8,3.9,3.7,2.9
8061.04,13.679961492316734,14.6,13.9,15.4,18.7,14.2
8062.01,1.6483817723669596,1.7,3.4,8.1,8.8,10.4
8062.02,2.6291782159874284,2.3,2.8,4.0,3.3,2.7
8063.0,4.926919208137717,4.9,6.6,9.1,8.5,7.7
8064.0,5.386338186157706,5.7,6.4,11.2,12.3,14.3
8065.01,8.14179809652393,7.5,6.2,6.8,2.0,0.0
8065.02,3.714848280410731,3.5,3.5,2.7,3.3,4.3
8066.0,4.596167473233993,4.2,4.8,6.0,3.8,3.8
8067.0,3.246920562780174,2.9,2.1,4.4,3.3,4.3
8068.01,12.839147099649507,13.2,11.5,15.2,14.3,15.2
8068.02,8.391564896111323,8.4,7.6,6.6,6.9,7.3
8069.0,10.349740378431644,10.5,12.1,13.5,12.0,11.3
8070.0,7.860390879344565,7.5,7.6,7.9,4.9,5.7
8071.0,6.190909741977382,6.0,8.2,9.2,7.2,6.8
8072.0,9.426535130208096,9.1,5.8,5.7,3.6,2.8
8073.0,6.925868047392773,7.1,9.1,7.6,9.0,9.0
8074.0,5.482523316361964,5.3,10.7,12.0,9.1,10.0
8075.0,0.4715118939142311,0.0,0.0,0.0,0.0,0.0
8076.0,6.179159250107165,6.7,10.4,8.1,12.1,8.5
8077.0,10.680541228819473,10.7,7.8,8.1,7.6,3.7
8078.0,1.9417493498666838,1.8,5.0,4.5,5.2,4.3
8079.0,8.092545173223812,8.4,9.8,11.3,12.1,10.1
8080.01,7.856230523215595,7.9,8.1,8.7,8.5,7.9
8080.02,3.706618041434969,3.8,6.7,6.1,7.8,6.7
8081.0,13.18652472541965,13.2,12.1,13.5,10.6,6.6
8082.0,5.460874556489832,5.2,4.9,2.9,2.9,2.7
8083.01,5.689707555372152,5.9,4.5,8.5,9.8,9.3
8083.02,9.10377024564451,9.3,8.1,5.8,7.8,6.8
8084.0,8.576571073348624,8.7,6.9,8.9,9.1,5.8
8085.0,3.1575861498243927,2.8,6.7,6.1,4.4,6.1
8086.0,8.49917485661099,8.4,7.8,7.5,6.6,4.1
8087.02,9.338159458546215,9.8,7.3,6.5,10.2,11.4
8088.0,10.483944068666148,10.7,7.2,10.1,10.3,8.3
8089.0,2.7146317513004905,2.8,4.7,4.6,6.9,6.3
8090.0,3.374112110278716,3.3,2.1,1.9,3.9,2.2
8091.0,8.381700975605717,8.0,5.8,3.5,2.0,2.3
8092.0,11.39256942470063,11.5,11.0,14.0,11.8,15.4
8093.0,8.586294440450159,8.7,12.8,8.0,8.7,12.3
8094.0,13.54212316061172,14.6,12.9,12.8,18.2,19.1
8095.0,12.26552788633484,13.0,17.4,11.4,15.2,14.5
8096.0,11.819518030545746,12.0,9.2,9.2,9.4,10.8
8097.0,5.003157032826364,5.2,6.2,5.9,8.3,7.7
8098.0,3.731381207097593,3.5,3.9,3.4,3.6,2.6
8099.0,5.1567460107188134,4.7,3.8,4.6,2.4,7.6
8100.0,9.133427634146333,9.0,7.8,10.1,7.8,6.6
8101.0,3.8234243623589164,3.6,2.8,4.9,4.5,8.2
8102.0,16.911412386480286,17.3,15.7,18.3,16.0,16.8
8103.01,4.763818615651461,4.9,9.0,9.0,9.8,12.0
8103.02,5.214698013324216,5.2,5.5,3.5,5.2,10.7
8104.0,4.277825802128602,3.9,3.4,1.9,1.5,0.0
8105.01,6.768979220950907,6.4,5.7,5.2,3.3,2.0
8105.02,11.452750195384715,11.2,11.1,9.4,6.3,6.5
8106.0,5.113046904237019,4.8,2.8,1.1,1.4,4.9
8107.01,9.674571088845207,9.4,7.6,7.5,5.1,6.9
8107.02,8.560594668422393,8.1,7.2,9.2,4.8,4.2
8108.0,4.737639587051537,4.8,8.2,10.0,9.8,7.2
8109.0,8.961847641795115,9.4,11.1,11.9,13.4,14.8
8110.0,4.099807592136641,4.1,5.2,3.6,5.5,5.0
8111.0,6.535966052190306,6.8,8.1,8.1,10.0,8.9
8112.0,3.2674661501830458,3.3,4.9,6.4,7.5,6.4
8113.01,3.8082048084335063,3.8,3.6,5.6,6.6,8.6
8113.02,3.5872033093259956,4.1,6.3,9.6,13.1,12.2
8114.01,8.977238806427362,9.1,10.1,8.8,9.1,10.9
8114.02,7.22313552973065,7.1,6.5,5.6,5.4,3.9
8115.0,8.725282734552787,8.4,8.2,8.6,5.5,6.1
8116.0,10.514236828808317,10.7,9.8,9.5,9.8,8.9
8117.01,4.271000790535272,4.6,5.9,10.8,12.3,9.4
8117.02,13.62262029121105,13.9,15.3,12.0,11.8,10.3
8118.0,12.9962970790771,13.0,11.7,9.9,8.4,8.1
8119.0,5.918532044120437,5.6,8.4,9.1,6.2,5.7
8120.0,6.096711993767233,6.2,8.0,10.1,10.0,9.3
8121.0,4.845019175711707,4.7,7.4,5.0,5.2,7.5
8122.0,4.6317556262518735,4.6,3.2,6.1,6.6,5.8
8123.01,17.348379405197136,18.0,19.6,19.3,18.7,18.0
8123.02,12.149800295070344,12.7,11.1,13.3,14.7,12.0
8124.0,2.2784920518197502,2.2,0.0,0.0,2.8,2.4
8125.0,10.083025746511243,10.1,9.8,11.6,9.8,11.1
8126.0,8.876634744023558,9.3,14.4,16.6,16.2,18.9
8127.0,8.103168971980898,8.5,7.7,10.1,12.0,14.5
8128.01,11.99595046239972,12.7,15.1,16.6,18.0,18.2
8128.02,5.964855009418949,5.8,4.2,4.5,4.5,6.7
8129.0,4.484663065982397,4.9,3.2,5.5,9.7,11.0
8130.0,14.014728188695074,13.7,14.9,12.7,7.6,5.3
8131.0,6.362944648909715,6.4,6.8,6.7,7.4,3.8
8132.0,4.480157176097661,4.5,3.0,1.7,4.4,4.7
8133.01,13.667640923949135,13.8,14.5,16.3,13.2,12.3
8133.02,18.55256613810147,19.0,14.7,14.9,14.2,12.4
8134.0,11.84562109481334,12.2,9.8,11.3,12.0,8.5
8135.0,7.703533704990394,8.0,7.8,13.0,13.0,13.1
8136.0,12.016144650096937,12.0,15.6,16.3,12.3,13.0
8137.01,10.576601400479701,11.1,14.6,12.1,14.1,6.5
8137.02,12.657435929711342,13.3,13.6,15.6,16.8,28.1
8138.01,9.485789215173336,10.0,7.3,9.9,12.6,13.4
8138.02,9.8557505116746,9.8,11.0,10.4,8.6,8.6
8139.0,9.938119359632982,10.2,13.0,13.6,13.0,14.7
8140.0,7.870256874046533,8.4,9.5,12.1,14.3,15.9
8141.0,13.28065742984623,13.2,13.4,15.0,10.8,13.1
8142.0,18.0892362498356,18.6,14.7,18.2,16.7,16.9
8143.0,12.166716500112804,12.5,14.1,15.6,14.5,11.0
8144.0,15.052593521741013,15.3,13.8,12.1,11.4,11.6
8145.0,6.8169933660665825,7.5,9.5,10.4,14.6,13.8
8146.0,15.38516314897653,16.0,16.0,15.2,16.1,13.4
8147.0,9.138196096366407,9.2,7.8,7.4,7.7,6.6
8148.0,10.158898546699515,10.4,14.3,13.5,12.8,12.1
8149.0,11.752871814682488,12.4,12.3,15.6,16.9,21.8
8150.0,7.9989391144589765,8.5,7.3,10.1,12.8,16.9
8151.0,11.048111647734364,10.8,11.6,12.6,8.3,6.6
8152.0,10.488866045400915,10.8,9.9,8.2,10.0,5.9
8153.0,8.055113651527371,8.7,11.7,12.2,15.3,12.3
8154.0,6.132790408764997,5.8,6.0,3.4,2.6,1.8
8155.0,8.011478169479531,7.9,6.6,5.1,5.1,5.4
8156.0,6.835240645412633,6.3,5.0,6.4,2.7,4.7
8157.01,5.452435630267813,4.9,4.9,2.8,0.6,0.0
8157.02,5.7917974137540655,5.4,8.7,9.5,5.9,8.7
8158.0,3.4733792324290387,3.8,3.7,2.7,7.5,6.5
8159.0,6.529733099895151,7.1,8.4,11.7,14.5,13.9
8160.0,5.094329713013678,5.2,5.6,6.8,8.1,10.2
8161.0,10.0369586282402,10.2,8.7,7.4,8.4,6.6
8162.0,7.544367173541032,7.4,7.2,5.9,5.4,5.6
8163.0,6.319677149713746,6.8,6.1,7.9,11.5,12.5
8164.01,8.872929277678553,9.0,11.1,9.0,9.3,8.3
8164.02,14.140226745122966,14.7,13.5,15.3,15.8,16.2
8165.0,6.2742972019209,6.5,8.6,10.2,11.0,8.6
8166.0,8.03928713470393,8.5,6.9,8.8,11.7,14.1
8167.0,5.399170416104543,5.1,6.2,2.8,2.6,2.6
8168.0,7.550067685869855,7.8,8.2,6.8,9.0,9.0
8169.0,12.823299149592222,12.5,11.3,8.9,5.3,2.4
8170.0,8.56789728183867,9.1,11.3,11.6,14.0,15.0
8171.01,7.060994537896273,7.1,9.3,9.2,8.9,10.0
8171.02,7.518601048036199,7.4,8.5,9.7,7.9,11.4
8172.0,19.9918559367335,21.1,19.6,17.3,20.7,17.3
8173.0,25.20396593782187,25.7,26.8,26.9,21.3,28.9
8174.0,14.943312709475766,14.7,13.2,9.2,5.9,6.6
8175.0,14.404339154812929,15.6,17.2,19.2,23.1,20.4
8176.0,16.986266621531584,17.1,17.8,17.2,13.3,14.0
8177.0,6.664058558860329,6.8,10.6,12.0,11.4,8.7
8179.0,9.162058745514509,9.2,9.9,11.3,9.9,5.6
8180.0,3.1424313166778535,2.7,2.3,2.4,1.4,5.1
8181.0,0.4715118939142311,0.0,0.0,0.0,0.0,0.0
