tract,percent_pub_trans_2016,percent_pub_trans_2015,percent_pub_trans_2014,percent_pub_trans_2013,percent_pub_trans_2012,percent_pub_trans_2011
3807,,38.95781638,40.74844075,34.07202216,47.08029197,37.31656184
3812,,24.79041916,22.61185006,19.13499345,17.97468354,20.52752294
3814,,51.99386503,48.36309524,53.55987055,46.20811287,38.58131488
3815,,48.18181818,44.95412844,44.82758621,36.93693694,61.0619469
3817,,0,0,0,0,0
3818,,34.765625,37.00623701,32.51417769,28.25112108,26.83486239
3819,,37.61996161,36.00782779,33.83742911,51.24113475,51.04
3901,,31.92419825,28.99305556,30.24054983,40.10989011,37.45644599
3902,,36.77342823,31.11638955,29.6437659,32.88834951,26.84824903
3903,,29.64763062,24.73745624,30.38461538,42.11886305,35.90604027
3904,,36.92596064,42.79835391,40.57331863,36.875,32.0569902
3905,,28.83355177,32.48322148,37.109375,37.17059639,34.41654357
3906,,18.5515873,21.60898036,19.30348259,20.82901554,19.4
3907,,44.95374264,48.99777283,46.06378684,45.10891089,47.55064457
4003,,31.76470588,29.27400468,36.38297872,36.19047619,34.7245409
4004,,36.38025594,39.00414938,35.65022422,37.70491803,40.69148936
4005,,45.09018036,44.08014572,42.05020921,38.93129771,45.24647887
4008,,45.9057072,45.13137558,47.63458401,52.25375626,48.42105263
4101,,36.36363636,38.56410256,42.77400582,34.11534702,34.43579767
4102,,45.66596195,51.09780439,39.28571429,41.79775281,32.76836158
4105,,32.89689034,29.51672862,29.42528736,28.69496855,23.42264477
4106,,23.83222116,24.45604874,23.40105342,24.44113264,22.20588235
4107,,24.91166078,24.4357213,26.34791455,18.00904977,22.00180343
4108,,20.44975404,21.63833076,26.55485674,30.54448871,30.11329756
4109,,29.54545455,34.09915357,39.05522289,39.55352032,43.66982711
4110,,32.72727273,38.25710754,33.61650485,36.71248568,33.13432836
4111,,13.00884956,14.89161169,14.43193449,15.32492726,15.86956522
4112,,10.11111111,13.56297094,12.5388601,16.37630662,13.92251816
4201,,40.71428571,47.10327456,46.2915601,46.9816273,37.39495798
4202,,22.20338983,20.97053726,21.73913043,23.77300613,25.77903683
4203,,22.03389831,20.84367246,22.62678804,26.12293144,25.76866764
4204,,18.26280624,20.49335863,22.35123367,23.96166134,40.44117647
4205,,36.45621181,40.59233449,41.16575592,40.36243822,38.11252269
4206,,61.2244898,54.29292929,51.1627907,43.03178484,39.57703927
4207,,36.08695652,38.43031123,33.11345646,39.53488372,37.3200443
4208,,22.81481481,20.71535022,18.92655367,20.24390244,20.67620286
4212,,31.83333333,40.03623188,41.92377495,34.90759754,30.1843318
4301.01,,31.35409124,34.85793486,33.82439599,36.39181649,30.40095751
4301.02,,52.31839258,42.36760125,36.46820027,34.212402,28.02768166
4302,,25.32314924,22.15108835,20.18348624,32.87240729,36.51817116
4303,,27.31871838,26.57342657,27.75919732,25.63482467,26.86915888
4304,,35.49039434,42.41245136,42.53554502,44.27745665,44.65493911
4305,,49.11955514,45,49.60141718,47.44939271,47.14714715
4306,,38.94582723,35.21126761,28.6099865,24.43181818,23.56792144
4307,,37.13033954,27.75628627,34.40405748,32.29070837,34.84848485
4308,,46.67590028,50.48543689,35.00678426,38.86693017,41.57441574
4309,,33.49056604,33.66093366,31.71247357,26.48026316,26.24521073
4312,,38.88446215,35.04273504,28.98686679,26.63414634,19.64097149
4313.01,,30.47722343,26.53465347,35.97194389,37.2605364,36.70668954
4313.02,,38.37209302,37.57062147,42.65799257,37.86127168,35.1326624
4314,,36.5658363,29.20883165,34.09468439,38.21733822,35.88473661
4401.01,,32.48062016,33.77226956,38.0826737,39.09612626,46.58210007
4401.02,,50.64420218,43.32723949,38.99253731,35.37477148,35.0591716
4402.01,,39.92712129,38.39285714,42.97642436,45.18779343,46.29929768
4402.02,,29.67836257,30.88122605,39.31996513,36.85831622,40.03606853
4403,,22.6323458,19.95895331,27.090301,29.8465037,29.03967798
4406,,13.68124118,20.41820418,26.34660422,27.07317073,25.3125
4407,,33.68869936,24,21.09090909,16.21212121,11.48545176
4408,,24.66019417,31.29370629,32.18210361,37.04775687,37.70992366
4409,,40.05167959,27.68817204,25.48725637,33.49937733,26.64728682
4503,,17.2,18.94563427,18.43168957,19.42336874,26.92307692
4601,,43.09559939,42.04892966,42.73092369,40.78751857,39.58777541
4602,,20.64989518,20.28254289,29.32761087,27.0531401,22.08398134
4603.01,,32.03883495,27.33463035,24.49541284,27.85265049,24.49908925
4603.02,,28.2078473,22.81722934,26.62921348,27.6974416,30.77609277
4604,,24.3498818,18.67671692,17.57624398,24.12914189,27.06766917
4605,,30.73420603,26.69873722,30.29761905,23.26913066,25.65887618
4606,,16.13924051,13.05732484,24.92668622,36.56716418,41.77897574
4607,,35.625,23.47107438,25,17.80821918,21.14485981
4610,,10.61728395,25.80645161,28.08219178,36.47540984,32.22506394
4701,,38.70967742,36.44859813,32.6328801,33.47788378,27.41935484
4801,,33.83084577,24.72677596,23.88268156,17.18120805,23.15325248
4802,,43.15245478,38.55799373,28.24267782,25.87268994,12.11498973
4803,,23.14814815,32.42506812,32.05128205,43.49593496,29.62962963
4804,,16.59336265,15.32652155,15.36077911,18.68732908,18.75543951
4805,,26.3255814,24.35174746,29.80349345,30.47034765,26.63706992
4903,,34.94623656,29.3059126,31.59898477,34.80453972,32.75462963
4904,,20.8994709,20.74592075,24.64788732,23.56321839,22.04408818
4905,,24.46927374,21.93268187,24.63276836,25.45899633,22.33918129
4906,,22.43186583,20.40358744,19.39655172,20.61403509,16.32653061
4907,,30.91149273,25.95907928,21.46226415,31.14311431,29.96282528
4908,,27.79732583,27.35768904,24.8582996,25.32920217,29.72051806
4909.01,,42.48039914,39.97093023,37.86982249,32.32577666,27.4705349
4909.02,,32.09806157,26.06284658,26.17853561,32.53301321,33.349778
4910,,29.83316977,27.78846154,22.28976697,21.1201867,25.13484358
4911,,23.13432836,21.19914347,20.15384615,21.796875,16.43730887
4912,,22.76707531,17.03377386,23.13323572,18.02853437,16.24161074
4913,,15.2917505,12.88819876,12.11267606,19.62616822,21.35416667
4914,,31.45654835,33.64485981,23.15394243,28.72037915,32.09169054
5001,,25.09865825,35.50114767,40.32128514,39.56734124,34.5752608
5002,,26.64796634,29.45859873,30.18108652,21.23287671,24.89082969
5003,,32.40875912,22.15189873,19.08077994,17.3553719,16.07347876
5101,,5.570530099,7.380373074,3.480475382,2.010827533,2.008608321
5102,,20.56603774,17.66882516,21.59090909,21.96969697,24.05382675
5103,,36.16024974,27.827051,23.75948628,24.74827769,28.83116883
5201,,24.52350699,24.38070404,18.78531073,28.00608828,8.897485493
5202,,21.43962848,20.51709758,19.61970614,16.74528302,14.42741208
5203,,12.65344665,8.199643494,7.482135351,7.621052632,9.350057013
5204,,10.45932485,13.10741688,10.94941095,8.848314607,8.339029392
5205,,4.788732394,5.670103093,5.756148613,5.481557377,10.52941176
5206,,8.341323106,4.567541302,2.955665025,3.849950642,11.14155251
5301,,19.28191489,15.00721501,20,18.31298557,22.02643172
5302,,33.43629344,33.09352518,31.12033195,29.07058001,27.59761747
5303,,15.26670754,13.9327385,15.80102414,24.32432432,28.15533981
5304,,43.50205198,45.61403509,36.66191155,34.7826087,31.26684636
5305.01,,9.057706355,13.47855684,22.55700326,23.58674464,31.18081181
5305.02,,13.18944844,4.646017699,14.60957179,18.13602015,13.02521008
5305.03,,14.62703963,20.3960396,21.29471891,21.74320525,25.69258266
5306,,35.56531284,30.07063572,23.72697725,41.40127389,32.91351805
5401.01,,31.00671141,32.60869565,28.48575712,28.92223738,31.70391061
5401.02,,33.49593496,35.72413793,31.49847095,42.34769688,38.83495146
5501,,19.50530035,20.3969129,21.72245467,17.97914419,18.90264302
5502,,7.530647986,5.440414508,4.300091491,5.334626576,5.981308411
5601,,14.92805755,23.99193548,7.653061224,19.31540342,15.1193634
5602,,11.71171171,22.61029412,26.29107981,27.15700141,27.28494624
5603,,12.35714286,7.164634146,10.45994065,13.49036403,13.6400986
5604,,13.96648045,17.30038023,14.71172962,21.14197531,11.40684411
5607,,11.41522029,10.7641196,11.41340411,12.20889203,12.00237671
5608,,9.129362002,9.312320917,13.10088016,15.02096836,12.7493156
5609,,9.59555908,9.936406995,7.803700724,8.197389886,7.163681799
5610,,11.47267418,10.43516874,10.41666667,8.510638298,9.45709282
5611,,12.77399849,12.4535316,12.48108926,10.13462977,10.88659794
5701,,13.27014218,12.5,18.60816944,17.36227045,18.27768014
5702,,11.55234657,13.04347826,13.77672209,14.92537313,15.94896332
5703,,16.68862538,14.57370853,15.46914624,17.35395189,17.59504863
5704,,17.72665765,19.57605985,14.89071038,12.48185776,9.88372093
5705,,18.69991095,13.58885017,12.97497683,14.53154876,16.66666667
5801,,17.78127459,17.56756757,18.89328063,21.19155354,20.18813314
5802,,19.82128351,20.9833795,16.65299426,19.86851717,16.36240703
5803,,18.89534884,14.48979592,12.71477663,13.16455696,17.33086191
5804,,24.9475891,22.19644238,22.68722467,21.57153447,17.94117647
5805.01,,16.22610817,13.30357143,16.89902831,16.94630872,16.74662015
5805.02,,12.88888889,14.01392111,14.68213925,13.20934669,18.18181818
5806,,16.84853776,20.5061082,19.30212014,23.21354812,22.75890299
5807,,20.40911204,19.98292058,20.1897019,19.94408201,18.74077718
5808,,25.92592593,24.28057554,18.7732342,15.12195122,18.31750339
5905,,22.37600923,24.48512586,22.49690977,27.08571429,17.4025974
5906,,22.18406593,26.98313554,25.23961661,25.45994065,28.43315185
5907,,19.86206897,25.12455516,19.02017291,22.7997228,25.83120205
6004,,19.46519858,18.99240304,21.95121951,25.66915314,29.14961346
6006,,28.60230548,29.64458805,28.17725753,25.98551891,25.91273375
6007,,27.11267606,25.49019608,18.23788546,20.38327526,24.11604714
6009,,21.55532359,21.1751663,22.01514269,23.63530778,20.77681874
6103,,15.74690771,14.89257813,16.92894611,21.08464268,19.62851406
6104,,20.93352192,13.81381381,12.12598425,17.4789916,13.38028169
6108,,14.13189771,20,18.69436202,15.73676681,10.31976744
6110,,24.08163265,25,24.24242424,19.54545455,17.06161137
6111,,21.82044888,20.07211538,25.76470588,23.48916762,24.87922705
6112,,27.05718271,29.9382716,24.05660377,16.1498708,19.42196532
6113,,15.5450237,24.97512438,24.62462462,24.39281943,20.99712368
6114,,25.80403889,26.31959508,18.96103896,18.7994723,11.4801444
6115,,14.49579832,18.27242525,17.51824818,16.55992681,12.04819277
6116,,31.3174946,22.90502793,29.76939203,24.33460076,28.5971223
6117,,21.25279642,27.04402516,20.73578595,12.74131274,21.86732187
6118,,24.52316076,17.62962963,32.63157895,38.17204301,38.28502415
6119,,37.67820774,38.49372385,35.88516746,34.88843813,43.59861592
6120,,52.64317181,49.02807775,46.24145786,49.25373134,48.58757062
6121,,42.95302013,35.31746032,42.90030211,38.87323944,41.83381089
6201,,18.89622076,15.08145034,15.41274817,15.91027647,17.54859611
6202,,24.39961575,25.97276265,26.8627451,26.65245203,26.03485839
6203,,12.45006658,11.38184246,11.98234895,16.09848485,18.31739962
6204,,18.39207048,18.41116479,14.89925769,18.70155039,20.50078247
6301,,20.56277056,26.05042017,28.51323829,25,22.83609576
6302,,18.35616438,21.48664344,19.20693928,27.17271727,28.25607064
6303,,23.76798953,21.88639917,19.37198068,16.77822401,13.5839599
6304,,22.22222222,22.20893142,20.57578323,17.61797753,16.60714286
6305,,18.68739206,17.10801394,14.83822983,20.43057996,19.29229278
6308,,23.75709042,21.70046247,20.18927445,16.3364486,15.63770795
6309,,8.088930937,13.89017074,16.74641148,20.28008299,20.45908184
6401,,25.13089005,24.90774908,24.90118577,16.17312073,16.10486891
6403,,13.8690306,12.65930331,8.904899135,9.277310924,12.44577911
6404,,14.55204557,12.45828699,9.145248057,8.271144279,4.137447405
6405,,11.59062885,12.06064783,10.89605735,7.682458387,5.889803673
6406,,15.18084564,16.71401515,17.34800839,17.46810599,18.5520362
6407,,19.38296445,20.98591549,20.56202879,26.07855763,23.54048964
6408,,19.76744186,17.24137931,13.68038741,20.8168643,19.77040816
6501,,13.18093385,12.65229616,12.3981124,9.205776173,8.709016393
6502,,11.21311475,11.63511188,14.05330564,13.79892038,19.74942301
6503.01,,13.98026316,12.91593695,14.90125673,13.5962877,14.12401575
6503.02,,15.94282573,15.03674392,9.853372434,7.550535077,6.717850288
6504,,15.45279383,14.30630631,11.16488075,15.63580484,18.63132911
6505,,13.31444759,9.807256236,7.560706402,10.22099448,10.38043478
6603.01,,27.96116505,32.00795229,40.56074766,39.30753564,23.90852391
6603.02,,20.77922078,16.87306502,16.47609148,19.17948718,20.43255549
6604,,10.8184765,8.954477239,9.134107709,10.99020675,10.07827789
6605,,14.45966514,11.34538153,8.346293416,8.577517315,7.482993197
6606,,31.58141718,32.06494165,27.94117647,25.1765893,28.20037106
6607,,20.36553525,24.21185372,26.40449438,35.79831933,32.82051282
6608,,24.49282533,23.83536861,22.45172878,22.59913999,28.82003396
6609,,36.14545455,31.29009266,31.68178646,30.7585247,33.26996198
6610,,24.34478742,21.84380505,21.66575939,26.06438214,24.34875066
6611,,13.4953271,15.55829228,16.76136364,15.77235772,15.7790927
6701,,40.6824147,38.07228916,23.4375,24.61139896,18.85245902
6702,,42.58555133,33.05439331,27.49003984,44.16058394,56.25
6703,,52.18446602,48.58490566,54.15549598,66.66666667,69.09090909
6704,,27.97029703,17.30769231,22.15799615,24.78184991,26.94915254
6705,,42.95774648,45.81818182,58.56164384,59.33147632,70
6706,,38.04627249,37.6146789,42.88702929,44.91525424,51.59010601
6707,,20.62146893,25.77030812,32.5443787,25,30
6708,,38.52242744,33.42541436,33.56481481,27.60869565,22.1978022
6709,,40.20356234,40.70351759,35.97122302,41.13300493,43.16037736
6711,,20.98765432,20.90163934,21.26436782,30.32786885,43.07692308
6712,,31.96347032,34.14634146,40.83333333,47.5177305,36
6713,,38.1872214,41.48783977,41.67758847,39.97395833,45.85427136
6714,,40.04106776,50.56818182,49.06716418,39.33884298,34.05909798
6715,,25.28571429,26.01969058,27.16535433,30.98591549,28.74015748
6716,,24.55830389,25.73529412,21.12068966,26.97247706,31.73652695
6718,,34.67048711,31.78571429,20.4,20.12012012,18.73111782
6719,,17.39130435,21.98067633,21.57894737,22.90502793,27.87356322
6720,,28.15087397,30.45045045,35.42260209,32.47863248,32.52108716
6805,,40.52863436,32.02614379,26.93498452,34.55284553,41.60583942
6806,,58.04597701,60.3626943,58.86363636,54.88958991,46.35568513
6809,,35.90425532,39.50310559,34.98098859,35.07246377,40.4040404
6810,,31.89910979,33.66336634,31.55172414,30.14925373,35.8490566
6811,,51.10837438,45.55555556,38.1773399,39.91507431,43.86281588
6812,,41.25636672,34.7008547,41.3592233,36.66666667,40.14209591
6813,,41.82590234,49.61832061,43.81107492,38.83495146,41.22681883
6814,,33.02107728,37.91411043,32.39130435,36.83602771,37.96680498
6903,,46.35332253,39.0625,61.97836167,60.25437202,56.13793103
6904,,33.52412101,31.19533528,35.08956797,32.41444867,28.9449113
6905,,56.31768953,37.80160858,29.28176796,33.79888268,41.4893617
6909,,42.57142857,38.15592204,31.8359375,31.66666667,23.73134328
6910,,24.53498671,21.40522876,26.14913177,31.4232902,21.34146341
6911,,39.30510315,41.41791045,38.01324503,37.77777778,41.49590164
6912,,37.25850966,37.60932945,41.76470588,42.45076586,48.1441048
6913,,33.83027523,33.29545455,32.02846975,25.18518519,25.73991031
6914,,30.56640625,19.73807297,18.08054841,17.29957806,16.02167183
6915,,42.57095159,28.74806801,30.90379009,33.61462729,33.94736842
7001,,17.72400262,14.12066752,12.16968011,18.49845201,20.63273728
7002,,9.294117647,10.20560748,8.126573175,8.624376336,10.70799577
7003.01,,10.88516746,6.578947368,5.185185185,6.904541242,7.708508846
7003.02,,8.151941955,11.43073429,12.0537428,14.7206005,16.88003793
7004.01,,13.76336668,12.56123163,10.87938825,10.54660126,9.462824618
7004.02,,7.825600894,9.341950646,5.535714286,8.716323296,8.760683761
7005.01,,23.27534493,23.10240964,19.85710033,17.35211268,23.72262774
7005.02,,23.52501867,20.78651685,14.97659906,15.02008032,8.503937008
7101,,47.96238245,55.93220339,62.53776435,65.45454545,54.92537313
7102,,43.91752577,39.05956113,34.36176649,38.21656051,42.37288136
7103,,43.94736842,40.71246819,35.40772532,35.39192399,46.875
7104,,21.14208022,23.74145432,25.99318956,21.14001107,21.28810226
7105,,40.25559105,41.45398299,36.72400898,40.59800664,41.25078964
7106,,27.80952381,31.29102845,40,52.86738351,55.6302521
7107,,30.32873807,32.16132368,23.84259259,27,35.61346363
7108,,23.1441048,27.85808147,44.6835443,42.29346486,39.05405405
7109,,33.16151203,29.36936937,26.87687688,25.68448501,31.56069364
7110,,44.24528302,43.79844961,38.39285714,38.74755382,32.73073264
7111,,28.7962963,29.7979798,35.44444444,47.31182796,44.76190476
7112,,22.36628849,28.56294537,22.0521542,24.35494021,25.30864198
7113,,25.7751938,31.74273859,28.1535649,28.31215971,35.9375
7114,,29.61783439,25.41528239,25.75250836,22.67536705,27.90368272
7115,,33.29145729,34.05017921,20.06615215,23.68421053,27.25344645
7201,,20.51901026,17.20021704,20.04914005,21.78030303,22.71414822
7202,,25.73289902,27.68392371,23.48993289,20.72892938,20.55877702
7203,,15.45302946,15.1022864,15.68627451,13.28073636,9.581881533
7204,,9.468085106,4.518072289,5.587668593,9.910802775,6.647398844
7205,,11.6838488,14.17253521,20.0921659,16.35220126,14.99176277
7206,,17.94258373,19.02552204,16.78571429,16.44021739,11.48387097
7207,,16.33027523,18.53770869,17.63678696,14.51929366,19.24851681
7301,,25.94339623,29.79683973,25.33825338,22.86729858,26.36579572
7302.01,,37.07526882,34.72422062,39.46053946,37.00592885,32.67769334
7302.02,,24.05362776,27.32327244,27.332705,17.60078663,21.87182096
7303,,15.15151515,18.51851852,29.95049505,28.19956616,34.89681051
7304,,26.22222222,26.25085675,16.19190405,21.04845115,13.71087928
7305,,23.8736103,27.12527964,28.00668151,33.74689826,31.47123894
7306,,17.96536797,17.66694844,20.99737533,27.57709251,24.94432071
7307,,18.44783715,22.91970803,18.47328244,23.49823322,17.23549488
7401,,9.695074277,6.139053254,8.351331893,4.38247012,4.731043422
7402,,3.855855856,6.826178747,5.653089888,6.599326599,6.476771787
7403,,6.194690265,5.83090379,8.169642857,9.771126761,8.333333333
7404,,10.56842105,8.209902666,5.091383812,3.806538289,3.488860866
7501,,30.85961657,26.01372427,27.84090909,21.4379085,18.51332398
7502,,19.02368988,20.86642599,15.87301587,18.0341186,17.34006734
7503,,10.2607233,11.18421053,12.24783862,13.33333333,15.25297619
7504,,10.20158827,10.93267449,16.03773585,13.21614583,15.22020725
7505,,11.69337375,14.6011717,8.20804551,9.851787271,15.89439655
7506,,26.25368732,31.87817259,30.23679417,29.65838509,22.61340555
7608.01,,20.16994633,19.03659101,17.98436142,15.01200961,17.40248607
7608.02,,10.79812207,8.277830637,5.42340628,6.261682243,5.243088656
7608.03,,11.9524618,8.56460758,6.877377817,7.130484988,11.11447608
7702.01,,2.405271829,1.910621762,2.195281782,2.401536984,2.20467259
7702.02,,2.761000863,2.891670263,1.917211329,1.735970933,3.619197482
7703,,2.315160568,4.282377368,4.343459704,3.423288356,4.106608648
7704,,0.921273032,0.720720721,1.016166282,1.076779026,1.095890411
7705,,0,0,2.11013896,2.1023766,3.375162267
7706.01,,3.460706561,5.409252669,3.583735355,4.926108374,6.538969617
7706.02,,6.173913043,5.057471264,3.268251273,4.434250765,7.506702413
7707,,6.406480118,5.920114123,5.890702626,4.504504505,4.761904762
7708,,6.815203145,6.412894376,3.761755486,3.944390559,1.080892608
7709.01,,7.615317668,7.883461868,5.580969808,4.966571156,2.716627635
7709.02,,6.270200388,7.395498392,5.552050473,3.701211306,4.057771664
8001,,24.01960784,19.64809384,21.34715026,19.17098446,22.66226623
8002,,20.15933495,19.20985864,22.34678625,20.14498283,22.52599153
8003,,31.51862464,29.34089298,30.37272006,20.50209205,20.2190396
8004,,29.1322314,27.1468144,28.35223482,31.6395664,35.42234332
8005,,27.93759142,27.58796532,28.88229476,25.28735632,22.45214692
8006,,28.51239669,29.85729967,28.62985685,30.95768374,32.76836158
8007,,15.66324033,14.67444121,15.73934837,14.18303785,19.02813299
8008,,12.81553398,14.94696239,9.89010989,11.56462585,3.887510339
8009,,14.18303785,17.05426357,15.87301587,15.21126761,13.29319129
8010,,14.60784314,17.74675972,16.95795938,15.51561022,9.838274933
8011,,29.25963489,27.78350515,27.4974773,27.84234462,24.25
8012,,23.51421189,29.98417722,26.5998458,27.78649922,23.17161477
8013,,25.11542013,26.99300699,23.96135266,20.9771641,21.10042735
8014,,10.89605735,12.33262861,12.66308519,11.52469578,13.57933579
8015,,12.36514523,9.196290572,7.251328778,5.009140768,5.168539326
8016.01,,11.42425767,11.70483461,6.810982049,7.428872497,6.21761658
8016.03,,8.447613823,7.46649649,7.954545455,7.697121402,4.071560765
8016.05,,13.35646141,14.01606426,13.72942593,11.15553778,10.3291714
8016.06,,11.96549137,7.596330275,6.768885565,6.851424172,7.073565077
8016.07,,6.317354143,7.971288251,8.809610484,8.684110732,9.39675174
8016.08,,10.6727721,10.24425811,8.116048476,6.952449568,8.261802575
8017.01,,11.25943122,9.656004828,9.748083242,9.87654321,8.152173913
8017.02,,15.28037383,15.71050309,20.154335,20.49068605,21.16104869
8018,,7.486631016,10.76650421,10.02937474,9.746146872,10.84225221
8019.01,,9.314775161,6.271604938,6.280991736,8.547008547,8.927568782
8019.02,,11.24818578,7.894736842,7.750188111,6.860551827,6.434911243
8020.02,,8.902791145,9.674502712,11.15591398,9.749670619,7.358262967
8020.03,,10.59907834,8.908045977,9.426847662,11.02299762,5.964052288
8020.04,,5.859526581,4.732589457,5.219985086,4.366306028,7.399347116
8021,,17.58460518,20.49492386,18.09401159,20.83075015,21.72839506
8022,,16.36167922,14.77272727,14.01515152,14.7183847,15.1547492
8023,,17.45956232,17.39345887,14.43014706,14.91036292,14.26448737
8024.02,,2.019352125,3.043110735,3.128809427,3.558718861,2.730375427
8024.03,,7.568807339,8.490566038,9.628610729,8.073654391,5.278174037
8024.04,,1.41315519,1.606732976,1.409574468,2.034174125,1.948051948
8025.03,,2.430433251,2.075406434,1.999298492,1.411613731,2.205882353
8025.04,,1.219850291,1.885289432,2.454153182,2.865329513,2.853025937
8025.05,,1.870047544,1.777108434,1.203093669,1.823129252,1.879301218
8025.06,,1.445285616,1.275510204,0.705716302,0.784826684,1.065162907
8026.05,,3.892295388,4.368131868,5.270779033,5.501519757,4.374815253
8026.07,,8.360655738,13.58885017,7.465277778,5.754276827,4.134078212
8026.08,,1.30461165,1.613376357,1.650062267,5.284015852,5.091937765
8026.09,,2.259559676,2.770780856,2.916526986,1.895576987,0.755429651
8026.1,,1.972872996,1.95599022,5.66572238,6.709677419,6.557377049
8027.01,,3.12221231,4.134995439,5.051150895,3.936507937,3.086797066
8027.02,,6.661411115,7.78638402,7.300115875,4.853228963,4.319371728
8028.01,,7.70252324,8.541392904,5.784061697,4.614733277,3.917253521
8028.02,,9.423604758,8.494558646,9.222082811,7.136,8.391842193
8029,,8.145106092,6.265060241,5.015045135,4.667802385,4.449728261
8030.05,,2.204408818,1.693811075,3.752605976,5.510653931,5.616338439
8030.07,,3.525046382,5.782951558,3.657587549,1.533857089,1.615384615
8030.08,,5.887640449,6.457480673,5.802968961,4.504114335,5.03968254
8030.1,,5.403377111,4.251244734,2.351033644,2.203324314,2.613861386
8030.12,,2.981818182,3.06345733,2.472727273,1.746393318,0.965107647
8030.13,,3.50678733,3.962264151,4.113578449,4.896142433,2.07122093
8030.14,,1.801801802,1.881037112,1.670644391,0.823798627,1.32780083
8030.15,,1.573498965,0.679728109,0.547088707,0.580945004,0.756715853
8030.16,,6.792144026,5.087719298,4.653465347,5.397148676,7.213114754
8030.17,,4.404291361,4.569420035,3.676714144,5.944730077,6.765188834
8031,,7.980049875,8.186779867,7.616849394,8.770949721,8.004509583
8032,,7.814569536,6.980880391,6.776859504,7.107641742,7.388535032
8033,,14.73463687,13.96725879,11.94859326,9.963768116,7.006139401
8034,,10.52158273,8.521846917,8.523076923,7.870517296,8.360982084
8035,,9.304891504,11.5648855,10.91603053,10.02752654,9.879891515
8036.03,,4.418886199,3.687221869,3.873466753,5.599472991,8.741258741
8036.04,,6.776094276,8.771186441,7.960607304,8.240626288,7.184923439
8036.05,,7.229537826,7.060402685,6.596091205,7.391078838,8.137334415
8036.06,,2.837220486,2.1637122,1.6002032,1.011984021,1.175869121
8036.07,,4.95049505,6.486908949,5.142434332,6.986250465,5.281969817
8036.08,,1.539250898,2.66350211,5.635245902,8.382642998,10.24600558
8036.1,,2.662721893,2.907256127,2.817551963,4.151376147,3.506650544
8036.11,,2.708731676,3.06156406,0.881355932,1.578428149,1.458198315
8036.12,,1.042183623,1.4197823,3.126458236,4.869477912,4.985044865
8037.01,,5.85106383,3.443619176,4.83546004,4.414715719,4.968509447
8037.02,,5.498059508,5.402124431,5.263157895,5.199078644,5.661688086
8038,,2.96875,1.570475069,2.848344881,3.361344538,3.705163579
8039.01,,2.004716981,3.916913947,4.596273292,5.548628429,5.956471936
8039.02,,3.483807655,0.822622108,0,1.158077591,1.185770751
8040,,2.842732691,1.617977528,2.140818268,3.512773723,3.526338703
8041.02,,8.995247794,8.53456831,6.76410605,8.516839378,7.460212202
8041.04,,4.071722077,3.074003795,3.618167821,4.413387275,3.009174312
8041.05,,3.95240119,3,3.514376997,3.169307756,3.762541806
8041.06,,3.594517714,3.860589812,3.781396633,4.396215915,5.361630829
8041.08,,10.33663366,7.413249211,5.023923445,5.719021964,4.97382199
8041.09,,1.972685888,2.68115942,2.529960053,2.547770701,3.056147832
8042.01,,2.533783784,2.075042638,3.2809871,4.09252669,3.176043557
8042.02,,5.602589641,5.02038736,6.416107383,8.526315789,6.297962424
8043.05,,1.601299605,0.932918703,1.456531634,1.552795031,1.012401924
8043.06,,3.03030303,2.132049519,1.885521886,1.789331533,2.415787683
8043.08,,4.704386523,5.405405405,6.241914618,3.164556962,3.101045296
8043.09,,2.985074627,3.969359331,3.36370007,2.232142857,1.691607027
8043.1,,5.718414533,5.792501488,6.271777003,7.119948685,7.688984881
8043.11,,4.115009232,3.620819713,2.727715538,2.054977315,2.470098804
8044.03,,3.087372646,4.086687307,5.816485226,5.369745321,5.463044113
8044.04,,0.690776107,0.451559934,0.490196078,1.070154578,0.952380952
8044.05,,1.187150838,0.856031128,2.517162471,4.073319756,4.785362421
8044.06,,1.259600614,1.866404715,3.431839847,3.808948005,4.70151562
8045.05,,4.496986555,3.176930596,3.889457523,2.383134739,2.054467272
8045.06,,4.444444444,6.873111782,8.760611205,3.87486669,3.182515337
8045.07,,4.88210399,5.025812329,6.306169078,5.058043118,5.725384226
8045.08,,3.110273327,3.396226415,3.903903904,3.609756098,2.568493151
8045.09,,3.839441536,2.88326301,4.131627057,2.812295618,2.389705882
8045.1,,1.723016905,1.933701657,0.889363216,1.652892562,1.111993646
8045.11,,4.429429429,3.968871595,3.442340792,2.691680261,2.564102564
8046.03,,5.242203052,4.990085922,4.847512039,2.576773738,2.253521127
8046.06,,5.798212005,5.529953917,5.504813626,3.848829121,2.684879887
8046.07,,8.369683751,6.899265477,6.863002892,7.254849854,6.269977871
8046.08,,4.374678332,4.8,1.074743527,2.011225444,1.260300533
8046.09,,3.979088005,3.844989404,3.094951923,2.553319315,2.107220328
8046.1,,4.728789986,7.00073692,8.265802269,7.698675497,4.006968641
8046.11,,5.874499332,4.88410596,3.846153846,3.354037267,1.609105181
8047.01,,2.509374099,1.532784559,1.048034934,1.186038631,0.303234501
8047.05,,2.239850677,2.317554241,2.339776195,1.788235294,0.760456274
8047.06,,3.487490523,2.366863905,1.953818828,1.831501832,2.091254753
8047.09,,1.139693911,1.064183572,1.65820643,1.41509434,2.616367508
