tract,percent_vehicle_carpool_2016,percent_vehicle_carpool_2015,percent_vehicle_carpool_2014,percent_vehicle_carpool_2013,percent_vehicle_carpool_2012,percent_vehicle_carpool_2011
8048.03,,9.013551844,10.98761512,8.336025848,6.781914894,2.882124352
8048.04,,6.888233718,9.57769804,6.260971328,8.725954837,10.8
8048.05,,5.834729202,5.782122905,12.41433843,12.40820461,10.1596149
8048.06,,14.77955912,14.1453831,12.29020032,14.37718277,18.88341544
8048.07,,7.218235542,8.419742845,8.794660385,9.798055348,10.03584229
8048.08,,10.63174114,8.668242711,5.375426621,5.10534846,5.463182898
8048.09,,4.697986577,2.836879433,4.681046352,7.1901191,6.460176991
8048.1,,7.45949251,8.5591133,9.504009504,7.088063823,6.826217025
8049.01,,6.43115942,5.282555283,5.398696866,4.320987654,6.064830952
8049.02,,5.895117541,6.161790017,3.289473684,6.572595618,7.110438729
8050.01,,6.08424337,3.966679889,5.800169348,5.912596401,5.771812081
8050.02,,12.68444214,12.43838794,12.25840614,14.7042565,7.453913973
8051.05,,17.70892553,17.83159053,21.24396478,22.3347548,20.02684564
8051.06,,3.455425017,2.238267148,1.93452381,1.195814649,2.715654952
8051.07,,10.01770807,9.851347947,8.283049918,9.134889015,7.903981265
8051.08,,16.68984701,14.33429244,10.40285569,15.37921348,12.7097219
8051.09,,6.215538847,4.287190083,4.06945198,3.948080043,3.206191266
8051.1,,5.629477994,4.844655082,5.070118662,2.9141932,5.276907001
8051.11,,5.960828839,8.231220032,12.69584009,12.97633873,15.54959786
8051.12,,5.612594114,6.934058464,8.637236084,9.655596556,8.277254374
8052.01,,9.836065574,11.98296837,7.692307692,11.70731707,13.26650943
8052.02,,8.961397059,6.831395349,6.881188119,6.25,6.441872169
8053.01,,13.33333333,12.54639941,13.99856425,11.28010139,8.295231875
8053.02,,11.22994652,10.51995163,7.487623762,10.33210332,9.01937046
8054.01,,8.478513357,8.297213622,8.178654292,7.409753008,5.166981727
8054.02,,8.994032396,8.315193731,6.831460674,5.105105105,4.214876033
8055.01,,7.973784817,6.717226436,5.245901639,7.52688172,7.027896996
8055.02,,3.555045872,4.491017964,5.864004991,7.427869859,6.537982565
8056,,4.663923182,4.943502825,7.104881585,7.271010387,7.258834766
8057.01,,9.358974359,13.85191348,9.171717172,10.34923339,6.84596577
8057.02,,10.48128342,7.587768969,6.316916488,7.871396896,7.292707293
8058.01,,13.32712022,13.45132743,12.34003656,10.49210771,9.286898839
8058.02,,4.442545921,3.809141941,5.133079848,3.82387022,6.2258314
8059.01,,10.66079295,11.89814815,9.995217599,10.27892562,13.20357706
8059.02,,7.658420874,8.442246556,10.0658858,10.25285764,9.92
8060.01,,9.481334655,9.18106206,11.11111111,8.418693982,11.31886477
8060.02,,13.28187384,12.64165198,14.42352941,11.75934366,12.21355436
8060.03,,18.39868385,19.15952447,15.74735639,16.99081578,15.63294357
8060.04,,6.988020536,6.582054309,13.0981679,12.06225681,9.553386572
8061.02,,5.522319374,7.974137931,7.112794613,7.76621297,7.37527115
8061.03,,9.826361484,8.010732081,7.700690156,6.433408578,6.180257511
8061.04,,8.629213483,6.883179835,7.24494825,7.969151671,7.740086001
8062.01,,4.547206166,5.760368664,6.47722524,9.549795362,8.714703019
8062.02,,8.95377129,7.538910506,8.040935673,7.054512139,6.444818871
8063,,8.75,8.746583366,8.126232742,7.40589198,6.579485084
8064,,9.939301973,13.16839585,13.86861314,12.46797609,12.61101243
8065.01,,10.18898932,19.84924623,22.02948829,25.40919719,25.54744526
8065.02,,12.56302521,11.07142857,14.19039146,13.7870084,9.739952719
8066,,6.943685074,4.941044357,5.026611473,4.854368932,6.227106227
8067,,5.696202532,6.353055286,7.565470417,10.78998073,9.348996574
8068.01,,3.694102398,5.452366687,4.680094787,5.527354766,6.998264893
8068.02,,15.62289562,8.775376555,12.57647859,15.12125535,11.88650307
8069,,5.835411471,10.19015115,15.23244313,12.38329238,14.10064773
8070,,23.54385965,18.27572507,18.34296724,17.05512394,12.83614199
8071,,5.48854041,5.962219599,6.075949367,5.166051661,7.2910492
8072,,9.865771812,11.18655027,9.034974093,9.301577084,11.54830454
8073,,6.263858093,5.494186047,7.194038406,6.990179087,8.564881123
8074,,5.471821756,5.588624339,4.205921938,5.696410932,8.349086326
8075,,12.92325056,11.4994363,14.35698448,15,14.87414188
8076,,8.889612504,7.537504574,6.909500563,7.514662757,6.172839506
8077,,7.85634119,9.612676056,7.86099865,11.54668567,16.35633443
8078,,11.15326252,11.14675221,10.60606061,11.68831169,13.6543015
8079,,8.097367114,10.53412463,13.45472939,13.16306483,13.34371755
8080.01,,12.83739302,14.35800127,19.30628272,17.98215511,15.48893647
8080.02,,10.04164739,11.85617104,15.33771107,14.36541144,17.34104046
8081,,3.837118246,6.173780488,5.182926829,5.414847162,4.957983193
8082,,10.18099548,6.26746507,7.749689184,7.564102564,7.142857143
8083.01,,11.57455683,9.770723104,7.293594965,5.362215909,6.401766004
8083.02,,9.890741806,11.17349803,10.81382386,15.78372474,13.42357586
8084,,9.736211031,10.99071207,12.1436114,13.57957632,11.39949109
8085,,6.087824351,5.972515856,9.175207418,11.57894737,11.15403187
8086,,4.413472706,5.050505051,2.477183833,2.744630072,0.625782228
8087.02,,2.682798527,1.771653543,1.508722301,1.28144281,0.874367234
8088,,6.178489703,6.12244898,6.969205835,6.30952381,5.915492958
8089,,8.248423096,7.428571429,6.448311157,6.838046272,7.082294264
8090,,5.564738292,4.254201681,5.411374931,4.817275748,6.826666667
8091,,6.787048568,2.862849534,3.871391076,4.393564356,5.911879532
8092,,4.313380282,7.469443187,12.98521257,18.59861592,15.07707129
8093,,3.108504399,3.137710633,3.119777159,6.032608696,2.963841138
8094,,4.615384615,3.878504673,6.53173873,5.357142857,7.031669351
8095,,5.603448276,1.887755102,1.050972149,1.391035549,0
8096,,3.713527851,2.370275464,2.203499676,4.787592717,5.389980977
8097,,6.588355465,8.952080042,9.240573553,10.78534031,12.67316573
8098,,10.56793674,6.274206042,6.168359942,7.323943662,8.804581246
8099,,5.800334635,6.07580825,5.582922824,4.372515616,4.286553142
8100,,5.997161107,7.75374376,7.390542907,6.725844998,5.1517067
8101,,2.202643172,2.473908002,3.600323625,2.018570852,2.411115652
8102,,14.09530157,13.35728282,10.26075178,12.17331499,11.71048139
8103.01,,7.684098186,7.871198569,8.6352657,9.452201933,11.78232651
8103.02,,11.30911583,9.210526316,8.286252354,6.355140187,4.106127606
8104,,10.29239766,10.01996008,9.072741807,11.16071429,8.796108634
8105.01,,10.42748702,10.24573095,10.10544815,10.12145749,9.987304274
8105.02,,11.95492406,11.24940163,12.95822677,15.36064114,11.49854711
8106,,9.881098811,9.27880387,10.61032864,8.894230769,6.028667791
8107.01,,5.603822763,8.371454712,8.560637851,10.22819886,13.88360593
8107.02,,6.049638056,8.609958506,11.12266112,13.24091778,12.08291203
8108,,8.138658628,9.636711281,9.352773826,7.315233786,10.64365336
8109,,9.679507931,7.556221889,7.742782152,8.201137384,4.692082111
8110,,12.05063291,10.8649789,12.18689788,10.00996016,10.37832311
8111,,12.65822785,11.38811942,14.62338481,13.97476341,14.00998336
8112,,9.087537092,9.368111683,10.70515163,12.13729653,10.62204438
8113.01,,17.22548198,16.03053435,15.625,18.99048407,14.34995912
8113.02,,7.162921348,7.11409396,9.318497914,9.626345788,8.277900961
8114.01,,10.96997691,12.6572327,12.72030651,11.67554281,11.72755977
8114.02,,6.540084388,10.01225991,6.0554371,10.52867384,10.608139
8115,,10.58637084,9.190231362,10.15280136,11.29623459,14.07783418
8116,,10.80139373,12.2497455,10.58421851,7.03609187,8.943089431
8117.01,,8.088235294,17.36237145,18.07073955,23.35718933,17.30324074
8117.02,,16.25824694,15.32725766,9.176841276,15.44933078,14.62121212
8118,,13.57833656,14.71282455,14.67576792,12.39054291,11.06787722
8119,,4.405820534,5.209155485,5.369621184,3.633667037,3.557910674
8120,,6.324927656,5.464926591,6.229810798,5.227272727,7.024265645
8121,,10.06855184,9.879963066,7.744680851,5.006530257,6.683480454
8122,,5.942275042,6.3093244,6.467391304,8.152734778,8.14479638
8123.01,,7.565953211,6.465726787,6.842923795,5.277475517,5.210526316
8123.02,,4.237288136,3.286034354,5.464480874,6.221198157,10.42471042
8124,,4.588235294,4.071388734,3.948896632,1.945525292,2.559627691
8125,,5.945036455,5.094130676,6.898485698,8.31113479,8.381655245
8126,,7.848101266,7.498741822,8.765560166,9.1995842,6.06223176
8127,,6.954689146,5.468327017,8.074534161,6.297376093,5.420560748
8128.01,,6.477732794,6.62116041,7.607361963,7.914943887,6.178489703
8128.02,,3.127124405,3.190767142,2.765556254,4.095778198,6.363636364
8129,,4.669751788,5.203711174,5.49666274,5.3515625,3.709488481
8130,,5.633802817,4.713231119,5.145797599,6.764866339,6.218402427
8131,,8.779093508,9.685641461,12.93176074,11.66253102,13.11346682
8132,,5.204127411,3.964757709,5.18067044,5.82781457,7.181328546
8133.01,,25.48877625,25.81903276,30.06442377,24.44101773,23.5252809
8133.02,,24.83355526,22.34314981,22.20795892,21.73051519,28.33787466
8134,,13.45399698,16.31644005,17.02065755,17.86237189,19.7337963
8135,,17.14639431,18.41326229,16.96042567,16.33132126,21.25865703
8136,,18.12283737,16.76646707,16.14497529,20.55393586,20.88785047
8137.01,,22.426266,22.36340534,24.9034749,22.82051282,18.90547264
8137.02,,13.54019746,10.56241427,15.61085973,12.1968122,10.38858049
8138.01,,10.6302202,9.542902967,14.96320523,16.80594243,14.46099912
8138.02,,19.82560808,23.16384181,23.69739479,27.97456857,27.45190052
8139,,19.75353389,22.48748556,22.41731319,23.61504246,21.71614477
8140,,15.72052402,13.84542437,15.16227181,11.30099228,13.86377336
8141,,19.69775925,24.88262911,21.22641509,21.13402062,22
8142,,12.42424242,14.77366255,10.71981424,8.82685779,6.978620411
8143,,16.77018634,24.79429512,26.51254304,27.30202578,30.50615595
8144,,17.65988372,13.94690265,12.75641026,13.65971593,13.85335413
8145,,18.32340815,19.35643564,18.59398879,16.98701299,15.40711848
8146,,15.48190144,12.18961625,9.25170068,13.49693252,16.77824268
8147,,13.69751325,13.94984326,13.74494671,14.07613006,11.04075979
8148,,16.70103093,10.1945245,14.28061407,15.39757412,12.63051533
8149,,5.999325918,6.420021763,5.911901082,10.36840106,12.67381804
8150,,13.70292887,14.39220183,13.42894394,9.988038278,13.91141609
8151,,26.47368421,22.79495991,17.4301676,15.39358601,14.81056257
8152,,8.3500334,7.842465753,8.367346939,8.07706558,17.93214863
8153,,12.66702298,10.15306122,9.650582363,12.98076923,13.81886088
8154,,5.419075145,4.788150189,6.517888771,6.980331662,7.666911225
8155,,14.85642946,14.52587339,12.31033496,12.18005296,12.23755249
8156,,10.99585062,11.86590207,6.473308113,5.869932432,4.476351351
8157.01,,7.632311978,9.542631282,10.29023747,11.63538874,12.02531646
8157.02,,3.286004057,7.038355081,7.811860941,6.237092111,6.761133603
8158,,3.747870528,2.62295082,1.070336391,0.606980273,5.037037037
8159,,1.917177914,1.343012704,1.400233372,0.465296627,1.651592607
8160,,7.627952756,8.231545406,8.612177729,6.472303207,8.181818182
8161,,4.204107831,5.891669306,4.418037782,5.185185185,11.49326455
8162,,9.27703135,8.223201175,11.33105802,10.26131294,10.67615658
8163,,14.39628483,14.84318016,17.94871795,18.06282723,19.09051909
8164.01,,14.73251029,14.58715596,14.31441487,16.51551313,17.49637506
8164.02,,22.25158562,29.50738916,30.21686747,27.41539971,18.85743175
8165,,12.28070175,11.07857491,9.603340292,11.91120736,8.529250957
8166,,16.25974026,17.63745237,18.06836679,19.89032901,21.14255206
8167,,15.58073654,19.88174427,20.98674521,24.31430689,20.22382094
8168,,6.334125099,5.167541381,3.330689929,4.183757178,3.355155483
8169,,6.621004566,6.737967914,3.97810219,3.850345078,2.878733357
8170,,14.02640264,11.90586064,7.684777288,6.706114398,6.628242075
8171.01,,17.18309859,17.47572816,10.99009901,10.57429353,6.781975421
8171.02,,2.335329341,2.229299363,3.795721187,3.566529492,3.303964758
8172,,9.690444145,9.335839599,6.397058824,10.25270758,9.783989835
8173,,9.808102345,10.92436975,9.781209781,7.125,4.098360656
8174,,14.00110681,17.16101695,16.17418351,12.50601251,14.46700508
8175,,16.56726309,14.66069142,12.67409471,14.50079239,8.224811515
8176,,1.749095296,1.660899654,1.384083045,8.405029782,7.026627219
8177,,6.602254428,9.87460815,10.98958333,7.831039393,5.469783855
8179,,3.5,3.280839895,2.132895816,5.061777601,6.535700793
8180,,8.441247002,7.587181904,7.085427136,7.200429876,9.06547286
8181,,12.20400729,14.31316042,12.97242084,17.10743802,10.59044049
8182,,6.186478126,9.892473118,5.404217926,9.400544959,6.474480151
8183,,9.26064227,11.2266858,10.27788352,10.96625767,10.31608197
8184.01,,5.368360937,4.539951574,1.719356628,2.681764005,1.717451524
8184.02,,4.269513009,4.447439353,3.778501629,7.765754297,4.992967651
8185,,10.98380087,10.11284722,5.915615485,4.492939666,6.008403361
8186,,11.72328086,11.85092127,12.44204019,9.944277754,4.668094218
8187,,1.470588235,1.162790698,4.776422764,5.115346038,5.430809399
8188,,5.60821485,5.660377358,6.247496996,6.754148977,4.6875
8189,,6.029011786,5.043961129,5.963938974,7.456347334,5.974395448
8190,,6.143162393,4.075394804,2.591463415,2.288329519,3.081876725
8191,,7.717647059,8.113207547,8.456375839,11.06301106,9.467734338
8192,,5.813953488,11.17147708,10.27298851,8.959835221,9.171195652
8193,,7.137707282,12.74182789,8.499630451,4.366812227,8.98245614
8194,,10.09962212,7.880055788,8.999653859,8.739441196,8.24120603
8195,,0.548159749,6.729264476,12.49059443,14.54154728,11.29707113
8196,,2.695115104,2.294893861,1.56774916,4.134929271,3.254769921
8197,,2.002266717,2.230623819,5.875619992,5.577072037,4.783950617
8198.01,,1.045150502,1.427953267,0.609756098,1.105990783,0.862460281
8198.02,,7.076663858,6.291390728,5.68,2.613827993,1.597160603
8199,,2.163934426,1.61394448,1.299589603,0.443131462,1.828822238
8200,,3.961584634,6.280788177,7.533414338,6.129398411,4.66507177
8201.01,,5.469845722,5.051546392,4.398227071,2.404526167,4.215791354
8201.03,,1.662971175,6.360856269,9.367396594,8.869047619,8.295964126
8201.04,,5.300713558,5.350649351,5.876010782,3.896787783,3.573333333
8202.01,,10.25299601,10.42897508,10.86846115,7.79254626,8.434038268
8202.02,,10.83384054,7.927590512,7.387387387,10.41292639,12.37569061
8203,,16.34963768,16.02787456,16.15353858,16.75738725,12.53932584
8204,,12.17354676,12,12.63888889,17.10585083,19.32432432
8205.01,,12.26415094,11.49768058,11.78794863,10.33057851,9.220092531
8205.02,,10.68007663,10.80449018,15.26452732,15.15994437,18.35973905
8206.03,,13.81742739,16.43247463,11.14822547,11.54471545,19.15285451
8206.04,,22.76940904,21.08294931,10.55099648,9.080590238,9.342977697
8206.05,,4.712328767,6.013001083,7.287234043,11.49700599,7.594038325
8206.06,,6.898313746,10.41110518,7.386066003,7.434733258,7.556818182
8207,,13.45509893,15.09186352,8.778496087,7.495145631,8.380308155
8208,,19.25965665,22.5,22.51655629,24.19354839,19.88372093
8209.01,,9.151488227,6.07966457,5.218399691,6.177325581,8.408748115
8209.02,,11.37123746,14.52196382,16.56675749,17.55807672,20.4228984
8210.01,,9.571558797,11.78247734,9.412861137,8.504143044,10.25086505
8210.02,,16.71554252,15.89679567,19.13657119,13.19710515,16.54766905
8211.01,,14.54173067,13.84015595,14.73010064,14.20145191,14.54872025
8211.02,,6.458923513,9.147025814,12.74298056,12.23491028,13.81311666
8212,,3.02238806,3.463375796,4.237678489,9.27882407,10.23830538
8213,,6.738660907,3.804582793,8.504746835,14.40377804,17.04459562
8214.01,,6.008010681,7.709251101,13.5021097,11.77295025,9.727081875
8214.02,,8.716875872,9.235880399,10.57692308,10.20793951,7.985480944
8215,,4.166666667,5.067567568,7.552870091,4.881450488,6.419400856
8216,,10.41559774,8.337349398,4.957436154,5.777777778,6.714628297
8217,,7.669365147,6.862257583,3.440260344,1.929411765,5.846774194
8218,,9.187021509,7.398051245,5.934489403,5.333860134,4.483282675
8219,,6.974753958,5.550699301,4.883614788,4.864154251,6.768558952
8220,,3.698074975,5.187467899,3.295571576,2.887139108,3.979591837
8221.01,,10.20785219,14.00742115,11.52362584,8.318014706,5.338078292
8221.02,,7,12.41184767,13.75061607,12.56750123,12.64648438
8222,,8.301474604,11.65893271,14.22271224,14.38515081,12.45901639
8223.01,,5.465587045,9.332509271,9.628275442,10.8584423,11.68604651
8223.02,,11.0619469,7.577433628,9.540034072,10.16311167,14.01925391
8224,,11.5452151,9.363434493,9.006763973,5.574912892,5.53390491
8225,,8.337214718,9.96068152,12.20904699,15.53519367,16.16842105
8226.01,,5.949008499,6.871345029,5.165692008,3.979057592,5.149763531
8226.02,,6.324732536,6.685860525,8.206987475,6.219081272,6.126836259
8227.01,,1.763762694,0,1.44153764,1.850872554,2.109300096
8227.02,,7.267833109,8.71559633,7.33048259,7.478890229,6.777493606
8228.01,,8.236057069,5.510907003,5.00736377,5.635245902,4.57113508
8228.02,,4.611149346,7.370393504,6.558441558,6.136950904,6.73379484
8229,,8.248587571,8.452380952,7.026348808,5.980861244,12.25658648
8230.01,,11.93745233,9.78179082,9.937018894,13.84317522,12.66775777
8230.02,,6.200818382,8.171834625,10.67807351,11.44447881,12.6778375
8231.01,,6.100217865,6.255707763,7.15903942,7.592891761,8.43956044
8231.02,,10.63201418,6.994219653,5.472636816,6.731757451,8.347245409
8232,,8.209291836,8.99231812,9.593632174,7.427937916,5.765829501
8233.02,,12.1037464,10.14492754,8.336252189,7.755946225,9.786476868
8233.03,,7.032007759,5.705229794,7.51953125,8.076131687,8.94533407
8233.04,,10.64897813,9.23566879,11.04835863,9.877800407,9.425524596
8234,,7.227272727,7.14612918,9.463722397,12.97134238,12.77602524
8235,,16.64137582,12.92827775,12.79411765,10.62075655,11.7617866
8236.02,,3.291316527,3.56524749,3.924268503,4.321428571,5.345687812
8236.03,,14.09638554,17.73584906,17.83264746,13.25695581,10.08264463
8236.04,,4.65408805,4.528301887,9.237228831,8.695652174,8.760107817
8236.05,,2.02991453,2.33669676,3.469852105,5.054151625,4.810644831
8237.02,,9.961685824,8.932783019,6.910697381,6.163559832,7.819548872
8237.03,,12.00413936,10.7306742,13.38815789,12.80524122,11.23218776
8237.04,,3.099361896,6.629318394,6.887346503,9.324124322,6.713589605
8237.05,,10.45016077,10.58057515,11.78082192,11.31367292,17.65564202
8238.01,,7.177814029,7.32777534,7.972027972,6.917688266,7.361419069
8238.03,,11.83673469,10.24343977,10.00599161,10.8531995,7.076101469
8238.05,,10.16371078,6.726768377,7.883522727,4.332386364,2.997275204
8238.06,,13.73555841,13.45319281,15.90062112,15.95959596,10.71019473
8239.01,,8.618721461,7.883817427,12.22285389,10.74589128,9.617834395
8239.03,,3.225806452,2.884160757,7.75047259,6.080760095,8.01080108
8239.04,,4.209260373,1.501877347,1.597444089,2.565707134,4.485645933
8240.03,,4.706235012,2.71875,0,0.339238598,2.860456127
8240.04,,8.169129721,7.73734839,8.832026414,12.98501729,10.66132265
8240.05,,4.347826087,9.183303085,10.22253129,10.44247788,10.62138728
8240.06,,2.048975512,4.974874372,3.788634098,4.884189325,5.137963844
8241.05,,5.247554106,6.215983959,5.870674986,5.086071987,5.478693968
8241.06,,6.719266989,6.710875332,9.320175439,6.659267481,5.97577389
8241.07,,5.038022814,8.262645303,9.294580684,9.106070714,10.05154639
8241.08,,6.732186732,5.362694301,4.354207436,6.187818491,5.247301029
8241.13,,9.420505201,8.831244535,9.445843829,8.995247794,6.549628629
8241.14,,13.49036403,11.9270138,9.844559585,7.135777998,6.666666667
8241.15,,8.671789243,9.994222992,7.940298507,7.405140759,2.716468591
8241.16,,5.135241082,5.084745763,3.931006819,4.867075665,5.258833196
8241.17,,3.121474238,5.575370753,4.654255319,3.896103896,5.643738977
8241.19,,7.064846416,4.19365837,4.96350365,5.050143266,7.161219243
8241.2,,4.073214746,4.123996679,4.772792226,8.200180886,8.280638362
8241.21,,2.337334176,1.286549708,1.287073307,1.211453744,0.946547884
8241.22,,6.323482682,6.80903745,7.286585366,4.683991017,3.591070851
8241.23,,8.081501832,7.533926065,8.613001643,7.886658796,8.253968254
8243,,17.81292985,9.562289562,4.483695652,5.352798054,4.752066116
8244,,5.677867903,8.554216867,9.963547995,11.80851064,12.24489796
8245.03,,4.902264971,5.639841689,5.509020619,6.049149338,4.549703958
8245.05,,2.298850575,4.464530266,4.364381957,4.849747099,10.18766756
8245.06,,4.679078883,4.996481351,7.395993837,4.692680439,5.012919897
8245.07,,10.33958439,8.445777111,7.992388202,6.539379475,6.073648972
8246.01,,2.009859689,3.348491112,5.231037489,7.973733583,9.279321715
8246.02,,3.851010101,10.67313523,13.21090047,9.018404908,7.90800252
8247.01,,7.546226887,10.58091286,3.39174675,5.25030525,6.646884273
8247.02,,10.80534197,13.63636364,12.26199543,13.49873844,11.85803758
8248,,24.0419524,24.76152623,19.53883495,17.74606659,13.92795883
8249,,4.366347178,5.997931748,10.33898305,7.841552142,5.976676385
8250,,6.178669815,6.295993459,5.685920578,9.14893617,8.12244898
8252,,8.582834331,6.544202067,4.55104551,4.297328688,4.240282686
8253.02,,10.21174863,9.048473968,10.29819695,9.014675052,7.463186078
8253.03,,4.561403509,1.353461739,4.712328767,4.547830633,6.096866097
8253.04,,7.911985019,10.33519553,9.037238874,7.726377953,4.028197382
8254,,3.504424779,5.580129296,3.757616791,4.401354263,5.565097905
8255.01,,4.226020893,4.062652961,3.716659379,2.722658053,2.95202952
8255.03,,5.804668305,7.325268817,6.325855094,7.579102281,3.585803147
8255.04,,9.802538787,6.145251397,5.372168285,7.147375079,8.087774295
8255.05,,5.204819277,10.70745698,13.03710938,12.60126013,11.72638436
8256,,1.784828954,2.688455456,1.811062163,3.448275862,4.194037393
8257,,12.7016129,12.90070367,13.21167883,11.4,14.83131763
8258.01,,5.18590998,6.209150327,5.704971475,2.808112324,6.347062795
8258.02,,6.012793177,6.867145422,6.857727738,8.341277407,4.135338346
8258.03,,16.35863154,15.08357114,14.81314723,14.4047619,12.67241379
8259,,9.62406015,9.890965732,5.946791862,6.364359586,8.35214447
8260,,8.403361345,9.005145798,7.631954351,8.487874465,14.2962963
8261,,5.808980756,4.259850905,9.748038001,10.59190031,19.87628866
8262.01,,11.62393162,9.657594381,10.11959522,8.239700375,7.650765077
8262.02,,10.18230325,10.49153242,13.92077009,11.77394035,11.57613535
8263.01,,17.8361007,14.15929204,14.20959147,16.16391577,19.29175476
8263.03,,8.515815085,8.796821793,7.987551867,7.748309932,5.770308123
8263.04,,5.069501226,5.76221736,7.96875,9.6069869,10.75455334
8264.01,,8.94549763,7.394156231,7.498568975,7.777777778,7.036374478
8264.02,,6.707317073,8.769379845,11.25521075,14.45006903,17.20383275
8265,,9.83925962,11.1827957,15.06276151,16.22002821,11.3362069
8266,,13.49095967,14.49588923,12.56432247,8.381984987,7.453151618
8267,,8.972174901,12.16457961,10.75607561,11.46872167,9.658536585
8268,,18.95652174,20.01163467,21.02206736,21.25356125,21.08805384
8269.01,,0,0,0,0,9.31372549
8269.02,,2.554744526,6.363636364,5.78778135,4.778156997,7.380952381
8270,,19.33438986,17.05831158,23.43572241,22.42242242,22.70577105
8271,,10.06493506,7.579462103,11.35430917,9.594095941,12.64916468
8272,,4.149377593,2.201834862,3.17357513,1.849405548,6.412825651
8273,,10.38306452,14.88636364,11.86017478,9.781477627,10.48728814
8274,,6.425702811,7.404326123,6.650446067,6.476683938,13.14072693
8275,,7.187112763,6.307409675,6.212857915,7.285145134,12.80591918
8276,,9.072781655,6.595538312,8.221993834,3.411513859,1.909090909
8277,,4.571984436,5.989304813,5.263157895,3.939745075,5.397148676
8278.01,,6.021505376,7.224958949,7.24117295,8.016627078,8.323353293
8278.02,,16.28571429,14.04341927,8.739837398,7.417046194,4.746835443
8278.04,,10.02710027,12.19022103,10.67892504,14.83516484,17.90429043
8278.05,,6.371406371,10.44776119,15.70762053,18.51289833,18.8580015
8279.01,,10.03262643,8.241291419,12.67006803,8.789237668,7.543520309
8279.02,,6.499261448,5.705853419,5.820895522,7.018469657,3.928758512
8280,,5.993690852,4.520945666,6.33347695,8.539944904,6.372968349
8281,,8.874566187,12.76309897,11.42730102,10.24606696,8.476658477
8282.01,,8.495394063,10.60606061,8.606557377,8.714083844,8.35532102
8282.02,,13.53415359,8.640822046,7.249255214,10.5125523,10.45751634
8283,,10.11235955,8.975979772,10.87090797,7.510599637,6.508135169
8284.01,,4.759206799,6.61722761,7.797619048,8.907563025,8.721241306
8284.02,,5.006105006,4.837721984,6.084959816,6.922196796,7.634408602
8285.03,,8.318372232,10.29320025,11.58854167,14.33778858,18.36616454
8285.04,,6.3764292,6.689621249,11.50278293,9.944495837,10.46613896
8285.05,,13.38971106,12.8186453,9.073208723,8.407994487,6.798866856
8285.06,,4.816326531,7.010971367,8.779038358,6.679988581,8.065967016
8286.01,,4.087452471,4.96923805,5.604288499,6.045831302,8.329177057
8286.02,,9.89710926,11.04944501,9.317718941,8.62506342,6.983805668
8287.01,,4.8,10.6698281,10.79404467,10.33333333,12.48
8287.02,,3.642572567,5.644171779,9.790605546,12.34506693,12.85382831
8288.01,,3.839662447,4.995655951,3.695042095,3.639159405,4.086317723
8288.02,,5.974395448,6.551297899,9.925725861,8.236101579,7.357142857
8289,,8.615611193,11.24818578,11.89488243,11.98125837,13.43075852
8290,,3.846153846,2.564102564,0,0,0
8291,,22.02989772,23.66691015,31.92904656,30.00712758,27.38712065
8292,,9.694862881,9.889705882,12.8742515,9.292379471,9.805510535
8293.01,,8.486383787,7.186030893,7.753479125,7.775119617,6.68202765
8293.02,,10.19920319,16.37426901,17.46174617,17.30175077,15.33546326
8294.01,,0,9.223300971,10.93023256,13.65979381,11.23110151
8294.02,,4.220314735,8.872727273,8.163265306,10.12738854,10.93267449
8295,,13.78857518,11.41185077,18.20652174,15.22446324,12.54061079
8296,,6.484641638,5.979073244,9.131403118,10.13561742,9.904622157
8297,,7.651109411,7.41301059,10.73298429,11.79820993,11.19104716
8298,,5.976485957,4.42839196,6.267112869,5.448613377,4.738071405
8299.01,,6.812404677,7.466666667,7.198001817,5.948215535,6.714517249
8299.02,,5.971810089,9.795321637,5.921490353,6.475300401,7.49437118
8300.01,,11.86839013,12.85714286,4.567307692,5.982905983,4.783950617
8300.03,,7.287328971,5.64516129,5.145797599,4.589308996,6.088193457
8300.04,,14.10395236,17.79634788,19.21369689,14.41147701,12.78839815
8300.05,,5.480195334,6.927374302,8.156779661,10.36007581,7.018673535
8300.06,,10.34482759,8.562367865,8.054298643,11.61449753,8.128078818
8300.07,,0.962025316,3.840323396,8.089033659,15.95225176,17.81914894
8300.08,,8.365019011,6.899724011,6.316254417,3.830734967,6.352545225
8301,,0.888888889,1.118881119,5.897602074,6.297709924,7.279693487
8302.01,,6.556748466,5.675675676,7.522567703,5.884389062,6.265574938
8302.02,,10.82963901,15,20.2020202,16.1774744,14.84888305
8303,,17.58499414,12.55458515,12.04878049,10.21021021,5.63784042
8304,,9.126539754,10.50198151,11.33375078,6.52173913,7.004555809
8305,,17.84733663,17.71771772,19.27927928,16.48648649,18.3967112
8306,,7.72246178,10.1556971,10.66532932,10.86807929,9.133709981
8307,,1.362260343,2.65,6.148373984,5.996668517,6.362153344
8308,,9.35483871,8.984375,6.087936866,5.549199085,5.397562391
8309,,5.441837244,7.692307692,8.409090909,4.218928164,4.981992797
8310,,3.549190535,5.836341757,6.754333533,8.099878197,6.70694864
8311,,10.82769391,10.66594478,9.71079862,10.71330965,10.97355093
8312,,17.09691071,12.20825853,12.28716061,15.01144165,15.52053486
8313,,6.666666667,5.729166667,4.438642298,0,4.033970276
8314,,4.251012146,5.592841163,3.722084367,9.053069719,15.79457364
