GEO.id,GEO.id2,GEO.display-label,,,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",2431,2431,0,23.88261851,2215,371,1252,199,122,95,8,13,304,115,529,316
1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois",2432,2432,0,30.70308548,1977,385,1254,223,0,89,10,12,106,54,607,369
1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois",2433,2433,0,6.598738476,2061,234,1785,214,18,30,0,89,122,60,136,83
1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois",2434,2434,0,15.38194444,2880,420,2127,357,7,11,82,76,221,108,443,202
1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois",2435,2435,0,3.657392935,3199,287,2916,277,12,22,11,18,143,89,117,69
1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois",2502,2502,0,5.80781415,2841,446,2359,392,226,173,0,89,91,48,165,161
1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois",2503,2503,0,12.01117318,4654,827,3862,746,176,166,19,31,38,51,559,686
1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois",2504,2504,0,4.50263452,6263,842,5834,767,26,44,51,82,70,66,282,261
1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois",2505,2505,0,7.800841134,7371,507,6006,461,222,143,51,59,517,164,575,277
1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois",2506,2506,0,0.681226207,4991,480,4778,501,0,89,0,89,179,211,34,43
1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois",2507,2507,0,0.208768267,6227,690,6146,685,36,49,0,89,32,38,13,21
1400000US17031250800,17031250800,"Census Tract 2508, Cook County, Illinois",2508,2508,0,1.541755889,2335,364,2217,378,29,45,9,14,44,50,36,45
1400000US17031251000,17031251000,"Census Tract 2510, Cook County, Illinois",2510,2510,0,1.771217712,1355,350,1309,336,13,23,0,89,9,14,24,37
1400000US17031251100,17031251100,"Census Tract 2511, Cook County, Illinois",2511,2511,0,0.880786563,4882,623,4796,622,0,89,0,89,43,59,43,59
1400000US17031251200,17031251200,"Census Tract 2512, Cook County, Illinois",2512,2512,0,0.697237865,3729,581,3703,583,0,89,0,89,0,89,26,40
1400000US17031251300,17031251300,"Census Tract 2513, Cook County, Illinois",2513,2513,0,0.470155356,4892,582,4721,550,112,115,8,12,28,38,23,29
1400000US17031251400,17031251400,"Census Tract 2514, Cook County, Illinois",2514,2514,0,0.635075721,4094,475,4027,462,16,29,19,33,6,9,26,31
1400000US17031251500,17031251500,"Census Tract 2515, Cook County, Illinois",2515,2515,0,0.143129771,4192,593,4172,595,0,89,0,89,14,23,6,11
1400000US17031251600,17031251600,"Census Tract 2516, Cook County, Illinois",2516,2516,0,1.082381239,3326,570,3208,565,0,89,15,24,67,82,36,43
1400000US17031251700,17031251700,"Census Tract 2517, Cook County, Illinois",2517,2517,0,4.195402299,1740,458,1595,423,0,89,0,89,72,78,73,65
1400000US17031251800,17031251800,"Census Tract 2518, Cook County, Illinois",2518,2518,0,0,5226,673,5205,671,0,89,21,33,0,89,0,89
1400000US17031251900,17031251900,"Census Tract 2519, Cook County, Illinois",2519,2519,0,0.637280935,5649,720,5513,719,0,89,0,89,100,77,36,44
1400000US17031252000,17031252000,"Census Tract 2520, Cook County, Illinois",2520,2520,0,1.471594798,5844,837,5686,901,0,89,0,89,72,79,86,68
1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",2521.01,2521.01,0,1.236749117,1698,306,1618,287,0,89,0,89,59,32,21,33
1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",2521.02,2521.02,0,0,6054,723,6054,723,0,89,0,89,0,89,0,89
1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",2522.01,2522.01,0,0.138408304,2890,392,2848,378,0,89,0,89,38,62,4,8
1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",2522.02,2522.02,0,0.329949239,3940,718,3927,715,0,89,0,89,0,89,13,20
1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",2601,2601,0,0,1237,315,1237,315,0,89,0,89,0,89,0,89
1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",2602,2602,0,0,1196,346,1196,346,0,89,0,89,0,89,0,89
1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",2603,2603,0,0,1724,317,1724,317,0,89,0,89,0,89,0,89
1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",2604,2604,0,0.084033613,1190,395,1187,395,0,89,0,89,2,4,1,3
1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",2605,2605,0,0,1327,355,1327,355,0,89,0,89,0,89,0,89
1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",2606,2606,0,0,3355,582,3335,580,0,89,0,89,20,26,0,89
1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",2607,2607,0,0.740095777,2297,552,2274,555,0,89,0,89,6,9,17,28
1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",2608,2608,0,0,2242,452,2149,465,0,89,93,111,0,89,0,89
1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",2609,2609,0,0,1898,497,1890,496,5,10,0,89,3,13,0,89
1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",2610,2610,0,0,2498,442,2484,443,14,22,0,89,0,89,0,89
1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",2705,2705,0,2.285092492,1838,324,1769,327,27,32,0,89,0,89,42,48
1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",2712,2712,0,0,1222,340,1222,340,0,89,0,89,0,89,0,89
1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",2713,2713,0,0,1093,302,1093,302,0,89,0,89,0,89,0,89
1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",2714,2714,0,0.64469914,1396,446,1352,442,0,89,9,13,26,40,9,14
1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",2715,2715,0,0,1417,391,1388,384,0,89,0,89,29,39,0,89
1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",2718,2718,0,0,635,339,635,339,0,89,0,89,0,89,0,89
1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",2801,2801,0,7.924034054,4581,406,3896,411,0,89,133,109,189,85,363,203
1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",2804,2804,0,1.791713326,893,213,796,224,0,89,16,19,65,43,16,25
1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",2808,2808,0,0,495,138,495,138,0,89,0,89,0,89,0,89
1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",2809,2809,0,0.945378151,952,325,943,326,0,89,0,89,0,89,9,20
1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",2819,2819,0,21.17306681,3802,480,2646,416,0,89,39,46,312,165,805,246
1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",2827,2827,0,7.364048338,2648,373,2094,393,17,19,60,94,282,110,195,117
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",2828,2828,0,13.52874859,1774,240,1328,279,15,14,3,9,188,94,240,117
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",2831,2831,0,19.9195171,2485,325,1826,305,32,38,21,34,111,71,495,201
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",2832,2832,0,6.470588235,1190,201,949,192,0,89,0,89,164,95,77,50
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",2838,2838,0,3.438975051,2966,252,2680,244,16,19,6,10,162,82,102,64
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",2909,2909,0,1.30703967,4361,528,4294,529,10,13,0,89,0,89,57,74
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",2912,2912,0,0,2360,532,2360,532,0,89,0,89,0,89,0,89
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",2916,2916,0,21.0739615,987,250,649,201,0,89,19,29,111,79,208,136
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",2922,2922,0,0.666666667,2850,581,2799,587,0,89,0,89,32,49,19,30
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",2924,2924,0,0,2040,399,2040,399,0,89,0,89,0,89,0,89
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",2925,2925,0,0,3959,575,3959,575,0,89,0,89,0,89,0,89
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",3005,3005,0,43.7416332,2988,521,1419,361,0,89,0,89,262,120,1307,340
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",3006,3006,0,28.24545174,3243,484,2067,459,0,89,6,12,254,103,916,236
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",3007,3007,0,38.99133526,4501,574,2293,394,111,98,20,21,322,98,1755,465
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",3008,3008,0,49.03257409,4083,671,1619,359,15,24,0,89,447,178,2002,508
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",3009,3009,0,43.25376232,3854,758,1781,495,134,147,11,17,261,118,1667,438
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",3011,3011,0,45.25093322,2411,371,1106,297,0,89,0,89,214,105,1091,281
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",3012,3012,0,39.58894054,4087,560,1941,452,0,89,0,89,528,204,1618,374
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",3016,3016,0,33.91679927,4399,636,2355,487,0,89,24,27,528,174,1492,269
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",3017.01,3017.01,0,32.08923209,4662,790,2418,377,0,89,0,89,748,294,1496,630
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",3017.02,3017.02,0,49.14108702,3551,872,1381,439,7,29,0,89,418,174,1745,629
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",3018.01,3018.01,0,41.91906954,4127,613,1790,402,0,89,17,27,590,231,1730,477
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",3018.02,3018.02,0,44.67420991,2563,621,1148,471,0,89,0,89,270,136,1145,316
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",3018.03,3018.03,0,42.33576642,4795,773,2245,538,0,89,29,35,491,208,2030,477
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",3102,3102,0,4.370761115,1327,188,1069,159,0,89,16,23,184,87,58,110
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",3103,3103,0,7.809110629,1383,234,1024,206,7,13,27,43,217,93,108,83
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",3104,3104,0,18.92883346,1363,211,902,212,8,13,3,6,192,115,258,122
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",3105,3105,0,42.88154897,1756,405,718,264,21,33,8,17,256,143,753,242
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",3106,3106,0,25.49524564,5048,703,3154,597,0,89,42,50,565,216,1287,402
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",3107,3107,0,42.61111111,1800,389,878,226,21,23,0,89,134,78,767,306
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",3108,3108,0,39.92515265,5077,706,2295,330,166,184,19,22,570,206,2027,526
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",3109,3109,0,35.37886873,5622,703,3083,455,0,89,9,13,541,186,1989,382
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",3201,3201,0,13.13549015,8222,576,6346,598,11,17,129,108,656,193,1080,337
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",3204,3204,0,6.824146982,1143,482,965,414,0,89,0,89,100,74,78,57
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",3206,3206,0,17.08933718,3470,323,2682,322,0,89,13,20,182,115,593,188
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",3301,3301,0,11.75895538,14321,859,11554,794,35,36,54,45,994,302,1684,439
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",3302,3302,0,7.909751037,3856,363,2962,443,0,89,0,89,589,179,305,130
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",3403,3403,0,21.24560522,1991,275,1006,243,9,14,5,9,548,169,423,161
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",3404,3404,0,30.68453806,2089,369,839,219,50,73,48,47,511,177,641,242
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",3405,3405,0,30.5982906,1755,235,1038,221,0,89,5,7,175,113,537,247
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",3406,3406,0,0,1141,255,1138,254,0,89,0,89,3,6,0,89
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",3501,3501,0,23.76926902,2011,235,1253,174,0,89,45,49,235,129,478,168
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",3504,3504,0,0,719,230,719,230,0,89,0,89,0,89,0,89
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",3510,3510,0,22.85791757,3688,375,2797,333,0,89,0,89,48,47,843,286
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",3511,3511,0,0,2146,315,2106,315,0,89,28,47,12,18,0,89
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",3514,3514,0,8.108108108,1369,221,1235,181,0,89,6,9,17,34,111,175
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",3515,3515,0,22.22222222,135,77,71,64,0,89,0,89,34,55,30,24
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",3602,3602,0,4.352126607,1011,241,949,240,0,89,0,89,18,35,44,50
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",3801,3801,0,0.747581354,2274,311,2257,314,0,89,0,89,0,89,17,28
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",3802,3802,0,0,1598,250,1570,243,0,89,0,89,28,33,0,89
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",3805,3805,0,0,412,252,412,252,0,89,0,89,0,89,0,89
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",3807,3807,0,0.700280112,1428,312,1383,291,0,89,0,89,35,32,10,15
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",3812,3812,0,3.218495014,2206,335,2114,308,0,89,0,89,21,22,71,82
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",3814,3814,0,0.995644057,1607,325,1546,302,45,40,0,89,0,89,16,28
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",3815,3815,0,0,408,267,397,272,0,89,0,89,11,25,0,89
1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",3817,3817,0,#DIV/0!,0,89,0,89,0,89,0,89,0,89,0,89
1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",3818,3818,0,0,1109,244,1063,244,0,89,0,89,46,37,0,89
1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",3819,3819,0,0,1520,435,1513,440,0,89,0,89,7,19,0,89
1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",3901,3901,0,2.687000726,1377,187,1314,202,0,89,0,89,26,27,37,50
1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",3902,3902,0,7.611111111,1800,290,1632,269,0,89,0,89,31,37,137,69
1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",3903,3903,0,1.792245794,2734,466,2611,462,0,89,7,14,67,66,49,39
1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",3904,3904,0,1.784511785,2970,351,2849,340,0,89,59,66,9,20,53,69
1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",3905,3905,0,3.886925795,1415,264,1233,246,0,89,0,89,127,103,55,39
1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",3906,3906,0,11.63378857,1977,160,1658,209,0,89,15,19,74,54,230,135
1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",3907,3907,0,15.17530089,5733,478,4356,399,25,39,98,68,384,214,870,249
1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",4003,4003,0,0,1725,386,1703,385,0,89,0,89,22,36,0,89
1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",4004,4004,0,0,1410,282,1402,283,0,89,0,89,8,12,0,89
1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",4005,4005,0,0,1923,398,1923,398,0,89,0,89,0,89,0,89
1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",4008,4008,0,0,2337,320,2328,320,0,89,0,89,9,14,0,89
1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",4101,4101,0,14.11969785,1721,288,1313,264,0,89,9,17,156,68,243,157
1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",4102,4102,0,25.04621072,1082,243,734,226,0,89,8,12,69,79,271,104
1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",4105,4105,0,3.337354242,2487,334,2326,347,0,89,26,29,52,37,83,57
1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",4106,4106,0,10.84589615,2388,339,2068,351,0,89,40,44,21,31,259,119
1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",4107,4107,0,12.02236719,2146,220,1651,214,12,20,19,21,206,84,258,119
1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",4108,4108,0,12.91585127,3066,377,2433,333,12,19,35,32,190,135,396,124
1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",4109,4109,0,10.21621622,3700,543,2976,494,16,25,76,70,254,123,378,158
1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",4110,4110,0,12.16433942,3724,473,2978,397,0,89,36,37,257,105,453,178
1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",4111,4111,0,17.1957672,2268,286,1561,219,0,89,29,30,288,123,390,228
1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",4112,4112,0,13.85435169,1689,228,1215,160,4,7,10,15,226,143,234,85
1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",4201,4201,0,2.647837599,1133,175,1054,189,0,89,0,89,49,59,30,38
1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",4202,4202,0,2.262443439,1768,252,1678,256,0,89,0,89,50,42,40,36
1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",4203,4203,0,12.03090508,1812,353,1484,298,0,89,56,56,54,70,218,165
1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",4204,4204,0,11.31363922,1591,244,1314,238,0,89,31,48,66,61,180,70
1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",4205,4205,0,0,2345,414,2335,414,0,89,0,89,10,19,0,89
1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",4206,4206,0,0,2163,855,2153,854,0,89,10,18,0,89,0,89
1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",4207,4207,0,1.171112557,3074,441,3026,429,0,89,0,89,12,19,36,50
1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",4208,4208,0,0.973630832,2465,486,2441,488,0,89,0,89,0,89,24,27
1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",4212,4212,0,0,1527,357,1527,357,0,89,0,89,0,89,0,89
1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",4301.01,4301.01,0,0,4353,673,4317,672,0,89,0,89,36,58,0,89
1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",4301.02,4301.02,0,8.370183196,3166,567,2870,508,0,89,0,89,31,52,265,236
1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",4302,4302,0,1.043932144,4598,530,4442,529,2,5,25,42,81,74,48,62
1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",4303,4303,0,0.448430493,2230,527,2220,528,0,89,0,89,0,89,10,17
1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",4304,4304,0,3.552971576,3096,563,2795,540,0,89,0,89,191,195,110,95
1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",4305,4305,0,2.025099829,3506,425,3435,408,0,89,0,89,0,89,71,84
1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",4306,4306,0,0,1600,317,1575,321,0,89,0,89,25,30,0,89
1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",4307,4307,0,1.43728223,2296,381,2233,365,15,29,0,89,15,25,33,25
1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois",4308,4308,0,0,2038,262,2016,262,0,89,15,18,7,10,0,89
1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois",4309,4309,0,0,1486,229,1472,231,0,89,0,89,14,17,0,89
1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois",4312,4312,0,1.78030303,2640,528,2553,513,18,29,0,89,22,26,47,74
1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois",4313.01,4313.01,0,3.034389751,2966,541,2842,545,0,89,0,89,34,40,90,70
1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois",4313.02,4313.02,0,0.14594279,3426,659,3417,654,1,2,0,89,3,40,5,79
1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois",4314,4314,0,2.269017303,6126,828,5899,834,0,89,4,9,84,70,139,121
1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",4401.01,4401.01,0,0.616157006,4382,770,4334,778,0,89,0,89,21,30,27,44
1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois",4401.02,4401.02,0,0,3434,507,3434,507,0,89,0,89,0,89,0,89
1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",4402.01,4402.01,0,0,5504,677,5504,677,0,89,0,89,0,89,0,89
1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",4402.02,4402.02,0,0,3205,332,3012,368,0,89,104,125,89,109,0,89
1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois",4403,4403,0,0.021299255,4695,424,4609,440,0,89,71,80,14,22,1,3
1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois",4406,4406,0,0,2227,277,2215,279,0,89,0,89,12,18,0,89
1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",4407,4407,0,0.561167228,1782,278,1733,290,0,89,39,46,0,89,10,17
1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",4408,4408,0,0,2035,234,2035,234,0,89,0,89,0,89,0,89
1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",4409,4409,0,0,2871,488,2871,488,0,89,0,89,0,89,0,89
1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois",4503,4503,0,2.230378317,3542,390,3411,380,0,89,0,89,52,52,79,70
1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois",4601,4601,0,8.897316219,3428,507,2967,469,10,15,0,89,146,82,305,160
1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois",4602,4602,0,12.03941731,2334,527,1945,468,22,35,11,19,75,79,281,147
1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois",4603.01,4603.01,0,12.12215644,3209,634,2726,655,28,43,0,89,66,86,389,171
1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois",4603.02,4603.02,0,10.33018868,4240,906,3574,637,0,89,43,68,185,224,438,606
1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",4604,4604,0,0.857988166,3380,470,3295,463,0,89,0,89,56,60,29,47
1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",4605,4605,0,2.217256789,5818,692,5571,669,0,89,23,36,95,93,129,125
1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",4606,4606,0,0.077399381,1292,347,1157,329,0,89,0,89,134,135,1,2
1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",4607,4607,0,20.42980742,3583,569,2699,416,59,71,0,89,93,81,732,292
1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",4610,4610,0,0.941619586,1593,309,1428,288,27,27,0,89,123,72,15,19
1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",4701,4701,0,1.155898044,3374,565,3247,562,0,89,6,16,82,72,39,54
1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",4801,4801,0,0,2144,167,2118,166,0,89,0,89,26,27,0,89
1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",4802,4802,0,0,1358,215,1358,215,0,89,0,89,0,89,0,89
1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",4803,4803,0,0.07230658,1383,244,1372,241,0,89,0,89,10,17,1,2
1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",4804,4804,0,3.686569322,6917,683,6445,713,0,89,15,24,202,133,255,263
1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",4805,4805,0,1.504251145,3058,419,2911,400,33,49,0,89,68,64,46,41
1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",4903,4903,0,0.286396181,2095,216,1992,198,0,89,0,89,97,79,6,11
1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",4904,4904,0,0,1269,239,1269,239,0,89,0,89,0,89,0,89
1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",4905,4905,0,1.711185309,2396,266,2282,267,10,16,19,24,44,58,41,59
1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",4906,4906,0,1.814058957,1323,292,1263,294,5,7,0,89,31,35,24,28
1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",4907,4907,0,0.5678422,3346,339,3327,335,0,89,0,89,0,89,19,28
1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",4908,4908,0,1.389923058,4029,442,3943,444,19,31,0,89,11,18,56,64
1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",4909.01,4909.01,0,0.827728919,3866,553,3778,558,7,15,0,89,49,55,32,51
1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",4909.02,4909.02,0,0,5739,739,5739,739,0,89,0,89,0,89,0,89
1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",4910,4910,0,0.145137881,5512,818,5474,815,0,89,24,39,6,13,8,18
1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",4911,4911,0,0.255352583,5091,535,5037,538,3,8,0,89,38,42,13,21
1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",4912,4912,0,0.253991292,2756,547,2729,547,0,89,0,89,20,33,7,15
1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",4913,4913,0,0.324254215,3084,442,3074,441,0,89,0,89,0,89,10,17
1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",4914,4914,0,0.166112957,3010,541,3005,542,0,89,0,89,0,89,5,9
