WARD,PRECINCT,LOCATION,ADD_NUM,STREET_DIR,STREET_NAME_1,STREET_NAME_2,STREET_NAME_3,STREET_NAME_4,STREET_NAME_5
29,22,CLARK SCHOOL-GYMNASIUM,1045,S,Monitor,Av,,,
29,23,MAYFIELD CARE CENTER-REHAB ROOM,5905,W,Washington,Bv,,,
29,24,GALEWOOD PARK FIELD HOUSE-CLUB R,5729,W,Bloomingdale,Av,,,
29,25,AMUNDSEN PARK-DANCE-GAME-ARTS 620,0,W,Bloomingdale,Av,,,
29,26,YOUNG SCHOOL-AUDITORIUM,1434,N,Parkside,Av,,,
29,27,ELLINGTON SCHOOL-GYMNASIUM,243,N,Parkside,Av,,,
29,28,ARMSTRONG SCHOOL-HALLWAY,5345,W,Congress,Pkw,,,
29,29,FAMILY ALTAR E B CHURCH-LL FELLO,5907,W,Chicago,Av,,,
29,30,LYON SCHOOL-GYMNASIUM,2941,N,Mcvicker,Av,,,
29,31,COLUMBUS PARK-BOXING ROOM,500,S,Central,Av,,,
29,32,RIIS PARK-LEARNING CENTER-ART RO,6100,W,Fullerton,Av,,,
29,33,PARKSIDE SENIOR APTS-DINING ROOM,5670,W,Lake,St,,,
29,34,CLARK SCHOOL-GYMNASIUM,1045,S,Monitor,Av,,,
29,35,MT OLIVE MB CHURCH-LOBBY,5729,W,Chicago,Av,,,
29,36,AMUNDSEN PARK-DANCE-GAME-ARTS 620,0,W,Bloomingdale,Av,,,
29,37,ST PAUL LUTHERAN SCHOOL-GYMNASIU,846,N,Menard,Av,,,
29,38,ARMSTRONG SCHOOL-HALLWAY,5345,W,Congress,Pkw,,,
29,39,BURBANK SCHOOL-AUDITORIUM,2035,N,Mobile,Av,,,
29,40,UNITED MISSION OF CHRIST CH-LL D,1500,N,Mason,Av,,,
29,41,NEW INSPIRATIONAL MB CH -HALL,5825,W,Division,St,,,
29,42,REBECCA WALKER COMPLEX-OFFICE,221,S,Central,Av,,,
29,43,UNITED MISSION OF CHRIST CH-LL D,1500,N,Mason,Av,,,
29,44,DOUGLAS SCHOOL-B-HOUSE VESTIBULE,543,N,Waller,Av,,,
29,45,ST PAUL LUTHERAN SCHOOL-GYMNASIU,846,N,Menard,Av,,,
29,46,NEW INSPIRATIONAL MB CH -HALL,5825,W,Division,St,,,
29,47,CRESTWOOD APARTMENTS-LOUNGE AREA,525,N,Austin,Av,,,
29,48,ST PAUL LUTHERAN SCHOOL-GYMNASIU,846,N,Menard,Av,,,
30,1,DISNEY II-GYM,3815,N,Kedvale,Av,,,
30,2,ST FERDINAND CONVENT-BASEMENT,5936,W,Barry,Av,,,
30,3,ST WENCESLAUS CH-GYM/ADTRM,3425,N,Lawndale,Av,,,
30,4,KOSCIUSZKO PK-GYM,2732,N,Avers,Av,,,
30,5,NIXON SCHOOL-BASEMENT,2121,N,Keeler,Av,,,
30,6,ST JAMES PARISH-SMALL HALL,2430,N,Mango,Av,,,
30,7,SCAMMON SCHOOL-GYM,4201,W,Henderson,Av,,,
30,8,ST WENCESLAUS CH-GYM/ADTRM,3425,N,Lawndale,Av,,,
30,9,PORTAGE CRAGIN LI-COMMUNITY RM,5108,W,Belmont,Av,,,
30,10,ALLIANCE POLISH HERITAGE CTR-HAL,5835,W,Diversey,Av,,,
30,11,BLOOMINGDALE APTS-COMMUNITY RM,1745,N,Keystone,Av,,,
30,12,ALLIANCE POLISH HERITAGE CTR-HAL,5835,W,Diversey,Av,,,
30,13,KILBOURN PARK-GYM,3501,N,Kilbourn,Av,,,
30,14,RAMALLAH CLUB-LOBBY,2700,N,Central,Av,,,
30,15,AVONDALE ADVENTURE-MIDDLE STORE,3817,N,Pulaski,Rd,,,
30,16,DON CARLOS RESTAURANT-FRONT HALL,1536,N,Pulaski,Rd,,,
30,17,PARIS CAFE-BAR AREA,5301,W,Belmont,Av,,,
30,18,ST HYACINTH SCHOOL-LIBRARY,2845,N,Lawndale,Av,,,
30,19,ALEGRE RESTAURANT & BAR-DINING,5406,W,Fullerton,Av,,,
30,20,PRITZKER COLLEGE PREP-BK OF STAG,1833,N,Kedvale,Av,,,
30,21,MOZART PARK-GAME RM,2036,N,Avers,Av,,,
30,22,IGLESIA DE JESUCISTO-BACK OF CHU,1847,N,Kildare,Av,,,
30,23,NEW LIFE COMMUNITY CH-GYM,1410,N,Springfield,Av,,,
30,24,NIXON SCHOOL-BASEMENT,2121,N,Keeler,Av,,,
30,25,CHGO DEPT ON AGING-MEETING RM,3160,N,Milwaukee,Av,,,
30,26,NEW MT MORIAH MB CHURCH-LOBBY,1501,N,Harding,Av,,,
30,27,NORTH PLASKI LI-AUDITORIUM,4300,W,North,Av,,,
30,28,FRAME FACTORY-SHOWROOM,3400,N,Pulaski,Rd,,,
30,29,MCAVLIFFE ELEMENTRY-AUDITORIUM,1841,N,Springfield,Av,,,
30,30,KILBOURN PARK-GYM,3501,N,Kilbourn,Av,,,
30,31,SABOR LATINO-FRONT/DINING RM,3808,W,North,Av,,,
31,1,BENITAS BEAUTY SALON-BCK OF SCH,5008,W,Fullerton,Av,,,
31,2,SENIOR SUITE KELVYN PK-CMTY RM,2715,N,Cicero,Av,,,
31,3,IGLESIA CRISTIANA DE LA FAMILIA-,3053,N,Linder,Av,,,
31,4,ST JOSEPH VILLAGE OF CHGO-DINING,4021,W,Belmont,Av,,,
31,5,BARRY SCHOOL-GYMNASIUM,2828,N,Kilbourn,Av,,,
31,6,NUTRITION CLUB-FRONT OF STORE,2955,N,Cicero,Av,,,
31,7,KELVYN PK-ART RM & PRE SCH RM,4438,W,Wrightwood,Av,,,
31,8,SCAMMON SCHOOL-GYM,4201,W,Henderson,Av,,,
31,9,FAL CONER SCHOOL-LOBBY,3020,N,Lamon,Av,,,
31,10,CRAGIN PARK-GAME ROOM,2611,N,Lockwood,Av,,,
31,11,SENIOR SUITE KELVYN PK-CMTY RM,2715,N,Cicero,Av,,,
31,12,IGLESIA EVANGELICA EMANUEL-BIBLE,5018,W,Armitage,Av,,,
31,13,KELVYN PK-ART RM & PRE SCH RM,4438,W,Wrightwood,Av,,,
31,14,KELVYN PK HGH SCH-AUDITORIUM,4343,W,Wrightwood,Av,,,
31,15,NEW LIFE FAMILY CENTER-BCK OF CH,2910,N,Central,Av,,,
31,16,CHGO DEPT ON AGING-MEETING RM,3160,N,Milwaukee,Av,,,
31,17,LLOYD SCHOOL-AUDITORIUM,2103,N,Lamon,Av,,,
31,18,M & K ELECTRONICS,2848,N,Cicero,Av,,,
31,19,LAMON BAPT CH-CH HALL & BSMT,2551,N,Lamon,Av,,,
31,20,BLACKHAWK PARK-GAME RM,2318,N,Lavergne,Av,,,
31,21,NORTH AVE SPANISH BAPT CH-BASEME,4917,W,Medill,Av,,,
31,22,MACYS-SHOW ROOM,4000,W,Diversey,Av,,,
31,23,U S CELLULAR-FRONT OF STORE,2434,N,Cicero,Av,,,
31,24,IGLESIA DE DIOS PENTECOSTAL CH-K,4400,W,Montana,Av,,,
31,25,LEVEE HALL-HALL,4035,W,Fullerton,Av,,,
31,26,SCAMMON SCHOOL-GYM,4201,W,Henderson,Av,,,
31,27,HERMOSA PK-AFTER SCH PRGRM/PRE S,2240,N,Kilbourn,Av,,,
31,28,EVANGELICAL OUTREACH CENTER,5050,W,Diversey,Av,,,
31,29,NORTHWEST COMMUNITY CH-BACK OF C,5318,W,Diversey,Av,,,
31,30,BARRY SCHOOL-GYMNASIUM,2828,N,Kilbourn,Av,,,
31,31,KEN-WELL PARK-GAME ROOM,2945,N,Kenosha,Av,,,
31,32,BELMONT PLACE APTS-COMMUNITY RM,4645,W,Belmont,Av,,,
31,33,ST JOSEPH VILLAGE OF CHGO-DINING,4021,W,Belmont,Av,,,
31,34,LEVEE HALL-HALL,4035,W,Fullerton,Av,,,
31,35,EMBAJADORES DE CRISTO-CLASS RM,2524,N,Laramie,Av,,,
31,36,IGLESIA BAUTISTA KILDARE AVE-BAS,4248,W,Belden,Av,,,
31,37,HERMOSA PK-AFTER SCH PRGRM/PRE S,2240,N,Kilbourn,Av,,,
31,38,CHGO FIRE STATION-BAY AREA,4911,W,Belmont,Av,,,
31,39,RESALE SHOP-FRONT OF SHOP,4325,W,Armitage,Av,,,
31,40,EVANGELICAL OUTREACH CENTER,5100,W,Diversey,Av,,,
31,41,GRACE LUTHERAN CH-BSMT LUNCHRM,2725,N,Laramie,Av,,,
31,42,DAE WOO OF WINDY CITY-SHOW RM,2233,N,Cicero,Av,,,
31,43,CENTRO CRISTIANO EBENEZER-BSMT,5300,W,Oakdale,Av,,,
31,44,LLOYD SCHOOL-AUDITORIUM,2103,N,Lamon,Av,,,
31,45,NORTHWEST COMMUNITY CH-BACK OF C,5318,W,Diversey,Av,,,
31,46,SCHUBERT SCHOOL-GYM,2727,N,Long,Av,,,
31,47,THYSSON BANQUET HALL-HALL,3024,N,Laramie,Av,,,
32,1,COLUMBUS SCHOOL-GYM,1003,N,Leavitt,St,,,
32,2,PRITZKER SCHOOL-AUDITORIUM,2009,W,Schiller,St,,,
32,3,PRITZKER SCHOOL-AUDITORIUM,2009,W,Schiller,St,,,
32,4,CHGO FIRE STATION-BAY AREA,1901,N,Damen,Av,,,
32,5,COVENANT PRESBYTERIAN CH-FLLWSHP,2022,W,Dickens,Av,,,
32,6,ST NICHOLAS CATHEDRAL-CHURCH HAL,835,N,Oakley,Bv,,,
32,7,SAINT LUKE CHURCH-LUNCHROOM,1500,W,Belmont,Av,,,
32,8,POWELLS BOOKSTORE-BACK OF STORE,2850,N,Lincoln,Av,,,
32,9,CHRISTIAN FELLOWSHIP FREE CH-BCK,3425,N,Damen,Av,,,
32,10,SAINT LUKE CHURCH-LUNCHROOM,1500,W,Belmont,Av,,,
32,11,COMMERCIAL PK-GAME AREA/HALLWAY,1845,W,Rice,St,,,
32,12,ST MARY OF NAZARETH HOSP-HALLWAY,2230,W,Thomas,St,,,
32,13,WRIGHTWOOD PK-GYMNASIUM,2534,N,Greenview,Av,,,
32,14,HOLSTEIN PK-BOYS LOCKER/GIRLS LO,2200,N,Oakley,Av,,,
32,15,CHRISTIAN FELLOWSHIP FREE CH-BCK,3425,N,Damen,Av,,,
32,16,HOLSTEIN PK-BOYS LOCKER/GIRLS LO,2200,N,Oakley,Av,,,
32,17,COLUMBUS SCHOOL-GYM,1003,N,Leavitt,St,,,
32,18,SAINT LUKE CHURCH-LUNCHROOM,1500,W,Belmont,Av,,,
32,19,CHGO FIRE STATION-BAY AREA,2214,W,Barry,Av,,,
32,20,WRIGHTWOOD PK-GYMNASIUM,2534,N,Greenview,Av,,,
32,21,CHRISTIAN FELLOWSHIP FREE CH-BCK,3425,N,Damen,Av,,,
32,22,HAMILTON SCH-BSMT HALLWAY,1650,W,Cornelia,Av,,,
32,23,CHRIST APOSTOLIC CH OF AMER-HALL,3142,N,Racine,Av,,,
32,24,WRIGHTWOOD PK-GYMNASIUM,2534,N,Greenview,Av,,,
32,25,AUDUBON SCH-FIELDHOUSE & CLASSRO,3500,N,Hoyne,Av,,,
32,26,ST HELENS SCHOOL-GYM,2327,W,Augusta,Bv,,,
32,27,PRESCOTT SCHOOL,1632,W,Wrightwood,Av,,,
32,28,ST HEDWIG CONVENT-1st FL,2219,N,Hamilton,Av,,,
32,29,PULASKI SCH ANNEX BLDG-HALLWAY,2230,W,Mclean,Av,,,
32,30,BURLEY SCHOOL-LUNCHROOM,1630,W,Barry,Av,,,
32,31,CHGO FIRE STATION-BAY AREA,1901,N,Damen,Av,,,
32,32,NEW LIFE COMMUNITY CH-GYM,1110,W,Lill,Av,,,
32,33,WALSH APTS-COMMUNITY RM,1734,N,Paulina,Av,,,
32,34,COVENANT PRESBYTERIAN CH-FLLWSHP,2022,W,Dickens,Av,,,
32,35,CLUB LUCKY-SMALL DINING ROOM,1824,W,Wabansia,Av,,,
32,36,BUCKTOWN-WICKER PARK LIBRARY-CMT,1701,N,Milwaukee,Av,,,
32,37,FULLERTON COURTS-CMTY RM,2303,N,Clybourn,Av,,,
32,38,LINCOLN BELMONT LI-AUDITORIUM,1659,W,Melrose,St,,,
32,39,WAYNE WRIGHT AMER LG 1052-HALL,1258,W,Wrightwood,Av,,,
32,40,BURLEY SCHOOL-LUNCHROOM,1630,W,Barry,Av,,,
32,41,JAHN SCHOOL-GAME RM & GIRLS PLAY,3149,N,Wolcott,Av,,,
32,42,JAHN SCHOOL-GAME RM & GIRLS PLAY,3149,N,Wolcott,Av,,,
32,43,CHRISTOPHER HOUSE-GYM,2507,N,Greenview,Av,,,
32,44,LINCOLN SHEFFIELD APTS-SOCIAL RM,2720,N,Sheffield,Av,,,
32,45,HAMLIN PARK-GAME RM & SM GYM,3035,N,Hoyne,Av,,,
32,46,ST STANISLAUS SCHOOL-1st FL ROOM,1255,N,Noble,St,,,
32,47,ST JOSAPHAT CHURCH-RECTORY,2311,N,Southport,Av,,,
32,48,IVY APARTMENTS-TV ROOM,2437,N,Southport,Av,,,
32,49,OSCAR MAYER SCHOOL-1st FL GYM,2250,N,Clifton,Av,,,
32,50,OSCAR MAYER SCHOOL-1st FL GYM,2250,N,Clifton,Av,,,
32,51,ADAMS PARK-1st FL CLUB ROOM,1919,N,Seminary,Av,,,
32,52,BUCKTOWN-WICKER PARK LIBRARY-CMT,1701,N,Milwaukee,Av,,,
33,1,TABOR EVANGELICAL LUTH CH-BSMT,3542,W,Sunnyside,Av,,,
33,2,BRANDS PK- 1st FL,3259,N,Elston,Av,,,
33,3,OUR LADY OF MERCY CHURCH-BSMNT,4432,N,Troy,St,,,
33,4,LINNE SCHOOL-BASEMENT,3221,N,Sacramento,Av,,,
33,5,ST STEVENS OF DECANI - BASEMENT,3543,W,Leland,Av,,,
33,6,CLEVELAND SCHOOL-SOUTH END LNCH,3121,W,Byron,St,,,
33,7,HORNER PK- GYMNASIUM 1st FL,2741,W,Montrose,Av,,,
33,8,ANGELOS PIZZA - 1st FL,3026,W,Montrose,Ave,,,
33,9,INDEPENDENCE LIBRARY-MEETING RM,3548,W,Irving,Park,Rd,,
33,10,WEST BYRON PLACE -1st FL RM,2815,W,Byron,St,,,
33,11,FIRST MORTGAGE-1st FL RM,3124,W,Irving,Park,Rd,,
33,12,CLEVELAND SCHOOL-SOUTH END LNCH,3121,W,Byron,St,,,
33,13,CARLOS FUENTES CHARTER SCHOOL- L,3045,N,Francisco,Av,,,
33,14,HUARCHES RESTAURANT- 1st FL BACK,3021,W,Lawrence,Av,,,
33,15,BRISKUS BISTRO 1st FL HALL,4100,N,Kedzie,Av,,,
33,16,INDEPENDENCE LIBRARY-MEETING RM,3548,W,Irving,Park,Rd,,
33,17,IMMACULATE HEART OF MARY- GYM,3820,N,Spaulding,Av,,,
33,18,KOREAN AMERICAN SENIOR CTR-1st,5008,N,Kedzie,Av,,,
33,19,HENRY SCHOOL - AUDITORIUM,4250,N,St,Louis,Av,,
33,20,MARIES GOLDEN CUE-1st FL,3241,W,Montrose,Av,,,
33,21,BATEMAN SCHOOL - AUDITORIUM,4221,N,Sacramento,Av,,,
33,22,UHLICH CHILDRENS NET WRK-SAMEL B,3720,N,California,Av,,,
33,23,BATEMAN SCHOOL - AUDITORIUM,4221,N,Sacramento,Av,,,
33,24,HORNER PK- GYMNASIUM 1st FL,2741,W,Montrose,Av,,,
33,25,HORNER PK- GYMNASIUM 1st FL,2741,W,Montrose,Av,,,
33,26,HUARCHES RESTAURANT- 1st FL BACK,3021,W,Lawrence,Av,,,
33,27,ROOSERVELT HIGH SCHOOL- AUDITORI,3436,W,Wilson,Av,,,
34,1,MAPLE PK UNITED METH CH-BSMT,11705,S,Elizabeth,St,,,
34,2,LOGOS BAPT ASSEMBLY-ANNEX,10833,S,Halsted,St,,,
34,3,METCALFE SCHOOL-AUDITORIUM,12339,S,Normal,Av,,,
34,4,CHRISTIAN MISNRY BAPT CH-FELLOWS,132,W,104,St,,,
34,5,HIGGINS SCHOOL-GYM,11710,S,Morgan,Av,,,
34,6,NW CRTN BINDING/LOOSING MIN-CLOT,12900,S,Halsted,St,,,
34,7,LUTH CH OF THE HOLY SPIRIT-HALL,1335,W,115,St,,,
34,8,MT JOY BAPT CH-HALL,11339,S,May,St,,,
34,9,SONGHAI LRNNG INSTITUTE-AUDITORI,11725,S,Perry,Av,,,
34,10,MAPLE PK UNITED METH CH-BSMT,11705,S,Elizabeth,St,,,
34,11,SONGHAI LRNNG INSTITUTE-AUDITORI,11725,S,Perry,Av,,,
34,12,GARVEY SCHOOL-GYMNASIUM,10309,S,Morgan,Av,,,
34,13,SHOOP SCHOOL-AUDITORIUM,1460,W,112,St,,,
34,14,GREENVILLE MISSISSIPPI CL-CLUB R,344,W,119,St,,,
34,15,ST JAMES MINISTRIES-BASEMENT,11750,S,Lowe,Av,,,
34,16,HOUSE OF RHEMA-SANCTUARY,601,W,120,St,,,
34,17,WEST PULLMAN SCHOOL-AUDITORIUM,11941,S,Parnell,Av,,,
34,18,KOHN SCHOOL-GYM RM/OLD BLDG,10414,S,State,St,,,
34,19,APOSTOLIC PENTECOSTAL CH-BSMT,11401,S,Vincennes,Av,,,
34,20,FERNWOOD PK- MULTI PURPOSE RM,10436,S,Wallace,Av,,,
34,21,MESSIAH BAPTIST CH-SOUTH SIDE HE,10400,S,Halsted,St,,,
34,22,SOLOMONS UNIVERSAL TEMPLE PEACE-,412,W,107,St,,,
34,23,FENGER HIGH SCH-LOBBY,11220,S,Wallace,Av,,,
34,24,FERNWOOD PK- MULTI PURPOSE RM,10436,S,Wallace,Av,,,
34,25,WASHINGTON HEIGHTS SR STES-COMMU,848,W,103,St,,,
34,26,BROWN ACADEMY-GYM,12607,S,Union,Av,,,
34,27,THE HOLLAND HOME-COMMUNITY RM,240,W,107,Pl,,,
34,28,MARY MAGDALENE BAPT CH-FELLOWSHI,10920,S,Princeton,Av,,,
34,29,GARVEY SCHOOL-GYMNASIUM,10309,S,Morgan,Av,,,
34,30,DUNNE SCHOOL-OLD BLDG/SM GYM,10850,S,Lowe,Av,,,
34,31,WEST PULLMAN PK-GYM,401,W,123,St,,,
34,32,MT VERNON SCHOOL-GYMNASIUM,10540,S,Morgan,St,,,
34,33,ST JAMES MINISTRIES-BASEMENT,11750,S,Lowe,Av,,,
34,34,PRAYER/FAITH OUTREACH MINISTRIES,944,W,103,St,,,
34,35,MT VERNON SCHOOL-GYMNASIUM,10540,S,Morgan,St,,,
34,36,ALLEN METROPOLITAN CH-HALL,10946,S,Lowe,Av,,,
34,37,WENTWORTH COMMONS-COMMUNITY RM,11045,S,Wentworth,Av,,,
34,38,CORNERSTONE PRSBYTRN CH-LOUNGE R,11200,S,State,St,,,
34,39,WENTWORTH COMMONS-COMMUNITY RM,11045,S,Wentworth,Av,,,
34,40,WHITE PARK-GYMNASIUM,1120,W,122,St,,,
34,41,FENGER HIGH SCH-LOBBY,11220,S,Wallace,Av,,,
34,42,SHELDON HEIGHTS CH-AUDITORIUM,11325,S,Halsted,St,,,
34,43,SHELDON HEIGHTS CH-AUDITORIUM,11325,S,Halsted,St,,,
34,44,PRAYER/FAITH OUTREACH MINISTRIES,944,W,103,St,,,
34,45,TABERNACLE CHRISTIAN ACDY-RM 108,1233,W,109,Pl,,,
34,46,FERNWOOD SCHOOL-BASEMENT HALL,10041,S,Union,Av,,,
34,47,TABERNACLE CHRISTIAN ACDY-RM 108,1233,W,109,Pl,,,
34,48,GREATER MT EAGLE MB CH-FOYER,10856,S,Halsted,St,,,
34,49,NEW FREEDOM KINGDOM CH-HALL,11625,S,Ashland,Av,,,
34,50,WEST PULLMAN PK-GYM,401,W,123,St,,,
34,51,WHITE PARK-GYMNASIUM,1120,W,122,St,,,
34,52,ALEX HALEY ACADEMY-GYMNASIUM,11411,S,Eggleston,Av,,,
34,53,SONGHAI LRNNG INSTITUTE-AUDITORI,11725,S,Perry,Av,,,
34,54,ALEX HALEY ACADEMY-GYMNASIUM,11411,S,Eggleston,Av,,,
34,55,ADA PARK-SMALL GYMNASIUM,11250,S,Ada,St,,,
35,1,ST NICOLAI CHURCH - 1st FL,3000,N,Kedzie,Av,,,
35,2,OUR LADY OF GRACE CH- 1ST FL HAL,2446,N,Ridgeway,Av,,,
35,3,EVANGELICAL BAPTIST CH - BSMT,3008,W,Cortland,Av,,,
35,4,MURPHY SCHOOL- AUDITORIUM 1st FL,3539,W,Grace,St,,,
35,5,LOGANDALE MIDDLE ANNEX-1st FL G,3212,W,George,St,,,
35,6,OLYMPIA AUTO SALES - SHOW RM,3501,W,Belmont,Av,,,
35,7,ST LUKES LUTH CHURCH- BASEMENT H,2649,N,Francisco,Av,,,
35,8,BRETANO SCHOOL- 1ST FL AUDITORIU,2723,N,Fairfield,Av,,,
35,9,LOGANDALE MIDDLE ANNEX-1st FL G,3212,W,George,St,,,
35,10,LOGAN SQ LIBRARY - 1st FL RM,3030,W,Fullerton,Ave,,,
35,11,ST NICOLAI CHURCH - 1st FL,3000,N,Kedzie,Av,,,
35,12,ST JOHN BERCHMAN- SCHOOL BASEMEN,2517,W,Logan,Blv,,,
35,13,FEDERICO GARCIA LORCA-ALL PURPOS,3231,N,Springfield,Av,,,
35,14,ST AGUGSTINE COLLEGE- 1ST FL LUN,3255,W,Armitage,Av,,,
35,15,IGLESIA CRISTIANA CASA DE ORACI,3551,W,Diversey,Ave,,,
35,16,ST SYLVESTER SCHOOL-1st FL,3027,W,Palmer,St,,,
35,17,LOGAN VISTA APTS - 1st FL RM,2600,N,Kedzie,Av,,,
35,18,LOGANDALE MIDDLE ANNEX-1st FL G,3212,W,George,St,,,
35,19,DARWIN SCHOOL- AUDITORIUM,3116,W,Belden,Av,,,
35,20,YATES SCHOOL- 1ST FL RM,1826,N,Francisco,Av,,,
35,21,MONROE SCHOOL- BASEMENT,3651,W,Schubert,Av,,,
35,22,MURPHY SCHOOL- AUDITORIUM 1st FL,3539,W,Grace,St,,,
35,23,OUR LADY OF GRACE CH- 1ST FL HAL,2446,N,Ridgeway,Av,,,
35,24,AVONDALE PARK- 1st FL RM,3516,W,School,St,,,
35,25,STAN PROPERTIES- 1st FL LOBBY,2408,N,Kedzie,Av,,,
35,26,IMMACULATE HEART OF MARY- GYM,3820,N,Spaulding,Av,,,
35,27,ST LUKES LUTH CHURCH- BASEMENT H,2649,N,Francisco,Av,,,
35,28,DIVERSEY SQUARE APTS - 1ST FL,3305,W,Diversey,Av,,,
35,29,ST JOHN BERCHMAN- SCHOOL BASEMEN,2517,W,Logan,Blv,,,
35,30,SACRAMENTO ELDERLY APTS- 1ST FL,2415,N,Sacramento,Av,,,
35,31,CHGO POLICE STATION- AUDITORIUM,2150,N,California,Av,,,
35,32,YATES SCHOOL- 1ST FL RM,1826,N,Francisco,Av,,,
35,33,REILLY SCHOOL-1st FL GYM,3650,W,School,St,,,
35,34,CHRISTOPHER HOUSE- 1st FL RM,3255,W,Altgeld,Av,,,
35,35,MOZART SCHOOL- 1ST FL ALL PUR RM,2200,N,Hamlin,Av,,,
35,36,SALEM CHRISTIAN SCHOOL- CHAPLE,2018,N,Richmond,Av,,,
36,1,ST WILLIAMS SCHOOL - 1ST FL LOBB,2559,N,Sayre,Av,,,
36,2,IGLESIA HESED - 1st FL RM,7017,W,Grand,Av,,,
36,3,MONTCLARE SENIOR RES. - 1ST FL,6650,W,Belden,Av,,,
36,4,CHICAGO FIRE STATION - BAY AREA,2323,N,Natchez,Av,,,
36,5,OUR LADY MOTHER OF THE CH - CH R,8701,W,Leland,Av,,,
36,6,WATSON PARK CHURCH - BSMT,6337,W,Cornelia,Av,,,
36,7,SHABBONA PARK - GYM,6935,W,Addison,St,,,
36,8,OUR SAVIOUR LUTH CHURCH - BSMT,3457,N,Neva,Av,,,
36,9,DEVER SCHOOL- GYM,3436,N,Osceola,Av,,,
36,10,WEST BELMONT LIBRARY- 1ST FL,3104,N,Narragansett,Av,,,
36,11,ST FRANCIS BORGIA CH - 1ST FL RM,8025,W,Addison,St,,,
36,12,HIAWATHA PARK- 1st FL RM,8029,W,Forest,Preserve,Dr,,
36,13,SHABBONA PARK - GYM,6935,W,Addison,St,,,
36,14,MONTCLARE LEYDEN POST- 1ST FL HA,6940,W,Diversey,Av,,,
36,15,BETHESDA RETIR CTR- 1ST FL CHAPL,2833,N,Nordica,Av,,,
36,16,SAYRE SCHOOL - GYM,1850,N,Newland,Av,,,
36,17,STEINMETZ SCHOOL- 1st FL RM ROTC,3030,N,Mobil,Av,,,
36,18,OUR LADY MOTHER OF THE CH - CH R,8701,W,Leland,Av,,,
36,19,ST GREGORY ARMENIAN CHURCH,6700,W,Diversey,Av,,,
36,20,MONTCLARE LANES- CENTRIE RM,2957,N,Harlem,Av,,,
36,21,FOREST PRESERVE BIBLE CH- BSMT,7430,W,Forest,Preserve,Dr,,
36,22,KNIGHTS OF COLUMBUS- 1st FL HALL,2015,N,Harlem,Av,,,
36,23,GALEWOOD COMMUNITY CH-1st FL R,1776,N,Narragansett,Av,,,
36,24,GALEWOOD COMMUNITY CH-1st FL R,1776,N,Narragansett,Av,,,
36,25,MARTIN LUTHER LUTH CHURCH- 1ST F,6850,W,Addison,St,,,
36,26,ISLAMIC COMM CENTER- YOUTH CTR,6501,W,Belmont,Av,,,
36,27,CATY SCHOOL- GYM,3740,N,Panama,Av,,,
36,28,LOCKE SCHOOL - GYM,2845,N,Newcastle,Ave,,,
36,29,HIAWATHA PARK- 1st FL RM,8029,W,Forest,Preserve,Dr,,
36,30,HIAWATHA PARK- 1st FL RM,8029,W,Forest,Preserve,Dr,,
36,31,FOREVER MORE DANCE STUDIO - 1st,7466,W,Belmont,Av,,,
36,32,DEVER SCHOOL- GYM,3436,N,Osceola,Av,,,
36,33,SAYRE SCHOOL - GYM,1850,N,Newland,Av,,,
36,34,CATY SCHOOL- GYM,3740,N,Panama,Av,,,
36,35,MONTCLARE LANES- CENTRIE RM,2957,N,Harlem,Av,,,
36,36,BELMONT ASSEMBLY OF GOG CHURCH-,6050,W,Belmont,Av,,,
36,37,OUR SAVIOUR LUTH CHURCH - BSMT,3457,N,Neva,Av,,,
36,38,VICTORY WORSHIP CTR - 1st FL,3750,N,Neva,Ave,,,
36,39,ST FRANCIS BORGIA CH - 1ST FL RM,8025,W,Addison,St,,,
36,40,HIAWATHA PARK- 1st FL RM,8029,W,Forest,Preserve,Dr,,
36,41,BELMONT ASSEMBLY OF GOG CHURCH-,6050,W,Belmont,Av,,,
36,42,DEVER SCHOOL- GYM,3436,N,Osceola,Av,,,
36,43,WATSON PARK CHURCH - BSMT,6337,W,Cornelia,Av,,,
36,44,SAYRE SCHOOL - GYM,1850,N,Newland,Av,,,
36,45,KNIGHTS OF COLUMBUS- 1st FL HALL,2015,N,Harlem,Av,,,
36,46,SCHORSCH VLG IMPROVEMENT ASSN-HA,6940,W,Belmont,Av,,,
36,47,SAYRE SCHOOL - GYM,1850,N,Newland,Av,,,
36,48,CATY SCHOOL- GYM,3740,N,Panama,Av,,,
36,49,CATY SCHOOL- GYM,3740,N,Panama,Av,,,
36,50,BELL PARK- 1ST FL,3020,N,Oak,Park,Ave,,
36,51,LOCKE SCHOOL - GYM,2845,N,Newcastle,Ave,,,
37,1,ST STANISLAUS CHURCH-HALL,2318,N,Lorel,Av,,,
37,2,MERICO MODERNO BALLROOM-BALLROOM,1645,N,Cicero,Av,,,
37,3,WEST PARK ACADEMY-GYM,1425,N,Tripp,Av,,,
37,4,BRIAN PICCOLO SCHOOL - CLASS RM,1040,N,Keeler,Av,,,
37,5,HAMLETT ISOM CME CHURCH - 1st FL,5446,W,Division,St,,,
37,6,CHRIST LUTHERAN CH-FELLOWSHIP HA,1511,N,Long,Av,,,
37,7,HAMLETT ISOM CME CHURCH - 1st FL,5446,W,Division,St,,,
37,8,CHGO NORTHSIDE NEWHOPE CHURCH -,4255,W,Division,Av,,,
