GEO.id,GEO.id2,GEO.display-label,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031730100,17031730100,"Census Tract 7301, Cook County, Illinois",7301,0.199680511,2504,246,2466,251,0,11,7,10,26,41,5,8
1400000US17031730201,17031730201,"Census Tract 7302.01, Cook County, Illinois",7302.01,0.015860428,6305,585,6280,594,0,15,24,37,0,15,1,2
1400000US17031730202,17031730202,"Census Tract 7302.02, Cook County, Illinois",7302.02,0.179533214,3342,354,3290,352,10,21,0,11,36,34,6,12
1400000US17031730300,17031730300,"Census Tract 7303, Cook County, Illinois",7303,0.511945392,1172,148,1166,150,0,11,0,11,0,11,6,8
1400000US17031730400,17031730400,"Census Tract 7304, Cook County, Illinois",7304,0.671808908,4019,354,3935,359,0,11,0,11,57,47,27,41
1400000US17031730500,17031730500,"Census Tract 7305, Cook County, Illinois",7305,0.024078979,4153,443,4061,439,10,15,51,68,30,30,1,2
1400000US17031730600,17031730600,"Census Tract 7306, Cook County, Illinois",7306,2.625152625,3276,439,3103,421,0,11,0,11,87,123,86,138
1400000US17031730700,17031730700,"Census Tract 7307, Cook County, Illinois",7307,0.298507463,2345,290,2331,290,0,11,0,11,7,10,7,11
1400000US17031740100,17031740100,"Census Tract 7401, Cook County, Illinois",7401,0,2945,218,2887,215,10,15,9,14,39,36,0,11
1400000US17031740200,17031740200,"Census Tract 7402, Cook County, Illinois",7402,3.294154036,6466,526,6133,532,15,23,7,14,98,49,213,200
1400000US17031740300,17031740300,"Census Tract 7403, Cook County, Illinois",7403,0.509413068,4515,329,4356,323,0,11,32,30,104,53,23,20
1400000US17031740400,17031740400,"Census Tract 7404, Cook County, Illinois",7404,0.597076385,4857,248,4693,246,0,11,12,20,123,77,29,31
1400000US17031750100,17031750100,"Census Tract 7501, Cook County, Illinois",7501,0.295723385,4396,384,4351,387,0,11,0,11,32,35,13,21
1400000US17031750200,17031750200,"Census Tract 7502, Cook County, Illinois",7502,0.360655738,3050,284,2998,287,0,11,0,11,41,30,11,16
1400000US17031750300,17031750300,"Census Tract 7503, Cook County, Illinois",7503,2.667712829,2549,175,2360,149,0,11,20,23,101,64,68,55
1400000US17031750400,17031750400,"Census Tract 7504, Cook County, Illinois",7504,0.317460317,3150,226,3088,232,34,39,9,15,9,14,10,15
1400000US17031750500,17031750500,"Census Tract 7505, Cook County, Illinois",7505,0.178339818,6168,585,5999,614,0,15,0,15,158,180,11,18
1400000US17031750600,17031750600,"Census Tract 7506, Cook County, Illinois",7506,0.83449235,3595,555,3557,556,0,11,0,11,8,13,30,36
1400000US17031760801,17031760801,"Census Tract 7608.01, Cook County, Illinois",7608.01,18.85190976,4477,851,2275,799,27,38,64,62,1267,308,844,314
1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",7608.02,7.287278854,2374,265,1855,294,9,14,22,20,315,105,173,79
1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",7608.03,21.10977081,6632,519,2881,442,50,63,15,47,2286,459,1400,409
1400000US17031770201,17031770201,"Census Tract 7702.01, Cook County, Illinois",7702.01,7.476635514,5564,333,4452,336,75,77,63,59,558,210,416,174
1400000US17031770202,17031770202,"Census Tract 7702.02, Cook County, Illinois",7702.02,3.030911281,4982,359,4400,392,0,11,13,22,418,152,151,80
1400000US17031770300,17031770300,"Census Tract 7703, Cook County, Illinois",7703,10.08059008,7321,423,5799,490,35,43,39,45,710,253,738,287
1400000US17031770400,17031770400,"Census Tract 7704, Cook County, Illinois",7704,19.1011236,4895,256,3186,317,0,11,14,18,760,184,935,280
1400000US17031770500,17031770500,"Census Tract 7705, Cook County, Illinois",7705,35.05579816,4122,421,2315,324,15,25,66,75,281,184,1445,324
1400000US17031770601,17031770601,"Census Tract 7706.01, Cook County, Illinois",7706.01,9.337641357,3095,341,2231,317,0,11,15,20,560,150,289,212
1400000US17031770602,17031770602,"Census Tract 7706.02, Cook County, Illinois",7706.02,23.95896198,4971,417,2963,375,63,70,29,46,725,195,1191,243
1400000US17031770700,17031770700,"Census Tract 7707, Cook County, Illinois",7707,7.950116913,2566,195,2042,192,33,46,48,35,239,92,204,79
1400000US17031770800,17031770800,"Census Tract 7708, Cook County, Illinois",7708,20.15069213,5707,326,3269,480,15,27,40,44,1233,291,1150,386
1400000US17031770901,17031770901,"Census Tract 7709.01, Cook County, Illinois",7709.01,13.62703005,5357,339,2977,321,16,26,43,41,1591,230,730,202
1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",7709.02,9.01432182,3561,372,2345,342,0,11,56,41,839,175,321,158
1400000US17031800100,17031800100,"Census Tract 8001, Cook County, Illinois",8001,3.686457121,2577,156,2275,167,0,11,36,22,171,61,95,63
1400000US17031800200,17031800200,"Census Tract 8002, Cook County, Illinois",8002,4.282994924,6304,149,5649,186,0,15,13,20,372,122,270,150
1400000US17031800300,17031800300,"Census Tract 8003, Cook County, Illinois",8003,3.414195867,3339,205,3040,216,0,11,56,43,129,81,114,80
1400000US17031800400,17031800400,"Census Tract 8004, Cook County, Illinois",8004,4.623655914,3720,220,3288,250,0,11,84,63,176,70,172,110
1400000US17031800500,17031800500,"Census Tract 8005, Cook County, Illinois",8005,2.131673269,5301,257,4893,283,10,16,41,36,244,109,113,63
1400000US17031800600,17031800600,"Census Tract 8006, Cook County, Illinois",8006,5.608912793,2603,154,2308,159,0,11,42,23,107,42,146,116
1400000US17031800700,17031800700,"Census Tract 8007, Cook County, Illinois",8007,4.713804714,5049,204,4397,247,26,28,19,20,369,102,238,124
1400000US17031800800,17031800800,"Census Tract 8008, Cook County, Illinois",8008,2.101821579,2141,203,1824,192,0,11,0,11,272,103,45,32
1400000US17031800900,17031800900,"Census Tract 8009, Cook County, Illinois",8009,10.77055903,4633,292,2877,217,10,15,9,15,1238,226,499,314
1400000US17031801000,17031801000,"Census Tract 8010, Cook County, Illinois",8010,9.423643248,4754,222,3494,200,9,13,8,12,795,140,448,166
1400000US17031801100,17031801100,"Census Tract 8011, Cook County, Illinois",8011,4,4700,210,4294,239,0,11,34,28,184,77,188,104
1400000US17031801200,17031801200,"Census Tract 8012, Cook County, Illinois",8012,3.735294118,3400,165,3016,185,0,11,55,36,202,84,127,99
1400000US17031801300,17031801300,"Census Tract 8013, Cook County, Illinois",8013,5.66119274,4628,273,3881,312,0,11,32,27,453,216,262,137
1400000US17031801400,17031801400,"Census Tract 8014, Cook County, Illinois",8014,7.51312336,3048,45,2317,163,0,11,18,18,484,111,229,124
1400000US17031801500,17031801500,"Census Tract 8015, Cook County, Illinois",8015,5.018529957,6476,478,5376,444,14,14,101,74,660,255,325,286
1400000US17031801601,17031801601,"Census Tract 8016.01, Cook County, Illinois",8016.01,6.892705777,4483,290,3318,294,0,11,31,36,825,150,309,119
1400000US17031801603,17031801603,"Census Tract 8016.03, Cook County, Illinois",8016.03,22.65234765,4004,318,2244,281,14,24,25,27,814,189,907,275
1400000US17031801605,17031801605,"Census Tract 8016.05, Cook County, Illinois",8016.05,6.225824277,5429,350,4230,321,0,15,43,36,818,236,338,211
1400000US17031801606,17031801606,"Census Tract 8016.06, Cook County, Illinois",8016.06,6.486113507,5797,373,4326,477,0,15,41,46,1054,279,376,191
1400000US17031801607,17031801607,"Census Tract 8016.07, Cook County, Illinois",8016.07,15.74645841,5506,332,3480,409,1,4,34,36,1124,213,867,278
1400000US17031801608,17031801608,"Census Tract 8016.08, Cook County, Illinois",8016.08,4.843347964,6607,378,5205,382,22,36,35,43,1025,242,320,160
1400000US17031801701,17031801701,"Census Tract 8017.01, Cook County, Illinois",8017.01,4.279946164,3715,197,3166,216,0,11,37,29,353,130,159,110
1400000US17031801702,17031801702,"Census Tract 8017.02, Cook County, Illinois",8017.02,6.200122775,4887,286,4283,275,0,11,58,41,243,92,303,123
1400000US17031801800,17031801800,"Census Tract 8018, Cook County, Illinois",8018,3.521248916,5765,419,4673,414,0,15,44,54,845,282,203,144
1400000US17031801901,17031801901,"Census Tract 8019.01, Cook County, Illinois",8019.01,10.07054245,4111,435,3003,334,67,94,25,25,602,208,414,251
1400000US17031801902,17031801902,"Census Tract 8019.02, Cook County, Illinois",8019.02,1.388888889,3384,247,2980,236,0,11,30,31,327,106,47,42
1400000US17031802002,17031802002,"Census Tract 8020.02, Cook County, Illinois",8020.02,5.567127438,5281,359,4237,306,0,15,44,37,706,143,294,147
1400000US17031802003,17031802003,"Census Tract 8020.03, Cook County, Illinois",8020.03,12.90082028,2682,320,1957,219,0,11,16,18,363,101,346,173
1400000US17031802004,17031802004,"Census Tract 8020.04, Cook County, Illinois",8020.04,21.22381477,5442,713,2620,428,5,10,102,85,1560,305,1155,438
1400000US17031802100,17031802100,"Census Tract 8021, Cook County, Illinois",8021,1.335656214,3444,180,3129,196,0,11,10,16,259,93,46,57
1400000US17031802200,17031802200,"Census Tract 8022, Cook County, Illinois",8022,3.896103896,4235,274,3767,254,0,11,15,16,288,105,165,137
1400000US17031802300,17031802300,"Census Tract 8023, Cook County, Illinois",8023,8.60764283,5286,300,4148,346,0,15,27,30,656,199,455,213
1400000US17031802402,17031802402,"Census Tract 8024.02, Cook County, Illinois",8024.02,18.00584368,5476,410,3388,314,19,23,39,36,1044,204,986,218
1400000US17031802403,17031802403,"Census Tract 8024.03, Cook County, Illinois",8024.03,12.25895317,1452,116,993,107,0,11,4,6,277,96,178,82
1400000US17031802404,17031802404,"Census Tract 8024.04, Cook County, Illinois",8024.04,27.74141846,7487,481,3989,472,0,15,0,15,1421,347,2077,476
1400000US17031802503,17031802503,"Census Tract 8025.03, Cook County, Illinois",8025.03,19.98608454,5749,357,3106,330,0,15,36,37,1458,323,1149,268
1400000US17031802504,17031802504,"Census Tract 8025.04, Cook County, Illinois",8025.04,14.68324452,6756,448,4544,377,0,15,89,52,1131,256,992,274
1400000US17031802505,17031802505,"Census Tract 8025.05, Cook County, Illinois",8025.05,32.40809095,6773,539,3633,471,0,15,27,38,918,182,2195,393
1400000US17031802506,17031802506,"Census Tract 8025.06, Cook County, Illinois",8025.06,29.30183357,2836,252,1684,203,5,7,34,36,282,106,831,195
1400000US17031802605,17031802605,"Census Tract 8026.05, Cook County, Illinois",8026.05,7.396491228,7125,420,5317,354,99,34,45,55,1137,192,527,270
1400000US17031802607,17031802607,"Census Tract 8026.07, Cook County, Illinois",8026.07,4.274702172,1427,133,1022,112,0,11,6,9,338,107,61,39
1400000US17031802608,17031802608,"Census Tract 8026.08, Cook County, Illinois",8026.08,11.49984311,6374,342,4517,330,0,15,66,54,1058,268,733,304
1400000US17031802609,17031802609,"Census Tract 8026.09, Cook County, Illinois",8026.09,34.9412686,6385,532,2715,449,0,15,38,36,1401,288,2231,444
1400000US17031802610,17031802610,"Census Tract 8026.10, Cook County, Illinois",8026.1,12.87703016,1724,105,1052,131,0,11,10,12,440,79,222,101
1400000US17031802701,17031802701,"Census Tract 8027.01, Cook County, Illinois",8027.01,15.87038433,6635,363,4238,389,0,15,0,15,1344,348,1053,350
1400000US17031802702,17031802702,"Census Tract 8027.02, Cook County, Illinois",8027.02,7.810872735,4801,292,3269,291,0,11,22,25,1135,235,375,178
1400000US17031802801,17031802801,"Census Tract 8028.01, Cook County, Illinois",8028.01,9.62962963,5130,314,3959,325,0,15,57,61,620,167,494,198
1400000US17031802802,17031802802,"Census Tract 8028.02, Cook County, Illinois",8028.02,3.161501324,6421,369,5225,415,0,15,41,60,952,297,203,135
1400000US17031802900,17031802900,"Census Tract 8029, Cook County, Illinois",8029,1.76538525,6061,276,5505,317,0,15,17,27,432,203,107,77
1400000US17031803005,17031803005,"Census Tract 8030.05, Cook County, Illinois",8030.05,5,2800,167,2184,194,0,11,11,16,465,139,140,93
1400000US17031803007,17031803007,"Census Tract 8030.07, Cook County, Illinois",8030.07,3.056768559,4580,312,3783,394,0,11,0,11,657,231,140,103
1400000US17031803008,17031803008,"Census Tract 8030.08, Cook County, Illinois",8030.08,4.493882091,4495,221,3846,254,20,30,0,11,427,137,202,90
1400000US17031803010,17031803010,"Census Tract 8030.10, Cook County, Illinois",8030.1,5.164222268,4841,215,4284,245,0,11,14,17,293,114,250,115
1400000US17031803012,17031803012,"Census Tract 8030.12, Cook County, Illinois",8030.12,12.9499561,2278,194,1594,222,0,11,0,11,389,160,295,205
1400000US17031803013,17031803013,"Census Tract 8030.13, Cook County, Illinois",8030.13,9.525560868,5438,372,3685,420,0,15,41,35,1194,277,518,192
1400000US17031803014,17031803014,"Census Tract 8030.14, Cook County, Illinois",8030.14,22.68586541,3403,323,1911,237,0,11,12,20,708,134,772,242
1400000US17031803015,17031803015,"Census Tract 8030.15, Cook County, Illinois",8030.15,6.820137694,4648,293,3735,258,11,18,15,22,570,160,317,120
1400000US17031803016,17031803016,"Census Tract 8030.16, Cook County, Illinois",8030.16,28.33013436,2605,181,1566,116,0,11,9,11,292,102,738,168
1400000US17031803017,17031803017,"Census Tract 8030.17, Cook County, Illinois",8030.17,13.84972336,5603,308,3914,502,22,33,38,47,853,252,776,304
1400000US17031803100,17031803100,"Census Tract 8031, Cook County, Illinois",8031,3.395335105,3387,192,3010,231,9,14,19,15,234,100,115,57
1400000US17031803200,17031803200,"Census Tract 8032, Cook County, Illinois",8032,2.160864346,5831,343,5408,374,0,15,0,15,297,135,126,114
1400000US17031803300,17031803300,"Census Tract 8033, Cook County, Illinois",8033,7.554847841,5652,356,4801,349,31,47,13,21,380,172,427,224
1400000US17031803400,17031803400,"Census Tract 8034, Cook County, Illinois",8034,2.325581395,6106,377,5240,395,23,37,58,68,643,213,142,127
1400000US17031803500,17031803500,"Census Tract 8035, Cook County, Illinois",8035,5.385460826,6369,348,5673,341,0,15,77,63,276,128,343,226
1400000US17031803603,17031803603,"Census Tract 8036.03, Cook County, Illinois",8036.03,7.647498133,6695,351,5276,359,0,15,88,58,819,258,512,215
1400000US17031803604,17031803604,"Census Tract 8036.04, Cook County, Illinois",8036.04,3.562457182,4379,230,3673,247,7,17,35,36,508,160,156,92
1400000US17031803605,17031803605,"Census Tract 8036.05, Cook County, Illinois",8036.05,12.00587607,7488,377,5497,391,0,15,65,82,1027,215,899,299
1400000US17031803606,17031803606,"Census Tract 8036.06, Cook County, Illinois",8036.06,44.46160635,9064,823,4155,543,38,60,27,46,814,254,4030,863
1400000US17031803607,17031803607,"Census Tract 8036.07, Cook County, Illinois",8036.07,2.512363996,5055,239,4571,271,0,15,16,17,341,111,127,62
1400000US17031803608,17031803608,"Census Tract 8036.08, Cook County, Illinois",8036.08,11.17260909,7769,492,6040,488,35,43,0,15,826,249,868,342
1400000US17031803610,17031803610,"Census Tract 8036.10, Cook County, Illinois",8036.1,13.58365544,7244,575,5276,530,44,71,103,60,837,234,984,462
1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois",8036.11,29.08138202,6107,470,3240,457,16,25,0,15,1075,359,1776,349
1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois",8036.12,32.22547195,3761,481,2255,308,0,11,23,24,271,106,1212,324
1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois",8037.01,4.636728733,2739,289,2358,288,0,11,17,20,237,104,127,81
1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois",8037.02,7.31277533,5675,480,4585,422,0,15,26,41,649,183,415,247
1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois",8038,5.140186916,4922,331,4294,299,51,61,6,9,318,161,253,139
1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois",8039.01,10.17929439,3458,347,2693,243,19,31,0,11,394,138,352,189
1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois",8039.02,5.796687607,3502,213,2876,277,8,14,85,67,330,133,203,112
1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois",8040,9.196170118,4491,267,3692,242,0,11,90,94,296,101,413,177
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",8041.02,3.899427883,6642,333,5375,346,22,46,90,127,896,235,259,106
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",8041.04,12.57711443,5025,210,3695,291,0,15,44,53,654,142,632,252
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",8041.05,4.705072297,4357,225,3615,263,0,11,34,38,503,137,205,113
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",8041.06,6.976097832,7196,340,5412,382,0,15,101,85,1181,261,502,179
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",8041.08,38.07467615,3937,252,2177,305,10,16,14,23,237,127,1499,271
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",8041.09,2.903997267,2927,256,2529,279,5,11,6,9,302,127,85,61
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",8042.01,1.502545635,8053,402,6752,463,49,79,50,39,1081,233,121,143
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",8042.02,4.967520061,7851,401,6396,399,0,15,9,15,1056,215,390,208
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",8043.05,14.86469318,7871,573,5912,583,0,15,42,40,747,261,1170,404
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",8043.06,12.77981958,5986,474,4551,464,76,114,37,42,557,145,765,236
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",8043.08,16.55876005,5097,527,3241,411,15,26,135,104,862,226,844,399
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",8043.09,16.99716714,3177,308,2110,258,0,11,14,15,513,128,540,218
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",8043.1,9.812725879,9131,494,6578,517,107,100,82,70,1468,277,896,494
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",8043.11,17.87095215,8276,724,5298,424,18,29,58,72,1423,344,1479,830
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",8044.03,16.97782964,6856,595,4658,478,0,15,18,28,1016,300,1164,516
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",8044.04,17.15587967,5485,548,3831,384,47,72,84,73,582,152,941,336
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",8044.05,22.83489097,3210,411,2033,374,70,81,18,32,356,161,733,210
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",8044.06,17.06690832,6621,617,4255,388,102,76,38,38,1096,213,1130,441
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",8045.05,2.296918768,3570,362,3171,353,82,67,7,13,228,125,82,63
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",8045.06,2.991787251,5114,400,4249,381,10,16,63,90,639,192,153,85
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",8045.07,6.456668234,12762,724,9191,735,22,37,66,68,2659,531,824,321
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",8045.08,23.89023406,2478,279,1631,215,5,7,12,19,238,89,592,200
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",8045.09,20.61177307,5623,588,3469,381,6,13,33,32,956,250,1159,313
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",8045.1,32.45378652,6708,386,3931,356,28,23,74,65,498,161,2177,373
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",8045.11,36.49172244,2839,315,1300,229,38,51,24,22,441,71,1036,172
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",8046.03,25.64200114,5257,571,3502,522,51,61,16,26,340,147,1348,368
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",8046.06,4.571735915,7437,318,6185,405,35,40,22,35,855,283,340,193
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",8046.07,4.063238771,6768,364,5540,410,0,15,0,15,953,238,275,146
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",8046.08,12.53153911,3567,357,2368,275,0,11,0,11,752,225,447,227
1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois",8046.09,15.39657854,5787,504,3492,518,131,204,175,124,1098,265,891,267
1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois",8046.1,12.06113176,2421,229,1663,194,0,11,0,11,466,174,292,112
1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois",8046.11,5.571030641,4308,259,3470,265,0,11,34,51,564,184,240,94
1400000US17031804701,17031804701,"Census Tract 8047.01, Cook County, Illinois",8047.01,13.46096321,6686,578,4710,482,0,15,34,55,1042,267,900,285
1400000US17031804705,17031804705,"Census Tract 8047.05, Cook County, Illinois",8047.05,13.50373764,4147,333,2539,255,106,129,96,76,846,205,560,233
1400000US17031804706,17031804706,"Census Tract 8047.06, Cook County, Illinois",8047.06,5.858361142,2697,263,2017,125,0,11,49,42,473,134,158,104
1400000US17031804709,17031804709,"Census Tract 8047.09, Cook County, Illinois",8047.09,18.94265827,6034,475,3956,438,0,15,51,65,884,246,1143,369
1400000US17031804710,17031804710,"Census Tract 8047.10, Cook County, Illinois",8047.1,9.881332725,4382,339,3427,257,68,54,43,34,411,157,433,214
1400000US17031804711,17031804711,"Census Tract 8047.11, Cook County, Illinois",8047.11,25.91011502,8433,599,4779,475,0,15,112,100,1357,283,2185,422
1400000US17031804712,17031804712,"Census Tract 8047.12, Cook County, Illinois",8047.12,9.658103149,5177,419,3997,291,0,15,8,14,672,192,500,194
1400000US17031804713,17031804713,"Census Tract 8047.13, Cook County, Illinois",8047.13,34.82220295,4612,547,2482,330,0,11,21,25,503,179,1606,465
1400000US17031804714,17031804714,"Census Tract 8047.14, Cook County, Illinois",8047.14,7.965084561,3666,211,2880,288,11,13,49,30,434,138,292,193
1400000US17031804715,17031804715,"Census Tract 8047.15, Cook County, Illinois",8047.15,31.90709046,3272,390,1493,235,8,13,66,70,661,159,1044,357
1400000US17031804716,17031804716,"Census Tract 8047.16, Cook County, Illinois",8047.16,15.2276867,5490,445,3393,330,21,26,61,48,1179,194,836,327
1400000US17031804803,17031804803,"Census Tract 8048.03, Cook County, Illinois",8048.03,6.110823408,5793,417,4220,384,31,48,153,104,1035,297,354,197
1400000US17031804804,17031804804,"Census Tract 8048.04, Cook County, Illinois",8048.04,15.14929742,6832,483,4716,441,95,103,35,45,951,245,1035,267
1400000US17031804805,17031804805,"Census Tract 8048.05, Cook County, Illinois",8048.05,8.656004489,7128,481,5745,499,0,15,19,32,747,204,617,231
1400000US17031804806,17031804806,"Census Tract 8048.06, Cook County, Illinois",8048.06,13.81170758,3707,384,2357,391,0,11,14,21,824,225,512,209
1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois",8048.07,5.339289513,4701,286,4032,269,8,13,28,24,382,154,251,140
1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois",8048.08,9.641768293,2624,202,2047,145,7,10,13,13,304,69,253,145
1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois",8048.09,5.326295585,4168,209,3544,190,0,11,32,25,370,125,222,117
1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois",8048.1,7.587628866,7275,448,5331,495,227,191,62,51,1103,262,552,265
1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois",8049.01,4.710375557,6284,417,5096,434,0,15,109,99,783,278,296,196
1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois",8049.02,10.80984659,5606,514,3685,382,0,15,16,24,1299,301,606,285
1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois",8050.01,2.00902009,4878,311,4308,324,39,44,7,12,426,123,98,63
1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois",8050.02,28.29053558,6815,596,3133,535,0,15,86,54,1668,397,1928,598
1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois",8051.05,28.62448418,7270,23,4151,517,43,67,173,108,822,207,2081,509
1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois",8051.06,11.43644506,2903,282,2070,226,0,11,16,16,485,165,332,130
1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois",8051.07,28.30882353,6800,496,3804,483,48,58,35,40,988,231,1925,408
1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois",8051.08,32.56387921,6888,512,3475,415,37,54,22,38,1111,332,2243,451
1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois",8051.09,5.449528627,4349,266,3141,262,0,11,69,46,902,203,237,97
1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois",8051.1,6.413246269,4288,317,3398,281,0,11,31,29,584,210,275,125
1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois",8051.11,29.54271155,7457,501,4046,526,89,151,61,51,1058,296,2203,553
1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois",8051.12,7.428571429,2975,227,1752,277,14,16,38,32,950,176,221,96
1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois",8052.01,8.1232493,3570,260,2113,266,0,11,43,42,1124,163,290,154
1400000US17031805202,17031805202,"Census Tract 8052.02, Cook County, Illinois",8052.02,13.4867664,4345,303,2799,250,0,11,36,36,924,179,586,186
1400000US17031805301,17031805301,"Census Tract 8053.01, Cook County, Illinois",8053.01,8.72771973,3254,278,1765,257,0,11,98,74,1107,152,284,125
1400000US17031805302,17031805302,"Census Tract 8053.02, Cook County, Illinois",8053.02,7.094784072,3566,180,1798,225,0,11,0,11,1515,219,253,108
1400000US17031805401,17031805401,"Census Tract 8054.01, Cook County, Illinois",8054.01,10.89084065,3985,335,2482,293,0,11,33,38,1036,211,434,161
1400000US17031805402,17031805402,"Census Tract 8054.02, Cook County, Illinois",8054.02,8.034083993,4929,403,3171,311,0,11,41,63,1321,297,396,226
1400000US17031805501,17031805501,"Census Tract 8055.01, Cook County, Illinois",8055.01,6.235506313,3881,226,2991,257,53,79,39,33,556,156,242,126
1400000US17031805502,17031805502,"Census Tract 8055.02, Cook County, Illinois",8055.02,0.02528445,3955,215,3678,224,0,11,7,11,269,100,1,2
1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois",8056,1.266099105,4581,235,4308,245,0,11,24,27,191,81,58,35
1400000US17031805701,17031805701,"Census Tract 8057.01, Cook County, Illinois",8057.01,2.762108539,5141,246,4371,269,19,29,11,18,598,187,142,78
1400000US17031805702,17031805702,"Census Tract 8057.02, Cook County, Illinois",8057.02,5.225773719,1971,184,1708,175,0,11,0,11,160,69,103,58
1400000US17031805801,17031805801,"Census Tract 8058.01, Cook County, Illinois",8058.01,4.154302671,2359,184,1865,174,0,11,21,22,375,150,98,74
1400000US17031805802,17031805802,"Census Tract 8058.02, Cook County, Illinois",8058.02,0.781910397,4732,293,4231,296,19,29,25,24,420,115,37,28
