GEO.id,GEO.id2,GEO.display-label,,,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois",2432,2432,0,19.56521739,2070,234,1503,193,0,11,10,12,152,78,405,191
1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois",2433,2433,0,8.886852955,2183,205,1807,192,47,53,0,11,135,60,194,96
1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois",2434,2434,0,17.49672346,3052,370,2186,324,15,17,75,60,242,131,534,246
1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois",2435,2435,0,3.313348059,3169,286,2816,275,12,19,65,66,171,112,105,60
1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois",2502,2502,0,7.986373959,2642,444,2230,418,101,86,0,11,100,49,211,147
1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois",2503,2503,0,7.30268511,4916,506,4395,573,79,84,21,33,62,64,359,381
1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois",2504,2504,0,5.170259294,6402,735,5930,705,24,30,31,50,86,77,331,209
1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois",2505,2505,0,7.904927227,7489,546,6076,446,195,112,46,51,580,208,592,345
1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois",2506,2506,0,0.705360742,4962,529,4853,527,11,18,0,11,63,69,35,40
1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois",2507,2507,0,0.970061883,5979,794,5852,781,23,41,0,16,46,53,58,95
1400000US17031250800,17031250800,"Census Tract 2508, Cook County, Illinois",2508,2508,0,2.332746479,2272,302,2153,300,28,44,9,14,29,42,53,48
1400000US17031251000,17031251000,"Census Tract 2510, Cook County, Illinois",2510,2510,0,1.635514019,1284,234,1249,219,14,24,0,11,0,11,21,33
1400000US17031251100,17031251100,"Census Tract 2511, Cook County, Illinois",2511,2511,0,0.810642278,4811,662,4707,653,0,11,0,11,65,60,39,47
1400000US17031251200,17031251200,"Census Tract 2512, Cook County, Illinois",2512,2512,0,0,3946,503,3946,503,0,11,0,11,0,11,0,11
1400000US17031251300,17031251300,"Census Tract 2513, Cook County, Illinois",2513,2513,0,0.04189359,4774,591,4702,582,34,39,6,13,30,30,2,4
1400000US17031251400,17031251400,"Census Tract 2514, Cook County, Illinois",2514,2514,0,1.442307692,3952,468,3831,443,41,66,17,28,6,9,57,52
1400000US17031251500,17031251500,"Census Tract 2515, Cook County, Illinois",2515,2515,0,0,4227,641,4188,645,12,20,0,11,27,29,0,11
1400000US17031251600,17031251600,"Census Tract 2516, Cook County, Illinois",2516,2516,0,1.197227473,3174,545,3046,518,0,11,13,23,77,88,38,44
1400000US17031251700,17031251700,"Census Tract 2517, Cook County, Illinois",2517,2517,0,3.409795412,1613,360,1535,356,0,11,0,11,23,28,55,61
1400000US17031251800,17031251800,"Census Tract 2518, Cook County, Illinois",2518,2518,0,0,4954,601,4932,603,0,11,22,36,0,11,0,11
1400000US17031251900,17031251900,"Census Tract 2519, Cook County, Illinois",2519,2519,0,0.247402276,6063,786,5942,773,0,16,17,27,89,71,15,23
1400000US17031252000,17031252000,"Census Tract 2520, Cook County, Illinois",2520,2520,0,1.021262347,5973,722,5866,741,0,16,0,16,46,77,61,61
1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",2521.01,2521.01,0,2.245028865,1559,389,1524,386,0,11,0,11,0,11,35,44
1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",2521.02,2521.02,0,0,6110,853,6110,853,0,16,0,16,0,16,0,16
1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",2522.01,2522.01,0,0.113079533,2653,384,2613,374,0,11,0,11,37,36,3,7
1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",2522.02,2522.02,0,0,4391,587,4391,587,0,11,0,11,0,11,0,11
1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",2601,2601,0,0,1283,285,1283,285,0,11,0,11,0,11,0,11
1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",2602,2602,0,0,1140,302,1130,302,0,11,5,9,5,9,0,11
1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",2603,2603,0,0,1484,286,1484,286,0,11,0,11,0,11,0,11
1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",2604,2604,0,0.065789474,1520,384,1518,384,0,11,0,11,1,3,1,3
1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",2605,2605,0,0,1716,344,1716,344,0,11,0,11,0,11,0,11
1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",2606,2606,0,0,2945,516,2931,515,0,11,0,11,14,22,0,11
1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",2607,2607,0,0.705980066,2408,476,2386,477,0,11,0,11,5,9,17,27
1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",2608,2608,0,0,2245,432,2196,423,0,11,49,71,0,11,0,11
1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",2609,2609,0,0,1938,417,1931,416,2,14,0,11,5,11,0,11
1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",2610,2610,0,0,2698,599,2685,599,13,21,0,11,0,11,0,11
1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",2705,2705,0,0.722891566,1660,284,1606,285,42,60,0,11,0,11,12,19
1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",2712,2712,0,0,1342,300,1342,300,0,11,0,11,0,11,0,11
1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",2713,2713,0,0,1150,249,1147,247,3,7,0,11,0,11,0,11
1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",2714,2714,0,0.076982294,1299,379,1286,378,0,11,0,11,12,27,1,3
1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",2715,2715,0,0,1395,289,1316,283,0,11,0,11,79,63,0,11
1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",2718,2718,0,0,1017,468,1017,468,0,11,0,11,0,11,0,11
1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",2801,2801,0,8.539580578,5293,444,4500,457,0,16,93,75,248,88,452,223
1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",2804,2804,0,2.210526316,950,179,853,186,0,11,14,19,62,34,21,22
1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",2808,2808,0,0,544,111,541,112,0,11,0,11,3,5,0,11
1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",2809,2809,0,0.866217517,1039,283,1020,287,0,11,0,11,10,21,9,19
1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",2819,2819,0,22.07952581,4049,437,2842,370,0,11,36,44,277,187,894,259
1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",2827,2827,0,5.389221557,2505,349,2092,349,20,17,63,100,195,107,135,87
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",2828,2828,0,19.52491309,1726,205,1231,271,10,11,4,11,144,53,337,141
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",2831,2831,0,17.5069472,2519,355,1919,340,35,41,21,34,103,57,441,132
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",2832,2832,0,5.976095618,1255,177,1037,171,0,11,0,11,143,71,75,58
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",2838,2838,0,4.192740926,3196,257,2768,266,14,16,17,18,263,113,134,95
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",2909,2909,0,0,4038,690,4038,690,0,11,0,11,0,11,0,11
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",2912,2912,0,0,2440,531,2440,531,0,11,0,11,0,11,0,11
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",2916,2916,0,22.93478261,920,235,558,176,0,11,0,11,151,90,211,141
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",2922,2922,0,0,3043,498,3027,502,0,11,0,11,16,27,0,11
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",2924,2924,0,0,2028,422,2028,422,0,11,0,11,0,11,0,11
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",2925,2925,0,0,4136,558,4136,558,0,11,0,11,0,11,0,11
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",3005,3005,0,44.63296399,2888,458,1405,321,0,11,5,8,189,88,1289,329
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",3006,3006,0,28.88953152,3458,432,2171,388,0,11,11,17,277,102,999,247
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",3007,3007,0,36.19411368,4451,592,2408,496,46,52,20,21,366,86,1611,308
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",3008,3008,0,44.96221662,3970,688,1742,373,30,31,9,15,404,145,1785,512
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",3009,3009,0,41.66218397,3718,588,1756,440,122,141,12,19,279,116,1549,353
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",3011,3011,0,42.43128146,2583,403,1303,285,0,11,0,11,184,88,1096,274
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",3012,3012,0,38.14796175,3974,432,1948,331,0,11,0,11,510,182,1516,307
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",3016,3016,0,34.85868102,4458,601,2300,468,0,11,32,29,572,156,1554,271
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",3017.01,3017.01,0,37.59083287,3578,562,1753,399,0,11,0,11,480,151,1345,370
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",3017.02,3017.02,0,51.1662238,3387,620,1252,309,51,52,17,28,334,150,1733,499
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",3018.01,3018.01,0,41.599073,4315,543,2018,436,0,11,14,23,488,175,1795,387
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",3018.02,3018.02,0,43.1247509,2509,565,1121,462,0,11,0,11,306,135,1082,357
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",3018.03,3018.03,0,40.4340836,4976,627,2405,562,0,11,22,35,537,207,2012,461
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",3102,3102,0,5.240793201,1412,212,1065,201,24,39,25,31,224,76,74,61
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",3103,3103,0,14.54427925,1547,225,1054,169,5,9,37,44,226,123,225,94
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",3104,3104,0,18.63536317,1363,203,835,187,6,11,19,46,249,125,254,121
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",3105,3105,0,40.44605184,1659,344,738,226,29,43,12,18,209,125,671,213
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",3106,3106,0,27.58681786,5644,819,3502,628,0,16,42,51,543,218,1557,436
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",3107,3107,0,40.76723017,1538,287,676,193,33,34,0,11,202,82,627,247
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",3108,3108,0,41.08717949,4875,677,2184,328,213,195,31,22,444,167,2003,517
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",3109,3109,0,36.55288822,5332,593,2809,405,0,16,26,31,548,145,1949,408
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",3201,3201,0,12.73560346,9603,817,7347,841,11,17,181,131,841,267,1223,428
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",3204,3204,0,6.662354463,1546,409,1222,283,0,11,8,16,213,195,103,60
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",3206,3206,0,17.19346049,3670,357,2802,337,0,11,31,25,206,119,631,228
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",3301,3301,0,11.89326557,15740,1115,12586,1016,33,34,78,68,1171,371,1872,548
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",3302,3302,0,7.877066116,3872,279,3047,351,0,11,0,11,520,152,305,126
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",3403,3403,0,22.58559019,1957,254,912,203,0,11,6,10,597,145,442,172
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",3404,3404,0,30.7062436,1954,301,786,217,61,92,51,45,456,133,600,220
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",3405,3405,0,26.74199623,1593,215,985,169,0,11,4,8,178,107,426,205
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",3406,3406,0,0,1195,249,1191,249,0,11,0,11,4,6,0,11
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",3501,3501,0,27.77777778,1980,180,1148,157,13,24,36,45,233,140,550,142
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",3504,3504,0,0,857,195,849,194,0,11,0,11,8,8,0,11
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",3510,3510,0,26.94691458,3711,345,2624,343,0,11,61,98,26,27,1000,386
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",3511,3511,0,0,1919,255,1871,247,0,11,30,49,18,20,0,11
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",3514,3514,0,6.368960469,1366,177,1254,161,0,11,8,17,17,28,87,135
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",3515,3515,0,30.68181818,176,73,106,79,0,11,0,11,16,18,54,34
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",3602,3602,0,7.142857143,1330,292,1203,248,0,11,0,11,32,40,95,88
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",3801,3801,0,0.761542123,2101,258,2059,257,0,11,0,11,26,37,16,25
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",3802,3802,0,0,1552,233,1520,225,0,11,0,11,32,37,0,11
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",3805,3805,0,0,697,328,697,328,0,11,0,11,0,11,0,11
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",3807,3807,0,1.006289308,1590,453,1538,422,0,11,0,11,36,39,16,20
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",3812,3812,0,2.985074627,2278,359,2192,325,0,11,0,11,18,18,68,82
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",3814,3814,0,0.868621064,1842,280,1762,262,64,36,0,11,0,11,16,27
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",3815,3815,0,0,211,24,207,25,0,11,0,11,4,11,0,11
1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",3817,3817,0,#DIV/0!,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",3818,3818,0,0,1198,303,1121,270,0,11,0,11,77,58,0,11
1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",3819,3819,0,0.848656294,1414,336,1392,339,0,11,0,11,10,16,12,19
1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",3901,3901,0,4.531722054,1324,195,1247,190,0,11,0,11,17,19,60,55
1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",3902,3902,0,3.078556263,1884,278,1795,275,0,11,0,11,31,37,58,43
1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",3903,3903,0,1.421800948,2954,532,2864,530,0,11,4,9,44,40,42,33
1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",3904,3904,0,1.323828921,2946,370,2830,365,0,11,65,73,12,24,39,54
1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",3905,3905,0,5.374917054,1507,224,1239,168,0,11,9,14,178,117,81,51
1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",3906,3906,0,13.59516616,1986,191,1619,229,0,11,15,19,82,50,270,123
1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",3907,3907,0,14.64420147,5579,488,4222,468,29,45,83,75,428,200,817,249
1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",4003,4003,0,0,1671,368,1655,367,0,11,0,11,16,24,0,11
1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",4004,4004,0,0,1460,230,1451,229,0,11,0,11,9,14,0,11
1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",4005,4005,0,0,2147,401,2132,396,0,11,2,5,13,19,0,11
1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",4008,4008,0,0,2613,370,2604,370,0,11,0,11,9,13,0,11
1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",4101,4101,0,13.48066298,1810,297,1425,220,0,11,6,10,135,75,244,157
1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",4102,4102,0,26.79282869,1004,159,687,133,0,11,23,25,25,22,269,106
1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",4105,4105,0,3.853348298,2673,316,2488,321,0,11,28,29,54,32,103,61
1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",4106,4106,0,7.951807229,2490,348,2222,362,0,11,53,54,17,31,198,97
1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",4107,4107,0,11.91787682,1997,238,1568,215,13,20,10,15,168,78,238,124
1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",4108,4108,0,15.35458686,3074,328,2415,337,12,18,47,39,128,120,472,177
1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",4109,4109,0,7.952522255,3370,666,2783,556,68,89,64,62,187,99,268,122
1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",4110,4110,0,11.47265077,3565,406,2869,398,0,11,27,31,260,121,409,128
1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",4111,4111,0,15.62220233,2234,218,1554,159,0,11,24,24,307,91,349,210
1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",4112,4112,0,14.19200954,1677,204,1224,144,3,7,9,14,203,150,238,89
1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",4201,4201,0,3.894080997,1284,214,1182,235,0,11,0,11,52,54,50,67
1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",4202,4202,0,5.841526894,1729,245,1560,241,0,11,13,16,55,41,101,68
1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",4203,4203,0,13.46659653,1901,348,1523,336,0,11,47,44,75,55,256,139
1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",4204,4204,0,9.429978888,1421,269,1224,266,0,11,24,38,39,39,134,68
1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",4205,4205,0,0,2320,380,2286,380,0,11,0,11,34,40,0,11
1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",4206,4206,0,0.241545894,1656,415,1645,414,0,11,7,11,0,11,4,7
1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",4207,4207,0,2.292462661,2879,357,2800,342,0,11,0,11,13,20,66,71
1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",4208,4208,0,0.479616307,2502,468,2490,467,0,11,0,11,0,11,12,19
1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",4212,4212,0,1.010781671,1484,344,1451,342,0,11,0,11,18,23,15,24
1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",4301.01,4301.01,0,0,3997,759,3958,750,0,11,0,11,39,62,0,11
1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",4301.02,4301.02,0,5.789642972,3109,610,2865,582,0,11,0,11,64,74,180,199
1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",4302,4302,0,1.148131472,4442,564,4306,542,2,5,0,11,83,75,51,63
1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",4303,4303,0,0.499750125,2001,416,1966,426,0,11,25,39,0,11,10,16
1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",4304,4304,0,0.764574705,3139,612,3030,601,0,11,0,11,85,89,24,33
1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",4305,4305,0,2.722063037,3490,409,3385,398,0,11,10,15,0,11,95,78
1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",4306,4306,0,0,1693,314,1684,316,0,11,0,11,9,14,0,11
1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",4307,4307,0,2.501042101,2399,397,2275,397,10,20,0,11,54,60,60,40
1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois",4308,4308,0,0,1834,267,1819,272,0,11,15,18,0,11,0,11
1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois",4309,4309,0,0,1859,345,1855,344,0,11,0,11,4,7,0,11
1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois",4312,4312,0,3.012259194,2855,472,2624,425,10,17,76,116,59,64,86,98
1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois",4313.01,4313.01,0,3.657694962,2898,590,2751,605,0,11,0,11,41,47,106,119
1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois",4313.02,4313.02,0,0.60382422,2981,555,2934,553,2,4,17,27,10,33,18,66
1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois",4314,4314,0,2.527018436,6292,669,5999,653,29,47,5,12,100,84,159,130
1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",4401.01,4401.01,0,0.222766763,4489,802,4468,804,0,11,0,11,11,23,10,15
1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois",4401.02,4401.02,0,0,3252,524,3252,524,0,11,0,11,0,11,0,11
1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",4402.01,4402.01,0,0,5323,924,5287,924,0,16,36,60,0,16,0,16
1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",4402.02,4402.02,0,0,3361,363,3157,417,0,11,97,118,107,107,0,11
1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois",4403,4403,0,0.022727273,4400,457,4352,453,0,11,46,49,1,2,1,3
1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois",4406,4406,0,0.890207715,2022,293,1996,290,0,11,0,11,8,12,18,22
1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",4407,4407,0,1.213171577,1731,242,1675,253,0,11,28,33,7,11,21,18
1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",4408,4408,0,0.74801309,2139,211,2123,210,0,11,0,11,0,11,16,17
1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",4409,4409,0,0,2858,414,2850,412,0,11,0,11,8,12,0,11
1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois",4503,4503,0,2.447647539,3677,393,3540,381,0,11,0,11,47,32,90,68
1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois",4601,4601,0,5.84223013,3372,511,3015,517,0,11,0,11,160,66,197,64
1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois",4602,4602,0,15.625,2272,531,1802,426,26,37,5,13,84,80,355,213
1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois",4603.01,4603.01,0,11.45085803,3205,682,2742,678,17,28,0,11,79,69,367,105
1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois",4603.02,4603.02,0,7.577737131,3827,720,3357,650,0,11,26,38,154,172,290,318
1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",4604,4604,0,0.910232266,3186,470,3100,457,0,11,0,11,57,58,29,49
1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",4605,4605,0,2.079755772,5241,533,4948,504,0,16,63,103,121,100,109,114
1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",4606,4606,0,3.839869281,1224,293,1043,276,0,11,0,11,134,125,47,50
1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",4607,4607,0,20.74272332,2989,473,2299,426,28,33,0,11,42,35,620,299
1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",4610,4610,0,1.128205128,1950,287,1740,266,22,27,0,11,166,92,22,22
1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",4701,4701,0,1.225769669,3508,686,3398,681,0,11,10,18,57,54,43,58
1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",4801,4801,0,0,1963,221,1952,220,0,11,0,11,11,17,0,11
1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",4802,4802,0,0,1353,205,1353,205,0,11,0,11,0,11,0,11
1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",4803,4803,0,0,1405,304,1397,307,0,11,0,11,8,12,0,11
1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",4804,4804,0,4.199634814,6572,566,6059,544,0,16,0,16,237,128,276,275
1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",4805,4805,0,3.17254775,3089,398,2815,365,51,60,0,11,125,85,98,65
1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",4903,4903,0,0.486381323,2056,197,1992,204,0,11,0,11,54,67,10,13
1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",4904,4904,0,0,1113,184,1097,185,0,11,0,11,16,23,0,11
1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",4905,4905,0,2.438016529,2420,267,2299,259,14,21,17,22,31,41,59,58
1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",4906,4906,0,3.76940133,1353,217,1244,216,9,15,0,11,49,69,51,54
1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",4907,4907,0,1.103955842,3261,323,3200,320,0,11,0,11,25,28,36,37
1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",4908,4908,0,1.702908043,3817,419,3716,417,18,28,0,11,18,21,65,62
1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",4909.01,4909.01,0,0.684596577,4090,567,4000,573,10,22,0,11,52,54,28,45
1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",4909.02,4909.02,0,0.335922738,4763,651,4713,657,0,11,0,11,34,54,16,23
1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",4910,4910,0,0.242375278,4951,604,4905,607,0,11,25,39,9,14,12,19
1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",4911,4911,0,0.250156348,4797,434,4723,428,22,30,0,11,40,42,12,19
1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",4912,4912,0,0,2977,522,2952,520,0,11,0,11,25,36,0,11
1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",4913,4913,0,0.440528634,2724,395,2705,392,0,11,0,11,7,14,12,19
1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",4914,4914,0,0.31201248,3205,582,3195,587,0,11,0,11,0,11,10,21
1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois",5001,5001,0,0,3585,396,3569,393,0,11,10,16,6,10,0,11
