tract,percent_high_school_2016,percent_high_school_2015,percent_high_school_2014,percent_high_school_2013,percent_high_school_2012,percent_high_school_2011
3807,,81.44750255,80.65654822,79.16018424,84.66691919,79.69720347
3812,,92.1185372,86.24666667,82.51199239,83.57621844,83.21632029
3814,,76.93510555,78.91608833,83.61420314,84.82142857,89.68927959
3815,,80.95238095,77.86648649,55.71017964,93.60283688,92.72990937
3817,,0,0,0,0,0
3818,,80.16701461,82.35128205,80.56491228,82.20425056,83.56428571
3819,,86.679353,82.98111753,88.37747408,85.75866142,84.04823054
3901,,87.01754386,88.17594568,82.16153091,81.90142857,81.21276596
3902,,92.72588055,93.65474339,95.74676806,92.36974952,93.04133333
3903,,83.60572012,80.0125,80.98914286,81.72439537,80.73057325
3904,,78.29010567,77.45769429,76.88890555,76.94762336,79.81267932
3905,,88.54700855,84.38893281,86.65146948,86.12630732,87.97783251
3906,,96.99658703,97.28571429,98.1763329,98.31872146,96.19629139
3907,,98.45596645,97.40331482,95.15054008,96.14565389,96.42489508
4003,,89.23654568,86.84801762,83.12716942,79.87089041,80.47507692
4004,,84.94711147,80.68315217,81.46358543,84.60365974,83.6907312
4005,,69.08698778,68.54090268,67.78216028,65.82050938,67.33354134
4008,,70.53880376,69.17787934,61.60212014,72.39507324,66.61730183
4101,,94.15917843,88.64916268,90.2804137,91.26395272,90.52698305
4102,,99.47229551,99.42966728,100,100,100
4105,,96.98113208,96.29876374,95.87848389,96.30679794,95.8
4106,,94.14556962,96.10573852,96.6261309,96.39299574,95.01461694
4107,,94.77260847,95.08484848,94.4707833,96.09076238,92.60715835
4108,,98.40652934,96.53913043,95.52902736,95.15467128,92.54077125
4109,,93.52826511,94.82826347,96.93466105,96.1366897,97.21084337
4110,,98.82825578,97.13167421,96.11740707,96.20079365,95.92019762
4111,,99.21548117,99.47362288,98.22648649,98.25970952,98.61856123
4112,,97.09090909,97.22929936,97.66769025,95.77040521,95.47824176
4201,,86.84210526,87.40088203,87.20348706,85.31722934,85.07827627
4202,,86.53675819,89.0558551,90.70315236,83.24906832,82.16481752
4203,,96.62921348,97.03397914,97.98942632,96.03153705,97.57913105
4204,,84.56243854,84.65995976,86.78047285,85.96829067,80.61136891
4205,,77.09611452,75.8,75.95973025,80.02952381,79.80951705
4206,,78.77013177,75.13675919,68.17889581,64.62834367,68.70922486
4207,,76.45631068,77.04024551,80.66592751,81.31975363,79.31494542
4208,,82.50170882,81.40490323,80.05281174,75.10402393,70.67012401
4212,,84.80801336,82.75332266,80.86773163,78.04937552,70.34889415
4301.01,,90.93586387,90.53628227,91.49948652,91.7034249,86.68824329
4301.02,,87.04623615,88.90668563,89.32498144,87.8822643,89.67573872
4302,,85.70261438,76.77085009,77.75755396,81.67208396,83.1811828
4303,,81.02084831,82.00407177,83.0360988,87.99609164,85.61983071
4304,,79.63800905,76.56190086,76.04579439,76.1252738,71.63796296
4305,,82.06924979,83.67725857,81.7137931,83.90625474,84.19183751
4306,,92.67857143,91.51176,91.09774495,91.14792627,91.36762531
4307,,85.39163864,87.06451613,87.28554758,87.106,88.84421553
4308,,90.66091954,89.60113556,88.59547739,88.38109527,91.56513111
4309,,85.28099911,86.3371564,85.26669463,85.40342517,82.08764242
4312,,89.43350743,90.17517928,92.18053356,87.16780884,85.0879567
4313.01,,88.17802503,84.076979,81.98263608,79.49525392,76.98844971
4313.02,,78.65292602,77.51284779,77.08902292,81.52982373,84.23534989
4314,,86.14904409,86.88160437,85.52950067,86.90150579,85.07489895
4401.01,,77.73152966,77.72388809,76.0838685,77.33023107,76.44215531
4401.02,,84.56735058,87.78720782,83.98278231,82.28025244,80.93511247
4402.01,,88.66195339,88.42508242,89.90220441,87.4362916,87.05476718
4402.02,,86.37792525,88.76856946,87.19326623,86.04127273,88.4928811
4403,,92.03606311,91.61528067,89.77010309,90.09619899,88.56623482
4406,,93.1661442,89.74224086,88.13906158,87.20477941,89.14040518
4407,,87.22600151,89.70032494,89.01389108,89.13479181,93.95991348
4408,,85.64593301,87.79736842,90.74851485,91.55232011,92.48985507
4409,,88.06787083,86.29694915,87.89898305,87.8847981,87.95727656
4503,,87.63683194,88.52726098,89.23901136,88.37630427,87.78962859
4601,,82.44994111,83.09728,80.06832061,78.82512648,81.01812552
4602,,70.44093631,64.66782842,61.90897984,54.21142654,63.85563187
4603.01,,71.06469689,65.53738409,65.12591025,66.25706852,62.7704607
4603.02,,71.0828548,67.07919622,66.7307377,65.87023767,67.86801948
4604,,89.0732497,86.24618182,88.67153729,87.15629454,88.39575114
4605,,91.67711206,88.85553589,88.27616438,87.20453461,82.90230548
4606,,78.6545925,75.68918269,81.03207101,79.76103896,82.76079665
4607,,67.08074534,67.23333333,66.90722126,62.79551321,58.85703971
4610,,60.22900763,57.88566622,60.90263523,59.4939759,60.14137931
4701,,80.17241379,78.24206696,74.28072464,80.25081301,83.63333333
4801,,88.43835616,90.93519908,90.72572639,92.32789855,90.92366992
4802,,91.50390625,89.71601686,90.44471243,87.42670753,86.215301
4803,,91.42011834,88.35774947,89.8125649,84.04797048,85.36741573
4804,,87.25396522,89.01189306,89.4913683,87.12416918,89.44417965
4805,,85.76939563,87.35353225,85.90508475,86.81637774,86.14633364
4903,,90.12273524,87.65070822,90.17903137,85.41235955,86.37609209
4904,,93.58799454,90.15977301,86.22592593,89.19309173,87.24226254
4905,,90.90909091,90.17771399,89.0717102,88.01240229,88.04482759
4906,,84.94983278,88.15933682,86.08838884,87.08845438,85.73300493
4907,,82.04291045,75.07988506,75.13747209,77.73480988,82.13076636
4908,,81.22901276,80.24838819,79.38211493,79.50993548,80.05003028
4909.01,,79.56589147,78.26230122,76.87234043,77.42694848,77.40210956
4909.02,,86.68847509,87.99209413,85.33837953,85.32150313,84.14795993
4910,,75.84448693,76.9754386,73.77033353,75.31710794,71.59186731
4911,,87.38738739,89.31996497,86.55522559,83.4860979,78.7590998
4912,,85.6516977,81.00147059,81.08595506,81.86536648,86.3838725
4913,,77.69827072,81.4375,82.75962733,74.83959391,72.8667426
4914,,80.71539658,77.59088146,77.12167901,77.47700348,80.7645357
5001,,88.08392716,88.35401929,88.97209302,91.96037469,91.30525747
5002,,89.50617284,85.48950166,82.93854595,82.8744186,80.53391635
5003,,79.23211169,72.78670382,76.72379447,78.35641593,73.75974026
5101,,66.82840759,70.63969588,70.01595745,70.93014677,66.98447112
5102,,82.25880201,82.40267229,83.88439462,85.84890017,82.90060852
5103,,88.51451579,84.43227929,81.86130719,82.9896049,82.21590654
5201,,68.99055919,72.78787879,68.46720351,68.05088908,65.07333333
5202,,59.47598253,57.70938628,61.46771508,60.02071307,55.85092359
5203,,70.82699137,68.46722465,66.9980902,65.24317862,64.57292735
5204,,72.24683544,70.23917563,74.15599858,69.57936126,66.50297158
5205,,77.90994053,83.19127973,83.0916594,83.17469485,78.95344214
5206,,72.65861027,70.0782403,69.72670623,66.77767666,64.41495085
5301,,62.36281472,60.24945946,54.27282976,58.36872385,52.84732394
5302,,74.51219512,73.40515464,72.84128591,70.3356383,70.28495298
5303,,83.96834701,84.44079422,82.3199486,82.25124204,78.68023033
5304,,89.1650733,80.69090335,79.39490862,78.02757125,86.98805574
5305.01,,83.73476063,76.66516129,75.76114809,73.73860285,72.97163121
5305.02,,88.5026738,91.2169697,87.43362832,87.964,90.32432702
5305.03,,81.14695341,79.63657056,81.27815826,83.5,86.89283963
5306,,87.00512343,83.37476426,84.67239798,84.12911233,86.08005422
5401.01,,74.97532083,76.18966203,77.78857736,77.35059555,82.69191919
5401.02,,74.47163515,73.45348721,72.19583545,71.34505845,74.97980456
5501,,83.51758794,79.79122601,78.03263395,77.40383171,79.02408759
5502,,93.02443992,88.35839599,88.86069803,87.98370875,84.23257965
5601,,75.32133676,80.28216433,75.10770975,74.65828221,73.14497878
5602,,79.36630603,80.88678571,84.24933036,77.73129496,81.37094365
5603,,76.95635077,75.91611659,73.66884211,76.95898089,76.7917664
5604,,70.12750455,69.85090047,66.78843398,58.40258065,71.29513185
5607,,73.58790772,73.56304429,71.61989683,72.98582268,76.37972079
5608,,81.62455627,84.25125563,85.30090052,87.15090286,87.54475225
5609,,88.69646618,89.07909343,88.44131936,86.51421131,83.86293706
5610,,87.81676413,89.22021136,88.20690284,86.8716143,86.43984674
5611,,85.5764814,87.30522788,85.21490724,85.34890097,86.475
5701,,76.38190955,72.30268714,69.25306513,65.6892973,68.38629808
5702,,69.68503937,71.02301534,73.22943495,69.76570513,65.65397527
5703,,68.28205128,69.97461593,66.95275647,67.0096432,69.60356353
5704,,72.48592116,72.18605166,75.1128266,68.09946809,64.07654185
5705,,72.82789153,67.91373569,66.05329615,63.90790149,65.95510204
5801,,66.08265948,65.27167656,62.25793651,66.91371807,65.04438503
5802,,58.44093735,54.5213572,57.06564922,58.99926055,55.50183028
5803,,45.88921283,41.91588133,48.09109812,48.61160221,49.38666667
5804,,70.18181818,67.05246492,67.26680942,67.26427256,67.24642857
5805.01,,61.37776672,59.74686434,59.14772497,59.51590736,61.21332968
5805.02,,65.50275663,62.88029445,65.25581792,62.768187,65.11693989
5806,,55.50603041,50.59937238,50.59441461,53.4237231,54.78141361
5807,,58.34168337,59.07244114,54.93567026,57.21268534,57.54718134
5808,,55.14644351,57.57443609,57.08938656,56.90932203,53.4165625
5905,,70.89655172,71.74664311,73.55952214,70.42522094,78.54297337
5906,,69.34013853,72.54511545,73.94096475,72.7364598,73.67390504
5907,,64.66462078,59.13391456,61.98851718,62.72024425,64.1389015
6004,,78.74936451,76.62416731,78.58088157,77.19345592,74.26196605
6006,,71.04316547,68.17863702,71.99077547,72.98743455,73.01816694
6007,,79.86881937,73.71847826,74.94615385,70.90553969,58.77250138
6009,,80.82884097,79.94625314,78.40637755,78.86914569,77.42239032
6103,,59.4017094,56.4974614,56.16931217,48.44587206,47.76786504
6104,,58.0306699,49.40725875,50.70276498,51.55567308,47.69018182
6108,,86.95652174,82.57728873,84.82768166,89.587236,90.49578947
6110,,69.86089645,67.58675497,67.29147982,62.50087719,59.81345219
6111,,61.24920331,57.84771323,50.27936314,48.21322561,50.63597884
6112,,68.88013506,63.68667906,56.88443861,47.65894207,52.57334978
6113,,61.9478446,65.81150895,58.72369215,56.63712972,56.03526638
6114,,54.1276216,47.82556228,43.82492997,45.71259436,44.52581818
6115,,76.14213198,63.85674288,53.09381238,50.64067383,47.10327642
6116,,61.05072464,65.59883721,65.95967302,68.4977918,72.0116802
6117,,72.30098146,69.60681818,66.46109325,64.30507726,58.18808594
6118,,61.08108108,59.30157068,65.42258065,69.13788575,66.59669421
6119,,71.14624506,67.82011577,62.90118343,61.19426796,59.17811218
6120,,81.12858464,80.50115658,79.67260274,74.76493506,64.78430067
6121,,80.79399142,81.42530934,79.32099323,72.92200198,71.88842105
6201,,70.93672457,68.71038283,71.46483217,70.91907046,69.50523839
6202,,78.48371596,79.67203714,67.98692185,62.83797909,59.7125
6203,,70.08842753,72.4675714,66.49848024,63.62913949,63.32944915
6204,,68.97897898,63.27558173,63.70425591,64.13837925,64.47555744
6301,,59.51417004,56.62156863,53.90089629,53.88846626,48.75125628
6302,,60.5904059,50.97894737,49.41146853,51.65894942,50.9631016
6303,,60.42666667,58.11729238,59.4,54.49851446,51.00252331
6304,,54.62307372,47.57226667,44.76654796,43.96289222,45.02587209
6305,,49.22727273,45.50699892,47.23019904,49.16766699,51.18488771
6308,,58.29928002,55.04013331,54.61427637,51.28525492,47.40200888
6309,,65.29060293,61.47219917,61.83579882,58.22084048,52.45294118
6401,,70.50912584,73.65073375,70.22591743,64.16388889,65.23409716
6403,,85.6379056,81.07190458,80.40460721,77.04700391,80.27378368
6404,,85.94391245,90.76200873,87.82724796,86.75971545,82.65399002
6405,,89.71407352,90.87007874,91.32803181,87.72732321,87.03319269
6406,,81.83497537,82.15266272,81.48908297,83.1738756,83.22568659
6407,,84.02444347,80.19359146,76.80300648,76.18218997,75.79864253
6408,,80.31620553,82.4296764,85.02169967,87.96725352,87.7
6501,,62.24014893,66.14274414,64.0249858,67.16532816,67.4364699
6502,,69.43724546,70.31809781,71.35713418,76.75980615,80.22240493
6503.01,,72.36808565,76.2270136,69.825983,67.67272727,64.51650203
6503.02,,61.57234836,61.52815884,68.72521619,57.87113116,59.15703545
6504,,68.15642458,58.45480944,60.73113305,61.45013135,63.18902137
6505,,79.25706772,77.960091,81.54765448,78.81531646,75.85378671
6603.01,,63.89140271,69.96673095,66.87366893,66.47044745,65.15572917
6603.02,,59.53772582,61.05180789,58.39810959,59.8438646,58.76684444
6604,,56.68820292,57.73628412,55.80480375,56.49824613,55.16366848
6605,,57.08534622,52.25100464,51.33675553,55.21526395,52.79893238
6606,,70.08857597,70.90379115,76.65128205,75.32501239,74.26182042
6607,,71.7268623,71.69923037,71.44368071,66.01711027,69.31657534
6608,,72.79703625,70.71292135,68.46540938,65.9484016,63.18049133
6609,,82.54317111,81.00592313,80.01875589,78.49001848,75.65729795
6610,,87.09997519,89.11950108,88.50614245,87.26422018,86.51420326
6611,,76.38359848,76.42624561,77.65775185,79.81246083,81.27606958
6701,,71.64887307,70.24430512,72.2873805,71.75098901,71.73771689
6702,,77.72020725,74.9073913,72.94714882,71.58191489,64.20526316
6703,,77.69953052,78.56870897,81.66167883,68.59901478,70.21707633
6704,,77.54237288,73.02810963,70.44926931,68.38315217,64.66616432
6705,,83.45323741,80.37142857,68.4849162,69.69284141,65.47567568
6706,,73.16433566,67.7478125,67.13288644,68.2809978,70.31333333
6707,,74.8015873,74.15976891,74.76872659,74.46464208,66.43700089
6708,,67.27272727,69.16129032,73.04327666,78.00970266,83.82257261
6709,,82.73504274,81.31496063,79.20360598,77.8138756,79.87451972
6711,,63.47305389,69.30685225,70.63140407,70.11800581,77.27933262
6712,,68.10810811,69.37823129,70.13928571,80.18428053,71.71586716
6713,,73.21313587,71.63878897,70.47481268,68.46283901,70.76649718
6714,,72.25981055,71.79737188,79.08717949,82.04269912,80.94174625
6715,,70.56721751,63.79090909,68.05636711,60.46264456,53.9992688
6716,,80.58139535,79.43262643,74.27315914,72.05922228,76.80051049
6718,,72.81553398,61.15899441,65.41711712,64.81761547,62.88999065
6719,,81.66287016,83.2905,76.35810114,74.50796277,72.51528662
6720,,77.67195767,78.1819359,76.62253219,78.21237153,76.6483368
6805,,67.41935484,65.37288136,66.04652632,62.67245509,72.86422414
6806,,72.54098361,69.23111511,72.72826797,78.17536534,84.69657795
6809,,73.76569038,74.62142857,74.8832091,74.67614679,74.09355993
6810,,72.29575536,69.71945701,62.39773707,64.60309392,59.49957285
6811,,69.95850622,68.05004052,66.43485667,69.65389664,70.12157018
6812,,75.46683838,77.93335347,73.96625616,69.86755504,67.71665696
6813,,79.57186544,72.35059022,75.76100196,75.97601744,73.63170614
6814,,76.09444171,68.29430255,70.53485255,72.43556356,75.29000943
6903,,81.35120045,76.79430564,79.4009009,75.65699422,72.85454545
6904,,86.33540373,85.30825556,81.95017065,83.14119639,81.24617134
6905,,83.53344768,84.63473227,78.37072136,71.7482593,76.05491525
6909,,88.37551501,89.17772861,88.62388905,87.41295181,87.03973019
6910,,91.84592296,93.91389432,93.110684,91.07124285,90.41002445
6911,,77.40693196,75.16251113,74.51424682,75.90898628,76.65289608
6912,,82.40109141,81.3787594,81.43932155,79.02041021,81.94285714
6913,,88.44580777,90.96171634,88.20734921,91.2582185,89.66416785
6914,,83.98079441,82.6830131,85.29552537,85.10883549,83.87590361
6915,,80.50909091,78.64920635,82.51464497,80.48391768,83.47235023
7001,,87.32394366,85.49344538,80.28379521,80.73687676,81.61868665
7002,,71.04221636,66.88684673,67.66939394,66.23244531,69.12730845
7003.01,,73.38394295,75.78512438,72.76584383,77.91803815,76.97353464
7003.02,,84.94387506,86.3373057,85.2981982,83.95775633,81.57789203
7004.01,,86.95556047,87.06842332,88.35553856,87.80192606,86.21927632
7004.02,,86.05539637,89.15081512,89.41963212,90.87658041,92.0693484
7005.01,,91.25373604,90.8991059,89.109375,86.00737656,84.93236246
7005.02,,88.75103391,90.91309877,93.09530037,90.68499786,90.71856786
7101,,80.30973451,81.12415966,81.19374348,74.22122093,71.38942408
7102,,79.27829415,79.59930051,80.86192577,77.66906939,79.72653444
7103,,76.93089431,78.72243902,73.23958159,72.30417711,78.10435746
7104,,85.04889346,84.07495826,82.68554442,83.78262817,78.32863238
7105,,80.79973562,79.82881242,79.11946156,77.77779528,81.88857672
7106,,77.03927492,76.50208507,80.04177813,78.1936965,77.75971897
7107,,86.14180479,87.0175644,83.26723324,82.87458088,81.80090752
7108,,91.12966345,83.44833545,78.32851469,74.77390841,75.23571429
7109,,75.32239156,76.31064682,78.44474124,81.48624642,84.02144638
7110,,73.20859873,74.98360656,76.18005269,79.53288136,79.67218615
7111,,80.14538846,77.52753504,74.04090528,73.67111111,76.35214632
7112,,84.4622544,85.6775083,84.97273424,84.46937567,86.5459893
7113,,86.48454349,83.19318182,79.52566586,81.00104012,76.73698083
7114,,77.2082879,78.25,79.64783372,85.04367454,81.65534884
7115,,80.03237992,81.9120332,73.87635232,75.55429162,74.39535942
7201,,95.11178477,96.59925505,98.20354563,98.07882545,98.79886442
7202,,93.9885783,94.54138448,95.99643392,92.16397059,92.55102286
7203,,98.51004851,98.24083553,96.91642436,96.23253936,95.57518248
7204,,97.6022567,98.01210014,98.48973531,98.7174113,96.56582915
7205,,96.62243667,95.45998775,93.97333333,95.73798956,97.20442359
7206,,96.77938808,97.31491935,97.71328,98.67387234,95.58628099
7207,,95.98777226,98.0744713,97.07471624,95.24244088,92.76400679
7301,,88.21274557,92.04016198,92.15296804,91.54980159,91.01160494
7302.01,,91.16161616,89.66146546,88.16708061,88.57334711,85.28036978
7302.02,,84.11525674,82.41222104,81.67278085,83.76687524,79.252277
7303,,88.72928177,88.08380187,85.99324675,79.6171875,78.35900901
7304,,87.11566618,87.50520896,86.95802306,85.22017804,86.16652807
7305,,92.47249566,92.04463401,91.20294522,87.85489965,86.89009557
7306,,87.6146789,86.64083578,87.26046512,87.02182092,88.31265018
7307,,84.94683828,87.72119789,89.39860221,87.98543754,88.63162333
7401,,90.45155221,91.74153264,91.27955182,92.5609767,91.48631579
7402,,95.13610889,95.28998748,95.83382166,96.37076576,96.81661191
7403,,97.08914494,94.85276753,96.58196423,95.40941649,94.06318632
7404,,95.4815024,97.21941497,96.63066038,94.74446039,93.43115462
7501,,89.6541703,89.70699052,89.97024316,88.8720286,89.37027027
7502,,95.57335582,95.03110814,96.14362506,95.56835094,96.11924565
7503,,95.72279372,94.2873478,92.38095703,92.34324468,93.57808511
7504,,96.14121511,94.95333333,94.95919283,91.91817787,92.8209754
7505,,84.71807133,81.34204019,89.70155399,86.37349739,86.2993536
7506,,85.0963429,86.34051919,82.32262853,79.31062308,82.91032815
7608.01,,92.39732013,94.68529156,95.45944836,93.9203555,93.56360213
7608.02,,85.51967709,85.87559437,87.19566327,86.05864474,86.97091
7608.03,,82.90085205,86.70356243,86.16184023,88.32588407,87.24412371
7702.01,,95.78878464,93.99223469,93.20687405,94.13963012,92.87380156
7702.02,,93.18125465,91.89142929,91.29019127,91.92060695,91.87867184
7703,,93.75641464,93.80642409,94.22720971,94.84808917,94.68545355
7704,,90.63599459,88.96126859,91.89682222,90.96259718,90.08092486
7705,,65.98173516,61.46571429,57.81627907,58.43907446,56.89228395
7706.01,,80.94500387,81.66969463,88.49448669,90.58229376,91.66787276
7706.02,,70.35362935,71.6278057,69.1081708,80.60913663,77.00038081
7707,,93.05887985,92.69425837,92.29511737,91.70063694,89.80156098
7708,,85.20865196,82.94571429,86.4707495,87.29070064,88.79843049
7709.01,,84.81041571,83.75290859,84.16674664,82.69481268,85.1452902
7709.02,,88.54700855,86.48567435,86.51187739,85.58174905,86.18232286
8001,,97.29885057,97.38519349,98.18370497,98.54120397,98.50071856
8002,,96.33401222,97.43918481,99.13362271,98.82826087,99.09868228
8003,,95.15477793,95.54719647,96.69958923,97.02751371,97.60474436
8004,,97.68198455,96.60772947,97.07898265,97.23021346,97.19788101
8005,,98.07747489,98.59267432,99.06266748,98.90394619,98.77457475
8006,,97.85841761,97.93257212,98.02641509,98.09112207,97.8235819
8007,,96.92352769,98.08666474,97.38061166,97.68508772,98.86549296
8008,,97.28292971,97.274156,96.8495596,96.17818792,90.73888582
8009,,96.88393368,96.40602026,94.61502959,94.30649956,95.32286902
8010,,96.65492958,96.82299145,97.9663522,96.53379722,97.39173228
8011,,99.41558442,99.43289262,98.3226834,98.08345865,97.87768489
8012,,97.0831691,98.03507091,98.20498262,97.36731429,97.79417007
8013,,97.74899784,97.75149586,97.52028411,97.68050227,98.20288022
8014,,97.13133124,96.8952011,97.30935561,97.12237085,97.0443038
8015,,93.45812808,92.29111748,92.27296347,91.77249078,91.6117119
8016.01,,96.25178827,96.12774212,96.56328816,95.47772083,95.34139403
8016.03,,94.30709174,94.40472973,95.33365718,95.01970803,94.65781621
8016.05,,94.82636428,95.71692666,96.89772889,97.04075454,96.66531792
8016.06,,95.4954955,95.34364261,94.83133093,95.46257105,95.19269565
8016.07,,95.85678901,94.76436484,94.13931982,94.30534734,93.14900398
8016.08,,95.51305627,94.48331108,94.3794741,95.54604514,93.09010669
8017.01,,98.14264487,98.46583333,97.95421506,97.97824207,98.82853087
8017.02,,98.25029656,98.83154904,98.44498208,98.82700031,97.74615385
8018,,97.58542141,97.32477554,97.38316738,97.66607143,95.01448393
8019.01,,95.38508557,91.61599312,91.89619518,92.11638234,91.30680816
8019.02,,98.22680412,97.72173372,96.77067669,97.44827432,97.09589816
8020.02,,94.14532148,93.4783966,93.16408364,93.75257344,93.952
8020.03,,90.7059421,88.87790698,89.63229167,93.0388642,94.04837209
8020.04,,92.62934089,90.30651921,90.90349325,89.19626647,88.8678645
8021,,97.60244115,98.60196249,97.49057522,98.68298969,97.52735484
8022,,97.06632653,97.06135109,97.8268752,97.69193246,97.14289883
8023,,97.95396419,98.37000533,97.03221563,96.59069767,95.87542794
8024.02,,84.67240555,86.99285887,86.82971456,87.4436444,86.38549704
8024.03,,94.71264368,94.86048448,93.5707917,95.20526316,98.94646629
8024.04,,86.01127555,88.33032326,85.16041327,83.96698923,84.58007027
8025.03,,95.96293845,94.98660834,92.7646185,93.22456897,93.85348606
8025.04,,83.74613003,80.7085053,81.25877378,82.40293225,83.01275542
8025.05,,75.25188917,74.23366538,74.08734076,78.85061069,78.76001132
8025.06,,73.94957983,75.27092265,76.23214286,73.96494538,78.49960278
8026.05,,94.48334757,93.48408287,93.60221004,93.83246347,94.61565441
8026.07,,96.32014719,94.03510125,96.00501505,96.93154876,98.97738095
8026.08,,95.58659218,96.71612188,96.84449905,96.36205429,95.64528185
8026.09,,83.40862423,80.7801877,82.3832,79.84471049,74.25262937
8026.1,,95.08547009,96.71268882,94.54631829,94.81078509,93.86993671
8027.01,,84.372502,85.04177625,89.66179471,87.30530303,84.60276471
8027.02,,92.43369735,91.04384656,89.27806645,88.99509141,86.56744125
8028.01,,92.16914644,93.09349722,92.1188862,91.64547414,92.70493421
8028.02,,94.73142622,91.90469963,91.78113015,91.34067797,91.64954822
8029,,97.34571997,97.27066315,97.01636209,97.88878567,96.86621943
8030.05,,97.97205949,96.98281321,95.75082821,95.32265276,94.7859596
8030.07,,96.74442451,97.51767099,97.10862866,95.77117186,93.47090276
8030.08,,97.2614841,97.8956446,95.75242494,95.88074246,95.16682544
8030.1,,97.52288638,96.63571034,93.04570637,93.83036138,93.75852498
8030.12,,95.38294405,95.47380569,91.6101021,90.27272727,90.25873973
8030.13,,94.61412917,93.26702276,94.6270073,95.1374325,94.59289168
8030.14,,86.64025927,87.55332582,91.16425816,89.02494013,87.72751479
8030.15,,92.91545957,94.6032173,93.3090933,91.70827623,90.97983351
8030.16,,97.56224066,96.61194863,97.97520958,98.15146094,96.7625323
8030.17,,94.48802642,94.4726087,94.39944751,94.26105335,93.79646182
8031,,96.24277457,95.80897704,95.45536,96.388,96.66971214
8032,,94.59930314,94.39519086,93.8222918,94.65605842,93.87634409
8033,,95.21693122,94.29358974,92.78247423,92.5628363,91.73328115
8034,,95.15244571,96.80262872,96.91575357,97.44337194,97.3583871
8035,,93.08746048,93.87706402,94.25362191,96.24006623,95.30847914
8036.03,,95.88359181,96.53489109,95.4015748,96.04554954,96.50040184
8036.04,,93.96248535,93.52302346,92.67638475,94.22634294,94.43271111
8036.05,,87.33191791,88.09128895,89.45555556,90.03064313,87.480306
8036.06,,76.29446988,78.60388419,73.56711374,73.84783862,71.99620414
8036.07,,93.6580416,94.06475096,95.39283719,95.6772009,95.11674718
8036.08,,89.28997105,92.10838323,91.87785888,92.66716037,93.61448276
8036.1,,95.25634008,95.02285765,94.91667525,96.41793642,97.409081
8036.11,,80.25255824,80.12313047,77.08967667,75.40025852,81.31977348
8036.12,,70.14572666,75.51844991,75.60196364,77.19215171,81.95640832
8037.01,,97.14536671,94.881,93.76298732,94.65138303,93.37428023
8037.02,,92.02322081,91.21007752,92.56804037,92.5624571,90.89590257
8038,,92.91075897,90.92497934,91.71300532,92.36734863,91.54520509
8039.01,,89.83050847,90.22205829,91.53896837,92.08149533,92.4870725
8039.02,,89.39234282,90.00181185,89.5869936,90.61265636,89.2920088
8040,,89.17970858,89.81101764,88.51060172,88.81622918,90.63935765
8041.02,,97.04510109,95.29431953,94.27459502,93.19740015,93.63786462
8041.04,,97.40016081,96.10260154,95.47966468,94.87811678,94.60382099
8041.05,,96.74519529,96.62292954,95.02314844,96.06559822,96.32529619
8041.06,,97.22981593,96.59917479,98.35591335,97.72266409,96.90521538
8041.08,,96.02113771,98.26834734,98.63496547,97.38349888,96.44862795
8041.09,,91.18261596,91.92434534,92.43429142,94.37930442,95.56496097
8042.01,,96.98647988,96.83586162,97.98952008,98.33225142,98.37185768
8042.02,,93.62719973,94.0931899,94.84492754,94.55544345,96.23378896
8043.05,,86.59742,84.56234743,86.10028682,86.15117647,87.20318352
8043.06,,79.17609778,77.3825958,81.43519082,77.08314607,77.0231068
8043.08,,89.15831196,92.97633783,94.51894283,95.70672147,95.34997524
8043.09,,76.57976138,84.56253602,78.77803959,80.79171544,81.3128266
8043.1,,90.79630698,91.12081863,92.60496786,92.19416642,91.36470069
8043.11,,82.27615063,84.94162918,86.40968218,84.33982888,88.53601286
8044.03,,87.30441672,88.55403112,92.44004859,91.57984074,86.53868002
8044.04,,77.56756757,73.63097856,71.40704607,70.33101148,71.5617866
8044.05,,67.56367131,68.14584383,65.83109541,63.67014305,66.10522388
8044.06,,75.97966533,75.95893017,77.78305813,75.83488975,75.04462555
8045.05,,92.12121212,91.98509183,92.69144981,92.3937897,91.86023055
8045.06,,92.67187107,91.2994152,90.73850267,93.79929435,92.0151671
8045.07,,96.446863,96.05313897,96.34917997,96.39586853,95.77479675
8045.08,,79.0725327,74.11870891,76.29657488,76.45236593,75.90310263
8045.09,,75.86538462,78.03441305,74.25338516,71.62170316,70.98152398
8045.1,,56.63813913,56.18437568,58.39555962,66.31880046,64.75568182
8045.11,,69.97971602,67.67432432,72.42234539,69.63736005,73.84724062
8046.03,,89.54216867,91.083174,89.52234704,88.6099479,88.2588968
8046.06,,93.8331318,95.26840175,94.13260982,93.70724736,94.28127991
8046.07,,95.21424597,95.96973684,96.2900635,95.82458926,95.92136082
8046.08,,92.43013796,92.2061908,91.85866667,91.08656036,91.81296296
8046.09,,97.22222222,98.3057889,98.3,98.58699346,99.39655487
8046.1,,96.23871615,96.8607087,96.69978261,96.27177778,94.86985173
8046.11,,97.12741752,97.83055706,96.09442605,96.02778546,93.65606497
8047.01,,93.41817459,92.6,91.16095201,91.10584346,93.4125
8047.05,,93.51334575,90.52601194,88.05867414,88.65794788,86.75222188
8047.06,,88.81421027,89.8646875,90.20289855,92.77482327,93.07075522
