tract,percent_bachelors_2016,percent_bachelors_2015,percent_bachelors_2014,percent_bachelors_2013,percent_bachelors_2012,percent_bachelors_2011
8046.11,,45.42093288,44.11184424,40.14028698,34.76079624,31.5573487
8047.01,,41.75780473,35.28469408,35.64028638,36.2084453,36.6775
8047.05,,39.9751707,38.39270073,39.40023087,35.94563518,36.25225253
8047.06,,38.55016803,36.66958333,39.95217391,39.00445895,35.96384574
8047.09,,32.31108439,29.54562193,31.40340461,30.21532447,30.94
8047.1,,37.35716379,36.73759953,38.88164097,36.21245003,36.66444702
8047.11,,48.78402319,44.83160173,42.39413116,43.85411311,40.39624695
8047.12,,43.82489606,41.09976846,44.35647301,42.523468,40.61380995
8047.13,,55.76665775,59.50358644,57.3522278,53.02385517,54.70677966
8047.14,,40.11667811,43.74606907,42.79392713,40.05557185,39.63578826
8047.15,,20.90606816,18.13557536,12.46215811,13.26258254,13.5
8047.16,,42.80127108,45.10259241,47.60166043,49.50883117,45.6776
8048.03,,41.94748359,42.67100977,37.21193072,37.30322581,34.81982617
8048.04,,37.38158393,33.56088855,34.26412556,34.26794872,28.84822345
8048.05,,30.1748449,30.19095355,30.14033886,30.23303651,30.86429587
8048.06,,12.26792865,11.29195891,17.95984405,20.7581849,25.15735632
8048.07,,26.14770459,25.73878197,27.96016949,32.28094118,31.64167528
8048.08,,35.86477217,34.62553191,33.24213455,30.57181545,30.82618428
8048.09,,47.07332101,44.6256621,41.14618215,33.81230481,31.96087926
8048.1,,32.6007326,35.12282327,33.2852441,34.08724909,32.94363164
8049.01,,49.26087862,52.07792755,51.87817531,50.14840107,50.75544021
8049.02,,39.70156003,36.9290849,39.01351651,36.93770293,36.2628719
8050.01,,49.25059164,50.17033289,47.7843733,49.21361299,50.24516129
8050.02,,32.05016548,27.14772133,26.49439402,28.58149811,31.63028582
8051.05,,25.91463415,23.20776488,23.61085854,23.75635531,23.65249771
8051.06,,55.38057743,50.21970121,45.87300821,46.36336681,40.66545633
8051.07,,27.47645951,25.75822093,26.46770326,27.53112926,26.13338083
8051.08,,34.67993755,29.35475404,26.05828724,23.8204142,30.59649214
8051.09,,41.96350999,37.65417386,38.83441847,39.65739334,41.87271068
8051.1,,49.55382041,49.45885329,44.95360502,40.24617354,42.3604143
8051.11,,28.34808815,28.27744186,31.66757153,29.75050661,30.99111772
8051.12,,29.75273612,32.03872832,31.64276827,26.70500971,20.13678115
8052.01,,38.21428571,35.98202523,37.81788974,42.1748731,44.11184919
8052.02,,46.08722549,49.34156707,48.80053637,48.82264272,42.81852825
8053.01,,32.04292833,33.7415373,32.00110057,34.96062793,31.72193646
8053.02,,40.69571091,43.09414894,40.19086635,38.5316092,36.95937608
8054.01,,26.48159701,31.72542373,30.68323315,27.891003,28.62542104
8054.02,,24.27675988,27.24097102,27.57936082,24.01923255,24.63977459
8055.01,,48.95729891,49.20061475,49.28757501,50.74596364,51.04722945
8055.02,,63.26820604,60.11821086,57.93036377,53.02672897,54.02441685
8056,,65.07985258,62.39852632,60.64995378,59.05952598,58.00072115
8057.01,,54.43833464,49.48349564,48.46996078,50.7689865,50.39088025
8057.02,,59.15010281,59.11903114,61.78396226,55.69005047,55.49004208
8058.01,,46.09053498,48.90314843,53.20841899,47.20950141,49.29778086
8058.02,,49.63646532,46.0847947,44.72712385,49.25979597,46.07420719
8059.01,,40.63768116,42.24041618,40.62590896,40.60190678,38.02929021
8059.02,,40.02411091,38.31716951,36.99090541,33.50824985,33.45696888
8060.01,,37.77239709,37.30818795,34.71406378,38.04341777,32.47660446
8060.02,,30.75228736,33.46624668,33.90488082,31.2998084,32.76924939
8060.03,,38.03289695,35.41779566,36.44317507,35.74731131,34.41286642
8060.04,,28.05466238,26.10676259,27.50418784,27.03064237,28.86623524
8061.02,,35.50242131,32.18747079,30.07446989,29.58948123,27.91741278
8061.03,,32.33426467,33.14097561,33.80060635,29.84207048,32.99415616
8061.04,,28.11330839,25.70263591,21.38834812,23.67171479,24.26715899
8062.01,,49.73418394,58.29951768,49.48828729,45.44597156,43.18934426
8062.02,,45.09904811,47.41615799,44.92523762,42.0125,36.3063258
8063,,31.17789107,29.02942114,29.52524467,27.25420561,31.41120046
8064,,25.57894737,23.45217158,21.80162602,22.57670127,21.39238152
8065.01,,23.31815883,19.78915305,16.21864407,16.46274714,16.4857295
8065.02,,25.47463871,24.20930032,22.88266704,19.89087149,16.89253257
8066,,31.68095416,29.68116859,26.23571429,29.24805771,23.6877634
8067,,61.83014729,65.48734901,69.33666878,70.12240471,69.96292591
8068.01,,43.05639782,47.39390818,47.66989153,46.47032109,45.92798165
8068.02,,54.6990039,53.3913025,50.37662835,52.96424958,50.05730942
8069,,45.54881133,46.55118507,41.0743227,41.51714286,44.71704025
8070,,30.89244851,32.42946076,34.77116481,38.77158852,43.28627727
8071,,63.69548585,59.93361624,62.4787327,65.61462179,66.89206404
8072,,46.64529425,45.53948695,45.46091905,40.94408303,44.35
8073,,41.76117412,41.31094819,44.24890464,42.18723958,43.0440228
8074,,38.18382759,39.74092795,38.70670045,37.50880396,36.1081307
8075,,43.4406369,42.81663666,41.45820569,39.59073744,35.9453125
8076,,40.41596402,41.77298712,38.39742052,34.76836983,35.89227659
8077,,37.84737539,41.95624612,38.04592765,36.69730074,32.77648192
8078,,40.625,32.64387127,33.12599509,28.31034993,28.83603473
8079,,55.83876704,57.00250755,49.9161682,49.46830006,45.64014916
8080.01,,44.92802143,43.38242075,40.21704325,39.29374177,38.10753769
8080.02,,52.53916802,52.90497583,49.49354839,46.17997183,44.82226754
8081,,26.59254808,26.46187481,25.00539702,25.33646198,23.5256135
8082,,31.39864717,33.35728477,33.11157499,30.42233223,32.46067052
8083.01,,39.1590275,42.16075949,40.91397108,41.72566726,40.56968947
8083.02,,46.73738348,42.65700407,36.85833333,39.61277372,38.24857873
8084,,42.24238876,40.65503276,37.0190122,37.07472197,35.21846154
8085,,43.55716878,45.46042241,43.77778764,40.99389535,42.53916849
8086,,60.49461002,61.95417193,58.73824675,62.35522088,61.19892761
8087.02,,12.70996641,11.19892747,12.74194249,13.44584621,12.50060899
8088,,73.53240584,75.18287555,73.45227882,71.65667351,71.63767875
8089,,77.04145729,75.88656424,76.66623461,78.25617222,77.77081064
8090,,75.52631579,75.59980159,73.83152064,73.76365217,74.02278912
8091,,75.86348684,78.84207067,76.0468008,74.05705882,73.49951201
8092,,24.38890415,25.23214384,20.62191781,20.41458047,16.56644295
8093,,48.15502437,44.14483879,50.35093447,52.15074843,56.71499872
8094,,73.01715439,73.89533742,73.84860877,73.98095345,70.62084006
8095,,68.31467662,70.76114267,72.77209302,68.34497725,67.20434783
8096,,40.73022312,40.50433251,41.22503811,37.58497509,36.83658537
8097,,40.99462366,40.30497925,41.60252159,36.26842809,37.53073474
8098,,59.76180349,58.67998293,59.30066034,59.90432099,62.09136479
8099,,86.68651638,85.15082244,85.8304848,89.63809524,89.67775869
8100,,84.1777085,86.02234252,83.91365777,79.42557411,78.60194175
8101,,68.30571887,65.1607367,62.17757696,60.15167675,64.05972864
8102,,42.79394645,45.28784543,47.19674896,55.2162972,55.03194343
8103.01,,40.95585795,41.29583627,39.98947544,43.7911843,45.79613368
8103.02,,52.39683201,53.8020816,52.64426752,57.08748491,55.82535555
8104,,47.20570749,45.69642176,44.55783218,44.72105263,42.61646371
8105.01,,24.04021938,20.13087248,17.90543552,19.40854835,21.24203359
8105.02,,19.7353146,19.57385606,20.10831123,20.66320863,20.65924379
8106,,22.98850575,23.66851327,17.27331054,20.14263393,25.91774716
8107.01,,15.78551741,15.47207488,17.01340287,13.34951238,14.50496109
8107.02,,22.20183486,23.31815413,22.71557604,21.06616945,18.85772283
8108,,23.48869405,23.45787079,24.1187901,26.96231405,24.21832834
8109,,21.8652648,24.27042722,22.91781797,25.10065612,26.1283737
8110,,42.97470283,39.27644187,36.99874286,33.21677037,30.07216374
8111,,16.80655476,18.4542204,21.06040609,21.63555598,22.24473935
8112,,15.31785128,16.63789402,15.77585971,20.08093475,20.40122209
8113.01,,15.32192339,16.49573653,14.93617297,17.65789332,14.23086387
8113.02,,9.529969815,11.02729539,10.47693678,10.00523732,11.1306338
8114.01,,18.50855746,17.42046547,18.83143813,18.00955348,17.66128325
8114.02,,15.49665016,15.48384819,13.85998833,12.49808727,12.24666667
8115,,17.88963008,13.80361619,14.45528184,11.91993127,9.108997253
8116,,19.77715877,18.65446219,17.53658753,18.25716846,17.27794317
8117.01,,10.19621584,10.29015487,8.890326386,5.999488592,5.841239395
8117.02,,11.46478043,10.76717621,9.08073197,9.201478326,9.566616692
8118,,9.25795053,10.88547499,10.08545455,9.221801433,10.27629299
8119,,56.70472353,55.6168266,55.92457079,56.14776351,56.29512413
8120,,71.32163139,71.22005076,74.79077248,73.34654896,72.52222797
8121,,61.47173198,53.58526249,53.00937224,50.9769371,49.08813056
8122,,72.97945205,75.77984843,76.84210909,76.3416819,75.67055874
8123.01,,64.59206708,64.44171409,70.23969107,69.86342669,68.76451302
8123.02,,70.31700288,66.9493617,65.92245886,70.18275184,70.65832472
8124,,81.47850542,80.53683386,78.75210547,78.7061494,77.9335225
8125,,49.90533889,51.19127299,52.66224711,54.86913835,56.13828152
8126,,62.73617915,60.40816901,58.34705455,55.68373294,59.45098799
8127,,61.97776926,66.39601407,63.36359375,63.83250912,66.74940878
8128.01,,63.84742952,62.05368732,64.5823228,56.85645933,60.3601188
8128.02,,68.89564336,70.94960746,70.54105263,73.00691824,75.44327917
8129,,70.3125,69.44344356,73.20597795,73.30812121,71.84769327
8130,,64.06716418,62.41611283,62.70846931,66.399372,67.02334144
8131,,57.04697987,55.27250755,53.19795346,53.24931926,51.69675252
8132,,63.51394678,64.73,60.28801757,61.95246536,63.13920564
8133.01,,6.563354603,4.954676594,4.011971831,7.868050633,8.711551313
8133.02,,4.166666667,4.444878049,3.453764356,2.867669173,2.261597938
8134,,9.875,6.710203658,4.681794195,4.477567298,4.073608168
8135,,7.211088219,8.337642981,8.788960792,9.354540208,10.77711087
8136,,8.186328556,7.272262774,7.080114723,4.37526685,3.961628933
8137.01,,6.714801444,5.752066116,4.205443548,6.024839744,3.687846482
8137.02,,5.662557781,6.046804511,6.095605701,7.851265823,7.515447154
8138.01,,3.738317757,2.842360476,1.014492754,0.850550603,1.05387714
8138.02,,5.464480874,5.883470621,6.08754468,5.095020747,5.972303555
8139,,4.504916533,4.735185185,4.545597335,4.658463385,5.007585721
8140,,9.272918862,8.094795436,9.702486987,8.675737393,8.680292683
8141,,7.973102786,9.224118208,9.926108033,6.973067253,5.657721345
8142,,5.757026292,6.180046404,6.108433735,8.366838932,8.648877805
8143,,6.90625,8.023663055,6.37145305,5.493193717,5.842884739
8144,,7.578676943,8.572274882,11.65895932,11.78392926,11.61038856
8145,,10.91759813,14.86227691,14.39283909,12.72181237,11.43844852
8146,,13.17460317,13.10875102,15.55266854,13.40506433,11.67649077
8147,,21.36253041,18.52087287,15.78957639,14.65586207,13.67119622
8148,,23.57282396,25.89810853,25.3997293,24.31030814,24.32103691
8149,,13.62036845,11.29685601,10.34957433,10.10803115,11.68596659
8150,,15.19163763,13.88500707,19.37492604,17.08016997,17.2941222
8151,,20.15898251,19.41976941,12.69618395,9.821746293,8.851546392
8152,,13.09850243,12.21635168,11.17208752,15.29580555,16.41099698
8153,,20.69425901,21.14231023,25.31208791,22.91158362,24.5625
8154,,29.96323529,27.53577942,30.37913801,28.78375532,30.3198336
8155,,16.4506321,19.55693589,16.66152939,14.40728581,11.99460515
8156,,22.90152844,24.18833127,23.64682266,25.67354028,22.0609293
8157.01,,61.51634926,61.37148951,58.34875744,54.29273997,51.16080808
8157.02,,56.86378036,51.62749291,53.83004683,54.6591594,56.50314534
8158,,41.97324415,42.07990315,45.56666667,44.98509772,44.15546493
8159,,48.8705368,44.46713133,39.48293481,35.04956204,38.60471464
8160,,46.32430531,42.55175439,45.61553683,45.23448912,40.06700077
8161,,39.48954984,38.98553055,39.10737656,42.21169313,39.98145708
8162,,19.61052272,15.91159623,15.56053422,15.24331945,16.02518076
8163,,11.48012552,8.795744681,8.407654723,10.57668187,9.386416596
8164.01,,4.575862992,6.180315638,6.639694656,6.031493318,7.832363213
8164.02,,8.449270445,8.624598587,5.812002547,4.938996392,5.432859079
8165,,8.338597599,9.590125495,11.37940177,8.285572843,8.832134293
8166,,6.423982869,6.04625,6.340594059,3.759634146,2.736278447
8167,,12.03605514,9.723451562,10.45404431,9.608745445,6.550405186
8168,,23.68874661,25.18233675,23.56539028,20.13211571,18.0746634
8169,,14.25427873,13.72021703,16.48263045,14.57726951,10.14771668
8170,,13.44902386,12.36385238,12.80017396,11.31012658,11.44053834
8171.01,,15.05555556,15.63671809,15.89105691,11.49569892,9.989920949
8171.02,,13.15789474,12.68301067,17.25379048,19.87043545,20.92357757
8172,,14.30454845,11.07342302,12.46993976,12.69380619,13.38465425
8173,,6.843013226,7.699135269,4.125112108,3.580902958,5.376649746
8174,,15.90335377,13.30949302,11.52608696,14.05554511,12.9336856
8175,,11.02966841,11.57556779,11.34597156,11.27323009,8.891358025
8176,,11.74242424,11.37095116,10.7897824,10.3768222,9.085896597
8177,,13.77390462,15.31622196,13.48888889,12.02560748,12.350507
8179,,22.7044711,21.15177642,20.99053708,20.06291694,18.43015404
8180,,17.88548753,13.627942,14.62558005,15.98287915,14.76838147
8181,,37.82051282,33.36205357,32.68268551,31.45295091,37.95178571
8182,,34.01793463,29.81690768,34.66621955,29.79922481,31.20686082
8183,,14.59140004,16.61461066,15.82507778,16.4120272,19.31000209
8184.01,,25.18142235,25.32863867,29.18206945,28.60700361,30.35420757
8184.02,,33.66733467,30.65849057,26.7227652,27.71336731,26.79216495
8185,,39.54956851,32.57461929,31.18292577,35.02196162,34.91612354
8186,,38.88289261,38.19925174,33.57975973,37.31469795,37.64202172
8187,,40.92362345,39.7606877,31.97990213,31.57198889,32.30762393
8188,,32.48743117,28.85285215,27.80995117,31.54347621,34.45064338
8189,,36.99110272,35.11832461,36.98531529,35.48391329,35.39353772
8190,,67.56418284,66.00055607,62.38100559,56.78779343,57.62026699
8191,,21.40242185,19.94060041,21.3236755,21.54241645,18.77923826
8192,,11.15257048,12.75506253,15.02617221,16.86321562,16.43968539
8193,,24.65564738,31.99591398,27.64542974,25.52524776,30.15171281
8194,,28.12872467,28.75359199,27.33189295,25.93231293,21.48006976
8195,,44.07484407,42.04730464,38.78559499,38.00205339,35.79348466
8196,,63.77101681,62.96600312,63.60990854,61.0639722,58.63312972
8197,,72.13072568,73.7508079,73.14216867,73.50010301,72.52281299
8198.01,,74.23174514,74.66644068,73.82142657,76.01189918,74.57002599
8198.02,,72.84634761,73.69241968,70.49918987,70.02119701,68.54427324
8199,,72.26308957,68.60750853,69.19672059,70.1353631,68.38727106
8200,,74.24033149,75.87515337,71.62762855,72.08484387,70.93299453
8201.01,,52.31673582,52.68331935,54.21706938,52.65390954,52.21819157
8201.03,,29.8089172,28.96477841,28.3595176,29.34901159,29.71273087
8201.04,,28.07866868,30.09381411,30.96918317,32.29030436,35.20401097
8202.01,,45.92071024,43.07618165,40.62484177,40.13487017,40.27477133
8202.02,,19.60352423,17.57975938,14.37174064,11.50151924,10.61639344
8203,,12.56676975,14.26290503,14.55756303,13.17511898,14.87992701
8204,,8.267370273,8.17949506,7.512473473,6.191351607,7.254974582
8205.01,,16.46594684,13.02037945,14.51672384,12.55315744,11.21384615
8205.02,,15.4025128,14.94684621,12.13546753,9.593588163,10.47988827
8206.03,,9.628681178,9.223238907,10.09843621,11.2774789,12.76515377
8206.04,,7.980900409,11.95714286,15.73254786,14.04329933,11.49772404
8206.05,,17.4403183,19.0329474,22.94095989,28.53261549,27.98483412
8206.06,,26.18816683,26.51137966,27.54689564,22.73974402,17.40829694
8207,,11.76699029,8.687526756,9.789636689,8.595449621,8.652831389
8208,,11.57619359,12.53968254,13.12889398,15.88339298,14.38661504
8209.01,,10.88613626,11.57633551,12.05882086,10.07379973,9.5
8209.02,,7.101248266,6.23960852,7.729982363,9,7.857492711
8210.01,,12.19325153,14.33707836,11.51729363,11.27111111,10.63940455
8210.02,,10.84421642,11.37711397,11.3696031,10.95373459,10.22911969
8211.01,,17.52265861,17.73536413,15.4721962,15.54993088,13.5364647
8211.02,,9.940044178,11.68009302,12.36359071,14.01802493,15.41619742
8212,,11.54336735,12.90449583,12.94752475,11.50358224,11.13710145
8213,,8.957055215,10.97307015,5.962903226,6.53305336,4.591578689
8214.01,,11.32012093,8.867924528,9.49390681,7.646875,7.710175564
8214.02,,16.22397703,18.65230983,17.21306533,16.96706908,15.95949278
8215,,9.852216749,11.00652699,8.625878833,8.26109215,7.627383367
8216,,23.96396396,25.92194685,26.01311475,27.64224888,28.79509411
8217,,45.25052192,40.61261111,39.10563572,32.47716168,31.28912489
8218,,29.7061753,30.63269231,25.3528839,25.44621534,24.6699213
8219,,29.62867457,28.28157424,26.78499617,30.79239323,32.0818662
8220,,14.54439252,15.04072896,17.15190291,14.70923864,14.31141553
8221.01,,20.75363974,20.65572519,19.20191967,18.28556933,21.07586207
8221.02,,22.9400994,21.51741458,25.62330951,24.39988969,26.42545556
8222,,20.40144784,17.19914194,18.13035894,16.44843365,15.33530292
8223.01,,23.7084218,24.49559322,22.95285464,19.00024205,18.82068966
8223.02,,19.09041394,17.21312087,16.24883577,16.41132265,15.84074074
8224,,15.66925537,18.87666739,21.06534212,17.13927099,15.20550459
8225,,28.41654779,30.55657238,28.31772973,27.55328427,25.58239302
8226.01,,29.26829268,30.37240812,33.77426637,33.49472905,29.75583697
8226.02,,28.01153716,29.12186207,30.33762376,29.50544191,25.91051098
8227.01,,27.54671489,25.58230723,27.33950617,31.61334667,29.56487359
8227.02,,24.87027428,26.63855916,27.65515744,27.53455747,23.8609028
8228.01,,30.55124224,36.20904628,36.40668432,34.02229573,36.12659752
8228.02,,34.73606497,33.42725299,32.85374498,31.66839397,29.88916274
8229,,10.17759563,9.961420613,9.285329554,10.25170732,12.8156753
8230.01,,16.22968581,15.07987288,15.51226773,19.14899887,16.96401961
8230.02,,13.21890325,15.73,18.59792899,17.26787182,19.00061551
8231.01,,15.87125416,15.63065886,14.77582811,17.08425461,16.1688863
8231.02,,15.82516956,9.521635977,13.19756606,12.56831346,14.20528415
8232,,17.8522384,16.22158722,16.19770992,15.46666667,15.84693778
8233.02,,17.15789474,16.19714045,14.48380813,13.46639291,13.0663742
8233.03,,17.09553387,14.67302339,17.87209433,17.47215875,14.73115199
8233.04,,14.26429642,14.80347997,16.27677225,13.77053494,12.6246742
8234,,11.47972617,10.64018438,9.383766791,10.65153033,11.95581261
8235,,19.00543012,19.88372289,19.51754899,14.02314074,12.81879743
8236.02,,30.40138275,27.09793211,22.95326361,21.67506909,22.53762897
8236.03,,16.94915254,15.36430348,11.29333333,8.829411765,7.581215847
8236.04,,45.51259312,47.18620096,48.94159323,48.68297798,41.28648003
8236.05,,32.59390713,29.19211429,28.55877972,31.31055084,31.02693867
8237.02,,21.48051464,19.38556383,21.59868173,22.07139898,23.06034357
8237.03,,15.01803683,19.38972179,19.64709314,19.04920808,17.15909823
8237.04,,31.55311778,29.13698304,24.44453914,25.25763784,26.13282636
8237.05,,18.95900755,19.68204772,18.73359932,21.68181818,22.46265805
8238.01,,41.1590235,39.05260726,38.11436595,39.68085518,40.06110495
8238.03,,22.94246176,19.9647986,18.56638319,19.32128614,18.76696825
8238.05,,27.62096774,26.28859935,26.52753392,25.95318275,25.87952979
8238.06,,16.44413212,15.16503693,14.15918367,11.26515987,11.86456954
8239.01,,37.55013885,40.6229671,40.81002468,44.93503602,44.54670051
8239.03,,46.89310163,47.43688243,41.68423138,39.65364005,37.42825448
8239.04,,35.24541691,35.15109792,38.37975831,41.68917235,43.26040816
8240.03,,36.17617618,34.40717822,37.23217768,35.90981432,35.58935387
8240.04,,35.48161936,40.3958042,37.99744067,36.37498874,33.53717593
8240.05,,38.25265643,32.4851958,29.66258824,29.13612335,31.77711443
8240.06,,38.76893329,40.2100159,42.90196335,42.25730994,41.87803754
8241.05,,42.52210688,42.85995302,39.07615476,39.37912749,37.46366028
8241.06,,36.56170213,38.45736732,37.41434836,35.94758877,34.852978
8241.07,,29.3579627,28.73143412,30.14912281,29.93627755,28.94200323
8241.08,,29.20223244,28.51951599,29.75523304,26.21923937,26.96849315
8241.13,,36.67800454,37.85122912,35.27092255,37.00589378,39.51995713
8241.14,,53.51108765,55.05124431,54.74514617,51.91927512,47.64864865
8241.15,,31.13388853,33.43824381,32.05001671,31.55228956,26.49959745
8241.16,,31.19406801,29.29716426,23.95491632,23.75580005,17.85193268
8241.17,,38.95697523,40.05914872,42.13323596,39.80910832,37.77781901
8241.19,,39.83233018,36.82306176,33.10648251,33.07521036,34.41163997
8241.2,,46.74505305,45.41504962,41.15299852,40.62884586,38.13394584
8241.21,,30.94098884,32.62656311,29.0125,27.70337201,30.37731092
8241.22,,38.10305892,37.77905684,34.68754448,30.69483348,29.84517342
8241.23,,26.716256,26.33142857,28.06283538,28.43017431,26.75023689
8243,,10.05208333,7.826538561,10.73606272,12.11181614,8.892235872
8244,,9.906439185,9.017821782,10.4968254,9.721487603,9.979944598
8245.03,,37.47408106,35.16773328,31.09861111,27.78549837,27.82319785
8245.05,,24.6582638,23.1090216,23.09049634,20.51086957,21.84544367
8245.06,,31.68769716,33.26965858,29.98596126,31.12553963,29.26209664
8245.07,,25.22654195,24.89387697,24.43966014,22.62414683,21.54100202
8246.01,,16.70991178,15.80282866,19.37792859,20.19759036,20.49618131
8246.02,,28.52411509,24.10793651,25.57451174,20.68173258,19.32078793
8247.01,,14.30802874,14.6391624,13.93129955,12.4319242,12.11877381
8247.02,,12.49405045,14.71825902,15.94423519,16.20045949,12.33938356
8248,,8.481696339,7.863214074,8.813177611,11.71958131,10.30456961
8249,,10.22776107,10.20870679,10.63088898,13.59246468,15.29952134
8250,,19.75,20.39620449,16.40422311,15.73777949,11.57673087
8252,,12.05862758,9.921372409,13.95255474,13.78633094,12.77456647
8253.02,,27.61026103,25.3,24.4207082,24.94170743,26.93830025
8253.03,,29.33897753,33.14782034,29.53747049,31.96431718,28.33890984
8253.04,,26.6813325,29.74855754,29.93752381,23.57783049,26.52667126
8254,,27.48581298,27.06788608,25.77276558,24.93881499,22.54914821
8255.01,,12.55282128,15.31896054,17.05111458,17.9136374,19.6059004
8255.03,,37.42399116,34.26550218,31.31122145,30.69722736,35.53811434
8255.04,,17.17544448,18.99871012,16.59108635,16.647,15.58075676
8255.05,,32.19010289,31.5175,29.73677352,28.81902174,25.13009709
8256,,13.62836309,12.3995935,11.62364982,11.90943898,12.48440367
8257,,11.41205113,9.511029176,7.638325581,9.768801214,9.501606922
8258.01,,15.16116196,15.773813,14.96479174,16.42216894,18.80628218
8258.02,,17.68136226,14.98479087,13.87676966,17.42190587,19.44094381
8258.03,,16.91449814,15.95206287,10.38344211,10.53613389,11.15138826
8259,,9.040880503,8.942016443,9.098375451,8.087060998,9.670862369
8260,,7.22528851,7.096428571,9.404845996,11.78993711,10.69177299
8261,,13.03567869,18.18276596,16.61209378,15.55380142,11.98159722
8262.01,,26.73632452,20.44516336,21.80482315,21.55381526,19.60410678
8262.02,,10.69302215,10.47793427,9.082178218,12.47161262,12.70331908
8263.01,,17.84684396,16.95051813,16.57836788,20.66426396,16.22466426
8263.03,,25.8043963,25.94192926,29.085642,29.83191346,25.51410702
8263.04,,10.47619048,12.10979051,12.00021422,19.03927822,24.40573991
8264.01,,17.96327212,14.52524272,17.06062176,16.82830432,19.57985612
8264.02,,16.17831205,17.05580928,15.99430789,17.72975367,16.27087719
8265,,12.67832027,13.48331562,13.97347031,14.34548936,13.39019824
8266,,11.82994455,13.47209085,14.67940005,12.86031452,12.68927239
8267,,12.42062484,12.90042017,13.61174334,14.87903469,14.09752436
8268,,7.996702391,8.059981314,9.445661963,8.345720251,8.563766389
8269.01,,8.548268239,8.722442244,10.17244158,12.35070774,11.1706177
8269.02,,7.127659574,6.041578947,7.022020431,13.29937265,13.06391347
8270,,12.22826087,10.00805687,7.043994211,8.341070054,7.981992938
8271,,6.390081068,11.6209805,11.6864263,14.54362621,13.57280832
8272,,11.62355874,11.40466815,10.11862203,12.59701087,11.084
8273,,6.066693451,7.536781609,9.415102041,9.716415736,11.33651658
8274,,9.461009174,9.68977727,8.315809051,7.010440835,6.10753633
8275,,4.388330473,4.93800206,5.576694706,5.846877557,6.20207929
8276,,12.83783784,15.86187761,12.69,12.44969136,9.962467093
8277,,14.82709616,13.31133231,10.34135834,8.748660714,10.22420538
8278.01,,24.53869457,24.90774211,18.99660064,18.19031657,20.59802848
8278.02,,28.96011927,29.48345588,26.30648148,33.93610698,34.71075223
8278.04,,33.75644585,32.56648022,31.30445969,28.53116124,30.02937905
8278.05,,24.19884963,21.82591125,21.29900498,24.9764526,28.11579629
8279.01,,29.21658986,34.18243762,33.54672365,32.33015795,34.57569516
8279.02,,17.58650272,14.26202568,13.49731136,15.76830112,16.36916617
8280,,15.58809636,15.50157869,13.9159821,12.91782313,13.58555769
8281,,30.19241653,27.9448935,23.85632063,25.4980484,27.19914461
8282.01,,20.14015844,19.25791679,18.33464014,17.62530624,13.39234821
8282.02,,19.27312775,18.05470738,21.02488902,19.48973732,21.57243437
8283,,14.96850685,10.88613728,10.39633725,10.37323097,13.71989924
8284.01,,43.7958884,40.45449521,40.17809316,32.88168914,30.63845888
8284.02,,29.87669934,29.13869347,27.36477909,25.72367852,25.93804651
8285.03,,8.475648324,12.39799209,10.96439072,13.93419741,12.71836532
8285.04,,10.1942912,8.329144943,8.97631921,9.579512195,9.568673122
8285.05,,24.55189662,21.0459913,22.45372745,23.99237567,27.10979937
8285.06,,25.17873795,25.32130326,20.32044552,20.86123425,17.15365816
8286.01,,39.92537313,39.85707134,38.52413458,39.65396825,34.65082383
8286.02,,41.95108077,42.15283843,44.17396467,43.26427924,47.50783792
8287.01,,29.38254081,26.47068665,27.96581504,29.2007741,29.61979959
8287.02,,19.94575937,19.91463415,20.24447753,19.8412844,20.4696115
8288.01,,36.74987998,38.31829204,36.08200904,38.4316863,41.97714762
8288.02,,14.68373494,16.80809038,20.18630025,20.16124361,21.79910714
8289,,8.896077638,9.093246542,9.874084285,12.52993119,9.897454814
8290,,1.517067004,1.45877095,1.301762115,0.86406101,0
8291,,5.442443226,4.963294118,4.961904762,3.399766082,3.636596921
8292,,12.5,13.53277311,16.1153527,14.74832023,11.83143131
8293.01,,24.89919355,23.25949749,21.24753695,21.49842358,25.63323035
8293.02,,8.030350933,6.190313779,4.328631876,5.567605634,5.379240506
8294.01,,13.11953353,10.23292797,5.500099602,5.016080937,4.505168986
8294.02,,21.8537415,22.55868465,20.30065628,20.49435774,21.03247059
8295,,6.160547604,9.192596455,8.93843594,9.873760832,8.360060464
8296,,9.443954104,9.730762639,9.178474353,9.924818841,11.33067805
8297,,14.05916438,12.19842494,11.62446881,11.22088215,12.93537225
8298,,59.17276865,56.35775209,52.36804124,53.93580048,51.36141384
8299.01,,27.22885105,30.98627923,34.1851,32.39758461,31.52219049
8299.02,,46.30914826,46.94454168,41.84787255,46.70886981,46.42076436
8300.01,,14.86068111,13.24990099,15.04256,11.2188102,10.72576177
8300.03,,33.72662915,29.81440415,33.21060606,27.46912856,30.42933748
8300.04,,30.00987167,34.42274194,31.4817324,32.86939924,36.0372411
8300.05,,50.52068674,48.3204925,43.91697952,42.93361548,46.14594595
8300.06,,29.32153392,28.07847877,29.14803973,26.65275949,27.74340717
8300.07,,20.78563996,22.2340564,21.35679047,22.0775,20.6522293
8300.08,,30.29667366,28.60470793,26.38229734,30.53736842,29.61360623
8301,,27.39667661,27.26187399,20.78450213,21.29566406,20.67954111
8302.01,,35.59058615,36.02396393,36.18026316,31.30077556,31.64451749
