tract,percent_hispanic_2016,percent_hispanic_2015,percent_hispanic_2014,percent_hispanic_2013,percent_hispanic_2012,percent_hispanic_2011
8012,,0.0326470588,0.0390851187,0.0358496065,0.0373490593,0.0113426537
8013,,0.0300345722,0.0280130293,0.0263805053,0.0305416368,0.0297560976
8014,,0.0738188976,0.1047398078,0.1252103669,0.0919960146,0.0943983402
8015,,0.0324274243,0.0359317001,0.0330831674,0.0230699638,0.0192370395
8016.01,,0.0156145438,0.0135882082,0.0278422274,0.0150778210,0.0242575380
8016.03,,0.0851648352,0.0420971074,0.0132261411,0.0612399194,0.0747542680
8016.05,,0.0206299503,0.0217672016,0.0143362502,0.0069609819,0.0045288277
8016.06,,0.0219078834,0.0332761578,0.0296296296,0.0196179659,0.0238995873
8016.07,,0.0375953505,0.0392596747,0.0314856712,0.0309609213,0.0178225494
8016.08,,0.0384440745,0.0454977806,0.0463363797,0.0270226274,0.0320956576
8017.01,,0.0261103634,0.0259052925,0.0354352679,0.0315104167,0.0237313810
8017.02,,0.0133005934,0.0263641937,0.0334221858,0.0307982401,0.0369628145
8018,,0.0086730269,0.0071638501,0.0052064632,0.0084301236,0.0327210103
8019.01,,0.1637071272,0.1662828190,0.1642264519,0.1609273014,0.1582263711
8019.02,,0.0449172577,0.0461907618,0.0373088685,0.0096153846,0.0121252947
8020.02,,0.0399545541,0.0513242009,0.0530909091,0.0280252413,0.0341202508
8020.03,,0.1879194631,0.2053859964,0.1784805525,0.1930441579,0.0994847404
8020.04,,0.1712605660,0.1717680951,0.1557742295,0.1499409681,0.1532970130
8021,,0.0191637631,0.0176911544,0.0169337768,0.0193038900,0.0123820755
8022,,0.0510035419,0.0485413678,0.0404472995,0.0615167880,0.0610136920
8023,,0.0349981082,0.0566293003,0.0418848168,0.0436095903,0.0478320047
8024.02,,0.3922571220,0.3948285348,0.3823417961,0.3081266384,0.2699144174
8024.03,,0.0413223140,0.0363761153,0.0492957746,0.0406386067,0.0543228768
8024.04,,0.4055028716,0.3650643196,0.3857459789,0.3759451134,0.2782582762
8025.03,,0.1198469299,0.1050435414,0.0714151121,0.0797910663,0.1526603680
8025.04,,0.3795145056,0.3864589575,0.3494065282,0.3644067797,0.4005433142
8025.05,,0.5121807176,0.5142276423,0.5169552153,0.5410567406,0.4905335628
8025.06,,0.5747531735,0.5940082645,0.5863586359,0.6172750271,0.6049339819
8026.05,,0.0770526316,0.0805108273,0.0732155477,0.0666281255,0.0640716011
8026.07,,0.0364400841,0.0233258089,0.0775018811,0.0960288809,0.2449246889
8026.08,,0.0185127079,0.0405259087,0.0605590062,0.0567044696,0.0575934179
8026.09,,0.4407204385,0.4812413154,0.4788544789,0.4756097561,0.4833073323
8026.1,,0.0493039443,0.0551425031,0.0827770360,0.0000000000,0.0274330503
8027.01,,0.2425018839,0.2311243485,0.2077505828,0.1976990615,0.1567309129
8027.02,,0.0779004374,0.0733361594,0.0431654676,0.0460526316,0.0540372671
8028.01,,0.0927875244,0.0656219393,0.0889552239,0.1024035548,0.0747069342
8028.02,,0.0218034574,0.0612244898,0.0182413471,0.0435319543,0.0429130775
8029,,0.0102293351,0.0076007931,0.0058403634,0.0053467272,0.0056818182
8030.05,,0.0067857143,0.0083819242,0.0037835793,0.0050860720,0.0301794454
8030.07,,0.0497816594,0.0628904623,0.1142288557,0.1045186640,0.1204980843
8030.08,,0.0785317019,0.0825627477,0.1110147441,0.0882925774,0.0886679097
8030.1,,0.0795290229,0.0928054491,0.0868924890,0.0731048806,0.0628824647
8030.12,,0.1040386304,0.1047865459,0.1778723404,0.2585832247,0.2390542907
8030.13,,0.0345715337,0.0305560827,0.1007707129,0.0796409473,0.0787002254
8030.14,,0.1901263591,0.1741504854,0.1255997742,0.2082884822,0.1743378761
8030.15,,0.0998278830,0.0769570011,0.0987998285,0.0977618243,0.1062500000
8030.16,,0.0525911708,0.0614146548,0.0774021352,0.0835983644,0.0579639552
8030.17,,0.1081563448,0.0574127907,0.0922597212,0.0839532412,0.0858181818
8031,,0.0242102155,0.0216151306,0.0444640754,0.0407307577,0.0386279357
8032,,0.0663694049,0.0946083418,0.1292573517,0.1107954545,0.1047460450
8033,,0.0274239207,0.0476522953,0.0997608473,0.1025036284,0.1396046594
8034,,0.0781198821,0.0802000968,0.0634996801,0.0345867047,0.0180923663
8035,,0.0224525043,0.0233918129,0.0201626016,0.0142926750,0.0178121324
8036.03,,0.0171769978,0.0203717472,0.0346898934,0.0432657755,0.0387395201
8036.04,,0.0609728248,0.0424719101,0.0347724621,0.0399904785,0.0400954654
8036.05,,0.1993856838,0.1684534977,0.1654043819,0.1291190316,0.1723040191
8036.06,,0.5958737864,0.5819332315,0.6389188025,0.6509742088,0.6507531866
8036.07,,0.0640949555,0.0402298851,0.0305980529,0.0803382664,0.0803172021
8036.08,,0.1597374179,0.1289077576,0.1289221478,0.1465393170,0.1368035574
8036.1,,0.1094699061,0.1057268722,0.1222250903,0.1427025565,0.1100223964
8036.11,,0.4470280007,0.4301989458,0.4211518684,0.3887655796,0.3918367347
8036.12,,0.5017282638,0.4708818636,0.3841746248,0.3381338134,0.3175234308
8037.01,,0.0401606426,0.0684725357,0.0666923670,0.0608030593,0.0549190043
8037.02,,0.0583259912,0.0781250000,0.0599040212,0.0557226252,0.0735647989
8038,,0.1420154409,0.1400000000,0.1528724440,0.1193216233,0.1179904107
8039.01,,0.1142278774,0.1186440678,0.1081251976,0.1132897603,0.1050334594
8039.02,,0.1016561965,0.1504043127,0.1504401174,0.1774782365,0.1939003917
8040,,0.1222444890,0.1272565188,0.1279312747,0.1558176457,0.1559220390
8041.02,,0.0380909365,0.0339827821,0.0290860771,0.0432394366,0.0475186279
8041.04,,0.0378109453,0.0547351841,0.0464552616,0.0613354037,0.0485089463
8041.05,,0.0525591003,0.0562500000,0.0518691589,0.0436536180,0.0216606498
8041.06,,0.0619788772,0.0550720502,0.0424612634,0.0364507697,0.0270507384
8041.08,,0.0571501143,0.0975098296,0.1037860736,0.1042692939,0.0806407070
8041.09,,0.1042022549,0.0862299465,0.0797730307,0.0733148019,0.0432507848
8042.01,,0.0375015522,0.0337964701,0.0545591371,0.0792388896,0.0738377393
8042.02,,0.0706916316,0.0655779536,0.0778280543,0.0289690070,0.0451478983
8043.05,,0.3421420404,0.4216277317,0.3605433851,0.3213635181,0.3154753643
8043.06,,0.4599064484,0.4555229717,0.3812078214,0.4080478883,0.3921434671
8043.08,,0.1979595841,0.0987007950,0.1036653091,0.0968910929,0.0999213218
8043.09,,0.4570349386,0.3598241461,0.4542148760,0.4674822923,0.4761444230
8043.1,,0.2125725550,0.1888223979,0.1626971180,0.1662918942,0.2081234946
8043.11,,0.2409376510,0.3277301046,0.3394650853,0.3845455724,0.2518089725
8044.03,,0.4375729288,0.4120573603,0.3650455927,0.2789658474,0.2492553692
8044.04,,0.5914311759,0.5775441232,0.6449737434,0.6246724073,0.5243481595
8044.05,,0.5890965732,0.6635071090,0.6073863636,0.6692953447,0.6424581006
8044.06,,0.4810451593,0.4882144010,0.4697726906,0.4575559701,0.4864253394
8045.05,,0.1837535014,0.2042716320,0.1388174807,0.1407008086,0.1347006652
8045.06,,0.0866249511,0.0958299920,0.0820882088,0.0822932917,0.0581284544
8045.07,,0.0941075067,0.0886711281,0.0990171990,0.0882579321,0.0798508757
8045.08,,0.4253430186,0.4394491697,0.4482317853,0.4715047150,0.3632697947
8045.09,,0.5112929041,0.5218090812,0.5328246984,0.5260232441,0.5403552509
8045.1,,0.7468694097,0.7171160435,0.7160858743,0.6696515793,0.6903015485
8045.11,,0.6224022543,0.6333711691,0.6476445806,0.6123573396,0.5917020273
8046.03,,0.2155221609,0.2469252602,0.2147846333,0.2238259809,0.2322738386
8046.06,,0.0446416566,0.0431889176,0.0469546552,0.0474801061,0.0492163871
8046.07,,0.0397458629,0.0327510917,0.0408727273,0.0291541002,0.0140160977
8046.08,,0.1163442669,0.0797342193,0.0928025310,0.1155778894,0.1306802145
8046.09,,0.0654916191,0.0663878725,0.0759538598,0.0537240537,0.0410907733
8046.1,,0.0545229244,0.0579216354,0.0417801998,0.0302210194,0.0184851217
8046.11,,0.0201949861,0.0286229434,0.0451093211,0.0444910319,0.0255737705
8047.01,,0.1760394855,0.2858404475,0.2900191092,0.2755427842,0.2677843936
8047.05,,0.1842295635,0.1600203200,0.1493178373,0.1228205128,0.0939320388
8047.06,,0.0615498702,0.0498802873,0.0520278574,0.0676998369,0.0693711968
8047.09,,0.1813059330,0.1670491803,0.1191007653,0.1858077953,0.1977741014
8047.1,,0.1533546326,0.1468244935,0.1177823787,0.1276595745,0.1025755879
8047.11,,0.2134471718,0.1975033988,0.1567802016,0.1779580798,0.1851953770
8047.12,,0.1384971992,0.1527901587,0.1217436610,0.1114567133,0.1442452672
8047.13,,0.0969210755,0.0217945745,0.0236657812,0.0647482014,0.1050175029
8047.14,,0.1352973268,0.1300908292,0.1294669010,0.1250699496,0.1353583014
8047.15,,0.4669926650,0.4441481481,0.4465209891,0.4564507349,0.3952702703
8047.16,,0.2100182149,0.2446359479,0.2317030260,0.1744857452,0.1496840442
8048.03,,0.0500604177,0.0423772610,0.0668565684,0.0683098592,0.0582594536
8048.04,,0.1728629977,0.1747136436,0.1560693642,0.1901123596,0.1784974860
8048.05,,0.1310325477,0.1304841687,0.1734556245,0.1897394137,0.1322131938
8048.06,,0.2419746426,0.2737085582,0.2917950154,0.3164214950,0.3021376434
8048.07,,0.0906190172,0.1239256446,0.0994208494,0.1473396999,0.1399566332
8048.08,,0.1063262195,0.1185909980,0.1390134529,0.1970055162,0.1156237049
8048.09,,0.0105566219,0.0171919771,0.0418604651,0.0722593417,0.0879560220
8048.1,,0.1307216495,0.1372381360,0.1392316321,0.1228643589,0.1114913031
8049.01,,0.0483768300,0.0355225766,0.0557780745,0.0461139105,0.0380369928
8049.02,,0.1386014984,0.1423605076,0.1405103111,0.1041867644,0.0801980198
8050.01,,0.1006560066,0.0741350906,0.0360662613,0.0270607827,0.0442676459
8050.02,,0.0785033015,0.1092222055,0.1149292521,0.1643914356,0.2008009153
8051.05,,0.3907840440,0.4342322510,0.4549024919,0.4373557758,0.4030257598
8051.06,,0.0454702032,0.0236131934,0.0203363316,0.0319023237,0.0153040677
8051.07,,0.2919117647,0.2893714943,0.2957622131,0.2757517594,0.2540098200
8051.08,,0.3442218351,0.4126539754,0.4371354944,0.4963454250,0.4451603866
8051.09,,0.0271326742,0.0203609440,0.0182033097,0.0188375833,0.0159523810
8051.1,,0.0247201493,0.0310868533,0.0479633647,0.0414158440,0.0852506660
8051.11,,0.3344508515,0.3146528882,0.2826890279,0.2776107698,0.2780782292
8051.12,,0.0521008403,0.0967085171,0.0811925151,0.1005840363,0.1001007726
8052.01,,0.1411764706,0.0585218703,0.0606153846,0.0570307785,0.0345234582
8052.02,,0.0798619102,0.0949068323,0.0808308308,0.0811727647,0.0742971888
8053.01,,0.0642286417,0.0809641533,0.0884455033,0.0609195402,0.0661676647
8053.02,,0.0406618059,0.0335322535,0.0529875986,0.1039233303,0.1180159635
8054.01,,0.0976160602,0.0876007278,0.1014566829,0.1450025893,0.1342650362
8054.02,,0.0868330290,0.1175365344,0.0820138043,0.0903312789,0.1278935185
8055.01,,0.0541097655,0.0561319500,0.0476317902,0.0489279824,0.0254311605
8055.02,,0.0647281922,0.0633392450,0.0561497326,0.0192361305,0.0276854928
8056,,0.0318707706,0.0324855738,0.0425945946,0.0320687487,0.0392487867
8057.01,,0.0556312002,0.0922151039,0.0551242236,0.0594305370,0.0499136111
8057.02,,0.0441400304,0.0347551343,0.0252057613,0.0200333890,0.0131440589
8058.01,,0.0110216193,0.0083857442,0.0012776831,0.0016293279,0.0011843664
8058.02,,0.0963651733,0.0815954647,0.1450545171,0.1122164743,0.1084712756
8059.01,,0.0880716187,0.0825958702,0.1071774976,0.0770609319,0.0661783279
8059.02,,0.0737917365,0.0589330025,0.0623206886,0.0534946665,0.0487690136
8060.01,,0.1000165590,0.1382723934,0.1254795396,0.1134174693,0.1560975610
8060.02,,0.1614168083,0.1329554239,0.1233823345,0.1230187759,0.1144563008
8060.03,,0.1259863946,0.1372190277,0.1123135806,0.1017430600,0.0870893812
8060.04,,0.1760368664,0.1935862339,0.1390745501,0.1230991085,0.1177027027
8061.02,,0.1201674464,0.1420289855,0.1651693158,0.1429249763,0.1208904996
8061.03,,0.0890052356,0.0668801809,0.0734606391,0.0896781790,0.0548374461
8061.04,,0.1354019746,0.1519935236,0.1154708520,0.1105238971,0.1226309922
8062.01,,0.3085846868,0.1767421411,0.2067264574,0.1368093757,0.1163771712
8062.02,,0.1099267155,0.0861524583,0.0450310559,0.1026737968,0.1237653699
8063,,0.1604837057,0.1781953335,0.1760893855,0.1775931747,0.1924851681
8064,,0.1747572816,0.2033346889,0.2236951118,0.1865376155,0.1535269710
8065.01,,0.3739669421,0.3981738785,0.4234196012,0.4929416253,0.3764154627
8065.02,,0.3866939146,0.3787740165,0.3635952004,0.3829194709,0.3722261990
8066,,0.2748706153,0.2927823050,0.2508010486,0.1900237530,0.2059869591
8067,,0.0873486826,0.0756461940,0.0645687646,0.0483113397,0.0348757693
8068.01,,0.0770642202,0.0820010315,0.1149455112,0.0773182635,0.0799798793
8068.02,,0.0919052669,0.0829679595,0.0817015530,0.0261070720,0.0339622642
8069,,0.0570628768,0.0659551761,0.0537105371,0.0430218197,0.0459152017
8070,,0.0874764003,0.0670155300,0.0816957787,0.0834103939,0.0454118972
8071,,0.0589425022,0.0443592552,0.0983350676,0.1063284653,0.1433128834
8072,,0.0855011825,0.1410212474,0.1598756906,0.1312080537,0.1079603690
8073,,0.0631361761,0.0681481481,0.0621650589,0.0552616927,0.0612161611
8074,,0.1135919620,0.1574019895,0.1227390181,0.1429397312,0.1460428509
8075,,0.1105782793,0.1204538842,0.1114413076,0.0943171675,0.0801131008
8076,,0.0735294118,0.1148287779,0.1175553477,0.1157232704,0.1208353260
8077,,0.1808293678,0.1745472031,0.1835150314,0.0347416201,0.0549982705
8078,,0.1408351026,0.1401088929,0.1329787234,0.1370273306,0.1219603442
8079,,0.0803983483,0.1251840943,0.1180555556,0.1012842258,0.0995508982
8080.01,,0.0832886984,0.0699049088,0.0939418201,0.0833333333,0.0504912664
8080.02,,0.0492211838,0.0319965870,0.0383959044,0.0293429726,0.0372064020
8081,,0.0878435818,0.0993806306,0.0315879340,0.0351328192,0.0543175487
8082,,0.0707823310,0.0589285714,0.0437698553,0.0983399495,0.0591187953
8083.01,,0.0632303506,0.0550396758,0.0767740799,0.0965085049,0.0825182287
8083.02,,0.0996386164,0.0653661008,0.0776458952,0.0579855036,0.0610465116
8084,,0.0065435849,0.0900387509,0.0796398892,0.0916609235,0.1175548589
8085,,0.0831721470,0.0451866405,0.0628395937,0.0241338112,0.0575825267
8086,,0.0409638554,0.0475728155,0.0336683417,0.0333011583,0.0334302326
8087.02,,0.1067660968,0.0930191037,0.0929697184,0.0805594901,0.0674059955
8088,,0.0599784831,0.0655293799,0.0510929681,0.0262312634,0.0335030823
8089,,0.0584615385,0.0595416044,0.0493767977,0.0280070018,0.0187737643
8090,,0.0154577883,0.0160902978,0.0022670025,0.0028387097,0.0116959064
8091,,0.0236314687,0.0227204783,0.0251461988,0.0305895439,0.0217627856
8092,,0.2469565217,0.2192897341,0.2198111312,0.1945736434,0.1727717924
8093,,0.1036914144,0.1115036432,0.0690018991,0.0584758286,0.0711751663
8094,,0.0487111448,0.0350404313,0.0322131637,0.0281927204,0.0308681672
8095,,0.0762448133,0.0628877609,0.0532362006,0.0298864316,0.0112492599
8096,,0.1482901886,0.1475739305,0.1647828673,0.1831490887,0.2034867883
8097,,0.3270797334,0.3268698061,0.3143346380,0.3445602132,0.2973106341
8098,,0.0972674040,0.0985123967,0.1207008436,0.1062723432,0.1008432888
8099,,0.0436812271,0.0289132602,0.0266060999,0.0425531915,0.0207039337
8100,,0.0493557545,0.0233502538,0.0209568163,0.0765832106,0.0747702590
8101,,0.1107259380,0.1569562513,0.1567638676,0.1656491656,0.1138790036
8102,,0.0777489177,0.0820003368,0.0726473175,0.1007929515,0.0888407367
8103.01,,0.1948676824,0.2053769401,0.1871599565,0.1956049919,0.1842105263
8103.02,,0.0736158367,0.0426380368,0.0515341078,0.0546825896,0.0962634579
8104,,0.0913639733,0.0897602676,0.0715355805,0.0863662078,0.0877920121
8105.01,,0.1247810006,0.1002938296,0.0909268674,0.0733804701,0.0671527245
8105.02,,0.0939381774,0.0805687204,0.0778261693,0.0546623794,0.0553806260
8106,,0.1890909091,0.1367104705,0.1676050238,0.1081447964,0.1058929781
8107.01,,0.3878753326,0.3192627824,0.2597644141,0.2939137134,0.2526750516
8107.02,,0.2723169509,0.2153652393,0.1203588338,0.1719713792,0.1882824236
8108,,0.2391548242,0.2163191296,0.2074220151,0.2083028530,0.2147932228
8109,,0.2900161031,0.2637644046,0.2625061912,0.2629468760,0.2371638142
8110,,0.1068940668,0.1475723511,0.1633942677,0.1484318889,0.1200564972
8111,,0.2045977011,0.1785424444,0.2096237096,0.1806827644,0.1605886116
8112,,0.3325764192,0.3346180799,0.3482051282,0.3330455801,0.3607850009
8113.01,,0.5918528772,0.5569230769,0.5253201970,0.4736411933,0.5628599801
8113.02,,0.6799660441,0.6827972028,0.6343650564,0.6422425756,0.6370734529
8114.01,,0.3778633301,0.4496812826,0.4250269687,0.3774168600,0.4096507167
8114.02,,0.4492084433,0.4302770894,0.3803293481,0.4512035011,0.4848809779
8115,,0.4134823961,0.3896038777,0.3343626694,0.3686301606,0.3742386241
8116,,0.3254447527,0.2714811100,0.2901484480,0.2295789852,0.2248022016
8117.01,,0.6763672855,0.6737144349,0.6249293386,0.6366197183,0.6799424184
8117.02,,0.4427758817,0.4659359553,0.5123999219,0.5125262957,0.5194730813
8118,,0.5766449747,0.5477432117,0.4780600462,0.5059886118,0.4498607242
8119,,0.0389915966,0.0293176074,0.0434134217,0.0451921491,0.0413251366
8120,,0.0751466970,0.0657695224,0.0437062937,0.0543924868,0.0308967596
8121,,0.0624192854,0.0799816134,0.0539089347,0.0601404741,0.0903198829
8122,,0.0301868711,0.0413262854,0.0592428712,0.0604697651,0.0573423087
8123.01,,0.1816469322,0.1521063048,0.0930693069,0.1128074640,0.0977637615
8123.02,,0.1025173294,0.0666199158,0.0546846518,0.0537010160,0.0870942201
8124,,0.0199885780,0.0264788732,0.0355029586,0.0267026703,0.0276117279
8125,,0.0674190674,0.1038295577,0.0973903686,0.0688459633,0.1019091847
8126,,0.0570085219,0.0795287187,0.0679012346,0.0733137830,0.0633717404
8127,,0.0785111042,0.0722662441,0.0564214464,0.0619214810,0.0628132309
8128.01,,0.0497256516,0.0505597689,0.0424836601,0.0481682497,0.0352209945
8128.02,,0.1444234405,0.1481754515,0.1133236785,0.0713245997,0.0304698972
8129,,0.0680595780,0.0440738535,0.0432061377,0.0431272573,0.0561034407
8130,,0.0696308725,0.0644216691,0.0406993408,0.0346143363,0.0379648760
8131,,0.0724989874,0.0810585539,0.0775570583,0.0900000000,0.0800500313
8132,,0.0583050847,0.0332233223,0.0452238117,0.0492459943,0.0442684063
8133.01,,0.8913104219,0.8595161760,0.8843638526,0.8515348288,0.8730203620
8133.02,,0.9135973415,0.9167550371,0.8906250000,0.8815674891,0.9041394336
8134,,0.8655473295,0.8660601466,0.8687891944,0.8672566372,0.8478936250
8135,,0.8525805148,0.8539558698,0.8482696281,0.8517742569,0.8507480842
8136,,0.9347079038,0.9430161167,0.9191085431,0.9260904685,0.9435483871
8137.01,,0.9160019940,0.8955266955,0.8481947484,0.8331015299,0.8371974522
8137.02,,0.8602460089,0.8271604938,0.8728463965,0.8672456576,0.8924601983
8138.01,,0.9506254115,0.9500000000,0.9522546419,0.9498597475,0.9669649002
8138.02,,0.8816901408,0.9086400916,0.8938547486,0.8810483871,0.8277493102
8139,,0.9032950192,0.8952984844,0.8937633751,0.8472604836,0.8590793982
8140,,0.8455538222,0.8123418338,0.8462803124,0.8687486812,0.8642080580
8141,,0.9666821994,0.9363678588,0.9157744468,0.9127146361,0.8946227233
8142,,0.8951540532,0.9076086957,0.9069634703,0.8788615561,0.8633312996
8143,,0.9398821218,0.9201388889,0.9165395511,0.8644101742,0.8731075697
8144,,0.8110920827,0.7924825864,0.8019738529,0.8224323614,0.8111049876
8145,,0.8437500000,0.8294939949,0.7864138362,0.8190082645,0.7991718427
8146,,0.6885890950,0.6276635514,0.6631459826,0.6775431862,0.6846862507
8147,,0.6514786795,0.6615902533,0.7027719917,0.6579639040,0.6660262009
8148,,0.5651162791,0.5449162578,0.5497886729,0.6401944895,0.5706056360
8149,,0.5632099130,0.5209357771,0.5303731113,0.4819296290,0.4994680851
8150,,0.6518397764,0.6417459949,0.6060896667,0.6404077850,0.6942482341
8151,,0.7039663195,0.6411404336,0.6876102293,0.6605906784,0.6320147194
8152,,0.6130798969,0.6230202289,0.6584330959,0.5946529392,0.6554809843
8153,,0.5862068966,0.5656697009,0.5648220317,0.5739541833,0.5091263081
8154,,0.4390108876,0.4160183876,0.3328396890,0.2544519919,0.2437874116
8155,,0.6885187388,0.6628093069,0.6337230769,0.6478687739,0.6315408729
8156,,0.3579743888,0.3083984375,0.3182791513,0.2914563107,0.3270291568
8157.01,,0.1211563732,0.1082128099,0.1125727296,0.1325241516,0.1240291262
8157.02,,0.1711729236,0.2024443130,0.1704614145,0.1619144603,0.1265348595
8158,,0.0989445910,0.0661528581,0.0365058670,0.0344827586,0.0608108108
8159,,0.0361971217,0.0566078816,0.0603410582,0.0552669852,0.0558098975
8160,,0.0643827525,0.0806831567,0.0714932127,0.0758914965,0.0443117536
8161,,0.1693989071,0.1821986158,0.1427213686,0.1847540984,0.1490117356
8162,,0.3905696375,0.3549507817,0.3257844475,0.3619289340,0.3509254627
8163,,0.7072604066,0.7178097552,0.6630838382,0.6674107143,0.6414773933
8164.01,,0.8325350037,0.8595836606,0.9083221219,0.8806704318,0.8886234148
8164.02,,0.8198800738,0.8252302420,0.8520736305,0.8046654100,0.8007736944
8165,,0.8217438105,0.8308196721,0.7893926056,0.7869808679,0.7880895458
8166,,0.9275832252,0.9176100629,0.9035106159,0.8805876180,0.8677868671
8167,,0.7134608445,0.8192090395,0.7465777466,0.8369872702,0.7220063582
8168,,0.3421295442,0.2837434750,0.2976813762,0.2965736753,0.3352687769
8169,,0.2918415769,0.2790500424,0.2494466201,0.2947957281,0.2924325219
8170,,0.2564483207,0.1992481203,0.2219489120,0.2212827387,0.2183441558
8171.01,,0.0450801907,0.0480544333,0.0318840580,0.0805883572,0.1294933782
8171.02,,0.1138079827,0.1199538639,0.1127251598,0.1026007431,0.0376569038
8172,,0.1093117409,0.1392095915,0.0946453734,0.1205263158,0.0938225732
8173,,0.2243137255,0.2372738746,0.1877227723,0.2529644269,0.1409810738
8174,,0.5067122285,0.5776687690,0.5035805036,0.5889310422,0.5874791716
8175,,0.2085873984,0.1938123242,0.1835139904,0.1433585313,0.1827092234
8176,,0.1513683701,0.0988642230,0.1152609448,0.0963547713,0.0926395939
8177,,0.1101970538,0.0886368006,0.0724955188,0.0840846727,0.1149645526
8179,,0.0859542530,0.0859175483,0.0893639390,0.0666901285,0.0841248304
8180,,0.1393423776,0.1204223770,0.1708624709,0.1626378784,0.1782225399
8181,,0.1649899396,0.1328092677,0.1231658515,0.2064516129,0.1942148760
8182,,0.2300805730,0.2119016249,0.2214736842,0.2017487737,0.1816389132
8183,,0.3489354786,0.3491386123,0.3244057052,0.3257180157,0.3137602839
8184.01,,0.2112554113,0.2268613139,0.1203463203,0.1530963303,0.1517106001
8184.02,,0.2138638483,0.2094003241,0.1651681652,0.1505027571,0.1370000000
8185,,0.1262153403,0.1079719273,0.0904059041,0.0808836955,0.0861402540
8186,,0.1282264779,0.1447726797,0.1463462675,0.0660115360,0.0656828102
8187,,0.1635012386,0.1404195804,0.1168122271,0.1157865787,0.0926297677
8188,,0.1547319180,0.1529307282,0.1325976845,0.1116751269,0.1281777778
8189,,0.1429463171,0.1475478847,0.1306767587,0.1806254100,0.1718468468
8190,,0.0341786108,0.0726877040,0.0445031945,0.0543043570,0.0551502146
8191,,0.4494556765,0.4591555760,0.4495779653,0.3839023287,0.4192385672
8192,,0.4784370947,0.4507284976,0.4755684567,0.4367016977,0.4323079454
8193,,0.2089249493,0.1215323646,0.1797598628,0.1747893001,0.1634650236
8194,,0.2432534440,0.2494266055,0.2119391778,0.2442984857,0.2876106195
8195,,0.1070834719,0.1503687079,0.1524523586,0.1464241677,0.1280276817
8196,,0.0593595418,0.0576773188,0.0605363985,0.0901803607,0.0889850890
8197,,0.0182732607,0.0078529657,0.0087239138,0.0198352664,0.0185716698
8198.01,,0.0493645239,0.0442183164,0.0328473888,0.0289248335,0.0327084927
8198.02,,0.0584218513,0.0371634433,0.0298730396,0.0385046729,0.0360130957
8199,,0.0492040521,0.0406908665,0.0397608371,0.0416038589,0.0329067642
8200,,0.0909090909,0.0891434263,0.0751918159,0.0648241206,0.0537745605
8201.01,,0.0071518721,0.0097100472,0.0273239050,0.0446701920,0.0418103448
8201.03,,0.3134223472,0.2619704187,0.2642908395,0.2306296968,0.2501893461
8201.04,,0.1978074357,0.1341256367,0.1900785855,0.1594660194,0.1431241656
8202.01,,0.0667163623,0.0666501793,0.0862829072,0.0694864048,0.0685684376
8202.02,,0.3693298215,0.3493207652,0.3472440945,0.3648754915,0.3979518933
8203,,0.5707674508,0.5910051893,0.5870702541,0.5849853157,0.5978761771
8204,,0.7198530586,0.7350746269,0.7436676798,0.7560335782,0.7589976455
8205.01,,0.1798112302,0.2036741214,0.2026091158,0.2311759052,0.2390152696
8205.02,,0.1461434371,0.1237234878,0.1267905536,0.1040261598,0.1139991813
8206.03,,0.2475416036,0.2253174152,0.1504460665,0.1881581562,0.1879194631
8206.04,,0.1875152402,0.1257225434,0.1217569997,0.1800049863,0.1271707187
8206.05,,0.1336822074,0.1292875989,0.0885161891,0.0730968858,0.0457763096
8206.06,,0.1313440449,0.0685699039,0.1014682748,0.1436114044,0.1898410897
8207,,0.5126396238,0.4784140969,0.4948483956,0.4667954242,0.4113952445
8208,,0.5201526353,0.5001183992,0.4545228628,0.4537512847,0.3909754121
8209.01,,0.2954012624,0.2960454046,0.2888345273,0.2653354920,0.2334538879
8209.02,,0.4044221106,0.3898198576,0.3532822531,0.3524912136,0.3821839080
8210.01,,0.1813036690,0.1919803291,0.1957569913,0.2049391817,0.1758401453
8210.02,,0.2460017969,0.2337137840,0.2823594675,0.2177566679,0.2209302326
8211.01,,0.3189948893,0.2332893580,0.2942291491,0.2792053552,0.2537569772
8211.02,,0.2910014514,0.3123359580,0.3484665540,0.3326771654,0.3366385721
8212,,0.3995430064,0.3972756410,0.3458341031,0.3030812325,0.3054326668
8213,,0.4848592173,0.5003644315,0.5057646660,0.4332645339,0.4380106572
8214.01,,0.0613824393,0.0853729604,0.0931468531,0.2491083676,0.1619955157
8214.02,,0.0054023315,0.0115653577,0.0126984127,0.0109567076,0.0113573407
8215,,0.0296017223,0.0247524752,0.0229626294,0.0254969749,0.0169779287
8216,,0.1485843715,0.1574505885,0.1355893709,0.1457453899,0.1349065004
8217,,0.0809619238,0.0646755922,0.0577632118,0.0829207921,0.0724204230
8218,,0.1432296517,0.1462785556,0.1795391705,0.1553829079,0.1343447267
8219,,0.0839147287,0.0883612301,0.0906990179,0.0833823818,0.0983037779
8220,,0.2339302112,0.1936668196,0.1900826446,0.1820064427,0.1773115056
8221.01,,0.1872032557,0.1722736509,0.2004587156,0.1928665786,0.1964127547
8221.02,,0.3456763699,0.3249158249,0.3493894166,0.2708900999,0.2610599078
8222,,0.2404306220,0.1909667195,0.2311459354,0.1572886679,0.1198781838
