tract,percent_white_2016,percent_white_2015,percent_white_2014,percent_white_2013,percent_white_2012,percent_white_2011
8012,,0.8841176471,0.9006948466,0.8991547654,0.8932884021,0.9327354260
8013,,0.8621434745,0.8742671010,0.8801699083,0.8969219757,0.8931707317
8014,,0.6833989501,0.7083195227,0.6906765399,0.7469279309,0.7344398340
8015,,0.8653489809,0.8296956199,0.8428549548,0.8235826297,0.8358330616
8016.01,,0.8233325898,0.8226623676,0.8134570766,0.7842898833,0.7200181365
8016.03,,0.5169830170,0.5188533058,0.5383817427,0.5090725806,0.4974133471
8016.05,,0.8100939400,0.7972698764,0.7974306461,0.7962996886,0.8110085351
8016.06,,0.8513023978,0.8543739280,0.8664983165,0.8757528825,0.9061210454
8016.07,,0.6841627316,0.6975135539,0.6923076923,0.8155559751,0.6431615653
8016.08,,0.7796276676,0.7932783767,0.8108064775,0.8147484942,0.7721837634
8017.01,,0.8465679677,0.8632311978,0.8348214286,0.8468750000,0.8942186317
8017.02,,0.8471454880,0.8352748825,0.8275579250,0.8485229415,0.8505900690
8018,,0.9188204683,0.9158706833,0.9247755835,0.9085799925,0.8670110984
8019.01,,0.7146679640,0.7022109627,0.6896046852,0.7094305649,0.7087514586
8019.02,,0.8073286052,0.8533293341,0.8868501529,0.8663461538,0.8740316605
8020.02,,0.7824275705,0.7908675799,0.8009090909,0.8038233111,0.8039468831
8020.03,,0.6096196868,0.5888689408,0.5997818975,0.5666275889,0.6309948474
8020.04,,0.5058801911,0.5043212099,0.5662829558,0.5861865407,0.5639676874
8021,,0.8983739837,0.9058470765,0.9092833384,0.9075753144,0.9118514151
8022,,0.8781582054,0.8919177427,0.9022127052,0.8840103311,0.9017535431
8023,,0.7682557700,0.7642056436,0.7529917726,0.7640173683,0.7443126580
8024.02,,0.4932432432,0.4922061251,0.5341038272,0.5884250857,0.6148782093
8024.03,,0.8050964187,0.7810569664,0.8338028169,0.8396226415,0.8607498087
8024.04,,0.4292774142,0.4743398781,0.5041597338,0.4712965556,0.5484640620
8025.03,,0.6662028179,0.6861393324,0.7233842095,0.7146974063,0.6472733300
8025.04,,0.4739490823,0.4671959257,0.5364985163,0.4973238180,0.4891337157
8025.05,,0.3014912151,0.3122822300,0.3199313206,0.2929039454,0.3242971888
8025.06,,0.3377997179,0.3436639118,0.3637697103,0.3324900614,0.3519805420
8026.05,,0.7138245614,0.7147418101,0.7204240283,0.7521318110,0.7746839040
8026.07,,0.8584442887,0.9097065463,0.8908954101,0.9039711191,0.7550753111
8026.08,,0.8995920929,0.9037896365,0.8737577640,0.8795863909,0.8875557079
8026.09,,0.3943617854,0.3691523854,0.3722943723,0.4192271143,0.4053042122
8026.1,,0.7204176334,0.6833952912,0.6301735648,0.8132372215,0.8883082952
8027.01,,0.6043707611,0.6052122115,0.6267482517,0.6332122313,0.6784700433
8027.02,,0.6692355759,0.6818567189,0.7292166267,0.7633572568,0.7515527950
8028.01,,0.7723196881,0.7943192948,0.7984079602,0.8246818824,0.8489966223
8028.02,,0.8786793334,0.8501855288,0.8612410352,0.8629206545,0.8230227095
8029,,0.9151955123,0.9344018506,0.9469500324,0.9364873623,0.9248376623
8030.05,,0.9014285714,0.8884839650,0.9337873628,0.9319248826,0.9172104405
8030.07,,0.8576419214,0.8592253228,0.8286567164,0.8611001965,0.8088122605
8030.08,,0.8229143493,0.8088947600,0.7749349523,0.8024237178,0.8170706443
8030.1,,0.8289609585,0.8022562793,0.7853986956,0.8251298027,0.8581979321
8030.12,,0.7901668130,0.7645536869,0.7093617021,0.6310299870,0.5547285464
8030.13,,0.8642883413,0.8673372556,0.8221579961,0.8237203972,0.8482344102
8030.14,,0.6823391125,0.6884101942,0.7674287327,0.6848762110,0.7058369761
8030.15,,0.7857142857,0.8123484013,0.7981140163,0.7641469595,0.8000000000
8030.16,,0.5635316699,0.6039813638,0.6761565836,0.6905951840,0.7496346810
8030.17,,0.7349634125,0.8023255814,0.7630227439,0.7832093518,0.8045454545
8031,,0.9303218187,0.9330531372,0.8936984688,0.8993710692,0.9128553770
8032,,0.8929857657,0.8685995253,0.8144210002,0.8034759358,0.8168193172
8033,,0.8552724699,0.8432536219,0.7774171507,0.7957184325,0.7601482527
8034,,0.8742220766,0.8755849605,0.9022712732,0.9281294622,0.9395334074
8035,,0.9475584864,0.9473684211,0.9452032520,0.9465648855,0.9240463788
8036.03,,0.7904406273,0.7834944238,0.7980177204,0.7956015524,0.8227811506
8036.04,,0.7994976022,0.8040449438,0.8191365228,0.8462270888,0.8840095465
8036.05,,0.6522435897,0.6795765210,0.6881255072,0.7018157364,0.6736967768
8036.06,,0.2263901147,0.2087060877,0.1977169933,0.2055411645,0.2238702202
8036.07,,0.8551928783,0.8291716211,0.9026425591,0.8591197386,0.8678324522
8036.08,,0.6327712704,0.6428663322,0.6583956938,0.6747350517,0.6317028512
8036.1,,0.6558531198,0.6366306234,0.6608156944,0.6611659678,0.6823908175
8036.11,,0.3954478467,0.4058833532,0.4055536510,0.4213761311,0.4015971606
8036.12,,0.3289018878,0.3533000555,0.3885402456,0.4104410441,0.4203351321
8037.01,,0.8360715590,0.7780285929,0.7810331534,0.8065009560,0.8704069538
8037.02,,0.7436123348,0.7340389785,0.7901704451,0.8018751106,0.7652114129
8038,,0.7759041040,0.7728000000,0.7935735151,0.8039571977,0.7938294768
8039.01,,0.7591093117,0.7451680048,0.7685741385,0.7687519452,0.7948792552
8039.02,,0.8663620788,0.8167115903,0.8055481462,0.7840494243,0.7635702294
8040,,0.7844578045,0.8036550033,0.7982354307,0.7815831254,0.7875348040
8041.02,,0.7991568805,0.8128681468,0.8225306364,0.8200000000,0.8348095037
8041.04,,0.6513432836,0.6501279779,0.6317915573,0.6496506211,0.6580516899
8041.05,,0.7670415423,0.7712962963,0.7878504673,0.8218268090,0.8630565584
8041.06,,0.6742634797,0.7002425453,0.7345053635,0.7303223933,0.7321245796
8041.08,,0.3388366777,0.3633027523,0.4318241991,0.4348659004,0.5009665838
8041.09,,0.7290741373,0.7750668449,0.7513351135,0.8182765810,0.8632717126
8042.01,,0.7475474978,0.7080986356,0.7435093440,0.7119770624,0.7547857794
8042.02,,0.7725130557,0.7743046696,0.7886231416,0.8302340291,0.8274519979
8043.05,,0.5328420785,0.4917106255,0.5383673969,0.5862607338,0.5816793893
8043.06,,0.4983294353,0.5092864125,0.5751860183,0.5410708347,0.5859948762
8043.08,,0.5609181872,0.6274966066,0.6160681229,0.6257867633,0.6272619984
8043.09,,0.3849543595,0.4284748055,0.3943801653,0.3837733419,0.3678272083
8043.1,,0.5440806045,0.5483009190,0.5586731920,0.5401006532,0.5225530983
8043.11,,0.4406718221,0.3649935347,0.4103836379,0.4026967458,0.4891461650
8044.03,,0.4075262544,0.4079601990,0.4560790274,0.5142036387,0.5372315410
8044.04,,0.3008204193,0.2701840030,0.2655663916,0.2914638712,0.3180598160
8044.05,,0.1953271028,0.1756516588,0.1818181818,0.1561943526,0.1684357542
8044.06,,0.3552333484,0.3488860187,0.3279058520,0.3061256219,0.2929864253
8045.05,,0.7294117647,0.7020810515,0.7360754070,0.7159029650,0.7605321508
8045.06,,0.7792334767,0.7247393745,0.6892889289,0.7815912637,0.7146941109
8045.07,,0.5930888575,0.5974346718,0.5988533989,0.5648678697,0.5871336917
8045.08,,0.3333333333,0.3025516403,0.2867490413,0.2734727347,0.2664956012
8045.09,,0.3521252001,0.3534143725,0.3445706175,0.3282802762,0.2633219071
8045.1,,0.1623434705,0.2203187844,0.2036403236,0.2741777923,0.2392828036
8045.11,,0.1817541388,0.1819901627,0.1911145155,0.1932310114,0.1937765205
8046.03,,0.5387102910,0.5496688742,0.5562669771,0.5267330758,0.4867563162
8046.06,,0.7591770875,0.7426320793,0.7640193185,0.7885941645,0.7895243332
8046.07,,0.7630023641,0.7685589520,0.8058181818,0.7841447652,0.8238967527
8046.08,,0.5906924586,0.6196013289,0.6633271817,0.6426871198,0.6528365792
8046.09,,0.5761188872,0.6696288552,0.5868677906,0.5995115995,0.5541651102
8046.1,,0.7492771582,0.7461669506,0.7988192552,0.8128101037,0.8106402164
8046.11,,0.7864438254,0.7471264368,0.7583429229,0.7507570464,0.8089617486
8047.01,,0.3782530661,0.2755372387,0.3067764222,0.3719667944,0.3807583830
8047.05,,0.5109717868,0.5074930150,0.5098534613,0.5069230769,0.4922330097
8047.06,,0.7764182425,0.7932960894,0.8045882835,0.7769168026,0.7886409736
8047.09,,0.5687769307,0.5459016393,0.5947066327,0.5339184766,0.5084975184
8047.1,,0.7261524418,0.7336671978,0.7724867725,0.7486702128,0.7596864502
8047.11,,0.3820704376,0.3931528859,0.4292639367,0.4313725490,0.4488167309
8047.12,,0.6490245316,0.6459261901,0.6481417159,0.6168999482,0.6240576311
8047.13,,0.4601040763,0.5659633666,0.6230379135,0.5903640724,0.5789964994
8047.14,,0.6838516094,0.7254614708,0.7425307557,0.8128147734,0.7210262459
8047.15,,0.2585574572,0.2325925926,0.2107533065,0.2574850299,0.3180873181
8047.16,,0.4307832423,0.4073162153,0.4502111189,0.4680620715,0.4881516588
8048.03,,0.7137925082,0.7307493540,0.7243632708,0.7521126761,0.7685905555
8048.04,,0.5456674473,0.5334203277,0.5297609748,0.5381273408,0.6110618160
8048.05,,0.6200897868,0.6519948885,0.6143782034,0.6273072747,0.7172565762
8048.06,,0.4855678446,0.4795682344,0.4892187062,0.4208946262,0.4476016684
8048.07,,0.6977238885,0.6941834899,0.7069498069,0.6766712142,0.6871673566
8048.08,,0.7568597561,0.8054794521,0.8124745210,0.7663514578,0.8056361376
8048.09,,0.8394913628,0.8330945559,0.8242350061,0.7807473398,0.7956021989
8048.1,,0.6263917526,0.6621063132,0.6473639933,0.6600802258,0.6708012546
8049.01,,0.8905155952,0.8904325860,0.8699006082,0.8708199725,0.8945405728
8049.02,,0.6853371388,0.6899009213,0.6564138413,0.7212039359,0.7350495050
8050.01,,0.8622386224,0.8817957166,0.8970434053,0.8909242298,0.8924928601
8050.02,,0.6272927366,0.6460057169,0.6531908750,0.6074148585,0.5852402746
8051.05,,0.3785419532,0.4096037424,0.4173889491,0.4293470884,0.4954341011
8051.06,,0.8263864967,0.8781859070,0.8255768479,0.7884994092,0.8139347563
8051.07,,0.4677941176,0.4738961599,0.4426133019,0.4496161228,0.4481178396
8051.08,,0.3977932636,0.3584826428,0.3541299335,0.3133459664,0.3179717047
8051.09,,0.8710048287,0.8810735770,0.8801418440,0.8447048013,0.8007142857
8051.1,,0.8276585821,0.8222591362,0.8406845023,0.8938117024,0.8452409784
8051.11,,0.4523266729,0.4568097509,0.4667424673,0.4624232127,0.4337819142
8051.12,,0.6084033613,0.6023074313,0.6320964161,0.6158338741,0.6355391334
8052.01,,0.6151260504,0.6959276018,0.7015384615,0.7045866023,0.7164355267
8052.02,,0.6975834292,0.6549068323,0.6584084084,0.6791858493,0.6834839357
8053.01,,0.5076828519,0.5930160692,0.6244788565,0.5836206897,0.5985029940
8053.02,,0.6312394840,0.6828644501,0.5983652762,0.5926924229,0.6733181300
8054.01,,0.7583437892,0.7847673512,0.7835420394,0.7692905230,0.7566758173
8054.02,,0.7543112193,0.7225469729,0.7543645960,0.7761941448,0.7442129630
8055.01,,0.8567379541,0.8507581804,0.8469360450,0.8699835074,0.9102601578
8055.02,,0.9223767383,0.9257664049,0.9406417112,0.9793699470,0.9678848283
8056,,0.9347304082,0.9469972216,0.9372972973,0.9448752882,0.9130618274
8057.01,,0.9037152305,0.8590564939,0.9081909938,0.9098031722,0.9333845268
8057.02,,0.9122272958,0.8962611901,0.9187242798,0.9020589872,0.9206098843
8058.01,,0.8923272573,0.8746331237,0.8875638842,0.9169042770,0.8835373075
8058.02,,0.8632713440,0.8860093136,0.8237928349,0.8507759650,0.8609542356
8059.01,,0.8069199129,0.8500491642,0.7965567410,0.7923707117,0.8196514271
8059.02,,0.7424912334,0.7301488834,0.7389225375,0.7890463302,0.7473733731
8060.01,,0.4828614009,0.4897014210,0.4416560102,0.4686150780,0.4553470919
8060.02,,0.4500065351,0.4284978098,0.4482975248,0.4214825652,0.4249237805
8060.03,,0.4334693878,0.4485101934,0.4364524218,0.4255648806,0.4402852050
8060.04,,0.5807768269,0.5614652588,0.6213367609,0.6008127950,0.5832432432
8061.02,,0.6651071165,0.6739130435,0.6482377332,0.7343304843,0.7351799120
8061.03,,0.7098268224,0.7396382818,0.7733826968,0.7496075353,0.8098315707
8061.04,,0.4811605884,0.4756122242,0.5625560538,0.5670955882,0.5661092531
8062.01,,0.5330099135,0.6724554847,0.6421524664,0.6945706769,0.7071960298
8062.02,,0.7854763491,0.8319801534,0.9032830524,0.8367914439,0.8185849627
8063,,0.7140807543,0.7293000206,0.7584357542,0.7476425685,0.7712590639
8064,,0.7702265372,0.7490849939,0.7377796189,0.7694676639,0.7976025818
8065.01,,0.3338842975,0.3088527193,0.3309291472,0.3105684853,0.3951581414
8065.02,,0.5095367847,0.5082342177,0.5553543129,0.5035971223,0.5518969220
8066,,0.5399654974,0.5462747381,0.5878240606,0.6558788599,0.6855364552
8067,,0.6845478282,0.7163860564,0.7554778555,0.7796913442,0.8025985867
8068.01,,0.6298820446,0.5618875709,0.5640892579,0.6218854354,0.6094064386
8068.02,,0.6737363026,0.5328836425,0.5999324781,0.6136814276,0.6109777015
8069,,0.4308785530,0.4791889007,0.6326363264,0.6235076163,0.6200620476
8070,,0.4910320957,0.5592505064,0.5149199418,0.4830774921,0.5243009946
8071,,0.7064432245,0.7409638554,0.6901664932,0.7009992314,0.6907975460
8072,,0.5202837912,0.4856065798,0.5296961326,0.5231543624,0.5324564400
8073,,0.5232462173,0.5121885522,0.5150053591,0.4970768374,0.5298598830
8074,,0.5452135082,0.5533937975,0.6079529142,0.5969070675,0.5557498907
8075,,0.5221438646,0.5260401513,0.5280832095,0.5465635228,0.5422557336
8076,,0.4535845588,0.4399937166,0.4222014344,0.3995283019,0.4479515383
8077,,0.4947314752,0.4657797724,0.5260984473,0.6014315642,0.6030785195
8078,,0.6206652512,0.6319419238,0.6971884498,0.6409584425,0.6599326599
8079,,0.5822200632,0.6057928326,0.6398467433,0.5638478314,0.7163173653
8080.01,,0.5672201393,0.6155230018,0.5769949293,0.6138079827,0.6514737991
8080.02,,0.5831775701,0.5829778157,0.6267064846,0.6119498193,0.5736853045
8081,,0.7531878719,0.7514076577,0.8224245874,0.8109111682,0.8242339833
8082,,0.6750044350,0.6782142857,0.6614895870,0.6198123421,0.6971556051
8083.01,,0.5426604770,0.5821374304,0.5937665082,0.6026857654,0.5971901120
8083.02,,0.5059370160,0.5490245756,0.5655291790,0.5811047238,0.6112579281
8084,,0.6090207993,0.5288351949,0.5708679594,0.5398575695,0.5273175101
8085,,0.6271760155,0.6311394892,0.5539806284,0.6375149343,0.5778108712
8086,,0.8559036145,0.8432038835,0.8336683417,0.8001930502,0.8241279070
8087.02,,0.5267369953,0.5538296733,0.5496723924,0.5931303116,0.6113325247
8088,,0.8015061861,0.8150555104,0.8364498288,0.8530513919,0.8378450817
8089,,0.8759763314,0.8624813154,0.8657718121,0.8902225556,0.8852186312
8090,,0.9072532699,0.9017771374,0.9473551637,0.9403870968,0.9463513857
8091,,0.8312892611,0.8460388640,0.8584795322,0.8698553949,0.8609902067
8092,,0.1279227053,0.1201241995,0.1008639743,0.0812015504,0.1012732615
8093,,0.6267109083,0.6418635460,0.6233382570,0.6240236437,0.6640798226
8094,,0.6438589841,0.6736619176,0.6623583217,0.6997685672,0.7013933548
8095,,0.6983921162,0.7320924986,0.7447464276,0.7151823072,0.8040260509
8096,,0.3477149249,0.3821418318,0.3973825104,0.3845234538,0.3405066739
8097,,0.3885460380,0.3679174012,0.3390410959,0.3322025685,0.2570935110
8098,,0.7160052049,0.6800000000,0.6349772875,0.6860578486,0.7034434294
8099,,0.7895965322,0.8255234297,0.8634003894,0.8407579787,0.8888888889
8100,,0.7608648176,0.7667005076,0.7851397121,0.7187039764,0.7211779449
8101,,0.6633360522,0.6226415094,0.5981144486,0.5606430606,0.6332295374
8102,,0.3542857143,0.3384408150,0.3414248021,0.4177973568,0.4218129289
8103.01,,0.4442662390,0.4320953437,0.3789445049,0.3602821487,0.3756713212
8103.02,,0.5938756573,0.6269938650,0.6106642836,0.6269641735,0.5883470551
8104,,0.8576723499,0.8823638729,0.9076779026,0.8910050915,0.8924265260
8105.01,,0.8226591396,0.8440744368,0.8701603442,0.8538123447,0.8752877974
8105.02,,0.8352067443,0.8406398104,0.8185949631,0.8403631549,0.8638636785
8106,,0.7505882353,0.8189910979,0.8059766133,0.8352941176,0.8024384737
8107.01,,0.5965412391,0.6660721363,0.7299028725,0.6949152542,0.7306176084
8107.02,,0.6755265797,0.7292191436,0.8340393720,0.7725141870,0.7613920881
8108,,0.6572550486,0.6946509519,0.7554679096,0.7476225311,0.7533248315
8109,,0.6280193237,0.6464468630,0.6580815585,0.6628800535,0.6943765281
8110,,0.8011049724,0.7646496054,0.7528774543,0.7526933206,0.8072033898
8111,,0.7725779967,0.7906184061,0.7509157509,0.7771856786,0.8000639795
8112,,0.5933624454,0.6184302733,0.6094017094,0.6142955801,0.5813912739
8113.01,,0.2849515523,0.3096153846,0.3448275862,0.3761749081,0.3662363456
8113.02,,0.2037351443,0.1918881119,0.2152155048,0.2153760755,0.2177559283
8114.01,,0.5882579403,0.5076299015,0.5393743258,0.5844934261,0.5447203715
8114.02,,0.4760334213,0.4881730119,0.5425219941,0.4824945295,0.4404889556
8115,,0.5504755548,0.5858265084,0.6217189913,0.5976852652,0.5985309925
8116,,0.5735270116,0.6033099298,0.6143724696,0.6799208348,0.6535947712
8117.01,,0.2586552935,0.2727747324,0.3306953081,0.3085787452,0.2939059501
8117.02,,0.4969283276,0.4807650978,0.4182776801,0.4102122777,0.4022527682
8118,,0.3872017354,0.4139543248,0.4899923018,0.4651482427,0.5372065261
8119,,0.8058823529,0.8109519798,0.7912178956,0.7982846776,0.8114754098
8120,,0.7635812985,0.8061031084,0.8477078477,0.8346703189,0.8871514695
8121,,0.5802841154,0.4925304528,0.5173969072,0.5553116769,0.5396194857
8122,,0.7079540010,0.7107160019,0.7369714848,0.7691154423,0.7327349788
8123.01,,0.5621636168,0.5696918292,0.6214992928,0.6276505513,0.6797591743
8123.02,,0.6884348778,0.7254558205,0.7335034634,0.7590711176,0.8076009501
8124,,0.7575671045,0.7816901408,0.7810650888,0.7899789979,0.8303444350
8125,,0.5470745471,0.5248112190,0.5106268496,0.5027241209,0.5232198142
8126,,0.5991771966,0.5449189985,0.5576131687,0.5560117302,0.6176470588
8127,,0.6512355333,0.6833597464,0.6717581047,0.6460261730,0.6966254594
8128.01,,0.6327160494,0.6139400506,0.6837327524,0.6238127544,0.6132596685
8128.02,,0.6706994329,0.6675267232,0.7034757422,0.6444687045,0.6692364170
8129,,0.6990070335,0.7186817550,0.7405612760,0.7707669429,0.7720797721
8130,,0.6501677852,0.6591508053,0.6695328174,0.6576723903,0.6497933884
8131,,0.5014175780,0.4700979371,0.4606931530,0.5070212766,0.5180321034
8132,,0.7138983051,0.7271727173,0.7468850946,0.7252591894,0.7276328052
8133.01,,0.0480581168,0.0507140775,0.0445897741,0.0731995277,0.0579751131
8133.02,,0.0321240654,0.0365853659,0.0409482759,0.0429608128,0.0411220044
8134,,0.0564516129,0.0481425322,0.0647612156,0.0850327049,0.0960606437
8135,,0.1181781431,0.1134950628,0.1221590909,0.1234778054,0.0918379759
8136,,0.0311187476,0.0345356869,0.0507635163,0.0470516963,0.0322580645
8137.01,,0.0448654038,0.0542568543,0.0579868709,0.0623087622,0.0491719745
8137.02,,0.0345459304,0.0503703704,0.0453773356,0.0501240695,0.0405527185
8138.01,,0.0299539171,0.0317307692,0.0387931034,0.0269985975,0.0282174811
8138.02,,0.0600938967,0.0600801068,0.0780260708,0.0773460411,0.1320457233
8139,,0.0709578544,0.0779461800,0.0742892082,0.1124885216,0.0899746760
8140,,0.1242199688,0.1393809617,0.1011097411,0.0926355771,0.1065870816
8141,,0.0128145387,0.0299581979,0.0635260528,0.0684791496,0.0594102342
8142,,0.0922823811,0.0788777908,0.0793378995,0.1008295195,0.1058572300
8143,,0.0469548134,0.0661892361,0.0708215297,0.1229721610,0.1121513944
8144,,0.1621657226,0.2000262847,0.1843117149,0.1645652745,0.1726370901
8145,,0.1202205882,0.1330970664,0.1804542613,0.1535123967,0.1892339545
8146,,0.2107925801,0.2231775701,0.2450018861,0.2521374978,0.2414392491
8147,,0.2522352132,0.2513626162,0.2150296427,0.2425091992,0.2525764192
8148,,0.3367109635,0.3512096092,0.3320371936,0.2586709887,0.3289739997
8149,,0.2540197669,0.2630010431,0.2913968548,0.2856233084,0.2842198582
8150,,0.1336748952,0.1179475273,0.1443298969,0.1591751622,0.1591826438
8151,,0.2235763350,0.2610744581,0.2208994709,0.2628057222,0.2433302668
8152,,0.2725515464,0.2912027599,0.2803455069,0.3434075058,0.2951422180
8153,,0.3540229885,0.3758127438,0.4001039231,0.4016434263,0.4799221222
8154,,0.5168850341,0.5051272984,0.5934838949,0.6653203598,0.6727734446
8155,,0.3004164188,0.3213098609,0.3545846154,0.3378831418,0.3577284784
8156,,0.5842064416,0.6099609375,0.5839984427,0.6188349515,0.5853033885
8157.01,,0.8520367937,0.8509814050,0.8590943587,0.8035670052,0.7915048544
8157.02,,0.7811709784,0.7853341218,0.8005238767,0.8004073320,0.8305931322
8158,,0.8383905013,0.8850353243,0.9217731421,0.9234482759,0.9013513514
8159,,0.4594417793,0.4713694753,0.3992129427,0.4248909204,0.4508393285
8160,,0.5924394566,0.5329799764,0.6039215686,0.5931118561,0.6181646763
8161,,0.4627129540,0.3882182521,0.4487565341,0.3998360656,0.4374613959
8162,,0.4644317253,0.4988419224,0.5045020464,0.4329949239,0.4667333667
8163,,0.2631171346,0.2517286489,0.2866914208,0.2855113636,0.3065166631
8164.01,,0.1236182756,0.1164571877,0.0665000961,0.1058480598,0.0974085646
8164.02,,0.1349169742,0.1349325337,0.1146595697,0.1597549482,0.1600580271
8165,,0.1390742734,0.1398907104,0.1760563380,0.1992533831,0.2021299717
8166,,0.0479896239,0.0664570231,0.0737859996,0.0910807975,0.1056820694
8167,,0.1436304583,0.1161723164,0.1800631801,0.1272984441,0.2253620629
8168,,0.3277357446,0.3236390753,0.3562079282,0.3900018723,0.3659861397
8169,,0.0735535682,0.0734520780,0.0784948067,0.0928971012,0.0905779103
8170,,0.0523288180,0.0536208943,0.0527909177,0.0350587750,0.0418019481
8171.01,,0.0335934114,0.0352966192,0.0494983278,0.0534493474,0.0468782846
8171.02,,0.0482740022,0.0464244521,0.0351539802,0.0128608174,0.0080693365
8172,,0.0140509645,0.0153197158,0.0218412400,0.0063157895,0.0088248955
8173,,0.0160784314,0.0164072360,0.0158415842,0.0132950054,0.0112012360
8174,,0.1195997071,0.1541695865,0.1653961654,0.1448337425,0.1413949060
8175,,0.0462398374,0.0526719509,0.0468868162,0.0229481641,0.0243779844
8176,,0.0310002422,0.0371708828,0.0324016819,0.0369166473,0.0071065990
8177,,0.0176009183,0.0067294751,0.0129456284,0.0068600549,0.0134125311
8179,,0.1560042888,0.1856986501,0.2001051340,0.1961991906,0.1763907734
8180,,0.3543343297,0.4113682319,0.3428904429,0.3670499883,0.3569216107
8181,,0.6028169014,0.6611501862,0.7083148066,0.6937634409,0.7148760331
8182,,0.4523276634,0.4923144488,0.4623157895,0.5073576456,0.5479842244
8183,,0.2010401430,0.2049944682,0.2209191759,0.2196475196,0.2100338764
8184.01,,0.4770562771,0.4414598540,0.3919191919,0.3643922018,0.3337072350
8184.02,,0.6133043208,0.6022690438,0.5844155844,0.5468699319,0.6156666667
8185,,0.7266834714,0.7714594206,0.7841328413,0.7787109732,0.7940364440
8186,,0.7708159867,0.7515189608,0.6846562931,0.8026062807,0.8135522760
8187,,0.7894302230,0.8206993007,0.8457969432,0.8426842684,0.8838543160
8188,,0.8218783735,0.8174067496,0.8404486252,0.8613125453,0.8307555556
8189,,0.8141905951,0.8177225847,0.8245770258,0.7544281653,0.7612612613
8190,,0.9517089305,0.9083786725,0.9301608284,0.8998105662,0.9045064378
8191,,0.4654521218,0.4417163837,0.4537983119,0.5331223152,0.5001126380
8192,,0.4529831388,0.4889550368,0.4407353653,0.4758286176,0.4650435927
8193,,0.7045300879,0.7744385733,0.7818181818,0.7940637596,0.7952156578
8194,,0.7080581242,0.6897935780,0.7339966210,0.7029739099,0.6423303835
8195,,0.6531426671,0.6300096185,0.6854108091,0.6618372380,0.6690783265
8196,,0.8755532413,0.8732138218,0.8613026820,0.8577154309,0.8756613757
8197,,0.9374685666,0.9650793651,0.9618542593,0.9499075475,0.9537396590
8198.01,,0.9344262295,0.9432007401,0.9577412807,0.9686013321,0.9630833971
8198.02,,0.9142640364,0.9275692074,0.9439880508,0.9506542056,0.9472535467
8199,,0.9371924747,0.9467213115,0.9375186846,0.9369912572,0.9387568556
8200,,0.7336047038,0.7599601594,0.7437340153,0.7633165829,0.7859358842
8201.01,,0.9391389707,0.9229939312,0.9084168612,0.9038408016,0.9104885057
8201.03,,0.6317638791,0.6883930810,0.6565414972,0.7056232185,0.6758394345
8201.04,,0.7142516683,0.7700703371,0.7605599214,0.7968446602,0.8248331108
8202.01,,0.8404770779,0.8403610733,0.8177352311,0.8383029029,0.8495158336
8202.02,,0.6078431373,0.6060438037,0.6149606299,0.6073394495,0.5813288878
8203,,0.3440030852,0.3371132039,0.3144618834,0.3091042584,0.2955319575
8204,,0.1001437470,0.1146982479,0.0972644377,0.0958377055,0.0940127817
8205.01,,0.7725163974,0.7429712460,0.7324851023,0.7132329382,0.7410408227
8205.02,,0.7914169727,0.7979183032,0.7721641502,0.7870427141,0.7908309456
8206.03,,0.6004160363,0.6462004927,0.7682481752,0.7534273793,0.7699478001
8206.04,,0.7646915386,0.8063583815,0.8294374518,0.7661431065,0.8103125835
8206.05,,0.3403901047,0.3271767810,0.3657116236,0.3425605536,0.3185464842
8206.06,,0.8163733741,0.8783351121,0.7687467226,0.8086061246,0.7536889898
8207,,0.4551734274,0.4845814978,0.4823373565,0.5003714158,0.5530133094
8208,,0.4123539232,0.4456547478,0.4858349901,0.5051387461,0.5865982167
8209.01,,0.6715960325,0.6547052362,0.6763934999,0.7008454758,0.7251356239
8209.02,,0.5029145729,0.5129870130,0.5585007248,0.5623320240,0.5517241379
8210.01,,0.7771272443,0.7491961415,0.7643201543,0.7620715076,0.8009082652
8210.02,,0.7216531896,0.7199297629,0.6836168639,0.7411399342,0.7387471868
8211.01,,0.6183986371,0.7036059807,0.6588037068,0.6821420859,0.7084585659
8211.02,,0.6400580552,0.6308756860,0.5812605651,0.6422244094,0.6427863163
8212,,0.1439529949,0.1568910256,0.1649732126,0.1551820728,0.1488232171
8213,,0.1786789446,0.1820335277,0.1853170566,0.1847265222,0.2566607460
8214.01,,0.0424339472,0.0399184149,0.0279720280,0.0397805213,0.0308295964
8214.02,,0.0534546488,0.0556750941,0.0608465608,0.0462319615,0.0675900277
8215,,0.0080731970,0.0089108911,0.0117064385,0.0164217805,0.0199490662
8216,,0.4274065685,0.4421496780,0.4624119918,0.4107976005,0.4292074800
8217,,0.8190380762,0.8236869207,0.8306022122,0.8178630363,0.8340098270
8218,,0.6379214006,0.6711495947,0.6341013825,0.6415094340,0.6784865655
8219,,0.7358527132,0.7306344881,0.7396495282,0.7241514616,0.7230146492
8220,,0.7431129477,0.8019733823,0.8064738292,0.8145421077,0.8196910307
8221.01,,0.7555957495,0.7850530594,0.7605504587,0.7864376926,0.7681576616
8221.02,,0.5282534247,0.5471380471,0.5418362732,0.6276112625,0.6364055300
8222,,0.7299043062,0.7694136292,0.7350636631,0.8058099974,0.8607419712
8223.01,,0.7795560145,0.7892692401,0.8291287386,0.8716931217,0.8716621253
