tract,percent_black_2016,percent_black_2015,percent_black_2014,percent_black_2013,percent_black_2012,percent_black_2011
8047.01,,0.156296739,0.156314395,0.121123034,0.110153257,0.112033845
8047.05,,0.056667470,0.063500127,0.065437089,0.073076923,0.088106796
8047.06,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8047.09,,0.033311236,0.085573770,0.089923469,0.085688783,0.092645511
8047.1,,0.000000000,0.000000000,0.000000000,0.000000000,0.018141097
8047.11,,0.050041504,0.078111482,0.082663605,0.084110886,0.070858558
8047.12,,0.028008499,0.022107328,0.026398055,0.086746155,0.072206400
8047.13,,0.034475282,0.036865291,0.049746438,0.058643994,0.071645274
8047.14,,0.027823241,0.024025784,0.031634446,0.007834359,0.033618402
8047.15,,0.035452323,0.048888889,0.032777458,0.040010887,0.041320166
8047.16,,0.021857923,0.015300739,0.014074595,0.011187297,0.009281201
8048.03,,0.037804247,0.038759690,0.019269437,0.014612676,0.008865569
8048.04,,0.057816159,0.040887342,0.039212623,0.034456929,0.022478557
8048.05,,0.090067340,0.087036774,0.070002698,0.057546145,0.042280678
8048.06,,0.120582681,0.107684400,0.129935592,0.117682378,0.107142857
8048.07,,0.096787917,0.072956226,0.074324324,0.046384720,0.047900651
8048.08,,0.008765244,0.003522505,0.003668977,0.005122143,0.045171985
8048.09,,0.012236084,0.011461318,0.009057528,0.020539470,0.004997501
8048.1,,0.040412371,0.047598689,0.045288839,0.045906997,0.049900200
8049.01,,0.006047104,0.008999053,0.009197448,0.010230570,0.009994033
8049.02,,0.000356761,0.000173822,0.000000000,0.000000000,0.000000000
8050.01,,0.004510045,0.004942339,0.017613756,0.017277269,0.015911873
8050.02,,0.056493030,0.044681811,0.048512850,0.023135508,0.013157895
8051.05,,0.128060523,0.055998899,0.050108342,0.035428261,0.034346463
8051.06,,0.022390630,0.040479760,0.040281580,0.031902324,0.039065646
8051.07,,0.030441176,0.039838918,0.025014715,0.037428023,0.050245499
8051.08,,0.046312427,0.047172452,0.043537230,0.048863021,0.058691694
8051.09,,0.020234537,0.009717723,0.009456265,0.049620951,0.044523810
8051.1,,0.010727612,0.020882772,0.016871535,0.011557910,0.006781303
8051.11,,0.025881722,0.032591415,0.027288232,0.027316691,0.024399447
8051.12,,0.004033613,0.003393281,0.000000000,0.000324465,0.000335909
8052.01,,0.007563025,0.007541478,0.020307692,0.023536512,0.018884627
8052.02,,0.020253165,0.029316770,0.028528529,0.018899927,0.015311245
8053.01,,0.033189920,0.008652658,0.000000000,0.000000000,0.000000000
8053.02,,0.013740886,0.014776925,0.014656144,0.013776580,0.004561003
8054.01,,0.042158093,0.037951651,0.000000000,0.000000000,0.000000000
8054.02,,0.008926760,0.008559499,0.000406009,0.000577812,0.000578704
8055.01,,0.004380314,0.003458367,0.021139952,0.023364486,0.021923414
8055.02,,0.003034134,0.003293641,0.001604278,0.001393922,0.001384275
8056,,0.000000000,0.005556743,0.004972973,0.005030392,0.005275375
8057.01,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8057.02,,0.001014713,0.001053186,0.001028807,0.001112966,0.001051525
8058.01,,0.010597711,0.013417191,0.008943782,0.000407332,0.000000000
8058.02,,0.004649197,0.004049403,0.000194704,0.000198965,0.000389484
8059.01,,0.004113235,0.001720747,0.003879728,0.009216590,0.005304370
8059.02,,0.033084312,0.035204715,0.041919031,0.046330202,0.028069625
8060.01,,0.037589005,0.038479962,0.041719949,0.023912321,0.011444653
8060.02,,0.042086002,0.057072919,0.041588139,0.056693489,0.060213415
8060.03,,0.016734694,0.016335599,0.019400818,0.011491285,0.008658009
8060.04,,0.018433180,0.019945248,0.021593830,0.020188778,0.040945946
8061.02,,0.065993598,0.051449275,0.075097904,0.032288699,0.042971784
8061.03,,0.025775272,0.030896760,0.000000000,0.005886970,0.006658833
8061.04,,0.152125730,0.141469338,0.094843049,0.079963235,0.089186176
8062.01,,0.010335372,0.011431084,0.020403587,0.021047596,0.020099256
8062.02,,0.019764601,0.016238160,0.013087844,0.007700535,0.000000000
8063,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8064,,0.005258900,0.006913379,0.000000000,0.000000000,0.000000000
8065.01,,0.002892562,0.002778881,0.005939754,0.011827547,0.044513862
8065.02,,0.017029973,0.021043001,0.001131990,0.009979113,0.005726557
8066,,0.029039678,0.028812573,0.026216137,0.004453682,0.008891523
8067,,0.059814859,0.054304008,0.046386946,0.040706777,0.037155231
8068.01,,0.135517693,0.143630737,0.140373638,0.122270742,0.130784708
8068.02,,0.032520325,0.078246206,0.079338285,0.061467284,0.050771870
8069,,0.002368648,0.002561366,0.007175072,0.013379992,0.019855222
8070,,0.131214600,0.116812964,0.092248908,0.077122249,0.065866016
8071,,0.117885004,0.128148959,0.130072841,0.124263387,0.088834356
8072,,0.084773513,0.086360521,0.086843923,0.135234899,0.148616331
8073,,0.086657497,0.049292929,0.051848875,0.096464365,0.061624269
8074,,0.063354731,0.059537741,0.029141545,0.027605145,0.040081621
8075,,0.048519041,0.044224614,0.038038633,0.090449271,0.094250707
8076,,0.012254902,0.012252592,0.012940443,0.071383648,0.071576598
8077,,0.043847723,0.054656195,0.071522960,0.070530726,0.076098236
8078,,0.006015570,0.006170599,0.000379939,0.001871958,0.004489338
8079,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8080.01,,0.043652919,0.043947571,0.001334401,0.000269687,0.000545852
8080.02,,0.028245067,0.033489761,0.042875427,0.042951308,0.054250676
8081,,0.044488524,0.052646396,0.052361981,0.052270780,0.031197772
8082,,0.000354799,0.000178571,0.000000000,0.003969686,0.003904071
8083.01,,0.041139747,0.016545669,0.012326114,0.007341092,0.006580117
8083.02,,0.041042850,0.049151254,0.035608309,0.032741815,0.020877378
8084,,0.025239542,0.011397310,0.008079409,0.010567425,0.005597850
8085,,0.016682785,0.017190570,0.019135365,0.010513740,0.009431621
8086,,0.000963855,0.000000000,0.004020101,0.004343629,0.005813953
8087.02,,0.076027646,0.069808963,0.077563308,0.070113314,0.065153353
8088,,0.038461538,0.034930950,0.026863313,0.035599572,0.048512463
8089,,0.004023669,0.005480817,0.013662512,0.017004251,0.018536122
8090,,0.022116528,0.031700288,0.020654912,0.021161290,0.015255530
8091,,0.064014358,0.051718984,0.057602339,0.066740823,0.068008705
8092,,0.551884058,0.585290122,0.620655013,0.678294574,0.717140059
8093,,0.055371215,0.066902186,0.064992614,0.085497150,0.101330377
8094,,0.043593632,0.046014632,0.040564725,0.043130654,0.051018221
8095,,0.044087137,0.051889453,0.047072009,0.064853556,0.048549438
8096,,0.444870566,0.405397646,0.385484830,0.387809979,0.398801417
8097,,0.209824735,0.224124906,0.265410959,0.271383572,0.387367382
8098,,0.099219258,0.123305785,0.106424400,0.082872928,0.072382291
8099,,0.034011337,0.029910269,0.025957171,0.024601064,0.025879917
8100,,0.056999345,0.046091371,0.036833192,0.032400589,0.039473684
8101,,0.126223491,0.131660792,0.144924359,0.154253154,0.125667260
8102,,0.475151515,0.499073918,0.522955145,0.409515419,0.423438064
8103.01,,0.302058273,0.281873614,0.341947769,0.356212697,0.378625134
8103.02,,0.236931642,0.221779141,0.249627644,0.250785669,0.253641545
8104,,0.000185322,0.000185839,0.000187266,0.000188573,0.003202713
8105.01,,0.011095970,0.008031342,0.006257333,0.006306134,0.005564083
8105.02,,0.002408671,0.002172196,0.004355236,0.004539436,0.006667901
8106,,0.013262032,0.007630352,0.004763967,0.004977376,0.004289907
8107.01,,0.006271380,0.003963535,0.001653234,0.001733436,0.005819411
8107.02,,0.014292879,0.026448363,0.021181161,0.023932889,0.024787181
8108,,0.020568437,0.016681777,0.006812478,0.006766642,0.002186191
8109,,0.021417069,0.027528809,0.022948654,0.006014033,0.027244149
8110,,0.035791497,0.029897154,0.016023471,0.010294470,0.000000000
8111,,0.003284072,0.002921604,0.002997003,0.003164030,0.001919386
8112,,0.029868996,0.004555011,0.003247863,0.003625691,0.003504468
8113.01,,0.044888274,0.048076923,0.039802956,0.034532080,0.018470705
8113.02,,0.077815507,0.090909091,0.112525311,0.104357480,0.085309427
8114.01,,0.008469682,0.006953834,0.007191658,0.006187162,0.009489198
8114.02,,0.001759015,0.002252760,0.003158132,0.003063457,0.004289084
8115,,0.003003504,0.002841384,0.003602676,0.003627570,0.003582945
8116,,0.007670965,0.007522568,0.002530364,0.000000000,0.000000000
8117.01,,0.008278976,0.004437484,0.006500848,0.005121639,0.003598848
8117.02,,0.019340159,0.017408124,0.017769967,0.016446739,0.022527682
8118,,0.013015184,0.016184140,0.009815242,0.008639309,0.003581377
8119,,0.075126050,0.079022746,0.080198840,0.083457034,0.072916667
8120,,0.030096536,0.016868840,0.034965035,0.029152808,0.036925396
8121,,0.253981920,0.335325213,0.329252577,0.291703248,0.301693498
8122,,0.156444657,0.156655454,0.139872173,0.104697651,0.138868113
8123.01,,0.146932185,0.160305344,0.193493635,0.158043540,0.124426606
8123.02,,0.159066034,0.152173913,0.156398104,0.144775036,0.065716548
8124,,0.125356939,0.100563380,0.107354184,0.136513651,0.099629946
8125,,0.351351351,0.323085221,0.326069411,0.366765726,0.315789474
8126,,0.237143697,0.244477172,0.281599059,0.294428152,0.265918739
8127,,0.165467626,0.158161648,0.191084788,0.206511331,0.149682593
8128.01,,0.233539095,0.244492597,0.185548293,0.246947083,0.285911602
8128.02,,0.134593573,0.106155547,0.093410572,0.143740902,0.186857562
8129,,0.128671907,0.135596585,0.121744397,0.117909496,0.113960114
8130,,0.231263982,0.225475842,0.224419604,0.240937585,0.233987603
8131,,0.339813690,0.371744113,0.366863905,0.307234043,0.315822389
8132,,0.133559322,0.131573157,0.120443009,0.113100848,0.118126747
8133.01,,0.057278569,0.072865054,0.049643282,0.041027155,0.035350679
8133.02,,0.053170867,0.046659597,0.068426724,0.075471698,0.054738562
8134,,0.062533051,0.071266111,0.053424988,0.041297935,0.055424382
8135,,0.018326371,0.031695721,0.028667355,0.024747938,0.044763411
8136,,0.013745704,0.014965464,0.019810153,0.022617124,0.015937020
8137.01,,0.039132602,0.050216450,0.093818381,0.102086231,0.111592357
8137.02,,0.105208061,0.122469136,0.081776268,0.082630273,0.066987083
8138.01,,0.016129032,0.014743590,0.008952255,0.023141655,0.000000000
8138.02,,0.046760563,0.020789624,0.018994413,0.028958944,0.029562475
8139,,0.016858238,0.021497062,0.028584531,0.040250995,0.050945926
8140,,0.015795632,0.034650574,0.038429922,0.033762397,0.029204860
8141,,0.015610438,0.029261496,0.014989293,0.013491415,0.021248916
8142,,0.005982650,0.010722679,0.011415525,0.017019451,0.015863331
8143,,0.005108055,0.006293403,0.006101547,0.006008412,0.005577689
8144,,0.012514820,0.007359706,0.010125609,0.010375624,0.013915679
8145,,0.032904412,0.034258712,0.029381121,0.022933884,0.011594203
8146,,0.081693835,0.110654206,0.062240664,0.051997906,0.052668173
8147,,0.031292985,0.030779096,0.024995994,0.049062555,0.046113537
8148,,0.071594684,0.069193030,0.080980558,0.075850891,0.067102600
8149,,0.150317156,0.182685144,0.164816528,0.208247094,0.188297872
8150,,0.121564974,0.150917112,0.162071446,0.133225209,0.077447023
8151,,0.049855972,0.075400566,0.067239859,0.063913244,0.093376265
8152,,0.084890464,0.068527521,0.046825277,0.049485221,0.034835411
8153,,0.023243934,0.024967490,0.015588465,0.011703187,0.000000000
8154,,0.028603063,0.021923621,0.027397260,0.026620158,0.024668964
8155,,0.002141582,0.001723501,0.001969231,0.001795977,0.000000000
8156,,0.021148622,0.023437500,0.035234573,0.031067961,0.043932230
8157.01,,0.009198423,0.008264463,0.000000000,0.006688135,0.008009709
8157.02,,0.021396615,0.006307905,0.006447713,0.000000000,0.000000000
8158,,0.048153034,0.035324342,0.031942634,0.026896552,0.027702703
8159,,0.349105975,0.320052253,0.380629646,0.377519219,0.397645520
8160,,0.279681040,0.338633687,0.278129713,0.299908564,0.290069139
8161,,0.280135005,0.324963786,0.322825915,0.344918033,0.339098209
8162,,0.109566639,0.118992472,0.139699864,0.197969543,0.170335168
8163,,0.019554695,0.015511119,0.021301544,0.022727273,0.017193802
8164.01,,0.038135593,0.003731343,0.003267346,0.000728730,0.000000000
8164.02,,0.043819188,0.037909617,0.031049013,0.033459001,0.038926499
8165,,0.032723358,0.022950820,0.026188380,0.011899207,0.007607042
8166,,0.009295288,0.005241090,0.006516712,0.011752361,0.010170241
8167,,0.093828943,0.025776836,0.035451035,0.006718529,0.002472625
8168,,0.250968813,0.308911260,0.285340314,0.266616738,0.252481738
8169,,0.593721482,0.613910093,0.619615188,0.583658247,0.591157476
8170,,0.690295045,0.746141670,0.723178808,0.742008662,0.738027597
8171.01,,0.877763329,0.876036572,0.873801561,0.840273462,0.809123397
8171.02,,0.826051780,0.822376009,0.845729227,0.877393541,0.951882845
8172,,0.866873065,0.835479574,0.869891968,0.857894737,0.894797956
8173,,0.738039216,0.722759781,0.771881188,0.724757456,0.832367710
8174,,0.371003173,0.264657790,0.328713329,0.252399018,0.258509879
8175,,0.743140244,0.749680389,0.769599193,0.811825054,0.769540085
8176,,0.806248486,0.841507486,0.835270838,0.846761087,0.878172589
8177,,0.870862828,0.903287829,0.913164708,0.909055272,0.871622916
8179,,0.727841315,0.697920467,0.697564395,0.724441316,0.732021710
8180,,0.406530237,0.434733768,0.468531469,0.457169678,0.419823684
8181,,0.139235412,0.139015308,0.106269453,0.069247312,0.046831956
8182,,0.268128917,0.256477822,0.265473684,0.252505865,0.238387379
8183,,0.426946205,0.411569464,0.416481775,0.405189295,0.418777222
8184.01,,0.266666667,0.276788321,0.400577201,0.397075688,0.412507011
8184.02,,0.134286602,0.145218801,0.166167166,0.216672073,0.147333333
8185,,0.106049694,0.073960770,0.079704797,0.102976082,0.072703847
8186,,0.067860117,0.076471821,0.140437266,0.100619526,0.096237788
8187,,0.036884118,0.029930070,0.028657205,0.035478548,0.021221681
8188,,0.009715725,0.018650089,0.017185239,0.015591008,0.027377778
8189,,0.031002913,0.022732056,0.039403384,0.054887382,0.056306306
8190,,0.005512679,0.009793254,0.007490637,0.023153020,0.019527897
8191,,0.047544990,0.044745296,0.043314083,0.024869998,0.033566118
8192,,0.041666667,0.035093216,0.057248831,0.051576395,0.058891265
8193,,0.063894523,0.045574637,0.000000000,0.000000000,0.000000000
8194,,0.032458955,0.008983180,0.018021400,0.012771392,0.015302360
8195,,0.198869305,0.181789035,0.144954702,0.169235512,0.170179302
8196,,0.054673262,0.058196934,0.059770115,0.015030060,0.012265512
8197,,0.005699916,0.000000000,0.000000000,0.000000000,0.006753334
8198.01,,0.000000000,0.001665125,0.001845359,0.002473834,0.002104055
8198.02,,0.001896813,0.001896094,0.002240478,0.002616822,0.000000000
8199,,0.000000000,0.000000000,0.000000000,0.000000000,0.002742230
8200,,0.007236545,0.006474104,0.006649616,0.005527638,0.000000000
8201.01,,0.016267003,0.024949427,0.024715090,0.020456443,0.021408046
8201.03,,0.027641134,0.022562046,0.041856015,0.028504794,0.028275688
8201.04,,0.062917064,0.084404560,0.035117878,0.031310680,0.022429907
8202.01,,0.016399553,0.025472981,0.033379519,0.033232628,0.021722062
8202.02,,0.008194323,0.007485445,0.003412073,0.000000000,0.001428912
8203,,0.026802931,0.024601192,0.024663677,0.039831131,0.024644360
8204,,0.166746526,0.142602206,0.155521783,0.129415880,0.126303397
8205.01,,0.003999360,0.003993610,0.003382187,0.010413329,0.002960424
8205.02,,0.030156582,0.034171249,0.062330623,0.070508890,0.060990585
8206.03,,0.116868381,0.090013265,0.040754258,0.025630836,0.019388516
8206.04,,0.014386735,0.043352601,0.048805548,0.053851907,0.062516698
8206.05,,0.513320647,0.534660590,0.524807827,0.547145329,0.569136385
8206.06,,0.008671257,0.013340448,0.010487677,0.021119324,0.039727582
8207,,0.000000000,0.003377386,0.009567265,0.023324915,0.026170181
8208,,0.045313618,0.035282974,0.031560636,0.005395683,0.000000000
8209.01,,0.026330027,0.022885390,0.004717805,0.005396654,0.005967450
8209.02,,0.026532663,0.029325513,0.025471112,0.006615671,0.007183908
8210.01,,0.008391881,0.012105164,0.011378978,0.008293402,0.005086285
8210.02,,0.019586703,0.021773486,0.014053254,0.006393862,0.003938485
8211.01,,0.015545145,0.012752858,0.011373210,0.009501188,0.008587377
8211.02,,0.010885341,0.007874016,0.008210577,0.004675197,0.002974715
8212,,0.446221642,0.439102564,0.479401441,0.518580766,0.479030260
8213,,0.286700903,0.278425656,0.283316378,0.358961128,0.291829485
8214.01,,0.867627435,0.867424242,0.870489510,0.702606310,0.760650224
8214.02,,0.937731021,0.932759548,0.926455026,0.942811331,0.921052632
8215,,0.948331539,0.956435644,0.954524989,0.954624028,0.960950764
8216,,0.395469989,0.378858539,0.376107200,0.427238391,0.422306322
8217,,0.096392786,0.088774459,0.082548136,0.076320132,0.071779534
8218,,0.193332092,0.169859985,0.175852535,0.191268960,0.176932919
8219,,0.158914729,0.158232775,0.145580589,0.161663724,0.149768697
8220,,0.006427916,0.000000000,0.000000000,0.000000000,0.000000000
8221.01,,0.028939634,0.021449537,0.015137615,0.001321004,0.015721878
8221.02,,0.096532534,0.093644781,0.097919493,0.090145322,0.087327189
8222,,0.017224880,0.006603275,0.006856024,0.006804501,0.000000000
8223.01,,0.039752194,0.031561059,0.010403121,0.003968254,0.004632153
8223.02,,0.095207113,0.098896247,0.095294118,0.055944056,0.072753553
8224,,0.026782934,0.012284644,0.033226152,0.026840491,0.018155054
8225,,0.032523947,0.021021700,0.019158776,0.047486034,0.052356021
8226.01,,0.013022474,0.016026345,0.007614782,0.006915629,0.003031010
8226.02,,0.093413978,0.056090184,0.044633829,0.023035019,0.017524644
8227.01,,0.069014085,0.090163934,0.107990315,0.070158578,0.045714286
8227.02,,0.137600495,0.081818182,0.116533570,0.065491924,0.052970442
8228.01,,0.045556625,0.028217679,0.035942492,0.041067225,0.022882693
8228.02,,0.051041361,0.054001119,0.049114792,0.052941176,0.043430456
8229,,0.056886228,0.048125633,0.022952530,0.014447884,0.001525165
8230.01,,0.200767877,0.144949243,0.107875895,0.073440174,0.081241229
8230.02,,0.032379647,0.032423490,0.029982363,0.014401294,0.055485893
8231.01,,0.034666100,0.005915813,0.007414272,0.006967858,0.002779708
8231.02,,0.002617040,0.002418055,0.002375297,0.001558037,0.001307873
8232,,0.040659105,0.045386105,0.041977800,0.032840407,0.036490969
8233.02,,0.287576567,0.296920115,0.271407837,0.295941933,0.314782908
8233.03,,0.077944325,0.062580094,0.074785043,0.064806867,0.073215098
8233.04,,0.123448832,0.131889764,0.137405858,0.123667738,0.097343616
8234,,0.193883552,0.183056872,0.200906344,0.177422659,0.169744760
8235,,0.124273099,0.098447712,0.101024590,0.116539763,0.115951048
8236.02,,0.020067427,0.023407022,0.023396597,0.017461383,0.018558409
8236.03,,0.418779715,0.479026846,0.467289720,0.470922606,0.523591388
8236.04,,0.018285714,0.030666295,0.027064732,0.034615385,0.023293173
8236.05,,0.032929782,0.036551078,0.021820741,0.019647696,0.010279330
8237.02,,0.127743635,0.111207898,0.113182619,0.114561351,0.102465673
8237.03,,0.003787384,0.004585919,0.006347063,0.005884661,0.000531632
8237.04,,0.010671093,0.009792214,0.004772670,0.017835623,0.012845850
8237.05,,0.068484596,0.034027635,0.036116910,0.039004849,0.021214642
8238.01,,0.002801120,0.002410085,0.001432152,0.001943806,0.001461721
8238.03,,0.012935470,0.012123805,0.014661551,0.008236297,0.007343024
8238.05,,0.014566396,0.014492754,0.018292683,0.015840220,0.017258883
8238.06,,0.057525831,0.063216783,0.077474892,0.060455607,0.050742921
8239.01,,0.028475278,0.029862373,0.028738555,0.030883919,0.031370391
8239.03,,0.022259911,0.031177094,0.022717247,0.025435074,0.018126888
8239.04,,0.002876318,0.002658932,0.003767898,0.003713791,0.000490316
8240.03,,0.002049827,0.001932990,0.002858584,0.002383384,0.006372809
8240.04,,0.021213798,0.027419648,0.030563690,0.005775131,0.004952381
8240.05,,0.012597587,0.011667564,0.003679047,0.002312756,0.000000000
8240.06,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8241.05,,0.012652368,0.009689014,0.021396221,0.022053454,0.019155420
8241.06,,0.044988377,0.035109806,0.026053215,0.037856231,0.002118046
8241.07,,0.057483565,0.051685054,0.071121308,0.036631136,0.035278357
8241.08,,0.072417596,0.062727746,0.046253823,0.035092280,0.039783955
8241.13,,0.007324429,0.008233324,0.004332238,0.005046523,0.005639098
8241.14,,0.013551216,0.008297915,0.010891903,0.008561286,0.011663732
8241.15,,0.037357878,0.019156024,0.020881007,0.024390244,0.016469229
8241.16,,0.008718050,0.003898236,0.002656857,0.003620873,0.003142019
8241.17,,0.023344737,0.018314277,0.011873081,0.009313878,0.008571735
8241.19,,0.010085203,0.012500000,0.018980848,0.016639209,0.012557271
8241.2,,0.021994473,0.033093358,0.029391425,0.012483958,0.012339705
8241.21,,0.032371795,0.028814073,0.005810575,0.000000000,0.000000000
8241.22,,0.014797764,0.023209877,0.029485257,0.030698779,0.024542830
8241.23,,0.032150114,0.042563143,0.040919485,0.037835839,0.050583658
8243,,0.921797005,0.902558854,0.898894155,0.895747599,0.915075964
8244,,0.388349515,0.436985708,0.431896552,0.448961938,0.433095450
8245.03,,0.030079623,0.028173281,0.026853015,0.023590686,0.017350891
8245.05,,0.040629833,0.053903086,0.039506515,0.048008172,0.037091551
8245.06,,0.018207829,0.022151496,0.007993811,0.008206035,0.006181584
8245.07,,0.044022243,0.023600809,0.029513489,0.010015934,0.005200090
8246.01,,0.047453467,0.037252862,0.039910314,0.045810313,0.029819695
8246.02,,0.033930254,0.032611875,0.044640191,0.063492063,0.066086691
8247.01,,0.057156466,0.082552545,0.094314907,0.098186890,0.110793238
8247.02,,0.094636085,0.114336283,0.098806022,0.111054938,0.102689487
8248,,0.231269160,0.268625935,0.285911985,0.314768634,0.274002751
8249,,0.637173775,0.621959027,0.650411653,0.615203300,0.615529708
8250,,0.078392752,0.087370768,0.070207202,0.087789306,0.057026477
8252,,0.119799499,0.066058002,0.070835639,0.050505051,0.028985507
8253.02,,0.097227036,0.047466667,0.005979839,0.007863248,0.012422360
8253.03,,0.046740173,0.020256917,0.015933232,0.017992177,0.037755366
8253.04,,0.002180761,0.050178299,0.047512438,0.048774510,0.055155875
8254,,0.037918359,0.041519926,0.027600849,0.016548072,0.027012896
8255.01,,0.776899587,0.778437882,0.795651489,0.770055213,0.819183189
8255.03,,0.846752512,0.784199584,0.766734873,0.719165659,0.708271126
8255.04,,0.923684211,0.906613757,0.918418418,0.895095725,0.883215501
8255.05,,0.860122928,0.855603856,0.865554662,0.876589087,0.872320243
8256,,0.815915969,0.787063435,0.777777778,0.745900094,0.754469172
8257,,0.586647727,0.622721893,0.628890473,0.636406844,0.641459924
8258.01,,0.886702445,0.882591093,0.880933226,0.883775966,0.890376984
8258.02,,0.818086409,0.772640428,0.794893437,0.794462901,0.783278113
8258.03,,0.783026114,0.731197772,0.755520191,0.744203031,0.754187910
8259,,0.660270270,0.578409091,0.564141723,0.481766477,0.544671347
8260,,0.614606386,0.563473745,0.570708411,0.612132858,0.615001384
8261,,0.649838013,0.632615987,0.553875236,0.554679662,0.547507198
8262.01,,0.815873864,0.813058792,0.860079051,0.864718615,0.822248040
8262.02,,0.673649584,0.655010875,0.617771509,0.613300109,0.662572501
8263.01,,0.821714555,0.848979592,0.807276303,0.890309384,0.899711400
8263.03,,0.908683341,0.918544601,0.928920997,0.934235977,0.900228484
8263.04,,0.941484145,0.943060498,0.901869159,0.913639261,0.936360920
8264.01,,0.898761443,0.897584541,0.899262333,0.932967033,0.916348100
8264.02,,0.866565867,0.850230415,0.859785784,0.849853618,0.822226578
8265,,0.885179641,0.912969547,0.919943155,0.934945398,0.950706388
8266,,0.924386580,0.916694325,0.915599228,0.904520061,0.899293880
8267,,0.914411821,0.932551883,0.947969543,0.936534840,0.935404433
8268,,0.382677776,0.390182505,0.398032919,0.400498029,0.417082419
8269.01,,0.958608278,0.913869538,0.933586338,0.835103410,0.827500000
8269.02,,0.970722781,0.975229358,0.992248062,0.991951710,0.996005326
8270,,0.910234696,0.899330656,0.956390219,0.953986089,0.977030353
8271,,0.890372453,0.785879630,0.806122449,0.867759563,0.822246859
8272,,0.668437575,0.677367206,0.668380463,0.692000997,0.703438041
8273,,0.762010114,0.877693475,0.853061224,0.845433255,0.800059506
8274,,0.885653409,0.948846321,0.877472153,0.852803738,0.847581024
8275,,0.545809329,0.515275708,0.579290880,0.555357461,0.553867891
8276,,0.966676674,0.981382228,0.974284044,1.000000000,0.963936259
8277,,0.749312242,0.760577915,0.735920330,0.758691910,0.767912239
8278.01,,0.658855247,0.590277778,0.601700061,0.598280578,0.617076070
8278.02,,0.836802664,0.832593004,0.831396996,0.829008468,0.813333333
8278.04,,0.841558442,0.819359016,0.828130360,0.818833496,0.774803712
8278.05,,0.809412550,0.818564036,0.824153948,0.790519345,0.779694758
8279.01,,0.831578947,0.837133550,0.855348460,0.841584158,0.853937341
8279.02,,0.455911602,0.421206664,0.407489475,0.448490231,0.459093034
8280,,0.312385489,0.322936478,0.289040546,0.265701468,0.189598690
8281,,0.140848165,0.156118143,0.148031164,0.119179487,0.118349393
8282.01,,0.400568855,0.449883450,0.459424646,0.412384433,0.360545603
8282.02,,0.359395824,0.398420360,0.370832388,0.357643759,0.361939449
8283,,0.244313146,0.223175966,0.215193370,0.257173505,0.213263219
8284.01,,0.247734139,0.242325455,0.228869374,0.253715499,0.234632488
8284.02,,0.415142276,0.416962025,0.408496732,0.405962733,0.381094527
8285.03,,0.649774533,0.675381719,0.655330882,0.605280823,0.638607011
8285.04,,0.581818182,0.596042306,0.610612245,0.605597964,0.589079055
8285.05,,0.395036194,0.375308261,0.353299167,0.354728151,0.364648683
8285.06,,0.602366315,0.584522265,0.598285301,0.539643841,0.523904382
8286.01,,0.142962236,0.136274027,0.144376900,0.117134560,0.106476938
8286.02,,0.465300021,0.444539615,0.443864775,0.414485166,0.406929202
8287.01,,0.566131710,0.502219756,0.539201811,0.528092998,0.537942209
8287.02,,0.728526178,0.746354566,0.766039186,0.801377953,0.772681350
8288.01,,0.407155323,0.371115888,0.345078740,0.344391458,0.332736675
8288.02,,0.220553592,0.249367444,0.219713831,0.209983897,0.199809403
8289,,0.381559443,0.417286777,0.409992070,0.400659731,0.387346837
8290,,0.984756098,0.985820392,0.980544747,0.882453152,0.890775325
8291,,0.152049959,0.127603480,0.127829218,0.120454545,0.137145883
8292,,0.219850949,0.268435618,0.251107102,0.294959241,0.291707962
8293.01,,0.328900950,0.474434876,0.345157658,0.370331950,0.384654731
8293.02,,0.612910532,0.598185026,0.642141286,0.644602049,0.648168701
8294.01,,0.915608663,0.873704663,0.878016960,0.886780105,0.923980222
8294.02,,0.689285714,0.651204282,0.595209581,0.566369048,0.563956964
8295,,0.175903614,0.189455946,0.173787111,0.173573866,0.159151840
8296,,0.032729805,0.040420638,0.040895813,0.026297814,0.053646564
8297,,0.734661535,0.755758157,0.725315516,0.728784957,0.718867925
8298,,0.421394086,0.331346477,0.449687322,0.451371197,0.412069778
8299.01,,0.552797087,0.561952715,0.600467810,0.611994698,0.636840344
8299.02,,0.836321122,0.855104281,0.802975724,0.741295052,0.756992481
8300.01,,0.049904943,0.044631021,0.067114094,0.055338178,0.018250134
8300.03,,0.911158117,0.889336016,0.888391747,0.906691580,0.929905378
8300.04,,0.877318117,0.861001688,0.858309038,0.829857300,0.817759182
8300.05,,0.721094856,0.714217557,0.666826577,0.666081725,0.649225298
8300.06,,0.496924429,0.591692444,0.562693498,0.597587719,0.614741641
8300.07,,0.771128933,0.687185104,0.707172225,0.697996183,0.661164820
8300.08,,0.839377086,0.840261153,0.858603066,0.862134689,0.862872743
8301,,0.668165757,0.655172414,0.661832947,0.672533179,0.650303365
8302.01,,0.804949304,0.773420479,0.757068063,0.689469914,0.650347095
